my bare face in the wind
Basic
0.8 0.8
575.9999 518.4
Moved 77.82431 269.3147 375.1235 -0.1574397 -0.02483892
Stationary 77.83508 269.3147 375.1235 -0.1574397 -0.02483892
Moved 77.84784 264.9985 380.002 -0.1649331 -0.01542821
Moved 77.86368 260.6824 384.3176 -0.1724264 -0.007103401
Moved 77.87933 258.4481 387.1038 -0.1763054 -0.001728829
Moved 77.89429 256.0161 389.9838 -0.1805275 0.003826794
Moved 77.91043 254.5734 392.8533 -0.1830323 0.009361991
Moved 77.927 252.133 395.734 -0.1872691 0.014919
Moved 77.94135 252 398.6182 -0.1875 0.02048269
Moved 77.95612 251 400.7469 -0.1892361 0.02458881
Ended 77.97156 251 403.3918 -0.1892361 0.02969091
PhraseEnd 78.20016
