come and see our new car
Basic
0.6 0.6
432 388.8
Began 387.7174 347 279 -0.0300926 -0.2803498
Stationary 387.7393 347 279 -0.0300926 -0.2803498
Stationary 387.7545 347 279 -0.0300926 -0.2803498
Stationary 387.7663 347 279 -0.0300926 -0.2803498
Stationary 387.7814 347 279 -0.0300926 -0.2803498
Stationary 387.7993 347 279 -0.0300926 -0.2803498
Stationary 387.8148 347 279 -0.0300926 -0.2803498
Stationary 387.8287 347 279 -0.0300926 -0.2803498
Stationary 387.8451 347 279 -0.0300926 -0.2803498
Stationary 387.859 347 279 -0.0300926 -0.2803498
Stationary 387.8744 347 279 -0.0300926 -0.2803498
Stationary 387.891 347 279 -0.0300926 -0.2803498
Stationary 387.9042 347 279 -0.0300926 -0.2803498
Stationary 387.921 347 279 -0.0300926 -0.2803498
Stationary 387.9389 347 279 -0.0300926 -0.2803498
Stationary 387.9543 347 279 -0.0300926 -0.2803498
Stationary 387.9674 347 279 -0.0300926 -0.2803498
Stationary 387.9828 347 279 -0.0300926 -0.2803498
Stationary 387.9978 347 279 -0.0300926 -0.2803498
Stationary 388.0132 347 279 -0.0300926 -0.2803498
Stationary 388.0291 347 279 -0.0300926 -0.2803498
Stationary 388.0454 347 279 -0.0300926 -0.2803498
Moved 388.0606 338 283.3932 -0.05092591 -0.2690504
Moved 388.0767 338 286 -0.05092591 -0.2623458
Moved 388.0917 336.5 287.5 -0.05439813 -0.2584877
Stationary 388.1068 336.5 287.5 -0.05439813 -0.2584877
Moved 388.1221 335.6266 289.3734 -0.05642001 -0.2536693
Moved 388.1396 336 290.5 -0.05555556 -0.2507717
Moved 388.1533 336 291.9016 -0.05555556 -0.2471666
Moved 388.1677 334.6604 293.3396 -0.05865643 -0.2434681
Moved 388.1838 335 294.7783 -0.05787035 -0.2397679
Moved 388.1999 335 296.2136 -0.05787035 -0.2360763
Moved 388.2159 334.3423 297.6577 -0.05939285 -0.2323619
Moved 388.2317 334 300.1891 -0.06018519 -0.2258511
Moved 388.2466 334 301.5 -0.06018519 -0.2224794
Moved 388.2619 334 304.34 -0.06018519 -0.215175
Moved 388.2765 334 307.2125 -0.06018519 -0.2077867
Moved 388.2948 334 310.095 -0.06018519 -0.2003729
Moved 388.3072 334 313.9505 -0.06018519 -0.1904566
Moved 388.323 334 318.2784 -0.06018519 -0.1793251
Moved 388.3384 334 326.455 -0.06018519 -0.1582949
Moved 388.3541 334 336.1171 -0.06018519 -0.1334437
Moved 388.3691 334 340.5296 -0.06018519 -0.1220947
Moved 388.3846 334 349.9096 -0.06018519 -0.0979692
Moved 388.4003 344.2608 359.9782 -0.03643334 -0.0720725
Moved 388.416 347.1701 370.0636 -0.02969881 -0.0461328
Moved 388.4306 352.6515 381.303 -0.01701042 -0.01722493
Moved 388.446 356.7998 389.5995 -0.007407913 0.004113986
Moved 388.4626 363.2323 400.3717 0.007482171 0.03182015
Moved 388.4777 367.3432 405.429 0.01699815 0.04482764
Moved 388.4968 375.2697 416.8146 0.03534644 0.07411152
Moved 388.5084 382.9312 425.9174 0.05308141 0.09752418
Moved 388.5239 391.5504 435.9755 0.07303336 0.1233936
Moved 388.5385 399.2273 444.0985 0.0908039 0.1442862
Moved 388.5537 407.7776 451.4813 0.1105962 0.1632749
Moved 388.5692 417.2087 459.7205 0.1324276 0.1844663
Moved 388.585 423.4355 464.5484 0.1468414 0.1968837
Moved 388.6002 433.0433 472.7514 0.1690817 0.2179819
Moved 388.6154 441.3791 478.6493 0.1883776 0.2331514
Moved 388.6306 448.8097 483.4858 0.205578 0.2455911
Moved 388.6463 457.6373 490.4249 0.2260122 0.2634384
Moved 388.6617 469.3611 497.2006 0.2531508 0.2808657
Moved 388.6771 480.393 504.9388 0.2786875 0.3007686
Moved 388.6949 488.1075 509.0538 0.2965451 0.3113522
Moved 388.7085 498.0952 514.0476 0.3196648 0.3241965
Moved 388.7241 508.2422 518.3895 0.3431531 0.3353638
Moved 388.7393 518.342 522.7806 0.3665324 0.3466579
Moved 388.7538 526.9686 525.6562 0.3865013 0.3540539
Moved 388.7691 533.8127 527.7626 0.4023443 0.3594715
Moved 388.7853 538.6102 529.2034 0.4134495 0.3631773
Moved 388.8 542.5 530.5 0.4224537 0.3665122
Moved 388.8172 544.7783 531 0.4277276 0.3677982
Moved 388.8305 547.434 531 0.4338749 0.3677982
Moved 388.8479 548.6558 531 0.4367031 0.3677982
Moved 388.8636 550.0945 531 0.4400335 0.3677982
Moved 388.8782 551.5 531 0.443287 0.3677982
Moved 388.8937 553.972 531 0.4490092 0.3677982
Moved 388.9084 556.8135 518.3392 0.4555867 0.3352346
Moved 388.9246 557 514.8922 0.4560185 0.3263687
Moved 388.9396 557 506.2515 0.4560185 0.3041448
Moved 388.9548 557 493.5726 0.4560185 0.2715344
Moved 388.971 550.4053 477.7567 0.4407531 0.2308555
Moved 388.9958 537.7747 445.1409 0.4115156 0.1469673
Moved 389.0081 529.1425 424.9991 0.3915335 0.09516236
Stationary 389.0186 529.1425 424.9991 0.3915335 0.09516236
Moved 389.0315 523.002 413.0038 0.3773193 0.06431022
Moved 389.047 514.0876 395.1752 0.3566842 0.01845481
Moved 389.0634 505.4673 377.9346 0.3367298 -0.02588853
Moved 389.0793 499.3051 362.0713 0.3224656 -0.06668907
Moved 389.0938 492.1667 347.3334 0.3059414 -0.1045953
Moved 389.1097 483.5693 328.7335 0.2860401 -0.1524346
Moved 389.1259 478.7484 312.7961 0.2748804 -0.1934257
Moved 389.1412 475.0765 301.2549 0.2663807 -0.2231097
Moved 389.1557 472.1978 289.7914 0.2597172 -0.2525943
Moved 389.1705 467.3352 273.8436 0.2484612 -0.2936122
Moved 389.1867 464.4285 262.9998 0.2417326 -0.3215027
Moved 389.2013 461.5728 254.432 0.2351223 -0.3435391
Moved 389.2167 458.697 247.2426 0.2284653 -0.3620305
Moved 389.2335 457.4063 243.2188 0.2254774 -0.3723798
Moved 389.2486 456.2396 239.7189 0.2227769 -0.3813815
Moved 389.2639 454.8856 234.5422 0.2196425 -0.3946959
Moved 389.2788 453.4468 230.8936 0.216312 -0.4040804
