watch out for low flying objects
Moved 195.0925 215.9739 411.9478 -0.5000907 0.0923909
Moved 195.1082 214.5382 408.0764 -0.5050757 0.07745507
Moved 195.1236 214 405.1926 -0.5069444 0.06632958
Moved 195.139 213.0204 404.0204 -0.5103458 0.06180698
Moved 195.161 211 399.1448 -0.517361 0.04299676
Stationary 195.1718 211 399.1448 -0.517361 0.04299676
Moved 195.1838 209.7098 396.4196 -0.5218409 0.03248279
Moved 195.2 208.268 394.268 -0.526847 0.02418194
Moved 195.2164 208 392.8286 -0.5277777 0.01862861
Moved 195.2322 207 390.7773 -0.53125 0.010715
Moved 195.2476 206.2099 389.21 -0.5339932 0.004668
Moved 195.2616 204.8367 387.8367 -0.5387616 -0.0006301903
Moved 195.277 205 386.3967 -0.5381944 -0.006185696
Moved 195.2934 203.9567 386 -0.5418169 -0.007716166
Moved 195.3083 204 384.5137 -0.5416667 -0.0134501
Moved 195.3237 202.5 383.5 -0.546875 -0.01736123
Moved 195.3417 203 382.8169 -0.5451388 -0.01999667
Moved 195.3565 203 381.5 -0.5451388 -0.02507728
Moved 195.37 201.5 382 -0.5503472 -0.02314826
Moved 195.3864 202 380.8343 -0.5486111 -0.0276456
Stationary 195.4011 202 380.8343 -0.5486111 -0.0276456
Moved 195.4164 202 379.9305 -0.5486111 -0.0311324
Moved 195.4321 200.5 380 -0.5538194 -0.03086419
Moved 195.4471 201 378.9556 -0.5520833 -0.03489364
Stationary 195.4613 201 378.9556 -0.5520833 -0.03489364
Stationary 195.4784 201 378.9556 -0.5520833 -0.03489364
Stationary 195.4929 201 379 -0.5520833 -0.03472222
Stationary 195.5074 201 379 -0.5520833 -0.03472222
Stationary 195.5222 201 379 -0.5520833 -0.03472222
Stationary 195.5397 201 379 -0.5520833 -0.03472222
Moved 195.5539 211.4648 379 -0.5157473 -0.03472222
Moved 195.5712 217.2065 379 -0.4958106 -0.03472222
Moved 195.5864 221.2462 388.1808 -0.481784 0.0006976539
Moved 195.6015 232.8864 394.2046 -0.4413666 0.02393746
Moved 195.6165 240.3987 398.8392 -0.4152822 0.04181791
Moved 195.6337 251.0062 405.5759 -0.3784507 0.06780806
Moved 195.6472 262.265 412.7906 -0.3393576 0.09564281
Moved 195.662 271.0081 419.4064 -0.3089998 0.1211667
Moved 195.6775 278.202 426.202 -0.2840208 0.1473842
Moved 195.6938 283.3969 430.3175 -0.265983 0.1632618
Moved 195.7095 290.5 439 -0.2413194 0.1967592
Moved 195.7243 295.9562 442.9671 -0.2223743 0.2120644
Moved 195.7403 300.2714 448.6951 -0.2073911 0.2341633
Moved 195.7561 305.5913 453.5913 -0.1889191 0.2530528
Moved 195.771 309.9074 460.5123 -0.1739326 0.2797542
Moved 195.7861 313.4767 464.2151 -0.1615391 0.2940398
Moved 195.8017 314.8886 466.7772 -0.1566369 0.3039241
Moved 195.8179 317.5894 470.8842 -0.1472588 0.3197691
Moved 195.8334 319.7319 473.4638 -0.1398197 0.3297214
Moved 195.849 321.1714 475.1714 -0.1348216 0.3363093
Moved 195.8632 322.6102 477.6102 -0.1298257 0.3457182
Moved 195.8859 325 481.4849 -0.1215278 0.3606668
Stationary 195.8959 325 481.4849 -0.1215278 0.3606668
Moved 195.9092 325.6839 482.6839 -0.1191531 0.3652927
Moved 195.925 326.5 483.5 -0.1163194 0.3684411
Moved 195.9403 326 484.4521 -0.1180556 0.3721145
Moved 195.9556 326 485.5 -0.1180556 0.3761573
Moved 195.9705 327.1657 486.1657 -0.1140079 0.3787255
Stationary 195.9863 327.1657 486.1657 -0.1140079 0.3787255
Moved 196.0012 327 487.0705 -0.1145833 0.3822163
Moved 196.0166 328.5 487 -0.109375 0.3819444
Stationary 196.034 328.5 487 -0.109375 0.3819444
Moved 196.0489 328 488.3248 -0.1111111 0.3870555
Moved 196.0631 328.6691 489 -0.1087879 0.3896604
Stationary 196.08 329 489 -0.1076389 0.3896604
Stationary 196.0961 329 489 -0.1076389 0.3896604
Stationary 196.1092 329 489 -0.1076389 0.3896604
Moved 196.1246 329 490 -0.1076389 0.3935184
Stationary 196.1398 329 490 -0.1076389 0.3935184
Stationary 196.155 329 490 -0.1076389 0.3935184
Stationary 196.1709 329 490 -0.1076389 0.3935184
Stationary 196.1864 329 490 -0.1076389 0.3935184
Stationary 196.2014 329 490 -0.1076389 0.3935184
Stationary 196.2173 329 490 -0.1076389 0.3935184
Stationary 196.2334 329 490 -0.1076389 0.3935184
Stationary 196.2475 329 490 -0.1076389 0.3935184
Moved 196.263 317.9472 478.5787 -0.1460166 0.3494547
Moved 196.2798 312.495 471.3687 -0.1649479 0.3216384
Moved 196.295 308.3013 463.7351 -0.1795094 0.2921878
Moved 196.3107 301.9111 454.8755 -0.2016975 0.2580074
Moved 196.3275 299.1202 450.6804 -0.211388 0.2418222
Moved 196.3402 295.2326 442.5816 -0.2248867 0.210577
Moved 196.3568 292.0054 436.0108 -0.2360923 0.1852268
Moved 196.3718 287.6786 421.5952 -0.2511161 0.1296111
Moved 196.3891 283.3269 411.7628 -0.266226 0.09167729
Moved 196.403 281.684 401.788 -0.2719306 0.05319448
Moved 196.4185 278.4644 389.3221 -0.2831097 0.005100685
Moved 196.4344 276.7984 376.1852 -0.2888945 -0.04558174
Moved 196.4483 275.3528 365.1748 -0.2939141 -0.08806027
Moved 196.464 275 356.3708 -0.2951389 -0.1220262
Moved 196.4885 275 329.955 -0.2951389 -0.223939
Moved 196.5019 275 315.5383 -0.2951389 -0.279559
Stationary 196.5128 275 315.5383 -0.2951389 -0.279559
Moved 196.5243 278.4232 306.5768 -0.2832526 -0.3141329
Moved 196.5412 283.8697 298.3259 -0.2643414 -0.3459651
Moved 196.5568 285.3737 292.5051 -0.259119 -0.3684217
Moved 196.5724 286.5 289.5 -0.2552083 -0.3800155
Moved 196.5879 287 287.0507 -0.2534722 -0.3894651
Moved 196.6029 288.3919 285.608 -0.2486391 -0.3950308
Moved 196.6178 289.8296 283.1704 -0.2436472 -0.4044352
Moved 196.633 291.2611 283 -0.2386766 -0.4050927
Moved 196.6496 292.7013 282 -0.233676 -0.4089507
Moved 196.6641 294.1401 282 -0.2286801 -0.4089507
Moved 196.6798 297 282 -0.21875 -0.4089507
Moved 196.6952 301.4257 287.4811 -0.2033831 -0.3878046
Moved 196.7101 307.544 295.68 -0.182139 -0.3561729
Moved 196.7268 314.8087 303.9323 -0.1569141 -0.3243354
Moved 196.7439 322.0027 314.0038 -0.131935 -0.2854793
Moved 196.7584 329.2164 325.5463 -0.1068874 -0.2409478
Moved 196.7727 334.6512 335.3024 -0.08801668 -0.2033089
Moved 196.7886 339.013 344.0261 -0.07287145 -0.1696525
Moved 196.8036 341.8887 347.1849 -0.06288632 -0.1574655
Moved 196.8195 345.6706 354.3411 -0.04975498 -0.1298569
Moved 196.8361 349.811 360.0813 -0.03537856 -0.1077111
Moved 196.8504 352.4279 366.8559 -0.02629183 -0.08157459
Moved 196.8661 355.2955 372.5911 -0.01633495 -0.05944817
Moved 196.8819 358.1852 377.3703 -0.006301552 -0.04100976
Moved 196.8959 361.058 383.116 0.003673583 -0.01884284
Moved 196.9108 363.2206 386.3309 0.01118272 -0.006439361
Moved 196.9274 365.1724 390.7587 0.01795977 0.01064289
Moved 196.9416 367.0233 395.0698 0.02438634 0.02727532
Moved 196.9639 369.9008 400.8016 0.03437772 0.04938873
Stationary 196.9738 369.9008 400.8016 0.03437772 0.04938873
Moved 196.9883 371.3589 402.3589 0.03944069 0.05539705
Moved 197.0024 372 404.561 0.04166662 0.06389252
Moved 197.0193 372.9014 405.9014 0.04479646 0.06906385
Moved 197.0352 373 407.3204 0.0451389 0.07453865
Moved 197.0493 374.74 408.74 0.05118057 0.08001533
Moved 197.0658 375 410.1947 0.05208329 0.08562765
Moved 197.0823 376 411.6281 0.05555555 0.09115742
Moved 197.0972 377.0659 412 0.0592564 0.09259252
Moved 197.1116 377 413.5 0.05902782 0.0983795
Moved 197.1275 378 414.7193 0.06249994 0.1030836
Moved 197.143 379.0687 416.0687 0.06621063 0.1082894
Moved 197.1591 380.5 417.5 0.07118061 0.1138116
Moved 197.1735 381 418.9464 0.07291659 0.1193917
Moved 197.1885 382.3891 420.3891 0.0777398 0.1249578
Moved 197.2038 383 421.829 0.07986113 0.1305131
Moved 197.2198 384.2684 422 0.08426517 0.1311728
Moved 197.2372 385.5 423.5 0.08854166 0.1369597
Ended 197.2493 386 424 0.09027779 0.1388888
Began 197.8793 484 479 0.4305555 0.3510802
Stationary 197.8988 484 479 0.4305555 0.3510802
Stationary 197.9123 484 479 0.4305555 0.3510802
Stationary 197.9281 484 479 0.4305555 0.3510802
Stationary 197.9437 484 479 0.4305555 0.3510802
Stationary 197.9582 484 479 0.4305555 0.3510802
Moved 197.9793 472.9193 479 0.392081 0.3510802
Moved 197.9918 470.0679 479 0.3821802 0.3510802
Moved 198.0045 464.397 479 0.3624895 0.3510802
Moved 198.0207 459.1013 479 0.3441019 0.3510802
Moved 198.037 452.9748 479 0.322829 0.3510802
Moved 198.0525 446.6439 479 0.3008468 0.3510802
Moved 198.0676 440.8339 479 0.2806732 0.3510802
Moved 198.0845 435.8089 479 0.2632253 0.3510802
Moved 198.0978 430.3409 479 0.2442394 0.3510802
Moved 198.1132 427.3745 479 0.233939 0.3510802
Moved 198.1301 421.8618 479 0.214798 0.3510802
Moved 198.1445 417.5454 479 0.1998104 0.3510802
Moved 198.1602 413.2089 479 0.1847532 0.3510802
Moved 198.1754 408.8788 479 0.169718 0.3510802
Moved 198.1909 404.5498 479 0.1546867 0.3510802
Moved 198.2059 401.1599 479 0.1429164 0.3510802
Moved 198.2215 397.9799 479 0.1318747 0.3510802
Moved 198.2368 394.1158 479 0.1184575 0.3510802
Moved 198.2529 390.3574 479 0.1054077 0.3510802
Moved 198.2677 387.3305 479 0.09489744 0.3510802
Moved 198.2831 384.4637 479 0.08494317 0.3510802
Moved 198.2985 382.784 479 0.07911116 0.3510802
Moved 198.3135 379.7076 479 0.06842896 0.3510802
Moved 198.3293 378.1641 479 0.06306975 0.3510802
Moved 198.3447 375.5418 479 0.05396456 0.3510802
Moved 198.3639 373.6771 479 0.04748985 0.3510802
Moved 198.376 369.6992 479 0.03367796 0.3510802
Moved 198.3924 366.9247 479 0.02404422 0.3510802
Moved 198.4063 362.1003 479 0.007292926 0.3510802
Moved 198.422 357.759 479 -0.007781312 0.3510802
Moved 198.4388 353.4398 479 -0.02277843 0.3510802
Moved 198.453 349.1186 479 -0.03778256 0.3510802
Moved 198.4682 344.8018 479 -0.05277156 0.3510802
Moved 198.4839 342.3239 479 -0.06137549 0.3510802
Moved 198.4992 339.4462 479 -0.07136724 0.3510802
Moved 198.5149 337.2852 479 -0.0788708 0.3510802
Moved 198.5301 335.8489 479 -0.08385785 0.3510802
Moved 198.5455 334.5 479 -0.08854166 0.3510802
Moved 198.5598 333.3366 479 -0.09258114 0.3510802
Moved 198.5762 332.5 479 -0.09548611 0.3510802
Moved 198.5932 331.7291 479 -0.09816296 0.3510802
Stationary 198.6055 331.7291 479 -0.09816296 0.3510802
Moved 198.6212 330.6266 479 -0.101991 0.3510802
Stationary 198.6372 330.6266 479 -0.101991 0.3510802
Moved 198.6526 329.7506 479 -0.1050327 0.3510802
Stationary 198.6686 329.7506 479 -0.1050327 0.3510802
Ended 198.6832 330 479 -0.1041666 0.3510802
Began 199.2665 306 352 -0.1875 -0.138889
Stationary 199.2941 306 352 -0.1875 -0.138889
Stationary 199.3068 306 352 -0.1875 -0.138889
Stationary 199.3168 306 352 -0.1875 -0.138889
Stationary 199.3294 306 352 -0.1875 -0.138889
Stationary 199.3447 306 352 -0.1875 -0.138889
Stationary 199.3608 306 352 -0.1875 -0.138889
Stationary 199.3766 306 352 -0.1875 -0.138889
Stationary 199.3943 306 352 -0.1875 -0.138889
Stationary 199.4081 306 352 -0.1875 -0.138889
Stationary 199.4235 306 352 -0.1875 -0.138889
Stationary 199.4396 306 352 -0.1875 -0.138889
Stationary 199.4527 306 352 -0.1875 -0.138889
Stationary 199.4687 306 352 -0.1875 -0.138889
Moved 199.4869 318.6793 362.3397 -0.1434748 -0.09899821
Moved 199.5017 322.0909 363.3636 -0.1316289 -0.095048
Moved 199.5166 328.6601 364.915 -0.1088192 -0.08906246
Moved 199.5318 334.4306 366.3577 -0.0887826 -0.08349677
Moved 199.5474 339.3793 367.7931 -0.07159963 -0.07795887
Moved 199.5628 343.694 369.2313 -0.05661808 -0.07241001
Moved 199.5788 349.6536 370.6634 -0.03592491 -0.06688517
Moved 199.5941 355.3882 373.1941 -0.01601323 -0.05712167
Moved 199.6154 373.5166 383.2261 0.04693269 -0.0184178
Stationary 199.6261 373.5166 383.2261 0.04693269 -0.0184178
Moved 199.6402 381.4146 388.2488 0.0743562 0.0009596788
Moved 199.6555 388.099 393.5742 0.09756595 0.02150541
Moved 199.6697 394.7767 397.866 0.1207523 0.03806314
Moved 199.6877 401.611 403.2083 0.1444826 0.05867369
Moved 199.7007 408.2024 407.5214 0.1673695 0.07531413
Moved 199.7175 411.8132 409.8754 0.1799068 0.08439581
Moved 199.7321 418.7497 414.0498 0.2039918 0.1005007
Moved 199.748 422.3981 416.5988 0.2166602 0.1103345
Moved 199.7635 426.688 419.4587 0.2315557 0.1213683
Moved 199.7792 431.0186 421.3458 0.2465924 0.1286486
Moved 199.7937 434.2232 423.1116 0.2577195 0.1354612
Moved 199.8084 437.1038 425.5519 0.2677216 0.1448759
Moved 199.8251 439.4976 426.7488 0.2760331 0.1494936
Moved 199.8418 442.218 429.2181 0.2854792 0.1590202
Moved 199.8548 444.5491 430.5491 0.2935733 0.1641555
Moved 199.8696 446.9782 431.9891 0.3020076 0.169711
Moved 199.888 448.4278 434.8557 0.3070411 0.1807701
Moved 199.9008 451.7332 436.8666 0.3185181 0.1885286
Moved 199.9214 454.6182 439.6182 0.3285354 0.1991442
Moved 199.9322 456.1082 441.1082 0.3337088 0.2048925
Moved 199.9471 457.8329 442.8329 0.3396976 0.2115467
Moved 199.9634 459.2747 444.2747 0.3447039 0.2171091
Moved 199.9802 460.7156 445.7156 0.349707 0.2226682
Moved 199.9932 462.1478 447.1478 0.3546798 0.2281936
Moved 200.0086 463.5919 448.592 0.3596942 0.2337653
Moved 200.0261 465.0319 450.0319 0.364694 0.2393202
Moved 200.0421 466.479 451.4789 0.3697186 0.2449033
Moved 200.0549 467.4612 452.4612 0.3731292 0.2486929
Moved 200.0701 468.0231 453.0231 0.3750801 0.2508605
Moved 200.0873 468 454.4891 0.3749999 0.2565163
Moved 200.1019 469.9265 455.9265 0.381689 0.2620617
Moved 200.1166 470.5 456.5 0.3836806 0.2642747
Moved 200.1324 471 457.8062 0.3854166 0.2693139
Moved 200.1485 472.242 458 0.3897291 0.2700615
Moved 200.1632 472 459.2638 0.3888888 0.2749373
Stationary 200.1798 472 459.2638 0.3888888 0.2749373
Moved 200.194 473 461.2249 0.3923611 0.2825034
Moved 200.2137 474 462 0.3958334 0.2854938
Moved 200.2263 475.1117 463.1116 0.3996932 0.2897825
Moved 200.241 475 464.5 0.3993055 0.2951388
Moved 200.2555 476 465 0.4027778 0.2970678
Moved 200.2718 477.044 466.044 0.4064028 0.3010956
Moved 200.288 477 467.5 0.40625 0.3067128
Moved 200.3027 478 467.9384 0.4097221 0.308404
Moved 200.3176 479.3805 469.3805 0.4145157 0.3139678
Moved 200.3333 479 470 0.4131944 0.3163579
Moved 200.3475 480.2569 471.2569 0.4175588 0.3212071
Stationary 200.3626 480.2569 471.2569 0.4175588 0.3212071
Moved 200.3802 480 472.8606 0.4166667 0.3273942
Moved 200.3948 480 473.5 0.4166667 0.3298609
Moved 200.4093 480 474 0.4166667 0.3317901
Moved 200.4251 480 475.1345 0.4166667 0.3361667
Stationary 200.4397 480 475.1345 0.4166667 0.3361667
Moved 200.4561 480 476.374 0.4166667 0.3409488
Moved 200.4705 480 477.2215 0.4166667 0.3442185
Stationary 200.4936 480 477.2215 0.4166667 0.3442185
Stationary 200.5027 480 477.2215 0.4166667 0.3442185
Moved 200.516 480 478.2231 0.4166667 0.3480827
Stationary 200.5326 480 478.2231 0.4166667 0.3480827
Moved 200.5474 480 479.072 0.4166667 0.351358
Stationary 200.5629 480 479.072 0.4166667 0.351358
Stationary 200.5786 480 479.072 0.4166667 0.351358
Moved 200.5953 480 480.1528 0.4166667 0.3555276
Stationary 200.61 480 480.1528 0.4166667 0.3555276
Stationary 200.6259 480 480.1528 0.4166667 0.3555276
Stationary 200.6404 480 480.1528 0.4166667 0.3555276
Moved 200.6549 480 481.1409 0.4166667 0.3593399
Stationary 200.6712 480 481.1409 0.4166667 0.3593399
Stationary 200.6879 480 481.1409 0.4166667 0.3593399
Moved 200.703 471.6177 482.3823 0.3875616 0.364129
Moved 200.7192 470.6342 482 0.3841465 0.3626542
Moved 200.7358 466.1481 482 0.3685696 0.3626542
Moved 200.7559 456.59 482 0.3353819 0.3626542
Stationary 200.7673 456.59 482 0.3353819 0.3626542
Moved 200.7792 452.2719 482 0.3203885 0.3626542
Moved 200.7943 447.9442 482 0.3053616 0.3626542
Moved 200.8113 443.6321 482 0.2903892 0.3626542
Moved 200.8258 440.5668 482 0.2797459 0.3626542
Moved 200.8414 437.7246 482 0.2698771 0.3626542
Moved 200.8566 433.7677 482 0.2561378 0.3626542
Moved 200.8727 431 482 0.2465278 0.3626542
Moved 200.8884 429.0451 482 0.2397399 0.3626542
Moved 200.9043 426.2047 482 0.2298772 0.3626542
Moved 200.9195 424.1671 482 0.2228025 0.3626542
Moved 200.9348 423.0405 482 0.2188906 0.3626542
Moved 200.9491 421.6109 482 0.2139269 0.3626542
Moved 200.9646 420.1733 482 0.208935 0.3626542
Moved 200.9809 418.7381 482 0.2039517 0.3626542
Moved 201.0009 417.5 482 0.1996528 0.3626542
Moved 201.0126 416.9271 482 0.1976634 0.3626542
Moved 201.0258 415.4171 482 0.1924205 0.3626542
Stationary 201.0422 415 482 0.1909722 0.3626542
Moved 201.0573 413.8881 482 0.1871115 0.3626542
Stationary 201.0733 413.8881 482 0.1871115 0.3626542
Moved 201.0888 413 482 0.1840278 0.3626542
Moved 201.1026 411.5693 482 0.1790601 0.3626542
Moved 201.1189 410.5 482 0.1753472 0.3626542
Moved 201.1338 408.7013 482 0.1691017 0.3626542
Moved 201.1493 406 482 0.1597223 0.3626542
Moved 201.1653 399.5402 482 0.1372923 0.3626542
Moved 201.1807 392.3637 482 0.112374 0.3626542
Moved 201.1954 383.6366 482 0.08207157 0.3626542
Moved 201.2113 373.5365 482 0.04700169 0.3626542
Moved 201.2267 363.4503 482 0.01198023 0.3626542
Moved 201.2421 355.5726 482 -0.01537301 0.3626542
Moved 201.2663 343.8403 482 -0.05610995 0.3626542
Moved 201.2793 339.8626 482 -0.06992161 0.3626542
Stationary 201.2914 339.8626 482 -0.06992161 0.3626542
Moved 201.3042 335.5 482 -0.08506946 0.3626542
Moved 201.319 333.1016 482 -0.09339727 0.3626542
Moved 201.3365 330.2162 482 -0.1034161 0.3626542
Moved 201.3505 329.1704 482 -0.1070471 0.3626542
Moved 201.3669 327.7317 482 -0.1120427 0.3626542
Moved 201.3844 326.7517 482 -0.1154455 0.3626542
Moved 201.3991 325.5 482 -0.1197917 0.3626542
Moved 201.4111 324.8882 482 -0.1219162 0.3626542
Stationary 201.4268 324.8882 482 -0.1219162 0.3626542
Stationary 201.4428 325 482 -0.1215278 0.3626542
Ended 201.4591 325 482 -0.1215278 0.3626542
Began 202.1399 530 327 0.5902777 -0.2353396
Stationary 202.1551 530 327 0.5902777 -0.2353396
Stationary 202.1662 530 327 0.5902777 -0.2353396
Stationary 202.1823 530 327 0.5902777 -0.2353396
Stationary 202.1976 530 327 0.5902777 -0.2353396
Stationary 202.2131 530 327 0.5902777 -0.2353396
Stationary 202.228 530 327 0.5902777 -0.2353396
Stationary 202.2428 530 327 0.5902777 -0.2353396
Stationary 202.258 530 327 0.5902777 -0.2353396
Moved 202.2744 512.3606 327 0.5290298 -0.2353396
Moved 202.2896 505.2548 336.5491 0.5043569 -0.1984989
Moved 202.306 499.0548 339.9589 0.4828293 -0.1853439
Moved 202.3209 490.4503 342.8499 0.4529523 -0.1741901
Moved 202.3364 485.5435 344.7283 0.4359148 -0.1669434
Moved 202.3516 479.7902 346.3024 0.4159382 -0.1608704
Moved 202.3677 475 347.5 0.3993055 -0.1562501
Moved 202.3916 465.733 350.3168 0.3671286 -0.1453829
Stationary 202.4025 465.733 350.3168 0.3671286 -0.1453829
Moved 202.4145 462.4833 351.7584 0.3558448 -0.1398214
Moved 202.4293 459.6059 352 0.3458538 -0.138889
Moved 202.4451 455.7283 353.6359 0.33239 -0.1325777
Moved 202.4606 452.8447 355.0776 0.3223774 -0.1270154
Moved 202.4762 450 355 0.3125 -0.1273148
Moved 202.4909 447.7476 356.6262 0.3046789 -0.1210409
Moved 202.5065 445.94 358.06 0.2984026 -0.1155094
Moved 202.5221 443 359.5 0.2881944 -0.1099537
Moved 202.538 441.0451 360.955 0.2814065 -0.1043404
Moved 202.5517 439.6103 362.3898 0.2764246 -0.098805
Moved 202.5672 439.1803 364.8197 0.2749316 -0.08943015
Moved 202.5841 437.7431 368.7706 0.2699414 -0.07418773
Moved 202.5995 438 372.9703 0.2708333 -0.05798492
Moved 202.6142 438 380.8486 0.2708333 -0.02759038
Moved 202.6367 446.9673 395.2789 0.3019698 0.02808194
Stationary 202.6479 446.9673 395.2789 0.3019698 0.02808194
Moved 202.66 450.208 401.416 0.3132221 0.05175896
Moved 202.6762 454.5871 409.1162 0.3284275 0.08146673
Moved 202.6932 458.8911 416.7823 0.343372 0.1110427
Moved 202.7072 462.1821 423.3642 0.3547989 0.1364358
Moved 202.723 467.0381 433.1142 0.3716598 0.1740516
Moved 202.7409 469.921 440.8026 0.3816701 0.2037134
Moved 202.7533 472.7908 446.5817 0.3916348 0.2260093
Moved 202.769 475.6906 452.3812 0.4017036 0.2483841
Moved 202.785 477.2782 456.8345 0.4072157 0.265565
Moved 202.7992 479.4369 461.1553 0.4147114 0.2822348
Moved 202.8147 480.8569 464.5707 0.419642 0.2954116
Moved 202.8306 482.2455 468.7365 0.4244634 0.3114831
Moved 202.8458 483 472.0528 0.4270834 0.3242777
Moved 202.868 484 477.1324 0.4305555 0.3438748
Stationary 202.8791 484 477.1324 0.4305555 0.3438748
Moved 202.8923 484 480.0123 0.4305555 0.3549856
Moved 202.9075 484 481.445 0.4305555 0.360513
Moved 202.9227 484 482.6788 0.4305555 0.3652729
Moved 202.9383 484 484.0204 0.4305555 0.3704492
Moved 202.9522 484 485.4634 0.4305555 0.376016
Stationary 202.9683 484 485.4634 0.4305555 0.376016
Moved 202.9849 484 487.3376 0.4305555 0.383247
Stationary 202.9995 484 487.3376 0.4305555 0.383247
Moved 203.0143 484 488 0.4305555 0.3858023
Moved 203.0307 484 489.5 0.4305555 0.3915894
Stationary 203.0454 484 489.5 0.4305555 0.3915894
Moved 203.0603 475.7909 490 0.4020517 0.3935184
Moved 203.0766 474.3538 490.6462 0.3970617 0.3960117
Moved 203.0998 472.5 491 0.390625 0.3973763
Stationary 203.1102 472.5 491 0.390625 0.3973763
Moved 203.1219 471.0337 492 0.3855337 0.4012344
Moved 203.1381 469.5949 492 0.3805377 0.4012344
Moved 203.1529 467.2978 492 0.3725618 0.4012344
Moved 203.1685 466.0821 492 0.3683406 0.4012344
Moved 203.1838 464.6434 492 0.363345 0.4012344
Moved 203.1996 462.4036 492 0.3555679 0.4012344
Moved 203.2152 460.7665 492 0.3498839 0.4012344
Moved 203.2305 458.3243 492 0.3414038 0.4012344
Moved 203.246 456.8856 492 0.3364083 0.4012344
Moved 203.2611 455.8251 492 0.3327259 0.4012344
Moved 203.2763 453.3309 492 0.3240657 0.4012344
Moved 203.2915 450.7957 492 0.3152627 0.4012344
Moved 203.3081 448.9076 492 0.3087067 0.4012344
Moved 203.3265 447.0138 492 0.3021312 0.4012344
Moved 203.338 444.1335 492 0.2921302 0.4012344
Moved 203.3527 442.2505 484.1252 0.2855919 0.3708535
Moved 203.369 440.0541 482.0541 0.2779657 0.3628627
Moved 203.3842 438.5978 480.5978 0.2729091 0.3572447
Moved 203.3992 435.3181 476.4771 0.261521 0.3413468
Moved 203.415 431.161 473.4407 0.2470867 0.3296321
Moved 203.4307 429.2795 469.559 0.2405539 0.3146566
Moved 203.4454 426.6798 466.6799 0.2315272 0.3035488
Moved 203.4603 424.3995 463.3995 0.2236093 0.2908929
Moved 203.4767 422.4019 461.4019 0.2166732 0.2831863
Moved 203.4924 420.8228 458.6456 0.2111903 0.2725524
Moved 203.5105 417.759 455.759 0.200552 0.261416
Moved 203.524 413.8281 452.8854 0.1869032 0.2503292
Moved 203.5466 407.1791 447.1194 0.1638162 0.2280838
Stationary 203.5575 407.1791 447.1194 0.1638162 0.2280838
Moved 203.569 404.241 444.241 0.1536147 0.2169791
Moved 203.5867 400.5 442 0.1406249 0.2083332
Moved 203.6004 396.237 438.237 0.1258229 0.1938155
Moved 203.6154 391.8982 435.2654 0.1107576 0.1823511
Moved 203.6314 387.583 431.583 0.09577437 0.1681442
Moved 203.6472 383.2847 428.5231 0.08084982 0.1563392
Moved 203.6641 378.9557 425.6371 0.06581842 0.1452048
Moved 203.6781 374.6301 421.6301 0.0507988 0.1297455
Moved 203.6949 370.5 417.5 0.03645837 0.1138116
Moved 203.7097 367.1051 414.7368 0.02467051 0.1031509
Moved 203.7248 363.8509 411.851 0.01337126 0.09201749
