come and see our new car
Basic
0.8 0.8
575.9999 518.4
Began 119.3706 268 138 -0.1597222 -0.4822531
Stationary 119.3913 268 138 -0.1597222 -0.4822531
Stationary 119.4067 268 138 -0.1597222 -0.4822531
Stationary 119.4218 268 138 -0.1597222 -0.4822531
Stationary 119.4369 268 138 -0.1597222 -0.4822531
Stationary 119.4507 268 138 -0.1597222 -0.4822531
Moved 119.4664 287.701 177.4019 -0.1255192 -0.4062464
Moved 119.4822 309 218.5 -0.08854166 -0.3269676
Moved 119.4983 338.5319 274.6224 -0.03727097 -0.2187069
Moved 119.519 381.9713 341.7318 0.03814466 -0.08925202
Stationary 119.53 381.9713 341.7318 0.03814466 -0.08925202
Moved 119.5432 405.166 371.803 0.07841319 -0.03124419
Moved 119.5591 427.0704 398.2042 0.1164416 0.0196839
Moved 119.5735 444.0807 418.0968 0.1459733 0.05805707
Moved 119.5896 458.3458 433.7804 0.1707392 0.08831091
Moved 119.6055 467.6693 444.0362 0.1869258 0.1080944
Moved 119.6205 486.4424 459.5818 0.2195181 0.1380822
Moved 119.6364 499.5701 472.5701 0.2423092 0.1631367
Moved 119.6512 512.6329 482.8038 0.2649876 0.1828776
Moved 119.6743 539.8119 505.3915 0.3121734 0.2264496
Stationary 119.6843 539.8119 505.3915 0.3121734 0.2264496
Moved 119.6972 555.5491 518.2675 0.339495 0.2512875
Moved 119.7128 565.9321 526.5457 0.3575209 0.2672562
Moved 119.7282 582.1667 544.1667 0.385706 0.3012474
Moved 119.7443 587.4111 549.4111 0.3948109 0.3113639
Moved 119.7633 591.1387 556.7081 0.4012825 0.3254398
Moved 119.7756 592.9967 559.9934 0.4045081 0.3317773
Moved 119.7906 593 561.4437 0.4045139 0.334575
Moved 119.8067 594 563.7769 0.40625 0.3390758
Moved 119.8224 594.9807 564.9807 0.4079526 0.3413979
Stationary 119.8374 595 565 0.4079861 0.3414351
Stationary 119.8539 595 565 0.4079861 0.3414351
Stationary 119.868 595 565 0.4079861 0.3414351
Moved 119.8839 595 559.8633 0.4079861 0.3315263
Moved 119.8995 582.0199 545.0199 0.3854512 0.3028933
Moved 119.9136 574.6755 525.7333 0.3727006 0.2656891
Moved 119.9302 565.4941 504.5485 0.3567605 0.2248233
Moved 119.9456 552.0392 478.2745 0.3334013 0.1741405
Moved 119.9625 537.6122 444.308 0.3083545 0.1086187
Moved 119.9759 524.3118 412.3176 0.2852635 0.04690885
Moved 119.9907 508.3391 380.6535 0.2575332 -0.01417154
Moved 120.0071 490.5217 344.0435 0.2266002 -0.0847927
Moved 120.023 477.4396 316.4835 0.2038881 -0.1379562
Moved 120.0385 468.9771 300.8378 0.1891964 -0.1681369
Moved 120.053 450.9186 264.8946 0.1578448 -0.2374718
Moved 120.0689 434.8482 232.6964 0.1299447 -0.2995825
Moved 120.0838 424.0826 212.1652 0.1112544 -0.3391876
Moved 120.0999 415.3818 196.0333 0.09614899 -0.3703061
Moved 120.1145 409.9134 185.1312 0.08665517 -0.3913364
Moved 120.13 405.5899 178.4532 0.07914915 -0.4042183
Moved 120.1455 401.5 170 0.0720486 -0.4205247
Moved 120.1623 397.0526 167.7018 0.06432749 -0.424958
Moved 120.1769 392.7365 164.8243 0.05683415 -0.4305086
Moved 120.1925 387 163.5 0.04687503 -0.4330633
Moved 120.2073 381.1867 164 0.03678254 -0.4320988
Moved 120.2242 372.5925 164 0.02186194 -0.4320988
Moved 120.2385 360.1335 186.3807 0.0002317131 -0.3889261
Moved 120.2545 346.2415 207.1378 -0.02388637 -0.3488854
Moved 120.271 337.3512 222.4147 -0.03932089 -0.3194162
Moved 120.2851 324.3482 250.9664 -0.06189543 -0.2643395
Moved 120.3006 315.379 271.7824 -0.07746707 -0.2241851
Moved 120.3162 308.1628 290.8022 -0.08999511 -0.1874957
Moved 120.3308 301.2637 313.5034 -0.1019727 -0.143705
Moved 120.3471 294.0843 331.164 -0.114437 -0.1096373
Moved 120.3628 286.8734 349.3037 -0.1269558 -0.07464567
Moved 120.3786 280.5096 368.4714 -0.1380042 -0.03767101
Moved 120.3927 272 389.5 -0.1527778 0.002893459
Moved 120.4087 266.0359 407.8745 -0.1631322 0.03833815
Moved 120.4246 260.2646 425.2064 -0.1731518 0.0717715
Moved 120.4391 257.3774 434.1194 -0.1781643 0.08896494
Moved 120.4545 254.3666 445.5337 -0.1833913 0.1109831
Moved 120.4704 252.2512 453.744 -0.1870639 0.126821
Moved 120.4858 250.1757 459.5607 -0.1906671 0.1380413
Moved 120.4996 247.3588 470.5649 -0.1955577 0.1592686
Moved 120.5174 245.2398 476.801 -0.1992365 0.1712982
Moved 120.5309 243.8112 482.7552 -0.2017167 0.182784
Moved 120.547 241.3594 492.203 -0.2059732 0.2010088
Moved 120.5623 239.9113 499.4432 -0.2084872 0.2149753
Moved 120.5775 239.4765 505.6176 -0.2092423 0.2268857
Moved 120.5928 238.2839 510.8643 -0.2113126 0.2370067
Moved 120.6085 236.9407 515.178 -0.2136447 0.2453278
Moved 120.6238 235.5061 520.9754 -0.2161352 0.2565112
Moved 120.6476 234 528.1353 -0.21875 0.2703226
Moved 120.6606 232.1851 530.6298 -0.2219008 0.2751345
Stationary 120.6718 232.1851 530.6298 -0.2219008 0.2751345
Moved 120.6848 230.7433 534.77 -0.2244039 0.2831211
Moved 120.7014 229.5 538.5 -0.2265625 0.2903162
Moved 120.7151 229.2319 542.3043 -0.227028 0.2976548
Moved 120.7302 227.7959 546.6124 -0.229521 0.3059651
Moved 120.7459 226.3566 548.6434 -0.2320198 0.3098829
Moved 120.7635 226 551.1644 -0.2326389 0.314746
Moved 120.7857 224 554.9597 -0.2361111 0.3220671
Stationary 120.7961 224 554.9597 -0.2361111 0.3220671
Moved 120.8081 222.6016 556.3984 -0.2385388 0.3248425
Moved 120.8242 223 558.7915 -0.2378472 0.3294588
Ended 120.8394 223 559 -0.2378472 0.3298611
Began 121.0512 108 482 -0.4375 0.1813271
Stationary 121.0704 108 482 -0.4375 0.1813271
Stationary 121.0858 108 482 -0.4375 0.1813271
Stationary 121.1008 108 482 -0.4375 0.1813271
Stationary 121.1184 108 482 -0.4375 0.1813271
Stationary 121.1308 108 482 -0.4375 0.1813271
Moved 121.1475 145.5782 453.0624 -0.37226 0.1255062
Moved 121.1632 158 445 -0.3506944 0.1099536
Moved 121.1783 189.573 422.384 -0.2958803 0.06632719
Moved 121.1939 213.6421 407.0987 -0.2540936 0.03684158
Moved 121.2094 230.7468 394.1688 -0.2243979 0.01189962
Moved 121.2246 251.5144 380.3237 -0.188343 -0.01480768
Moved 121.2397 268.0639 369.1489 -0.1596113 -0.03636395
Moved 121.2572 285.5866 355.5488 -0.1291899 -0.06259882
Moved 121.2726 299.7968 347.1219 -0.1045193 -0.07885437
Moved 121.286 310.2382 338.6332 -0.08639197 -0.09522914
Moved 121.3007 323.5339 329.644 -0.06330915 -0.1125694
Moved 121.3178 335.4477 320.038 -0.04262548 -0.1310995
Moved 121.3327 353.1447 305.7237 -0.01190152 -0.1587121
Moved 121.3484 369.1 294.0182 0.01579858 -0.1812921
Moved 121.3637 385.7285 282.8477 0.04466757 -0.2028401
