did you have a good time
Basic
0.8 0.8
575.9999 172.8
Moved 326.9466 154.1414 370 -0.3573933 -0.1041667
Moved 326.9622 149.9306 370 -0.3647038 -0.1041667
Moved 326.9774 148 370 -0.3680555 -0.1041667
Moved 326.9926 146.2646 370 -0.3710684 -0.1041667
Moved 327.0082 144.6984 370 -0.3737875 -0.1041667
Moved 327.0238 143.258 370 -0.3762881 -0.1041667
Moved 327.0388 141.8233 370 -0.3787789 -0.1041667
Moved 327.055 140.382 370 -0.3812813 -0.1041667
Stationary 327.0703 140 370 -0.3819444 -0.1041667
Moved 327.0871 138.5136 370 -0.384525 -0.1041667
Stationary 327.1001 138.5136 370 -0.384525 -0.1041667
Moved 327.116 137.6791 370 -0.3859737 -0.1041667
Moved 327.1318 136.7622 370 -0.3875656 -0.1041667
Stationary 327.1474 136.7622 370 -0.3875656 -0.1041667
Moved 327.1613 135.8831 370 -0.3890917 -0.1041667
Stationary 327.1837 135.8831 370 -0.3890917 -0.1041667
Stationary 327.1955 135.8831 370 -0.3890917 -0.1041667
Stationary 327.2094 135.8831 370 -0.3890917 -0.1041667
Stationary 327.2237 135.8831 370 -0.3890917 -0.1041667
Stationary 327.2386 136 370 -0.3888888 -0.1041667
Stationary 327.2543 136 370 -0.3888888 -0.1041667
Stationary 327.2702 136 370 -0.3888888 -0.1041667
Stationary 327.2863 136 370 -0.3888888 -0.1041667
Stationary 327.3014 136 370 -0.3888888 -0.1041667
Moved 327.3167 136 378.0682 -0.3888888 -0.0574753
Moved 327.3332 136 379.5 -0.3888888 -0.04918964
Stationary 327.3472 136 379.5 -0.3888888 -0.04918964
Moved 327.3624 145.8045 381.4023 -0.3718671 -0.03818106
Moved 327.3782 150.3735 382.8434 -0.3639349 -0.02984135
Moved 327.3935 157.4312 384.2863 -0.3516818 -0.02149149
Moved 327.4088 163.6351 384 -0.3409113 -0.02314797
Moved 327.4341 175.3236 386.2647 -0.3206188 -0.01004201
Moved 327.4475 181.802 386 -0.3093716 -0.01157407
Stationary 327.4586 181.802 386 -0.3093716 -0.01157407
Moved 327.471 186.4106 386 -0.3013704 -0.01157407
Moved 327.4875 192.2974 386 -0.2911503 -0.01157407
Moved 327.5013 198.0592 386 -0.2811472 -0.01157407
Moved 327.5226 207 386 -0.265625 -0.01157407
Moved 327.542 214.846 386 -0.2520034 -0.01157407
Moved 327.5527 220.6154 386 -0.2419871 -0.01157407
Stationary 327.5636 220.6154 386 -0.2419871 -0.01157407
Moved 327.5769 227.3788 378.1553 -0.2302451 -0.0569718
Moved 327.5936 233.1594 376.7101 -0.2202093 -0.06533481
Moved 327.61 238.9165 375.2709 -0.2102145 -0.07366392
Moved 327.6274 244.6609 373.8348 -0.2002414 -0.08197484
Moved 327.6419 248.5 372.5 -0.1935764 -0.08969907
Moved 327.6611 256.4801 368.84 -0.1797221 -0.1108798
Stationary 327.6728 256.4801 368.84 -0.1797221 -0.1108798
Moved 327.6856 261.7998 366.8001 -0.1704864 -0.1226844
Moved 327.7018 267.1621 363.9189 -0.1611768 -0.1393578
Moved 327.718 269.9583 362.5209 -0.1563225 -0.1474486
Moved 327.7337 274.7381 360.1746 -0.1480241 -0.1610269
Moved 327.7484 279.0411 358.653 -0.1405537 -0.1698323
Moved 327.7636 280.6408 357.6796 -0.1377763 -0.1754655
Moved 327.7801 283.7382 355.2618 -0.132399 -0.1894575
Moved 327.7937 287.9245 353.6918 -0.125131 -0.1985426
Moved 327.8105 290.4967 352.2516 -0.1206655 -0.2068769
Moved 327.8256 293.3569 350.8215 -0.1156998 -0.2151532
Moved 327.8397 296.2582 349 -0.1106629 -0.2256943
Moved 327.8563 299.1377 347.9312 -0.1056637 -0.2318799
Moved 327.8723 300.158 346.842 -0.1038924 -0.2381826
Moved 327.8905 302.6444 344.3557 -0.09957574 -0.2525713
Moved 327.9025 305.1664 344 -0.0951973 -0.2546296
Moved 327.9174 306.5 342.5 -0.09288196 -0.26331
Moved 327.9334 307.9579 341.0421 -0.09035088 -0.2717472
Moved 327.9493 309.4005 341 -0.08784632 -0.2719907
Moved 327.9628 310.8357 340 -0.08535463 -0.2777778
Moved 327.9799 311.9535 339.0466 -0.08341412 -0.2832953
Moved 327.9948 313.3766 337.6234 -0.08094332 -0.2915315
Moved 328.01 314.8158 337 -0.07844474 -0.2951387
Moved 328.0251 316.2541 337 -0.07594771 -0.2951387
Moved 328.0412 317.6956 335.3043 -0.07344506 -0.3049517
Moved 328.0568 320.2754 335 -0.06896637 -0.306713
Moved 328.0723 321.5748 334 -0.06671048 -0.3124998
Moved 328.0874 322.742 333.2579 -0.06468397 -0.3167942
Moved 328.1029 325.1719 331.9141 -0.06046545 -0.3245714
Moved 328.1238 327.0524 331.4738 -0.05720075 -0.3271191
Moved 328.1354 328.9663 331 -0.05387786 -0.3298611
Moved 328.1487 330.4051 329.595 -0.05138009 -0.3379923
Moved 328.1646 331.8466 329 -0.04887734 -0.341435
Moved 328.1798 333.2855 329 -0.04637941 -0.341435
Moved 328.1948 334.5 327.5 -0.04427083 -0.3501157
Moved 328.2095 335.8381 328 -0.04194777 -0.3472222
Moved 328.2267 336.5 328 -0.0407986 -0.3472222
Moved 328.2405 337.3617 328 -0.03930267 -0.3472222
Moved 328.2564 338.08 328 -0.03805551 -0.3472222
Moved 328.2729 338.6017 328 -0.03714989 -0.3472222
Stationary 328.2899 339 328 -0.03645833 -0.3472222
Stationary 328.3043 339 328 -0.03645833 -0.3472222
Stationary 328.3183 339 328 -0.03645833 -0.3472222
Moved 328.3377 340.2227 328 -0.03433555 -0.3472222
Stationary 328.3496 340.2227 328 -0.03433555 -0.3472222
Stationary 328.3642 340.2227 328 -0.03433555 -0.3472222
Stationary 328.3795 340.2227 328 -0.03433555 -0.3472222
