reading week is just about here
Basic
0.6 0.6
432 129.6
Began 151.8896 304 413 -0.1296296 0.1929012
Stationary 151.9214 304 413 -0.1296296 0.1929012
Stationary 151.9337 304 413 -0.1296296 0.1929012
Stationary 151.9452 304 413 -0.1296296 0.1929012
Stationary 151.9546 304 413 -0.1296296 0.1929012
Stationary 151.968 304 413 -0.1296296 0.1929012
Stationary 151.9848 304 413 -0.1296296 0.1929012
Stationary 152.0008 304 413 -0.1296296 0.1929012
Stationary 152.0155 304 413 -0.1296296 0.1929012
Stationary 152.0309 304 413 -0.1296296 0.1929012
Stationary 152.0483 304 413 -0.1296296 0.1929012
Stationary 152.0609 304 413 -0.1296296 0.1929012
Stationary 152.0771 304 413 -0.1296296 0.1929012
Stationary 152.0918 304 413 -0.1296296 0.1929012
Stationary 152.1079 304 413 -0.1296296 0.1929012
Stationary 152.1231 304 413 -0.1296296 0.1929012
Stationary 152.1398 304 413 -0.1296296 0.1929012
Stationary 152.1542 304 413 -0.1296296 0.1929012
Stationary 152.1707 304 413 -0.1296296 0.1929012
Moved 152.1848 304 422.2388 -0.1296296 0.2641881
Stationary 152.2011 304 422.2388 -0.1296296 0.2641881
Moved 152.216 304 423 -0.1296296 0.2700617
Moved 152.2317 304 424.1564 -0.1296296 0.2789844
Moved 152.2481 304 424.652 -0.1296296 0.2828086
Stationary 152.263 304 425 -0.1296296 0.2854938
Moved 152.2785 304 426.5 -0.1296296 0.297068
Moved 152.2924 304 426.9776 -0.1296296 0.3007532
Stationary 152.3089 304 427 -0.1296296 0.3009261
Moved 152.3233 304 428.5 -0.1296296 0.3124999
Stationary 152.3396 304 428.5 -0.1296296 0.3124999
Moved 152.3546 304 430.3621 -0.1296296 0.3268678
Moved 152.3706 304 430.8124 -0.1296296 0.330343
Moved 152.3862 295.2167 431 -0.1499614 0.33179
Moved 152.4013 293.6104 432.6948 -0.1536798 0.3448673
Moved 152.4243 287.839 434 -0.1670393 0.3549384
Stationary 152.4351 287.839 434 -0.1670393 0.3549384
Moved 152.4481 285.4595 434 -0.1725474 0.3549384
Moved 152.4633 282.7248 435.1376 -0.1788779 0.3637163
Moved 152.4784 278.839 435 -0.1878727 0.3626544
Moved 152.4939 275.9592 435 -0.194539 0.3626544
Moved 152.509 272.614 435 -0.2022825 0.3626544
Moved 152.5258 269.1933 435 -0.2102006 0.3626544
Moved 152.5412 266.3076 435 -0.2168806 0.3626544
Moved 152.5556 264 435 -0.2222222 0.3626544
Moved 152.5703 260.3767 435 -0.2306095 0.3626544
Moved 152.5871 257.3723 435 -0.2375641 0.3626544
Moved 152.6011 254.4891 435 -0.2442382 0.3626544
Moved 152.6163 251.6048 435 -0.2509149 0.3626544
Moved 152.6323 248.719 435 -0.2575949 0.3626544
Moved 152.6482 246.9166 427.4164 -0.2617671 0.3041389
Moved 152.6627 244 426.5 -0.2685185 0.297068
Moved 152.6789 242.3385 426.3385 -0.2723646 0.2958218
Moved 152.6954 239.7995 424.8998 -0.2782418 0.2847207
Moved 152.7105 238.4595 424 -0.2813437 0.2777779
Moved 152.7244 236.0277 423.0139 -0.2869729 0.2701686
Moved 152.7416 234.5709 421.5709 -0.290345 0.259035
Moved 152.7554 232.266 420.133 -0.2956805 0.2479398
Moved 152.7707 229.3818 417.3818 -0.302357 0.2267114
Moved 152.7868 227.3795 416.6898 -0.3069918 0.2213716
Moved 152.8024 224.2798 412.4197 -0.3141672 0.1884235
Moved 152.8176 221.3932 409.3932 -0.3208491 0.1650711
Moved 152.8333 219.5175 406.5176 -0.3251909 0.1428824
Moved 152.8481 216.6399 404.8199 -0.331852 0.1297837
Moved 152.8637 214.7568 402.3784 -0.336211 0.1109446
Moved 152.8793 212.9366 399.8732 -0.3404245 0.09161467
Moved 152.8957 211.8994 398.8994 -0.3428254 0.08410043
Moved 152.9111 210 396.4224 -0.3472222 0.06498726
Moved 152.9252 208.9795 394.9795 -0.3495845 0.05385411
Moved 152.9408 207.5366 393.5366 -0.3529246 0.04272072
Moved 152.9565 207 392.0992 -0.3541667 0.03162985
Moved 152.9712 205.6566 392 -0.3572763 0.03086432
Moved 152.9862 205.2138 391 -0.3583015 0.02314815
Moved 153.0015 205 390.0729 -0.3587963 0.0159943
Moved 153.0173 205 388.6577 -0.3587963 0.005074607
Moved 153.0328 205 388.2137 -0.3587963 0.001649268
Stationary 153.0488 205 388 -0.3587963 1.177376E-07
Moved 153.0642 205 387 -0.3587963 -0.007715932
Moved 153.0832 205 385.8881 -0.3587963 -0.01629523
Stationary 153.0985 205 386 -0.3587963 -0.0154321
Stationary 153.1102 205 386 -0.3587963 -0.0154321
Moved 153.1249 205 384.6823 -0.3587963 -0.02560003
Moved 153.1408 205 383.7383 -0.3587963 -0.03288363
Stationary 153.1561 205 383.7383 -0.3587963 -0.03288363
Stationary 153.1706 205 383.7383 -0.3587963 -0.03288363
Moved 153.1869 205 382.8132 -0.3587963 -0.04002159
Stationary 153.2019 205 383 -0.3587963 -0.03858025
Stationary 153.2168 205 383 -0.3587963 -0.03858025
Moved 153.2331 213.7382 383 -0.338569 -0.03858025
Moved 153.2501 217.9359 383 -0.328852 -0.03858025
Moved 153.2645 222.2493 383 -0.3188673 -0.03858025
Moved 153.2791 227.7816 383 -0.3060612 -0.03858025
Moved 153.297 232.9128 383 -0.2941833 -0.03858025
Moved 153.3097 238.3098 383 -0.2816902 -0.03858025
Moved 153.3253 244 383 -0.2685185 -0.03858025
Moved 153.3407 247.4978 383 -0.2604218 -0.03858025
Moved 153.3563 253.2286 383 -0.2471559 -0.03858025
Moved 153.372 257.0362 383 -0.2383421 -0.03858025
Moved 153.3864 260.8876 383 -0.2294268 -0.03858025
Moved 153.4026 265.1469 383 -0.2195673 -0.03858025
Moved 153.4189 269.449 388.7143 -0.2096089 0.005511649
Moved 153.4331 273.7729 391.2576 -0.1995999 0.02513603
Moved 153.4496 276.7275 392.2425 -0.1927603 0.03273552
Moved 153.4638 283.0876 394.5438 -0.178038 0.0504927
Moved 153.4794 288.8732 396.2183 -0.1646455 0.06341252
