healthy food is good for you
Basic
0.4 0.4
288 259.2
Began 319.3463 393 436 0.1145834 0.185185
Stationary 319.3677 393 436 0.1145834 0.185185
Stationary 319.381 393 436 0.1145834 0.185185
Stationary 319.3955 393 436 0.1145834 0.185185
Stationary 319.4107 393 436 0.1145834 0.185185
Stationary 319.4265 393 436 0.1145834 0.185185
Stationary 319.4433 393 436 0.1145834 0.185185
Stationary 319.4585 393 436 0.1145834 0.185185
Stationary 319.4728 393 436 0.1145834 0.185185
Stationary 319.4888 393 436 0.1145834 0.185185
Stationary 319.505 393 436 0.1145834 0.185185
Stationary 319.5202 393 436 0.1145834 0.185185
Stationary 319.5365 393 436 0.1145834 0.185185
Stationary 319.5524 393 436 0.1145834 0.185185
Stationary 319.5688 393 436 0.1145834 0.185185
Stationary 319.5832 393 436 0.1145834 0.185185
Stationary 319.5982 393 436 0.1145834 0.185185
Stationary 319.6142 393 436 0.1145834 0.185185
Stationary 319.6291 393 436 0.1145834 0.185185
Stationary 319.6444 393 436 0.1145834 0.185185
Stationary 319.6606 393 436 0.1145834 0.185185
Stationary 319.6752 393 436 0.1145834 0.185185
Stationary 319.6935 393 436 0.1145834 0.185185
Stationary 319.7086 393 436 0.1145834 0.185185
Stationary 319.7261 393 436 0.1145834 0.185185
Stationary 319.745 393 436 0.1145834 0.185185
Stationary 319.7557 393 436 0.1145834 0.185185
Stationary 319.7675 393 436 0.1145834 0.185185
Moved 319.7827 393 425.0793 0.1145834 0.1430526
Moved 319.7987 384.7561 422.4669 0.08595853 0.1329738
Moved 319.8148 383.3293 415.3173 0.0810045 0.1053906
Moved 319.8308 380.7617 410.6426 0.07208928 0.0873555
Moved 319.8443 380 407.8822 0.06944447 0.07670596
Moved 319.8591 379.0003 405.0007 0.06597339 0.065589
Moved 319.8744 377.5583 402.1165 0.06096616 0.05446174
Moved 319.8927 377.1187 400.2375 0.05944014 0.04721247
Moved 319.9045 377 399.0148 0.05902782 0.04249531
Moved 319.9199 377 397.5696 0.05902782 0.03691991
Moved 319.9359 376 397.1379 0.05555555 0.03525404
Moved 319.9515 376 396.5 0.05555555 0.03279321
Moved 319.9666 375.2567 395.2567 0.05297467 0.02799658
Moved 319.9821 374.5 394.5 0.05034714 0.0250771
Stationary 319.9968 374.5 394.5 0.05034714 0.0250771
