the five boxing wizards jump quickly
Basic
0.8 0.8
575.9999 172.8
Began 348.4504 274 444 -0.1493055 0.3240742
Stationary 348.4713 274 444 -0.1493055 0.3240742
Stationary 348.4854 274 444 -0.1493055 0.3240742
Stationary 348.4998 274 444 -0.1493055 0.3240742
Stationary 348.5157 274 444 -0.1493055 0.3240742
Stationary 348.531 274 444 -0.1493055 0.3240742
Stationary 348.5447 274 444 -0.1493055 0.3240742
Stationary 348.5619 274 444 -0.1493055 0.3240742
Stationary 348.5775 274 444 -0.1493055 0.3240742
Stationary 348.5913 274 444 -0.1493055 0.3240742
Stationary 348.61 274 444 -0.1493055 0.3240742
Stationary 348.6253 274 444 -0.1493055 0.3240742
Stationary 348.6401 274 444 -0.1493055 0.3240742
Stationary 348.6551 274 444 -0.1493055 0.3240742
Stationary 348.6708 274 444 -0.1493055 0.3240742
Stationary 348.6833 274 444 -0.1493055 0.3240742
Stationary 348.7012 274 444 -0.1493055 0.3240742
Stationary 348.7184 274 444 -0.1493055 0.3240742
Stationary 348.7335 274 444 -0.1493055 0.3240742
Stationary 348.7488 274 444 -0.1493055 0.3240742
Stationary 348.7643 274 444 -0.1493055 0.3240742
Stationary 348.7796 274 444 -0.1493055 0.3240742
Stationary 348.795 274 444 -0.1493055 0.3240742
Stationary 348.8111 274 444 -0.1493055 0.3240742
Stationary 348.8261 274 444 -0.1493055 0.3240742
Stationary 348.8416 274 444 -0.1493055 0.3240742
Stationary 348.8544 274 444 -0.1493055 0.3240742
Stationary 348.8685 274 444 -0.1493055 0.3240742
Stationary 348.8847 274 444 -0.1493055 0.3240742
Stationary 348.9003 274 444 -0.1493055 0.3240742
Stationary 348.9156 274 444 -0.1493055 0.3240742
Stationary 348.9319 274 444 -0.1493055 0.3240742
Moved 348.946 283.5785 444 -0.1326763 0.3240742
Moved 348.9623 285.0165 444 -0.1301797 0.3240742
Moved 348.9796 286.4521 444 -0.1276873 0.3240742
Moved 348.9936 288.8959 444 -0.1234446 0.3240742
Moved 349.0087 290.9949 444 -0.1198004 0.3240742
Moved 349.025 293.8725 444 -0.1148047 0.3240742
Moved 349.0406 297.7576 444 -0.1080597 0.3240742
Moved 349.0558 301.9443 444 -0.1007911 0.3240742
Moved 349.0698 305.2661 444 -0.0950241 0.3240742
Moved 349.0863 309.5851 444 -0.0875258 0.3240742
Moved 349.1005 312.9043 444 -0.0817634 0.3240742
Moved 349.1178 315.5681 444 -0.07713862 0.3240742
Moved 349.132 319.4313 444 -0.07043182 0.3240742
Moved 349.1477 323.1669 437 -0.06394628 0.2835649
Moved 349.1634 327.0695 435.9769 -0.05717102 0.2776439
Moved 349.1786 331.3884 436 -0.04967286 0.2777777
Moved 349.1939 334.8051 435.0975 -0.04374113 0.2725548
Moved 349.2101 340.3688 435 -0.03408189 0.2719908
Moved 349.2332 346.7138 433.0954 -0.02306636 0.2609687
Stationary 349.2437 346.7138 433.0954 -0.02306636 0.2609687
Moved 349.2551 349.6901 433 -0.01789909 0.2604166
Moved 349.2701 352.5671 432.2164 -0.01290433 0.2558821
Moved 349.2867 355.4489 432 -0.007901154 0.2546297
Moved 349.303 357.3284 431.3358 -0.004638247 0.2507861
Moved 349.3173 359.1039 431 -0.00155583 0.2488425
Moved 349.3324 360.5 431 0.0008680671 0.2488425
Moved 349.349 362.2579 431 0.003919899 0.2488425
Moved 349.3639 364.0576 429.9424 0.007044449 0.2427222
Moved 349.3786 365.5 430 0.00954859 0.2430556
Stationary 349.3934 365.5 430 0.00954859 0.2430556
Moved 349.4102 367.382 430 0.01281604 0.2430556
Moved 349.4256 368.813 430 0.01530029 0.2430556
Moved 349.4408 369 428.7382 0.01562499 0.2357534
Moved 349.4562 370.3051 429 0.01789085 0.2372686
Moved 349.4714 371.5 429 0.01996524 0.2372686
Moved 349.4859 372.1323 429 0.02106294 0.2372686
Stationary 349.5036 372.1323 429 0.02106294 0.2372686
Moved 349.5193 373.375 429 0.02322056 0.2372686
Moved 349.5334 374 428.4082 0.02430558 0.2338439
Moved 349.5494 374 427.5 0.02430558 0.228588
Moved 349.5645 375.057 428 0.02614066 0.2314815
Stationary 349.5804 375.057 428 0.02614066 0.2314815
Moved 349.5944 376.374 428 0.02842702 0.2314815
Stationary 349.6096 376.374 428 0.02842702 0.2314815
Moved 349.6245 377.248 428 0.02994448 0.2314815
Stationary 349.6402 377.248 428 0.02994448 0.2314815
Moved 349.6556 378.2499 426.7501 0.03168389 0.2242483
Stationary 349.6712 378.2499 426.7501 0.03168389 0.2242483
Moved 349.6878 379.3147 427 0.03353246 0.2256945
Moved 349.7041 380.7202 426.2798 0.0359726 0.2215266
Moved 349.7191 381.5 425.5 0.03732637 0.2170139
Moved 349.7331 382.5933 425.4067 0.0392244 0.2164741
Moved 349.7492 384.0277 425 0.04171476 0.2141204
Moved 349.7647 385.4676 423.5325 0.0442145 0.2056278
Moved 349.7791 386.6849 423 0.04632793 0.2025463
Moved 349.7952 389.0444 421.9778 0.05042426 0.196631
Moved 349.8113 390.462 420.538 0.05288533 0.1882988
Moved 349.8267 392.9016 419.0984 0.05712077 0.1799679
Moved 349.842 395.675 417.6625 0.0619357 0.1716583
Moved 349.8578 396.781 417.2191 0.06385586 0.1690918
Moved 349.8721 399.4415 415.7792 0.06847478 0.1607595
Moved 349.888 400.5 414.5 0.07031247 0.1533566
Moved 349.9038 402.7475 413.2525 0.07421441 0.1461371
Moved 349.9187 404.1831 411.8169 0.07670678 0.1378293
Moved 349.9361 406.6251 410.3749 0.08094639 0.1294843
Moved 349.95 408.0628 408.9371 0.0834424 0.1211641
Moved 349.9661 411 407.5 0.08854166 0.1128473
Moved 349.9806 411.9424 406.0576 0.0901778 0.1044997
Moved 349.9953 413.3782 404.6218 0.09267046 0.09619094
Moved 350.011 414.4001 403.5999 0.09444468 0.09027702
Moved 350.0261 415.9596 403 0.09715199 0.08680555
Moved 350.0486 418.8365 399.1635 0.1021467 0.06460331
Stationary 350.061 418.8365 399.1635 0.1021467 0.06460331
Moved 350.0722 420.2757 399 0.1046453 0.06365749
Moved 350.0883 421.7209 397.2792 0.1071543 0.05369893
Moved 350.1039 422 395.8363 0.1076389 0.04534898
Moved 350.1184 423.1924 394.8076 0.109709 0.03939602
Stationary 350.1342 423.1924 394.8076 0.109709 0.03939602
Moved 350.1504 425.1466 392.8534 0.1131017 0.02808677
Moved 350.1677 425 391.5 0.1128472 0.02025481
Moved 350.1794 426.013 390.987 0.1146059 0.01728605
Stationary 350.1956 426.013 390.987 0.1146059 0.01728605
Stationary 350.2106 426.013 390.987 0.1146059 0.01728605
Moved 350.2266 427 389.0164 0.1163194 0.00588214
Moved 350.2427 427 388.5 0.1163194 0.00289343
Moved 350.2612 427 387.6271 0.1163194 -0.002157688
Moved 350.2734 427 386.8547 0.1163194 -0.006627595
Stationary 350.2897 427 387 0.1163194 -0.005786949
Moved 350.3047 427 385.9148 0.1163194 -0.01206707
Moved 350.3197 422.7737 385 0.1089822 -0.01736111
Moved 350.3353 418.4315 385 0.1014435 -0.01736111
Moved 350.3506 413.4 385 0.09270831 -0.01736111
