did you have a good time
Basic
0.4 0.4
288 259.2
Began 380.807 259 346 -0.3506944 -0.1620371
Stationary 380.8287 259 346 -0.3506944 -0.1620371
Stationary 380.8416 259 346 -0.3506944 -0.1620371
Stationary 380.8563 259 346 -0.3506944 -0.1620371
Stationary 380.8718 259 346 -0.3506944 -0.1620371
Stationary 380.887 259 346 -0.3506944 -0.1620371
Stationary 380.9021 259 346 -0.3506944 -0.1620371
Stationary 380.9187 259 346 -0.3506944 -0.1620371
Stationary 380.9334 259 346 -0.3506944 -0.1620371
Moved 380.9497 271.1521 346 -0.3084996 -0.1620371
Moved 380.9651 277.87 346 -0.2851737 -0.1620371
Moved 380.9825 285.0631 357.301 -0.2601974 -0.1184374
Moved 380.9962 293.0912 358.6971 -0.2323223 -0.1130515
Moved 381.0121 300.4919 361.5967 -0.2066253 -0.1018644
Moved 381.0272 308 364 -0.1805556 -0.09259258
Moved 381.0432 314.9835 367.5934 -0.1563072 -0.07872934
Moved 381.0582 322.18 370.472 -0.1313196 -0.06762363
Moved 381.0737 328.7104 373.3552 -0.1086446 -0.05650014
Moved 381.089 333.3492 376.2328 -0.09253755 -0.04539819
Moved 381.1047 338.2091 379.1046 -0.07566272 -0.03431897
Moved 381.1194 342.973 381.982 -0.05912169 -0.02321773
Moved 381.1365 347.3015 386.3015 -0.04409194 -0.006552919
Moved 381.1492 352.1812 389.6359 -0.0271488 0.006311086
Moved 381.1656 357.9412 393.9559 -0.007148534 0.02297802
Moved 381.1826 363.6913 397.8456 0.01281693 0.03798467
Moved 381.1956 370.2996 402.4396 0.03576234 0.05570841
Moved 381.2116 374.9071 405.6047 0.05176082 0.06791944
Moved 381.2274 379.2209 408.4806 0.06673931 0.07901456
Moved 381.2432 382.358 411.358 0.07763192 0.09011574
Moved 381.2586 386.8226 413.4113 0.09313405 0.09803741
Moved 381.2739 391.1283 416.4189 0.1080844 0.1096406
Moved 381.2889 396.5794 419.2897 0.1270118 0.1207162
Moved 381.3038 401.323 423.1615 0.1434827 0.1356538
Moved 381.3192 405.0332 426.0332 0.1563653 0.1467329
Moved 381.3383 408.9165 429.4583 0.1698489 0.1599468
Moved 381.3508 412.6833 432.6833 0.1829283 0.1723893
Moved 381.3667 417.1039 435.0519 0.1982775 0.1815275
Moved 381.3827 421.405 439.405 0.2132118 0.1983217
