parking lot is full of trucks
Stationary 343.8863 135.2692 396 -0.3901576 0.04629629
Moved 343.9017 134.1358 395.1357 -0.3921254 0.04129472
Moved 343.9164 133.5 394.5 -0.3932291 0.03761583
Moved 343.9342 132.6532 395 -0.3946994 0.04050935
Moved 343.9474 131.9352 395 -0.3959457 0.04050935
Stationary 343.9631 131.9352 395 -0.3959457 0.04050935
Moved 343.9787 130.6266 395 -0.3982177 0.04050935
Stationary 343.9934 131 395 -0.3975694 0.04050935
Stationary 344.0087 131 395 -0.3975694 0.04050935
Stationary 344.0245 131 395 -0.3975694 0.04050935
Stationary 344.0403 131 395 -0.3975694 0.04050935
Moved 344.0552 131 401.4101 -0.3975694 0.07760481
Moved 344.0712 131 403.3433 -0.3975694 0.0887922
Moved 344.0868 140.5767 407.5767 -0.3809431 0.1132911
Moved 344.1024 144.6901 409.23 -0.3738019 0.1228591
Moved 344.1168 148.5 413.5 -0.3671875 0.1475694
Moved 344.1341 154.1143 415.5571 -0.3574404 0.1594742
Moved 344.149 159.872 418.436 -0.3474444 0.1761346
Moved 344.1637 165.6344 421.3172 -0.3374403 0.192808
Moved 344.1797 171.3932 424.1966 -0.3274424 0.209471
Moved 344.1952 177.1544 425.5386 -0.3174403 0.217237
Moved 344.2097 181.936 426.9787 -0.3091388 0.2255711
Moved 344.2264 187.6695 429.8348 -0.2991848 0.2420995
Moved 344.2421 191.4294 430.3574 -0.2926573 0.2451236
Moved 344.2559 196.7986 431.9329 -0.2833358 0.2542412
Moved 344.2716 199.7437 433.3719 -0.2782226 0.2625689
Moved 344.2873 204.4316 434 -0.270084 0.2662038
Moved 344.3028 208.7586 435.2529 -0.2625718 0.2734542
Moved 344.3178 213.0786 437.3857 -0.2550718 0.2857971
Moved 344.333 217.3976 438 -0.2475735 0.2893519
Moved 344.3482 219.3619 439.181 -0.2441633 0.2961862
Moved 344.3646 224.0386 440 -0.2360441 0.3009259
Moved 344.3789 227.2365 441.1183 -0.2304921 0.3073975
Moved 344.3944 230.114 441.557 -0.2254965 0.3099364
Moved 344.4102 232.9858 442 -0.2205108 0.3125
Moved 344.4276 235.8551 443.4276 -0.2155292 0.3207613
Moved 344.4475 240.9306 443.9653 -0.2067178 0.3238731
Stationary 344.4588 240.9306 443.9653 -0.2067178 0.3238731
Moved 344.4707 245.1751 444 -0.1993487 0.3240742
Moved 344.4877 247.6677 444 -0.1950213 0.3240742
Moved 344.5021 250.5226 444 -0.190065 0.3240742
Moved 344.5175 252.7166 444.7166 -0.1862559 0.3282209
Moved 344.5343 254.1553 445 -0.1837581 0.3298611
Moved 344.5484 256.5843 445 -0.1795411 0.3298611
Moved 344.565 258.5803 445 -0.1760758 0.3298611
Moved 344.58 260.1601 445 -0.1733332 0.3298611
Moved 344.5949 262.6055 445 -0.1690877 0.3298611
Moved 344.6107 264.0412 445 -0.1665952 0.3298611
Moved 344.6262 266.9603 445 -0.1615272 0.3298611
Moved 344.6414 267.9162 445 -0.1598677 0.3298611
Moved 344.6563 270.7018 445 -0.1550315 0.3298611
Moved 344.6727 271.5917 445 -0.1534866 0.3298611
Moved 344.6878 273.7864 445 -0.1496763 0.3298611
Moved 344.7036 276.6412 445 -0.1447202 0.3298611
Moved 344.719 279.5287 446 -0.1397071 0.3356481
Moved 344.7339 281.2106 446 -0.1367871 0.3356481
Moved 344.7491 284.9275 446 -0.1303342 0.3356481
Moved 344.7649 288.1562 446 -0.1247288 0.3356481
Moved 344.7815 291 446 -0.1197917 0.3356481
Moved 344.7946 294.748 446 -0.1132847 0.3356481
Moved 344.8105 298.0369 446 -0.1075748 0.3356481
Moved 344.8279 303.7964 446 -0.09757566 0.3356481
Moved 344.8414 308.671 446 -0.08911293 0.3356481
Moved 344.8572 314.3778 446 -0.07920514 0.3356481
Moved 344.873 320.0854 446 -0.0692962 0.3356481
Moved 344.8886 325.8517 446 -0.05928528 0.3356481
Moved 344.907 329.985 446 -0.05210936 0.3356481
Moved 344.9179 337.8391 446 -0.03847371 0.3356481
Moved 344.9344 343.8401 446 -0.02805535 0.3356481
Moved 344.9511 349.57 446 -0.01810767 0.3356481
Moved 344.9687 356.4061 446 -0.006239376 0.3356481
Moved 344.9895 367.8908 446 0.01369923 0.3356481
Moved 345.0025 372.1465 446 0.02108767 0.3356481
Stationary 345.0131 372.1465 446 0.02108767 0.3356481
Moved 345.0276 377.9832 446 0.03122084 0.3356481
Moved 345.0431 384.5791 446 0.04267208 0.3356481
Moved 345.058 390.8157 446 0.05349956 0.3356481
Moved 345.0721 397.3974 446 0.06492607 0.3356481
Moved 345.0877 404.4731 436.9377 0.07721022 0.2832042
Moved 345.1023 410.9077 438 0.08838146 0.2893519
Moved 345.1183 415.5611 437.1097 0.09646021 0.2842
Moved 345.1337 422.4973 437 0.1085022 0.2835649
Moved 345.1496 427.1942 436 0.1166565 0.2777777
Moved 345.1653 432.6517 434.8371 0.1261314 0.2710482
Moved 345.1818 437.8027 433.3991 0.1350742 0.2627264
Moved 345.1951 443.1426 433 0.1443447 0.2604166
Moved 345.2097 448.886 433 0.154316 0.2604166
Moved 345.2254 452.7079 431.323 0.1609512 0.250712
Moved 345.2419 457.0215 431 0.16844 0.2488425
Moved 345.2589 461.329 429.557 0.1759183 0.2404919
Moved 345.2735 464.7479 430 0.1818541 0.2430556
Moved 345.2885 470.1923 428.7019 0.191306 0.2355434
Moved 345.303 473.4817 429 0.1970167 0.2372686
Moved 345.3178 477.5056 427.8315 0.2040028 0.2305063
Moved 345.3398 485.0416 427 0.2170861 0.2256945
Stationary 345.3498 485.0416 427 0.2170861 0.2256945
Moved 345.3644 488.3647 427 0.2228553 0.2256945
Moved 345.3818 492.2525 426.3738 0.2296051 0.2220706
Moved 345.396 496.1981 424.934 0.236455 0.2137383
Moved 345.4125 499 425 0.2413194 0.2141204
Moved 345.4282 501.8927 424 0.2463415 0.2083334
Moved 345.4416 504.7623 424 0.2513235 0.2083334
Moved 345.4574 506.7551 422.6225 0.2547831 0.2003616
Moved 345.4732 509.881 422 0.2602099 0.1967593
Moved 345.4892 512.759 422 0.2652065 0.1967593
Moved 345.5034 514.6363 420.1819 0.2684658 0.1862378
Moved 345.5195 517.5139 420 0.2734616 0.1851852
Moved 345.5341 519.6956 418.3044 0.2772493 0.1753725
Moved 345.5499 522.2689 418 0.2817169 0.1736111
Moved 345.5647 523.1625 416.8375 0.2832682 0.1668839
Moved 345.584 526.3152 416.3423 0.2887417 0.1640182
Moved 345.5968 529.1824 416 0.2937194 0.162037
Moved 345.6114 531.0659 414.4671 0.2969893 0.153166
Moved 345.6278 533.9548 414 0.3020049 0.150463
Moved 345.6434 536.8249 412.5876 0.3069876 0.1422893
Moved 345.6588 538.7047 412.1476 0.3102513 0.1397433
Moved 345.6747 540.9832 411.0084 0.314207 0.1331504
Moved 345.689 542.4319 409.5681 0.3167221 0.1248152
Moved 345.7043 544.8698 409.1302 0.3209545 0.1222812
Moved 345.7197 547.6163 407.6918 0.3257228 0.1139575
Moved 345.7399 549.4939 406.2531 0.3289825 0.1056312
Moved 345.7515 551.1891 404.8109 0.3319256 0.09728511
Moved 345.7662 552.633 404.367 0.3344323 0.09471646
Moved 345.7816 553 403.1979 0.3350694 0.08795067
Moved 345.7963 554.1743 403 0.3371082 0.08680555
Moved 345.8111 554.612 402 0.337868 0.08101851
Moved 345.8278 555 400.9542 0.3385417 0.0749663
Moved 345.8422 556 400.5095 0.3402778 0.07239324
Moved 345.8584 556.9321 400 0.3418959 0.06944453
Moved 345.8752 557 398.6331 0.3420139 0.0615338
Stationary 345.8895 557 398.6331 0.3420139 0.0615338
Moved 345.9037 558.3154 397.6846 0.3442976 0.05604497
Moved 345.9218 558 396.84 0.34375 0.05115739
Moved 345.9353 558 395.2403 0.34375 0.04189995
Moved 345.9508 558 394.5 0.34375 0.03761583
Moved 345.9656 558 392.3557 0.34375 0.02520641
Moved 345.9827 558 390.92 0.34375 0.01689814
Moved 345.9969 558 388 0.34375 8.830317E-08
Moved 346.0121 558 386.3734 0.34375 -0.00941303
Moved 346.0309 549.5191 384.9399 0.3290262 -0.01770894
Moved 346.0455 548.6153 383.6153 0.3274571 -0.02537427
Moved 346.0601 547.0675 382.0675 0.32477 -0.03433157
Moved 346.0751 544.2582 380.6291 0.3198927 -0.04265573
Moved 346.0946 542.3716 380 0.3166173 -0.04629612
Moved 346.1067 540.7495 378.7495 0.3138012 -0.05353292
Moved 346.1214 539.7617 379 0.3120862 -0.05208316
Moved 346.1374 536.4648 378.2324 0.3063626 -0.05652533
Moved 346.1514 533.5887 378 0.3013693 -0.05787037
Moved 346.1668 529.7231 378 0.2946582 -0.05787037
Moved 346.1833 525.7866 378 0.2878239 -0.05787037
Moved 346.1989 521.5 378 0.2803819 -0.05787037
Moved 346.214 518.1447 389.8553 0.2745568 0.01073661
Moved 346.23 514.7953 394.2729 0.2687418 0.03630179
Moved 346.2448 512 401.5 0.2638889 0.07812518
Moved 346.2598 509.0667 405.8665 0.2587964 0.1033943
Moved 346.2773 507.595 410.2151 0.2562413 0.1285599
Moved 346.2899 506.1557 413.6885 0.2537425 0.1486606
Moved 346.3057 504.7247 417.8258 0.2512582 0.1726031
Moved 346.3219 503.2828 422.1517 0.2487548 0.1976371
Moved 346.3367 502.1361 424.7278 0.246764 0.2125455
Moved 346.3517 502 427.5137 0.2465278 0.2286674
Moved 346.3675 501.3024 432.0929 0.2453166 0.2551672
Moved 346.384 501 435.2876 0.2447916 0.2736551
Moved 346.3991 501 439.1553 0.2447916 0.2960375
Moved 346.4143 501 444.0589 0.2447916 0.324415
Moved 346.4362 501 448 0.2447916 0.3472222
Stationary 346.4474 501 448 0.2447916 0.3472222
Moved 346.46 501 449.9718 0.2447916 0.3586332
Moved 346.4755 501 452.8297 0.2447916 0.3751717
Moved 346.49 501 454.8452 0.2447916 0.3868355
Moved 346.5057 501 456.2899 0.2447916 0.3951959
Moved 346.5242 501 457.7298 0.2447916 0.4035289
Moved 346.5384 501 459.1653 0.2447916 0.4118361
Moved 346.552 501 460.5 0.2447916 0.4195602
Moved 346.5678 501 460.7233 0.2447916 0.4208527
Moved 346.5835 501 462.1596 0.2447916 0.4291645
Moved 346.599 501 462.6005 0.2447916 0.4317158
Moved 346.6147 501 463.5 0.2447916 0.4369213
Moved 346.6304 501 464.2396 0.2447916 0.4412012
Stationary 346.6457 501 464.2396 0.2447916 0.4412012
Moved 346.6604 501 465.1157 0.2447916 0.4462712
Stationary 346.6764 501 465.1157 0.2447916 0.4462712
Stationary 346.6909 501 465 0.2447916 0.4456019
Stationary 346.7062 501 465 0.2447916 0.4456019
Stationary 346.7209 501 465 0.2447916 0.4456019
Stationary 346.7435 501 465 0.2447916 0.4456019
Stationary 346.759 501 465 0.2447916 0.4456019
Stationary 346.77 501 465 0.2447916 0.4456019
Stationary 346.7838 501 465 0.2447916 0.4456019
Moved 346.799 499.3347 465 0.2419006 0.4456019
Moved 346.8149 496.7881 456.1523 0.2374793 0.3943997
Moved 346.8307 493.9107 451.8214 0.2324838 0.3693366
Moved 346.8455 492.0165 448.0331 0.2291954 0.3474136
Moved 346.8607 489.1557 443.7335 0.2242286 0.3225319
Moved 346.8794 487.1391 440.4172 0.2207275 0.3033401
Moved 346.8919 485.0547 436.1093 0.2171088 0.2784105
Moved 346.9076 482.2192 431.8289 0.2121862 0.2536392
Moved 346.924 479.5014 426.6685 0.2074677 0.2237761
Moved 346.9388 477.7141 420.8566 0.2043648 0.1901421
Moved 346.9543 475.2766 416.1065 0.200133 0.1626533
Moved 346.9702 472.6807 410.3615 0.1956262 0.1294065
Moved 346.9852 471.4001 405.6004 0.1934029 0.1018542
Moved 347.0007 469.4826 400.2065 0.1900739 0.07063945
Moved 347.0158 467.8913 394.565 0.1873112 0.037992
Moved 347.0323 465.4624 389.3871 0.1830944 0.008027465
Moved 347.0521 462.5843 378.3373 0.1780978 -0.05591834
Stationary 347.0636 462.5843 378.3373 0.1780978 -0.05591834
Moved 347.0778 461 374.4417 0.1753472 -0.07846214
Moved 347.0916 459.7884 370.3651 0.1732436 -0.1020539
Moved 347.1084 458.5 366.5 0.1710069 -0.1244211
Moved 347.1238 457.1509 364.3019 0.1686648 -0.1371419
Moved 347.1388 457 361.4234 0.1684028 -0.1537996
Moved 347.1541 456 358.5419 0.1666667 -0.1704753
Moved 347.17 454.8347 355.6694 0.1646435 -0.1870985
Moved 347.1855 454.3898 352.7797 0.1638712 -0.2038214
Moved 347.1998 454 350.951 0.1631944 -0.2144036
Moved 347.2134 452.5123 348.0247 0.1606117 -0.2313386
Moved 347.2317 452.4252 346.8505 0.1604605 -0.2381337
Moved 347.2451 452 343.9763 0.1597222 -0.254767
Moved 347.2608 450.5452 341.0903 0.1571964 -0.271468
Moved 347.2776 451 339.1052 0.1579861 -0.2829559
Moved 347.2916 449.6737 337.6738 0.1556836 -0.2912398
Moved 347.3072 450 335.2208 0.15625 -0.3054354
Moved 347.3263 450 333.7905 0.15625 -0.3137124
Moved 347.3392 450 332.7326 0.15625 -0.3198343
Moved 347.3534 449 330.2115 0.1545139 -0.3344243
Moved 347.3689 449 328.7716 0.1545139 -0.3427569
Moved 347.3845 449 327.5 0.1545139 -0.3501157
Moved 347.3996 449 326.9471 0.1545139 -0.3533151
Moved 347.415 447.5 325.5 0.1519097 -0.3616898
Stationary 347.4331 447.5 325.5 0.1519097 -0.3616898
Moved 347.4457 448 323.9313 0.1527778 -0.3707676
Stationary 347.4603 448 323.9313 0.1527778 -0.3707676
Moved 347.4768 448 322.6266 0.1527778 -0.3783184
Moved 347.4916 448 321.7926 0.1527778 -0.3831446
Moved 347.5068 446.5 322 0.1501736 -0.3819443
Moved 347.524 447 320.8524 0.1510417 -0.3885855
Stationary 347.5413 447 320.8524 0.1510417 -0.3885855
Stationary 347.5533 447 320.8524 0.1510417 -0.3885855
Moved 347.5699 445.7782 321 0.1489206 -0.3877315
Moved 347.5862 444.3129 321 0.1463765 -0.3877315
Moved 347.6061 440.8676 321 0.1403951 -0.3877315
Stationary 347.6168 440.8676 321 0.1403951 -0.3877315
Moved 347.632 436.9815 321 0.1336485 -0.3877315
Moved 347.6472 435.555 321 0.1311719 -0.3877315
Moved 347.6622 431.6616 321 0.1244125 -0.3877315
Moved 347.6783 426.9981 321 0.1163161 -0.3877315
Moved 347.6941 422.6821 331.0752 0.108823 -0.3294258
Moved 347.7086 417.5221 332.6084 0.09986483 -0.3205531
Moved 347.7267 413.0755 335.6163 0.0921449 -0.3031462
Moved 347.7399 408.757 338.4954 0.08464745 -0.286485
Moved 347.7562 403.2026 341.3987 0.07500455 -0.2696834
Moved 347.7709 399.5 345.5 0.06857641 -0.2459491
Moved 347.7867 394.8361 348.4426 0.06047926 -0.2289202
Moved 347.8012 391.68 351.32 0.05499996 -0.2122685
Moved 347.8166 388.8024 353.5988 0.05000412 -0.1990809
Moved 347.8323 385.925 355.0375 0.04500858 -0.190755
Moved 347.8464 384.5237 356.4764 0.04257575 -0.1824285
Moved 347.8658 382.0847 358.9152 0.03834158 -0.1683147
Moved 347.8787 380.6461 360.3538 0.03584399 -0.1599895
Moved 347.8947 378.5095 361.4905 0.0321345 -0.153411
Moved 347.9096 377.0707 362.9293 0.02963662 -0.1450851
Moved 347.925 374.264 364.368 0.02476387 -0.1367594
Moved 347.9406 373.1904 365.8096 0.02290003 -0.1284165
Moved 347.9556 371.7516 367.2484 0.02040207 -0.12009
Moved 347.972 369.6218 369.3782 0.0167045 -0.1077652
Moved 347.9888 367.8713 371.1287 0.01366548 -0.09763452
Moved 348.0027 366.8269 372.173 0.01185231 -0.09159106
Moved 348.0173 364.3281 373.6719 0.007514059 -0.08291686
Moved 348.0334 362.8884 374 0.005014539 -0.08101834
Moved 348.0483 361.4493 375.5507 0.00251621 -0.0720448
Moved 348.0632 360.0081 376.9919 1.400709E-05 -0.06370386
Moved 348.0818 358.5734 377 -0.002476796 -0.06365741
Moved 348.0938 357.142 378.858 -0.004961863 -0.05290491
Moved 348.1099 356.0437 379.9562 -0.006868504 -0.04654937
Moved 348.1327 352.3626 382 -0.01325935 -0.03472222
Stationary 348.1432 352.3626 382 -0.01325935 -0.03472222
Moved 348.1544 352 383.2606 -0.01388889 -0.02742714
Moved 348.17 349.6144 384 -0.01803055 -0.02314797
Moved 348.1862 349 385.1284 -0.01909722 -0.0166183
Moved 348.2016 347.4313 385.5687 -0.02182066 -0.01407023
Moved 348.2172 346.2421 386 -0.02388526 -0.01157407
Moved 348.2335 344.889 387.111 -0.02623435 -0.00514472
Ended 348.2474 344 388 -0.02777777 8.830317E-08
Began 348.7067 555 390 0.3385417 0.01157407
Stationary 348.7278 555 390 0.3385417 0.01157407
Stationary 348.7424 555 390 0.3385417 0.01157407
Stationary 348.756 555 390 0.3385417 0.01157407
Stationary 348.7709 555 390 0.3385417 0.01157407
Stationary 348.7859 555 390 0.3385417 0.01157407
Stationary 348.8012 555 390 0.3385417 0.01157407
Stationary 348.8226 555 390 0.3385417 0.01157407
Stationary 348.8377 555 390 0.3385417 0.01157407
Stationary 348.8513 555 390 0.3385417 0.01157407
Stationary 348.8653 555 390 0.3385417 0.01157407
Stationary 348.8803 555 390 0.3385417 0.01157407
Stationary 348.8951 555 390 0.3385417 0.01157407
Stationary 348.9099 555 390 0.3385417 0.01157407
Stationary 348.926 555 390 0.3385417 0.01157407
Stationary 348.943 555 390 0.3385417 0.01157407
Stationary 348.959 555 390 0.3385417 0.01157407
Stationary 348.9764 555 390 0.3385417 0.01157407
Stationary 348.9887 555 390 0.3385417 0.01157407
Moved 349.0044 561.804 390 0.3503541 0.01157407
Moved 349.0195 565.1975 390 0.3562457 0.01157407
Moved 349.0351 566.5 390 0.3585069 0.01157407
Moved 349.0499 568.4877 390 0.3619578 0.01157407
Moved 349.0689 570.1813 390 0.3648981 0.01157407
Moved 349.083 573.2441 390 0.3702156 0.01157407
Moved 349.0962 575.0592 390 0.3733667 0.01157407
Moved 349.1124 578.0048 390 0.3784806 0.01157407
Moved 349.1285 580.8906 390 0.3834905 0.01157407
Moved 349.1413 583.7634 390 0.388478 0.01157407
Moved 349.1578 585.6605 390 0.3917717 0.01157407
Moved 349.1738 588.7917 390 0.3972079 0.01157407
Moved 349.1886 591.6714 390 0.4022073 0.01157407
Moved 349.2047 595.5518 390 0.4089441 0.01157407
Moved 349.2201 597.1723 390 0.4117574 0.01157407
Moved 349.2352 600.2484 390 0.4170979 0.01157407
Moved 349.2502 603.1181 390 0.42208 0.01157407
Moved 349.2659 604.1333 390 0.4238425 0.01157407
Moved 349.2824 606.6178 390 0.4281559 0.01157407
Moved 349.2963 608.0536 390 0.4306486 0.01157407
Moved 349.3158 609.4966 390 0.4331537 0.01157407
Stationary 349.3275 609.4966 390 0.4331537 0.01157407
Moved 349.3421 610 390 0.4340277 0.01157407
Moved 349.3578 611.5 390 0.4366319 0.01157407
Stationary 349.3741 611.5 390 0.4366319 0.01157407
Stationary 349.3881 611.5 390 0.4366319 0.01157407
Stationary 349.4041 611.5 390 0.4366319 0.01157407
Stationary 349.4202 611.5 390 0.4366319 0.01157407
Moved 349.4348 611 390 0.4357639 0.01157407
Stationary 349.4509 611 390 0.4357639 0.01157407
Moved 349.4659 611 393.7261 0.4357639 0.03313727
Moved 349.4823 611 397.7458 0.4357639 0.05639933
Moved 349.4974 603.245 400.2157 0.4223003 0.07069261
Moved 349.5127 600.9037 401.5482 0.4182356 0.07840368
Moved 349.5345 595.1463 405.8537 0.4082401 0.10332
Stationary 349.5453 595.1463 405.8537 0.4082401 0.10332
Moved 349.5579 593.2573 406.8713 0.4049606 0.1092092
Moved 349.5743 590.3872 408.3064 0.3999777 0.117514
Moved 349.5892 588 409.5 0.3958333 0.1244215
Moved 349.6043 586.2972 411.8514 0.3928771 0.1380289
Moved 349.6193 583.4196 413.2902 0.3878812 0.1463554
Moved 349.635 581.5407 414.7297 0.3846193 0.1546857
Moved 349.6514 579.8323 416.1677 0.3816533 0.1630074
Moved 349.6668 577.7838 417.6082 0.3780968 0.1713435
Moved 349.6823 575.952 419.048 0.3749167 0.1796758
Moved 349.697 574.5259 420.4741 0.3724407 0.187929
Moved 349.7128 572.4487 421.5513 0.3688346 0.1941626
Moved 349.7283 570.0065 422.9967 0.3645946 0.2025272
Moved 349.749 567.124 426.876 0.3595903 0.2249768
Stationary 349.7603 567.124 426.876 0.3595903 0.2249768
Moved 349.7747 564.3907 428.3046 0.3548449 0.2332444
Moved 349.7899 563.254 429.746 0.3528715 0.2415858
Moved 349.8056 561.8118 431.1882 0.3503677 0.2499315
Moved 349.8219 559.5447 433.4553 0.3464318 0.2630514
