he is still on our team
Basic
0.4 0.4
288 86.39999
Began 317.0271 380 390 0.06944447 0.02314815
Stationary 317.0462 380 390 0.06944447 0.02314815
Stationary 317.0619 380 390 0.06944447 0.02314815
Stationary 317.0774 380 390 0.06944447 0.02314815
Stationary 317.0933 380 390 0.06944447 0.02314815
Stationary 317.1074 380 390 0.06944447 0.02314815
Stationary 317.1222 380 390 0.06944447 0.02314815
Stationary 317.1375 380 390 0.06944447 0.02314815
Stationary 317.1531 380 390 0.06944447 0.02314815
Stationary 317.1684 380 390 0.06944447 0.02314815
Stationary 317.1842 380 390 0.06944447 0.02314815
Stationary 317.2004 380 390 0.06944447 0.02314815
Stationary 317.2221 380 390 0.06944447 0.02314815
Stationary 317.2318 380 390 0.06944447 0.02314815
Stationary 317.2462 380 390 0.06944447 0.02314815
Moved 317.2607 370.1961 390 0.03540322 0.02314815
Moved 317.2773 368.7578 390 0.03040925 0.02314815
Moved 317.2932 367.3166 390 0.02540484 0.02314815
Moved 317.3094 365.8291 390 0.02023995 0.02314815
Moved 317.3241 364.3884 390 0.01523733 0.02314815
Moved 317.3399 362.951 390 0.01024663 0.02314815
Moved 317.3558 361.5138 390 0.005256086 0.02314815
Moved 317.3716 360.4281 390 0.001486391 0.02314815
Moved 317.386 358.9924 390 -0.003498643 0.02314815
Moved 317.401 357.5551 390 -0.008489265 0.02314815
Moved 317.417 354.2354 390 -0.02001584 0.02314815
Moved 317.4319 351.3458 390 -0.03004931 0.02314815
Moved 317.4486 348.489 390 -0.03996893 0.02314815
Moved 317.4626 344.4274 390 -0.05407154 0.02314815
Moved 317.4788 341.2473 390 -0.0651136 0.02314815
Moved 317.4942 334.1658 390 -0.08970216 0.02314815
Moved 317.5092 328.183 398.4297 -0.1104756 0.120714
Moved 317.5248 321.438 399.6405 -0.1338957 0.134728
Moved 317.5404 316.7634 401.0789 -0.1501272 0.151376
Moved 317.5556 310.9354 402.5162 -0.1703631 0.1680115
Moved 317.5704 307.093 403.9535 -0.1837049 0.1846469
Moved 317.5862 303.8706 404 -0.1948939 0.1851855
Moved 317.602 301.019 405.4905 -0.2047951 0.2024364
Moved 317.6172 297.1308 406.9346 -0.2182958 0.2191503
Moved 317.6331 294.2555 408.3723 -0.2282795 0.2357901
Moved 317.6492 291.3911 409 -0.2382255 0.2430559
