he is just like everyone else
Basic
0.8 0.8
575.9999 172.8
Began 700.3768 399 323 0.06770834 -0.3761574
Stationary 700.393 399 323 0.06770834 -0.3761574
Stationary 700.4072 399 323 0.06770834 -0.3761574
Stationary 700.4239 399 323 0.06770834 -0.3761574
Stationary 700.4394 399 323 0.06770834 -0.3761574
Stationary 700.4545 399 323 0.06770834 -0.3761574
Stationary 700.4706 399 323 0.06770834 -0.3761574
Stationary 700.4847 399 323 0.06770834 -0.3761574
Stationary 700.5004 399 323 0.06770834 -0.3761574
Stationary 700.5157 399 323 0.06770834 -0.3761574
Stationary 700.5311 399 323 0.06770834 -0.3761574
Stationary 700.5468 399 323 0.06770834 -0.3761574
Stationary 700.5614 399 323 0.06770834 -0.3761574
Stationary 700.5769 399 323 0.06770834 -0.3761574
Stationary 700.5919 399 323 0.06770834 -0.3761574
Stationary 700.6074 399 323 0.06770834 -0.3761574
Moved 700.6226 399 333.3642 0.06770834 -0.3161794
Moved 700.6402 394.8705 335.1799 0.06053902 -0.305672
Moved 700.6555 389.9446 338.0554 0.0519871 -0.2890311
Moved 700.6709 387.5299 341.9402 0.04779495 -0.2665497
Moved 700.6851 384.2698 344.8201 0.04213504 -0.2498833
Moved 700.7007 381.2935 349.0598 0.03696791 -0.2253485
Moved 700.7182 376.2336 352.7664 0.02818331 -0.203898
Moved 700.7313 368.8637 358.3831 0.01538835 -0.1713942
Moved 700.7463 360.1117 362.9442 0.0001938641 -0.1449991
Moved 700.7636 348.9654 369.0173 -0.01915734 -0.1098534
Moved 700.7792 337.4492 374.7754 -0.03915067 -0.07653113
Moved 700.7937 327.9242 378.9034 -0.0556872 -0.05264211
Moved 700.8096 318.5622 383.2189 -0.07194068 -0.02766839
Moved 700.8345 300.8152 391.5924 -0.1027514 0.02078948
Moved 700.8469 290.394 397.3463 -0.1208438 0.05408746
Stationary 700.8579 290.394 397.3463 -0.1208438 0.05408746
Moved 700.8708 282.8154 400.5923 -0.134001 0.07287193
Moved 700.8859 274.2193 404.8904 -0.1489248 0.09774526
Moved 700.9008 264.1814 410.6107 -0.1663517 0.1308488
Moved 700.9164 258.6197 415.5352 -0.1760074 0.1593472
Moved 700.9327 252.8468 421.1533 -0.1860299 0.1918591
Moved 700.9478 248.8408 425.1592 -0.1929847 0.2150416
Moved 700.963 243.5174 434.1377 -0.2022268 0.2670006
Moved 700.9784 239.1985 440.0687 -0.2097248 0.3013237
Moved 700.9937 235.5793 445.1311 -0.2160082 0.3306198
Moved 701.0095 232.7018 448.2982 -0.2210037 0.3489477
Moved 701.0231 229.825 452.175 -0.2259982 0.371383
Moved 701.0391 226.9493 455.0507 -0.2309907 0.3880247
Moved 701.0557 225.9288 457.1425 -0.2327625 0.4001299
Moved 701.0715 223.9321 459.0679 -0.236229 0.4112727
Moved 701.0861 222.0292 460.9708 -0.2395326 0.4222851
Moved 701.1017 219.1629 462.4185 -0.2445088 0.4306628
Moved 701.118 217.152 463.848 -0.248 0.4389354
Moved 701.1321 214.4267 465.2867 -0.2527314 0.4472609
Moved 701.1465 211.5434 466.7283 -0.2577371 0.4556035
Moved 701.1626 210.1198 467 -0.2602087 0.4571759
Moved 701.1788 206.1252 469.5833 -0.2671438 0.4721253
Moved 701.1942 204.5597 470 -0.2698615 0.474537
Moved 701.2091 202.8303 470 -0.272864 0.474537
Moved 701.2245 203 471 -0.2725694 0.480324
Moved 701.2395 203 472.0474 -0.2725694 0.4863851
Ended 701.2546 203 472.0474 -0.2725694 0.4863851
Began 701.5637 453 449 0.1614583 0.3530093
Stationary 701.5803 453 449 0.1614583 0.3530093
Stationary 701.5949 453 449 0.1614583 0.3530093
Stationary 701.6095 453 449 0.1614583 0.3530093
Stationary 701.6241 453 449 0.1614583 0.3530093
Moved 701.6408 439.8292 449 0.1385923 0.3530093
Moved 701.6566 435.54 449 0.1311458 0.3530093
Moved 701.6713 427.3891 449 0.1169949 0.3530093
Moved 701.6878 421.98 441.972 0.1076041 0.3123378
Moved 701.7031 408.9578 439.1017 0.08499614 0.2957278
Moved 701.7189 398.0138 439 0.0659962 0.295139
Moved 701.7335 385.0915 436.3537 0.04356167 0.2798246
Moved 701.7491 372.1017 434.467 0.02100989 0.2689066
Moved 701.7649 358.0072 431.6014 -0.003459714 0.2523232
Moved 701.7814 341.2545 429.3546 -0.03254417 0.2393203
Moved 701.7957 327.907 427.3467 -0.05571708 0.227701
Moved 701.8107 313.7816 424.5563 -0.08024025 0.211553
Moved 701.8264 296.7451 420.6809 -0.1098176 0.1891257
Moved 701.8428 283.1345 417.8077 -0.133447 0.1724982
Moved 701.858 268.0776 414.3848 -0.1595875 0.1526896
Moved 701.8726 256.1532 411.0438 -0.1802896 0.1333552
Moved 701.8883 241.8626 409.5862 -0.2050997 0.1249206
Moved 701.9048 233.544 406.7269 -0.2195416 0.1083732
Moved 701.9196 221.5044 403.1513 -0.2404437 0.08768135
Moved 701.9337 211.2503 400.2144 -0.2582461 0.07068484
Moved 701.95 203.2341 398.1763 -0.2721631 0.05889054
Moved 701.9678 195.6528 396.7305 -0.2853251 0.05052399
Moved 701.9806 188.4726 395.2945 -0.2977906 0.0422136
Moved 701.9958 182.423 395 -0.3082934 0.04050935
Moved 702.012 180 395 -0.3125 0.04050935
Moved 702.027 178.3471 395 -0.3153696 0.04050935
Stationary 702.0416 178 395 -0.3159722 0.04050935
Ended 702.0583 178 395 -0.3159722 0.04050935
Began 702.332 436 356 0.1319444 -0.1851852
Stationary 702.3505 436 356 0.1319444 -0.1851852
Stationary 702.3655 436 356 0.1319444 -0.1851852
Stationary 702.3811 436 356 0.1319444 -0.1851852
Stationary 702.3973 436 356 0.1319444 -0.1851852
Stationary 702.4122 436 356 0.1319444 -0.1851852
Moved 702.4337 426.0205 373.4487 0.1146189 -0.08420891
Stationary 702.4445 426.0205 373.4487 0.1146189 -0.08420891
Moved 702.4569 423.8023 381.192 0.1107678 -0.03939805
Moved 702.4734 419.8936 393.3193 0.1039819 0.03078284
Moved 702.4891 418.5249 401.8505 0.1016057 0.0801535
Moved 702.5051 415.1759 409.5602 0.09579151 0.1247699
Moved 702.5225 412.2974 418.1079 0.09079404 0.1742356
Moved 702.5361 409.4182 424.7456 0.08579537 0.2126482
Moved 702.5516 405.3087 430.9218 0.07866084 0.2483897
Moved 702.5686 402.2899 436.1834 0.07342003 0.2788391
Moved 702.5825 395.9747 444.0253 0.06245605 0.3242203
Moved 702.5978 390.23 448.5775 0.05248264 0.3505642
Moved 702.6144 384.7995 452.9203 0.04305467 0.3756963
Moved 702.6288 378.677 456.1615 0.0324253 0.3944531
Moved 702.6437 371.3781 459.5522 0.01975358 0.4140754
Moved 702.6586 363.2151 461.957 0.005581751 0.4279917
Moved 702.6752 356.5641 463.0726 -0.005965195 0.4344481
Moved 702.6895 348.3141 463 -0.02028793 0.4340278
Moved 702.705 341.1171 463 -0.03278289 0.4340278
Moved 702.7205 331.0877 463 -0.05019489 0.4340278
Moved 702.7363 319.1548 456.1548 -0.07091179 0.3944147
Moved 702.7515 307.6676 451.1254 -0.09085479 0.3653089
