did you have a good time
Basic
0.6 0.6
432 388.8
Began 127.211 261 426 -0.2291666 0.09773654
Stationary 127.2393 261 426 -0.2291666 0.09773654
Stationary 127.2506 261 426 -0.2291666 0.09773654
Stationary 127.2597 261 426 -0.2291666 0.09773654
Stationary 127.2732 261 426 -0.2291666 0.09773654
Stationary 127.2887 261 426 -0.2291666 0.09773654
Stationary 127.3046 261 426 -0.2291666 0.09773654
Stationary 127.3197 261 426 -0.2291666 0.09773654
Stationary 127.3347 261 426 -0.2291666 0.09773654
Stationary 127.3516 261 426 -0.2291666 0.09773654
Stationary 127.3666 261 426 -0.2291666 0.09773654
Stationary 127.3821 261 426 -0.2291666 0.09773654
Stationary 127.398 261 426 -0.2291666 0.09773654
Stationary 127.4133 261 426 -0.2291666 0.09773654
Stationary 127.4293 261 426 -0.2291666 0.09773654
Stationary 127.4435 261 426 -0.2291666 0.09773654
Moved 127.4589 271.1937 426 -0.2055702 0.09773654
Stationary 127.4766 271.1937 426 -0.2055702 0.09773654
Moved 127.491 272.9657 426 -0.2014683 0.09773654
Moved 127.5055 274.3544 426 -0.1982538 0.09773654
Moved 127.521 275.7397 426 -0.195047 0.09773654
Moved 127.5368 277.126 426 -0.1918379 0.09773654
Moved 127.5537 278.5 426 -0.1886574 0.09773654
Moved 127.5671 280.1671 426 -0.1847983 0.09773654
Moved 127.5831 285.8428 426 -0.1716602 0.09773654
Moved 127.5992 295.4744 426 -0.1493649 0.09773654
Moved 127.6146 307.6699 426 -0.1211346 0.09773654
Moved 127.6295 317.9041 426 -0.09744415 0.09773654
Moved 127.6456 327.5 426 -0.07523149 0.09773654
Moved 127.66 339.1128 426 -0.04834994 0.09773654
Moved 127.6765 349.6017 434.6415 -0.02407019 0.1199627
Moved 127.6922 363.3516 439.0055 0.00775824 0.1311869
Moved 127.7071 373.6849 443.1318 0.03167798 0.1417999
Moved 127.7223 384.7933 447.2975 0.05739192 0.152514
Moved 127.7378 392.9261 452.9507 0.07621774 0.1670543
Moved 127.7533 402.1157 458.4947 0.09749004 0.1813134
Moved 127.7685 413.0716 465.2947 0.1228509 0.1988032
Moved 127.7839 423 471.5 0.1458333 0.2147633
Moved 127.7995 429.9778 476.8444 0.1619856 0.2285092
Moved 127.8146 439.6776 483.484 0.184439 0.2455864
Moved 127.8292 447.8904 488.9269 0.2034499 0.2595856
Moved 127.8464 457.0282 496.3058 0.2246023 0.2785643
Moved 127.862 465.5184 502.0123 0.2442556 0.2932413
Moved 127.8768 474.1829 506.5463 0.2643122 0.304903
Moved 127.8927 480.086 511.0645 0.2779769 0.3165239
Moved 127.9079 485.303 515.2424 0.2900533 0.3272695
Moved 127.9234 489.42 517.9467 0.2995835 0.334225
Moved 127.9384 491.7115 521.7115 0.3048879 0.3439082
Moved 127.954 493.2407 523.2407 0.3084275 0.3478411
Moved 127.9686 494 525.2642 0.3101851 0.3530456
Moved 127.9841 494 527.0132 0.3101851 0.3575441
Moved 128.0015 494 528.383 0.3101851 0.3610673
Moved 128.0157 482 528 0.2824074 0.3600822
Moved 128.031 476.9516 528 0.2707213 0.3600822
Moved 128.0593 464.0832 523.3331 0.2409334 0.3480789
Moved 128.0715 459.0996 518.0664 0.2293972 0.3345328
Stationary 128.0817 459.0996 518.0664 0.2293972 0.3345328
Moved 128.0923 453.5935 515.2968 0.2166516 0.3274092
Moved 128.1081 448.0044 510.7533 0.2037138 0.3157234
Moved 128.123 441.324 505.4592 0.1882499 0.3021069
Moved 128.1384 435.0356 502.5178 0.1736936 0.2945416
Moved 128.1543 423.2011 494.6005 0.1462988 0.2741782
Moved 128.1697 412.1347 489.0673 0.1206821 0.2599467
Moved 128.1845 401.0251 483.5126 0.09496559 0.2456598
Moved 128.2003 389.4662 477.2218 0.06820878 0.2294798
Moved 128.2151 379.9902 471.423 0.04627367 0.2145651
Moved 128.2307 369 463 0.02083332 0.1929011
Moved 128.2469 362.5 458.5 0.005787015 0.181327
Moved 128.2622 348.4268 449.3104 -0.02678975 0.1576913
Moved 128.2774 339.9008 443.6005 -0.04652604 0.1430054
Moved 128.2929 329.8633 437.3309 -0.06976098 0.1268797
Moved 128.309 321.2132 430.3444 -0.08978426 0.1089103
Moved 128.3241 314.5493 425.0394 -0.1052099 0.09526601
Moved 128.3392 307.5828 417.5828 -0.121336 0.07608743
Moved 128.3539 300.6599 410.6599 -0.1373614 0.0582815
Moved 128.3698 296.8652 406.8652 -0.1461454 0.04852142
Moved 128.3856 290.9934 400.9933 -0.1597376 0.03341906
Moved 128.4007 286.5862 395.4482 -0.1699394 0.01915692
Moved 128.416 282.5 391.5 -0.1793981 0.009002057
Moved 128.4312 279.1794 388.1794 -0.1870848 0.0004613743
Moved 128.4476 276.4162 385.4162 -0.1934809 -0.006645697
Moved 128.4626 274.3196 383.6392 -0.1983343 -0.01121623
Moved 128.4773 273.1933 382.1933 -0.2009414 -0.01493501
Moved 128.4929 271.8703 382 -0.2040038 -0.01543218
Moved 128.509 270.484 380.484 -0.207213 -0.01933133
Moved 128.524 270 379.098 -0.2083333 -0.02289619
Moved 128.5386 268.7057 379 -0.2113294 -0.02314815
Stationary 128.5559 268.7057 379 -0.2113294 -0.02314815
Moved 128.5696 268 378 -0.212963 -0.02572024
Stationary 128.586 268 378 -0.212963 -0.02572024
Stationary 128.6014 268 378 -0.212963 -0.02572024
Ended 128.6155 268 378 -0.212963 -0.02572024
Began 129.1384 392 569 0.07407407 0.4655349
Stationary 129.1563 392 569 0.07407407 0.4655349
Stationary 129.1712 392 569 0.07407407 0.4655349
Stationary 129.1862 392 569 0.07407407 0.4655349
Stationary 129.2088 392 569 0.07407407 0.4655349
Stationary 129.2176 392 569 0.07407407 0.4655349
Stationary 129.2323 392 569 0.07407407 0.4655349
Stationary 129.2476 392 569 0.07407407 0.4655349
Stationary 129.2637 392 569 0.07407407 0.4655349
Stationary 129.2788 392 569 0.07407407 0.4655349
Stationary 129.2942 392 569 0.07407407 0.4655349
Stationary 129.3098 392 569 0.07407407 0.4655349
Stationary 129.3249 392 569 0.07407407 0.4655349
