parking lot is full of trucks
Moved 287.0043 481 415.2949 0.4201388 0.3159129
Stationary 287.0183 481 415 0.4201388 0.3125
Moved 287.0332 481 414 0.4201388 0.3009261
Moved 287.0491 473.8206 412.9744 0.3952105 0.289055
Moved 287.0722 470.8653 412 0.3849488 0.2777779
Stationary 287.0831 470.8653 412 0.3849488 0.2777779
Moved 287.094 467.9858 410.9929 0.3749507 0.2661219
Moved 287.1115 465.1136 411 0.3649779 0.2662037
Moved 287.1263 459.473 409.1182 0.3453922 0.2444239
Moved 287.1415 455.0228 409 0.3299403 0.2430559
Moved 287.1566 447.175 408 0.3026908 0.2314815
Moved 287.1747 440.0251 408 0.2778649 0.2314815
Moved 287.1884 432.6041 406.8006 0.2520977 0.2175997
Moved 287.2044 424.2404 406.3201 0.2230571 0.2120382
Moved 287.2197 416.4038 406 0.1958464 0.2083331
Moved 287.2347 407.0845 405 0.1634878 0.1967594
Moved 287.2498 397.0426 404.0061 0.1286201 0.1852562
Moved 287.268 384.02 402.5578 0.08340284 0.1684931
Moved 287.2805 373.1068 399.246 0.04550949 0.1301619
Moved 287.296 365.055 397.0157 0.01755193 0.1043484
Moved 287.312 352.1686 395.5743 -0.02719246 0.08766527
Moved 287.3277 342.9308 393.2659 -0.0592681 0.06094827
Moved 287.3433 335.4453 391.689 -0.08525952 0.04269724
Moved 287.358 329.0159 390.254 -0.1075837 0.02608776
Moved 287.3731 323.2612 388.8153 -0.1275652 0.009436607
Moved 287.3894 317.5003 387.3751 -0.1475683 -0.007232913
Moved 287.4047 314.4259 386.213 -0.1582432 -0.02068325
Moved 287.4192 309.3923 384.8481 -0.1757212 -0.03648016
Moved 287.4343 305.2321 383.4107 -0.1901664 -0.05311648
Moved 287.4511 300.9116 380.941 -0.205168 -0.08170093
Moved 287.4657 295.1216 381 -0.2252722 -0.08101851
Moved 287.4811 290.3607 379.0902 -0.2418031 -0.1031226
Moved 287.4956 285.9502 377.65 -0.2571174 -0.1197914
Moved 287.5142 284 378 -0.2638889 -0.1157407
Moved 287.5279 278.2989 376.0747 -0.2836844 -0.1380239
Moved 287.543 275.2688 374.6344 -0.2942057 -0.1546945
Moved 287.5579 269.5894 373.1965 -0.3139255 -0.1713368
Moved 287.5739 265.2704 371.7568 -0.328922 -0.1879996
Moved 287.5899 262.6256 370.3128 -0.3381056 -0.2047129
Moved 287.6051 258.6315 367.7543 -0.3519738 -0.2343248
Moved 287.6201 256 366.5 -0.3611111 -0.2488422
Moved 287.6355 254.6704 366 -0.3657278 -0.2546296
Moved 287.6534 251.7901 364.8951 -0.3757286 -0.2674177
Moved 287.6673 249.9154 365 -0.3822383 -0.2662037
Moved 287.6815 248.0148 365 -0.3888376 -0.2662037
Moved 287.6969 246.5786 365 -0.3938243 -0.2662037
Moved 287.7135 245.1368 365 -0.3988305 -0.2662037
Stationary 287.728 245 365 -0.3993055 -0.2662037
Moved 287.7436 243.728 365 -0.4037222 -0.2662037
Stationary 287.7593 243.728 365 -0.4037222 -0.2662037
Moved 287.7738 244 373.6668 -0.4027778 -0.1658934
Moved 287.7903 244 378.379 -0.4027778 -0.1113538
Moved 287.8051 244 382.3821 -0.4027778 -0.06502151
Moved 287.8205 247.9156 386.6781 -0.3891819 -0.01529994
Moved 287.8357 252.9992 391.9984 -0.3715306 0.04627758
Moved 287.8517 255.1735 394.1735 -0.3639808 0.07145281
Moved 287.8669 256.5567 398.1133 -0.3591782 0.1170526
Moved 287.8814 257.9953 401.9859 -0.354183 0.1618737
Moved 287.8976 259.4354 403.4354 -0.3491825 0.1786511
Moved 287.9143 261.8756 406.7513 -0.3407096 0.2170289
Moved 287.9275 263.3158 409.6315 -0.3357091 0.2503651
Moved 287.9433 266.5006 411.7503 -0.3246508 0.2748878
Moved 287.9612 268.7556 413.7556 -0.3168209 0.298097
Moved 287.9753 271.549 416.549 -0.3071215 0.3304282
Moved 287.9898 273.4366 417.7183 -0.3005674 0.3439619
Moved 288.0052 275.1544 419.1544 -0.2946028 0.3605837
Moved 288.0273 280.0352 422.0352 -0.2776555 0.3939252
Stationary 288.0383 280.0352 422.0352 -0.2776555 0.3939252
Moved 288.0524 282.9506 423.4753 -0.2675325 0.4105934
Moved 288.0685 284.7016 423.7016 -0.2614528 0.413213
Moved 288.0825 287.1017 424 -0.253119 0.4166668
Moved 288.0978 288.4868 425.4868 -0.2483097 0.4338754
Moved 288.1136 290.9228 426 -0.2398513 0.4398148
Moved 288.1285 292.3627 427.3627 -0.2348516 0.4555874
Moved 288.1434 294.5957 427.7979 -0.2270984 0.4606235
Moved 288.1589 296.2339 428 -0.2214099 0.462963
Moved 288.1746 297.5 429.5 -0.2170139 0.4803241
Moved 288.1905 300.5562 430 -0.206402 0.4861111
Moved 288.2051 302.1828 431.1828 -0.200754 0.4998007
Moved 288.2206 304.2413 431.6206 -0.1936067 0.504868
Moved 288.237 306.0608 432 -0.1872889 0.5092595
Moved 288.2528 308.9934 432 -0.1771061 0.5092595
Moved 288.2674 309.9356 432 -0.1738346 0.5092595
Moved 288.2829 311.3756 433.3755 -0.1688348 0.52518
Moved 288.298 312.325 433 -0.1655381 0.5208331
Moved 288.3133 313.5 433 -0.1614583 0.5208331
Stationary 288.3292 313.5 433 -0.1614583 0.5208331
Moved 288.3438 314 433 -0.1597222 0.5208331
Stationary 288.3601 314 433 -0.1597222 0.5208331
Stationary 288.3775 314 433 -0.1597222 0.5208331
Stationary 288.3926 314 433 -0.1597222 0.5208331
Stationary 288.4059 314 433 -0.1597222 0.5208331
Stationary 288.4196 314 433 -0.1597222 0.5208331
Moved 288.4361 314 425.7416 -0.1597222 0.4368247
Moved 288.4527 314 424.5 -0.1597222 0.4224539
Moved 288.4683 314 422.0459 -0.1597222 0.3940498
Moved 288.4828 314 419.2116 -0.1597222 0.3612457
Moved 288.498 316.6782 415.3218 -0.150423 0.3162252
Moved 288.5154 319.8142 411.2477 -0.139534 0.2690713
Moved 288.5302 324.1021 408.2653 -0.1246457 0.2345523
Moved 288.5451 330.2038 401.7962 -0.1034591 0.1596781
Moved 288.5608 337.1737 396.061 -0.07925808 0.09329902
Moved 288.576 344.3809 391.9715 -0.054233 0.04596675
Moved 288.5921 352.6984 386.5344 -0.02535268 -0.01696357
Moved 288.607 360.7826 382.887 0.002717376 -0.05917832
Moved 288.6224 366.0621 380.4689 0.02104908 -0.08716477
Moved 288.6383 373.7902 377.7366 0.04788264 -0.1187893
Moved 288.6522 379.3067 375.8467 0.06703704 -0.1406634
Moved 288.6686 385.0607 373.9848 0.08701637 -0.1622129
Moved 288.6842 392.2355 371.1058 0.1119289 -0.195535
Moved 288.6993 397.5393 370.1152 0.1303449 -0.2070003
Moved 288.715 401.9618 368.6794 0.1457007 -0.2236183
Moved 288.7298 407 369 0.1631944 -0.2199074
Moved 288.7521 420.4964 368 0.2100569 -0.2314815
Stationary 288.7635 420.4964 368 0.2100569 -0.2314815
Moved 288.7782 425.9498 368 0.2289923 -0.2314815
Moved 288.7923 431.7239 368 0.2490415 -0.2314815
Moved 288.8073 437.4667 368 0.2689816 -0.2314815
Moved 288.8226 442.1649 375.3847 0.2852948 -0.14601
Moved 288.8384 446.4732 376.4911 0.3002542 -0.133205
Moved 288.8543 449.6829 378.561 0.3113989 -0.109248
Moved 288.8696 452.9991 379.9996 0.3229135 -0.09259754
Moved 288.8836 455.8713 381.4357 0.3328866 -0.07597605
Moved 288.8997 458.754 382.877 0.342896 -0.05929382
Moved 288.9169 460.3173 383 0.3483239 -0.05787037
Moved 288.9303 462.7552 384.7552 0.3567891 -0.03755481
Moved 288.946 465.3894 385 0.3659353 -0.03472222
Moved 288.9621 466.2314 386.2314 0.368859 -0.02046921
Moved 288.9763 467 386.7482 0.3715278 -0.01448879
Moved 288.993 468.1876 387 0.3756514 -0.0115739
Moved 289.0081 469.6278 387.6277 0.380652 -0.004308489
Moved 289.024 470.5 388.5 0.3836806 0.00578686
Stationary 289.0382 470.5 388.5 0.3836806 0.00578686
Moved 289.0524 471.2485 389.2485 0.3862793 0.01444993
Stationary 289.0705 471.2485 389.2485 0.3862793 0.01444993
Moved 289.0846 471 390.1381 0.3854166 0.02474714
Moved 289.0999 471 390.9127 0.3854166 0.03371203
Moved 289.1169 471 392.3452 0.3854166 0.05029131
Moved 289.1316 471 393.7829 0.3854166 0.06693169
Stationary 289.1469 471 394 0.3854166 0.06944462
Moved 289.1614 471 396.3085 0.3854166 0.09616286
Moved 289.1779 471 397.8366 0.3854166 0.1138498
Moved 289.1923 471 400.4732 0.3854166 0.144366
Moved 289.2084 461.66 403.34 0.352986 0.177547
Moved 289.2237 458.8583 406.1417 0.3432581 0.2099731
Moved 289.24 454.5 409 0.328125 0.2430559
Moved 289.2551 451.1126 411.8875 0.3163631 0.276475
Moved 289.2695 448.2416 413.3792 0.3063944 0.2937409
Moved 289.2855 446 414.5 0.2986111 0.3067131
Moved 289.3067 444.0781 416.9219 0.2919379 0.3347445
Moved 289.3194 442.6382 417 0.2869381 0.3356481
Moved 289.3313 441.2009 418.7991 0.2819474 0.3564714
Moved 289.3465 440.5 419.5 0.2795139 0.3645835
Moved 289.3649 439.6602 420.3398 0.276598 0.3743029
Moved 289.378 438.9417 421.0583 0.274103 0.3826198
Stationary 289.3931 438.9417 421.0583 0.274103 0.3826198
Moved 289.4074 439 422.2706 0.2743055 0.3966503
Moved 289.4257 439 423.0348 0.2743055 0.4054953
Moved 289.4395 438 423.5129 0.2708333 0.4110287
Moved 289.4539 438 424.953 0.2708333 0.4276968
Moved 289.4698 438 426.3892 0.2708333 0.4443199
Moved 289.485 438 426.831 0.2708333 0.4494326
Stationary 289.502 438 427 0.2708333 0.4513891
Moved 289.521 438 428.2893 0.2708333 0.4663114
Moved 289.5328 437 428.8141 0.2673611 0.4723854
Moved 289.548 437 429.5 0.2673611 0.4803241
Moved 289.5639 435.302 429 0.2614653 0.4745372
Moved 289.5788 433.8651 429 0.2564758 0.4745372
Moved 289.5946 431.8522 429 0.2494868 0.4745372
Moved 289.61 428.9742 429 0.2394938 0.4745372
Moved 289.6246 426.8526 429 0.232127 0.4745372
Moved 289.6415 424 429 0.2222222 0.4745372
Moved 289.6559 421.0565 422.1977 0.2120016 0.3958066
Moved 289.6712 418.1765 420.5883 0.2020016 0.3771791
Moved 289.6871 413.5909 417.2955 0.1860796 0.3390678
Moved 289.7033 409.1015 413.1015 0.1704912 0.2905266
Moved 289.7203 403.8011 407.8011 0.1520874 0.2291799
Moved 289.7323 400.3279 404.3279 0.1400274 0.1889803
Moved 289.7488 396.0999 398.7999 0.1253469 0.1249983
Moved 289.7646 392.5267 394.79 0.1129398 0.07858771
Moved 289.7798 389.6458 391.6458 0.1029368 0.0421962
Moved 289.7946 386.7663 389.1495 0.09293868 0.01330429
Moved 289.817 382.0084 384.0084 0.07641807 -0.04619881
Moved 289.8329 379.6012 381.6012 0.06805971 -0.07406023
Stationary 289.8448 379.6012 381.6012 0.06805971 -0.07406023
Moved 289.8566 377.9615 379.9615 0.06236642 -0.09303764
Moved 289.8715 375.0425 377.0425 0.0522311 -0.1268224
Moved 289.8871 373.1675 376.0837 0.04572048 -0.1379193
Moved 289.9034 371.6361 374.6361 0.040403 -0.1546747
Moved 289.9181 370.2054 372.2054 0.03543541 -0.1828081
Moved 289.933 368.7564 370.7564 0.03040433 -0.1995783
Moved 289.9485 367.5 369.5 0.02604171 -0.2141204
Moved 289.9658 366.2499 369 0.02170116 -0.2199074
Moved 289.9798 366 367.811 0.02083331 -0.2336682
Moved 289.9947 364.5 366.5 0.01562506 -0.2488422
Moved 290.0105 363.9695 365.9695 0.01378298 -0.2549828
Moved 290.0256 364 364.5 0.01388892 -0.2719907
Stationary 290.0401 364 364.5 0.01388892 -0.2719907
Moved 290.056 362.6271 365 0.009121894 -0.2662037
Moved 290.0735 363 363.7849 0.01041666 -0.2802672
Stationary 290.0884 363 363.7849 0.01041666 -0.2802672
Stationary 290.1028 363 363.7849 0.01041666 -0.2802672
Stationary 290.1203 363 364 0.01041666 -0.2777774
Stationary 290.1334 363 364 0.01041666 -0.2777774
Stationary 290.15 363 364 0.01041666 -0.2777774
Stationary 290.1642 363 364 0.01041666 -0.2777774
Stationary 290.1786 363 364 0.01041666 -0.2777774
Stationary 290.1942 363 364 0.01041666 -0.2777774
Stationary 290.2105 363 364 0.01041666 -0.2777774
Stationary 290.226 363 364 0.01041666 -0.2777774
Moved 290.2408 363 371.3886 0.01041666 -0.1922611
Moved 290.2624 363 373.3585 0.01041666 -0.1694623
Moved 290.2729 363 375.5977 0.01041666 -0.1435456
Moved 290.2884 363 377.9001 0.01041666 -0.1168961
Moved 290.3034 363 380.7474 0.01041666 -0.08394241
Moved 290.3187 363 383.6202 0.01041666 -0.05069203
Moved 290.3335 363 385.2343 0.01041666 -0.03201043
Moved 290.3503 363 386.6757 0.01041666 -0.01532802
Moved 290.3654 363 389.2106 0.01041666 0.0140116
Moved 290.3802 363 389.5475 0.01041666 0.01791089
Moved 290.396 363 390.7382 0.01041666 0.03169148
Moved 290.4135 363 392.0857 0.01041666 0.04728812
Moved 290.4275 363 393.5 0.01041666 0.06365723
Moved 290.4416 363 395.9633 0.01041666 0.0921682
Moved 290.4567 363 397.4023 0.01041666 0.1088227
Moved 290.4738 363 397.8386 0.01041666 0.1138721
Moved 290.4887 363 399.2733 0.01041666 0.1304775
Stationary 290.5047 363 399.2733 0.01041666 0.1304775
Moved 290.5187 363 400 0.01041666 0.1388891
Moved 290.5338 363 401.2199 0.01041666 0.153008
Stationary 290.552 363 401 0.01041666 0.1504628
Ended 290.5689 363 401 0.01041666 0.1504628
Began 291.0543 464 388 0.3611112 1.766063E-07
Stationary 291.0742 464 388 0.3611112 1.766063E-07
Stationary 291.0885 464 388 0.3611112 1.766063E-07
Stationary 291.1033 464 388 0.3611112 1.766063E-07
Stationary 291.1188 464 388 0.3611112 1.766063E-07
Stationary 291.1341 464 388 0.3611112 1.766063E-07
Stationary 291.1541 464 388 0.3611112 1.766063E-07
Stationary 291.1674 464 388 0.3611112 1.766063E-07
Stationary 291.183 464 388 0.3611112 1.766063E-07
Stationary 291.197 464 388 0.3611112 1.766063E-07
Stationary 291.2125 464 388 0.3611112 1.766063E-07
Stationary 291.2296 464 388 0.3611112 1.766063E-07
Stationary 291.2439 464 388 0.3611112 1.766063E-07
Stationary 291.2599 464 388 0.3611112 1.766063E-07
Stationary 291.2765 464 388 0.3611112 1.766063E-07
Stationary 291.2935 464 388 0.3611112 1.766063E-07
Stationary 291.3071 464 388 0.3611112 1.766063E-07
Stationary 291.3247 464 388 0.3611112 1.766063E-07
Stationary 291.3404 464 388 0.3611112 1.766063E-07
Stationary 291.3578 464 388 0.3611112 1.766063E-07
Stationary 291.3679 464 388 0.3611112 1.766063E-07
Stationary 291.381 464 388 0.3611112 1.766063E-07
Stationary 291.3965 464 388 0.3611112 1.766063E-07
Stationary 291.4128 464 388 0.3611112 1.766063E-07
Stationary 291.4273 464 388 0.3611112 1.766063E-07
Stationary 291.4431 464 388 0.3611112 1.766063E-07
Stationary 291.459 464 388 0.3611112 1.766063E-07
Moved 291.4747 453.7024 398.5952 0.3253555 0.1226296
Moved 291.4905 452.5 402.5 0.3211805 0.1678241
Moved 291.5056 451.1585 406.5245 0.3165226 0.2144036
Moved 291.5293 449.2903 412.4195 0.3100356 0.2826332
Stationary 291.5414 449.2903 412.4195 0.3100356 0.2826332
Moved 291.5533 449 414.1558 0.3090277 0.3027287
Moved 291.5677 448.4055 416.5945 0.3069636 0.3309547
Moved 291.5829 448 419.0706 0.3055556 0.3596129
Moved 291.5996 448 420.4629 0.3055556 0.3757277
Moved 291.6149 448 421.4003 0.3055556 0.386577
Moved 291.6284 448 422.9854 0.3055556 0.4049231
Moved 291.644 448 423.5 0.3055556 0.4108795
Moved 291.6596 448 424.8628 0.3055556 0.4266527
Moved 291.6747 448 426.2993 0.3055556 0.4432784
Stationary 291.6909 448 426 0.3055556 0.4398148
Moved 291.7061 448 427.0844 0.3055556 0.4523661
Moved 291.7225 446.7827 427 0.3013286 0.4513891
Stationary 291.7367 446.7827 427 0.3013286 0.4513891
Moved 291.752 447 428.1643 0.3020833 0.4648645
Stationary 291.7682 447 428.1643 0.3020833 0.4648645
Moved 291.7833 446 428 0.2986111 0.462963
Moved 291.7981 444.5174 428 0.2934632 0.462963
Moved 291.8139 444.0719 429 0.2919163 0.4745372
Moved 291.8298 442.9887 429 0.2881554 0.4745372
Moved 291.8445 440.1058 429 0.278145 0.4745372
Moved 291.8617 436.2241 429 0.2646671 0.4745372
Moved 291.8771 432.0183 429 0.2500635 0.4745372
Moved 291.8956 428.8004 429 0.2388905 0.4745372
Moved 291.907 425.6534 429 0.2279631 0.4745372
Moved 291.9218 419.5231 421.3808 0.2066775 0.3863518
Moved 291.9379 414.7382 420.1846 0.1900632 0.3725064
Moved 291.9532 408.0321 418.8064 0.1667781 0.3565553
Moved 291.9688 403.4677 418 0.1509295 0.3472222
Moved 291.9839 398.7833 416.9278 0.1346642 0.3348124
Moved 292.0008 392.463 417 0.1127186 0.3356481
Moved 292.0162 388.1423 416.0474 0.0977163 0.3246233
Moved 292.031 383.8219 416 0.08271485 0.3240739
Moved 292.0446 381.7533 416 0.07553234 0.3240739
Moved 292.0615 380.0631 416 0.06966352 0.3240739
Moved 292.0765 377.2537 416 0.05990848 0.3240739
Moved 292.0909 376.181 416 0.05618408 0.3240739
Moved 292.1063 374.7434 416 0.05119234 0.3240739
Moved 292.1219 373.3024 416 0.04618898 0.3240739
Stationary 292.1384 373 416 0.0451389 0.3240739
Moved 292.1539 371.5 416 0.03993049 0.3240739
Moved 292.1719 371 416 0.0381945 0.3240739
Moved 292.184 369.9149 416 0.03442689 0.3240739
Moved 292.1992 368.5 416 0.02951383 0.3240739
Stationary 292.2145 368.5 416 0.02951383 0.3240739
Moved 292.2347 366.5973 416 0.02290711 0.3240739
Stationary 292.2462 366.5973 416 0.02290711 0.3240739
Moved 292.2625 364.7306 423 0.0164257 0.4050926
Moved 292.2768 365 424.2949 0.01736104 0.4200792
Moved 292.2919 364 424.83 0.01388892 0.4262735
Moved 292.3075 362.7334 426.2666 0.009490848 0.4429005
Moved 292.3257 361.5 426 0.005208402 0.4398148
Moved 292.3391 362 427.0708 0.006944388 0.4522083
Moved 292.3532 361 427 0.003472269 0.4513891
Moved 292.3713 359.9776 428.0223 -7.763504E-05 0.4632217
Stationary 292.3875 359.9776 428.0223 -7.763504E-05 0.4632217
Stationary 292.4012 359.9776 428.0223 -7.763504E-05 0.4632217
Moved 292.4167 358.7776 429.2224 -0.004244297 0.4771104
Stationary 292.4309 359 429 -0.003472194 0.4745372
Stationary 292.4468 359 429 -0.003472194 0.4745372
Moved 292.4622 359 430 -0.003472194 0.4861111
Moved 292.4763 359 431.7431 -0.003472194 0.5062857
Ended 292.4948 359 432 -0.003472194 0.5092595
Began 293.2307 437 422 0.2673611 0.3935187
Stationary 293.2496 437 422 0.2673611 0.3935187
Stationary 293.2638 437 422 0.2673611 0.3935187
Stationary 293.2878 437 422 0.2673611 0.3935187
Stationary 293.2986 437 422 0.2673611 0.3935187
Stationary 293.3103 437 422 0.2673611 0.3935187
Stationary 293.3258 437 422 0.2673611 0.3935187
Stationary 293.3413 437 422 0.2673611 0.3935187
Stationary 293.3557 437 422 0.2673611 0.3935187
Stationary 293.3717 437 422 0.2673611 0.3935187
Moved 293.3864 425.824 422 0.2285557 0.3935187
Stationary 293.4028 425.824 422 0.2285557 0.3935187
Moved 293.4215 426.8809 422 0.2322253 0.3935187
Stationary 293.4366 426.8809 422 0.2322253 0.3935187
Stationary 293.448 426.8809 422 0.2322253 0.3935187
Moved 293.4658 426 422 0.2291666 0.3935187
Stationary 293.4797 426 422 0.2291666 0.3935187
Moved 293.4937 424.6271 422 0.2243997 0.3935187
Stationary 293.5093 424.6271 422 0.2243997 0.3935187
Stationary 293.5261 424.6271 422 0.2243997 0.3935187
Stationary 293.5417 424.6271 422 0.2243997 0.3935187
Moved 293.556 423.9048 422 0.2218919 0.3935187
Stationary 293.5706 423.9048 422 0.2218919 0.3935187
Stationary 293.5903 423.9048 422 0.2218919 0.3935187
Stationary 293.6013 423.9048 422 0.2218919 0.3935187
Moved 293.6176 422.8512 422 0.2182335 0.3935187
Moved 293.6335 422.2213 422 0.2160461 0.3935187
Moved 293.6503 421.5 422 0.2135417 0.3935187
Moved 293.667 420.8705 422 0.2113558 0.3935187
Moved 293.68 418.5208 422 0.2031973 0.3935187
Moved 293.6957 416.8215 422 0.1972969 0.3935187
Moved 293.7114 413.154 422 0.1845623 0.3935187
Moved 293.727 407.8039 422 0.1659857 0.3935187
Moved 293.7421 400.5545 422 0.1408143 0.3935187
Moved 293.7575 393.4001 415.5602 0.1159727 0.3189838
Moved 293.7757 387.8117 413.9623 0.09656831 0.3004901
Moved 293.7896 382 412.5 0.07638887 0.2835648
Moved 293.804 375.2842 411.1421 0.05307003 0.2678483
Moved 293.8192 368.1771 409.6354 0.02839252 0.2504103
Moved 293.8361 361.9655 408 0.006824582 0.2314815
Moved 293.8499 356.0342 406.7585 -0.01377001 0.2171128
Moved 293.8654 350.2493 404.6246 -0.03385648 0.1924149
Moved 293.8847 346.4682 403.1561 -0.04698552 0.1754173
Moved 293.8963 341.0772 403 -0.06570406 0.1736111
Moved 293.9111 336.0001 401.3334 -0.08333302 0.1543216
Moved 293.9264 330.5948 399.8987 -0.1021016 0.1377162
Moved 293.943 325.3716 397.4572 -0.1202377 0.1094585
Moved 293.9583 321.0486 396.0162 -0.1352478 0.09278068
Moved 293.9739 316.7293 394.5764 -0.1502456 0.07611593
Moved 293.9898 315 393.5 -0.15625 0.06365723
Moved 294.0038 311.1406 393 -0.1696507 0.05787019
Moved 294.0199 306.8919 391.6306 -0.184403 0.04202136
Moved 294.0352 304.391 391 -0.1930869 0.03472222
Moved 294.0503 302.7569 389.757 -0.1987607 0.02033534
Moved 294.0668 299.6384 389.3192 -0.2095889 0.01526903
Moved 294.0812 296.7607 389 -0.2195811 0.01157443
Moved 294.096 294 389 -0.2291667 0.01157443
Moved 294.112 290.9887 388 -0.2396225 1.766063E-07
Moved 294.1281 288.8921 386.8921 -0.2469026 -0.01282303
Moved 294.1438 286 387 -0.2569444 -0.0115739
Moved 294.1651 280.1568 387 -0.2772332 -0.0115739
Stationary 294.1758 280.1568 387 -0.2772332 -0.0115739
Moved 294.1897 279.144 386.144 -0.2807502 -0.02148151
Moved 294.2051 277.7047 386 -0.2857475 -0.02314815
Moved 294.2202 276.718 386 -0.2891738 -0.02314815
Moved 294.2364 275.1809 386 -0.2945106 -0.02314815
Moved 294.2529 273.7453 386 -0.2994954 -0.02314815
Moved 294.2668 273 386 -0.3020833 -0.02314815
Moved 294.2816 271.8713 386 -0.3060025 -0.02314815
Moved 294.2977 271 385 -0.3090278 -0.03472222
Moved 294.3128 269.9915 385 -0.3125294 -0.03472222
Stationary 294.3284 269.9915 385 -0.3125294 -0.03472222
Moved 294.3437 269.4198 385 -0.3145146 -0.03472222
Moved 294.3586 268.5 385 -0.3177083 -0.03472222
Stationary 294.3763 268.5 385 -0.3177083 -0.03472222
Stationary 294.3883 268.5 385 -0.3177083 -0.03472222
Moved 294.4048 269 385 -0.3159722 -0.03472222
Stationary 294.4206 269 385 -0.3159722 -0.03472222
Ended 294.4397 269 385 -0.3159722 -0.03472222
Began 295.3629 331 401 -0.1006944 0.1504628
Stationary 295.377 331 401 -0.1006944 0.1504628
Stationary 295.3906 331 401 -0.1006944 0.1504628
Stationary 295.4064 331 401 -0.1006944 0.1504628
Stationary 295.4224 331 401 -0.1006944 0.1504628
Stationary 295.4373 331 401 -0.1006944 0.1504628
Stationary 295.4532 331 401 -0.1006944 0.1504628
Moved 295.4717 322 401 -0.1319444 0.1504628
Moved 295.4844 321.1079 401 -0.135042 0.1504628
Moved 295.5007 319.7112 401 -0.1398916 0.1504628
Moved 295.5156 318.2756 401 -0.1448762 0.1504628
Moved 295.5314 317.5 401 -0.1475695 0.1504628
Moved 295.5462 316.7022 401 -0.1503395 0.1504628
Moved 295.562 315.9844 401 -0.152832 0.1504628
Stationary 295.5774 315.9844 401 -0.152832 0.1504628
Moved 295.5968 314.6271 401 -0.1575447 0.1504628
Stationary 295.6088 314.6271 401 -0.1575447 0.1504628
Moved 295.6231 313.8629 401 -0.1601984 0.1504628
Stationary 295.6382 313.8629 401 -0.1601984 0.1504628
Moved 295.6544 312.6277 401 -0.1644873 0.1504628
Stationary 295.6743 312.6277 401 -0.1644873 0.1504628
Moved 295.6888 311.7513 401 -0.1675303 0.1504628
Stationary 295.7021 311.7513 401 -0.1675303 0.1504628
Moved 295.7152 310.7886 401 -0.170873 0.1504628
Stationary 295.7307 310.7886 401 -0.170873 0.1504628
Stationary 295.7457 310.7886 401 -0.170873 0.1504628
Moved 295.7614 309.813 401 -0.1742603 0.1504628
Stationary 295.777 309.813 401 -0.1742603 0.1504628
Stationary 295.7918 309.813 401 -0.1742603 0.1504628
Stationary 295.8084 309.813 401 -0.1742603 0.1504628
Stationary 295.8235 310 401 -0.1736111 0.1504628
Stationary 295.8388 310 401 -0.1736111 0.1504628
Stationary 295.8591 310 401 -0.1736111 0.1504628
Stationary 295.871 310 401 -0.1736111 0.1504628
Moved 295.8856 322.6881 401 -0.1295552 0.1504628
Moved 295.9023 328.6703 401 -0.1087835 0.1504628
Moved 295.9175 335.4892 401 -0.08510693 0.1504628
