just in time for the party
Basic
0.8 0.8
575.9999 172.8
Moved 293.6486 462 378.1259 0.1770833 -0.05714169
Moved 293.6654 462 375.484 0.1770833 -0.07243051
Moved 293.6803 462 374.3602 0.1770833 -0.07893421
Moved 293.6951 453.7986 372.9748 0.1628447 -0.08695143
Moved 293.7113 444.1118 371.5874 0.1460275 -0.09498031
Moved 293.7284 430.8797 372 0.123055 -0.09259242
Moved 293.7419 415.644 372 0.09660407 -0.09259242
Moved 293.7572 394.1789 381.9106 0.05933828 -0.0352395
Moved 293.7725 369.5526 389.3566 0.01658432 0.007850859
Moved 293.7889 345.1702 398.3112 -0.02574623 0.05967114
Moved 293.8029 326.109 403.6832 -0.05883853 0.09075915
Moved 293.8212 309.4375 410.1875 -0.08778206 0.1283998
Moved 293.8347 291.6423 415.7255 -0.1186766 0.1604485
Moved 293.8498 279 419.5 -0.140625 0.1822918
Moved 293.8653 268.7022 422.1773 -0.158503 0.1977853
Moved 293.8867 248.5676 427.6949 -0.1934589 0.229716
Stationary 293.8968 248.5676 427.6949 -0.1934589 0.229716
Moved 293.9097 240.3446 429 -0.207735 0.2372686
Moved 293.9287 233.41 430.118 -0.2197744 0.2437383
Moved 293.9423 226.5091 430 -0.2317549 0.2430556
Moved 293.9566 222.3631 430 -0.238953 0.2430556
Moved 293.9724 218.1519 430 -0.246264 0.2430556
Moved 293.9892 215.3379 430 -0.2511495 0.2430556
Moved 294.0042 212.2881 430 -0.2564442 0.2430556
Moved 294.0191 209.8085 430 -0.2607491 0.2430556
Moved 294.0351 208.5197 430 -0.2629865 0.2430556
Moved 294.0503 207.135 430 -0.2653906 0.2430556
Moved 294.0657 205.7505 430 -0.2677943 0.2430556
Ended 294.0811 204.5 430 -0.2699653 0.2430556
Began 294.9724 612 416 0.4375 0.162037
Stationary 294.9918 612 416 0.4375 0.162037
Stationary 295.0055 612 416 0.4375 0.162037
Stationary 295.0273 612 416 0.4375 0.162037
Stationary 295.0371 612 416 0.4375 0.162037
Stationary 295.0522 612 416 0.4375 0.162037
Stationary 295.0668 612 416 0.4375 0.162037
Stationary 295.0827 612 416 0.4375 0.162037
Stationary 295.0978 612 416 0.4375 0.162037
Stationary 295.1133 612 416 0.4375 0.162037
Moved 295.1288 601.2856 416 0.4188986 0.162037
Moved 295.1448 596.074 416 0.4098507 0.162037
Moved 295.1589 592.137 416 0.4030156 0.162037
Moved 295.175 588.7225 416 0.3970877 0.162037
Moved 295.1907 582.668 416 0.3865763 0.162037
Moved 295.2059 575.7511 416 0.3745678 0.162037
Moved 295.2228 565.0706 423.847 0.3560252 0.2074482
Moved 295.2368 551.8271 426.4346 0.3330333 0.2224222
Moved 295.2513 535.6425 428.2263 0.3049349 0.2327908
Moved 295.2679 518.9615 430.0032 0.2759748 0.2430744
Moved 295.2834 500.9723 431.3867 0.2447436 0.2510806
Moved 295.3047 490.3663 432.3028 0.2263303 0.2563818
Moved 295.3157 459.9347 434 0.1734977 0.2662038
Moved 295.3298 435.7052 434 0.1314327 0.2662038
Moved 295.3454 412.4392 434 0.09104021 0.2662038
Moved 295.361 391.6506 434 0.054949 0.2662038
Moved 295.3766 375.0055 434 0.02605118 0.2662038
Moved 295.3922 356.0417 434 -0.006872006 0.2662038
Moved 295.4067 342.8917 434 -0.02970192 0.2662038
Moved 295.4222 324.4927 434 -0.06164461 0.2662038
Moved 295.4377 308.7655 429.4658 -0.08894882 0.2399643
Moved 295.4528 292.5536 425.0461 -0.1170944 0.2143875
Moved 295.4748 266.5707 420.5713 -0.1622036 0.1884913
Stationary 295.4858 266.5707 420.5713 -0.1622036 0.1884913
Moved 295.4984 252.9452 417.7891 -0.185859 0.1723905
Moved 295.5156 237.5401 413.5109 -0.212604 0.1476328
Moved 295.5305 230.1141 411.3948 -0.2254963 0.1353865
Moved 295.5451 218.621 408.1774 -0.2454497 0.1167674
Moved 295.5648 208.9689 404.1295 -0.2622067 0.0933422
Moved 295.5767 199.2658 400.6474 -0.2790523 0.07319097
Moved 295.5912 189.5749 396.8178 -0.2958769 0.05102908
Moved 295.6066 181.3343 394.1115 -0.3101835 0.03536719
Moved 295.6244 173.8695 390.3478 -0.3231431 0.01358694
Moved 295.638 169.2849 388.1425 -0.3311027 0.0008245751
Moved 295.6532 163.8081 385.4041 -0.340611 -0.01502284
Moved 295.6686 159.0013 382.6675 -0.348956 -0.03085914
