reading week is just about here
Basic
0.8 0.8
575.9999 172.8
Began 93.65134 405 438 0.07812499 0.2893519
Stationary 93.68571 405 438 0.07812499 0.2893519
Stationary 93.70179 405 438 0.07812499 0.2893519
Stationary 93.7147 405 438 0.07812499 0.2893519
Stationary 93.72645 405 438 0.07812499 0.2893519
Stationary 93.73859 405 438 0.07812499 0.2893519
Stationary 93.74934 405 438 0.07812499 0.2893519
Stationary 93.76566 405 438 0.07812499 0.2893519
Stationary 93.77915 405 438 0.07812499 0.2893519
Moved 93.79368 393.8279 431 0.05872897 0.2488425
Moved 93.81095 391.8389 431 0.05527578 0.2488425
Moved 93.82688 387.7916 430 0.04824936 0.2430556
Moved 93.84171 383.8522 430 0.04141003 0.2430556
Moved 93.85838 380.6325 430 0.03582031 0.2430556
Moved 93.87061 376.7995 430 0.02916582 0.2430556
Moved 93.88642 371.8351 430 0.02054699 0.2430556
Moved 93.9011 367.5628 430 0.01312979 0.2430556
Moved 93.91679 364.2322 430 0.007347538 0.2430556
Moved 93.94349 356.581 430 -0.005935728 0.2430556
Moved 93.95399 354.171 430 -0.01011982 0.2430556
Stationary 93.96372 354.171 430 -0.01011982 0.2430556
Moved 93.9791 350.0239 430 -0.01731969 0.2430556
Moved 93.99348 345.4663 430 -0.0252321 0.2430556
Moved 94.00913 340.1477 430 -0.03446575 0.2430556
Moved 94.02644 336.3776 430 -0.04101116 0.2430556
Moved 94.04063 332.8129 430 -0.04719988 0.2430556
Moved 94.05589 328.925 430 -0.05394961 0.2430556
Moved 94.06998 325.7512 430 -0.0594598 0.2430556
Moved 94.08814 321.6659 430 -0.06655227 0.2430556
Moved 94.10551 318.8982 430 -0.07135733 0.2430556
Moved 94.11848 315.2342 430 -0.07771841 0.2430556
Moved 94.1363 312.0569 430 -0.08323464 0.2430556
Moved 94.15012 308.3767 430 -0.08962381 0.2430556
Moved 94.16465 304.0503 430 -0.09713496 0.2430556
Moved 94.17902 300.5 430 -0.1032986 0.2430556
Moved 94.19511 295.5339 436.0657 -0.1119203 0.2781578
Moved 94.21159 291.0744 437 -0.1196626 0.2835649
Moved 94.2284 284.2605 438 -0.1314922 0.2893519
Moved 94.24116 279.4402 439.1866 -0.1398608 0.2962188
Moved 94.25626 274.0928 439 -0.1491444 0.295139
Moved 94.27168 269.7878 440.0707 -0.1566183 0.3013352
Moved 94.28819 265.5 440 -0.1640625 0.3009259
Moved 94.30408 263.2303 441 -0.168003 0.3067129
Moved 94.31977 258.9038 442.032 -0.1755142 0.3126854
Moved 94.3335 256.0768 443.4616 -0.1804222 0.3209584
Moved 94.35011 252.1741 443.913 -0.1871977 0.3235704
Moved 94.36515 247.9451 444 -0.1945398 0.3240742
Moved 94.38087 244.6089 445.7971 -0.2003318 0.3344736
Moved 94.39567 241.5276 447.2361 -0.2056812 0.3428018
Moved 94.41019 238.2006 447 -0.2114573 0.3414353
Moved 94.42585 234.6155 448.7949 -0.2176815 0.3518221
Moved 94.44245 231.532 449 -0.2230347 0.3530093
Moved 94.45771 227.6501 449 -0.2297741 0.3530093
Moved 94.47315 223.6529 450.1157 -0.2367137 0.3594662
Moved 94.48902 221 450 -0.2413194 0.3587963
Moved 94.50364 216.999 450 -0.2482656 0.3587963
Moved 94.51923 214.8787 450 -0.2519467 0.3587963
Moved 94.53318 211.951 450 -0.2570296 0.3587963
Moved 94.54969 208.1165 450 -0.2636866 0.3587963
Moved 94.56464 203.7789 450 -0.2712172 0.3587963
Moved 94.58222 201.3144 444.1005 -0.2754957 0.3246559
Moved 94.59589 198.4311 441.7155 -0.2805016 0.3108537
Moved 94.61152 193.8202 439.2734 -0.2885066 0.2967209
Moved 94.62739 190.3148 437.2099 -0.2945923 0.2847794
Moved 94.64262 186.096 435.6987 -0.3019167 0.276034
Moved 94.65797 182.767 432.5113 -0.3076963 0.2575886
Moved 94.67283 178.4405 430.8135 -0.3152074 0.2477634
Moved 94.68903 175.7486 428.3743 -0.319881 0.2336474
Moved 94.70408 173.9321 426.9321 -0.3230345 0.2253018
Moved 94.72572 170.2916 425.2916 -0.3293548 0.215808
Stationary 94.73643 170.2916 425.2916 -0.3293548 0.215808
Moved 94.74909 168.9487 425 -0.3316863 0.2141204
Moved 94.76527 167.5065 424 -0.33419 0.2083334
Moved 94.78205 167 423.0671 -0.3350694 0.2029346
Moved 94.79536 165.629 423 -0.3374496 0.2025463
Moved 94.81132 164.1854 422 -0.339956 0.1967593
Moved 94.82905 162.7473 422 -0.3424526 0.1967593
Moved 94.84147 163 420.5 -0.3420139 0.1880786
Moved 94.85709 161.2338 421 -0.3450802 0.1909721
Moved 94.87312 160.5 421 -0.3463542 0.1909721
Moved 94.88837 159.3524 421 -0.3483465 0.1909721
Moved 94.90461 158.5 421 -0.3498264 0.1909721
Moved 94.92005 157.471 421 -0.3516127 0.1909721
Moved 94.93501 156.5 421 -0.3532986 0.1909721
Moved 94.9499 155.7917 421 -0.3545283 0.1909721
Stationary 94.96653 155.7917 421 -0.3545283 0.1909721
Moved 94.98158 156 420 -0.3541667 0.1851852
Moved 94.99635 156 418.5844 -0.3541667 0.1769931
Moved 95.01124 156 417.2872 -0.3541667 0.169486
Moved 95.02668 156 414.4259 -0.3541667 0.1529276
Moved 95.04292 166.9182 412.2704 -0.3352114 0.1404539
Moved 95.05711 173.8051 409.678 -0.3232551 0.1254513
Moved 95.07267 180.1383 407.6205 -0.3122599 0.1135449
Moved 95.0886 188.1486 403.9257 -0.2983532 0.09216274
Moved 95.10511 195.6558 401.8688 -0.2853198 0.08025946
Moved 95.11991 202.8461 399.4308 -0.2728367 0.06615038
Moved 95.13493 210.0074 397.9985 -0.2604038 0.05786198
Moved 95.1515 217.2182 396.5564 -0.2478851 0.04951627
Moved 95.16645 225.2993 396 -0.2338555 0.04629629
Moved 95.1807 231.074 396 -0.2238299 0.04629629
Moved 95.19627 241.2007 396 -0.2062488 0.04629629
Moved 95.2122 249.3886 396 -0.1920337 0.04629629
Moved 95.22791 256.7192 396 -0.1793069 0.04629629
Moved 95.24284 264.8959 396 -0.1651113 0.04629629
Moved 95.25813 273.3279 396 -0.1504723 0.04629629
Moved 95.27973 286.1234 405.8246 -0.1282581 0.1031521
Stationary 95.29081 286.1234 405.8246 -0.1282581 0.1031521
Moved 95.30363 294.2666 407.2111 -0.1141205 0.1111755
Moved 95.31944 303.2398 409.6479 -0.09854201 0.1252775
Moved 95.33549 310.4454 411.0891 -0.08603233 0.1336173
Moved 95.35139 318.6868 413.5374 -0.07172435 0.1477858
Moved 95.36591 325.9234 414.9847 -0.0591607 0.1561613
Moved 95.38236 334.561 417.8536 -0.04416499 0.172764
Moved 95.39774 339.5 420 -0.03559027 0.1851852
Moved 95.41285 351.5176 422.8794 -0.01472637 0.2018484
Moved 95.42789 364.4006 425.7557 0.007639899 0.2184936
Moved 95.44367 376.0894 428.6179 0.0279329 0.2350571
Moved 95.45911 386.7422 430.2489 0.04642755 0.244496
Moved 95.47575 395.4552 432.691 0.06155409 0.2586287
Moved 95.48988 403.7598 434.1266 0.07597192 0.2669367
Moved 95.50526 410.5 435.5 0.08767358 0.2748843
