did you have a good time
Basic
0.4 0.4
288 259.2
Began 69.13413 252 454 -0.375 0.2546296
Stationary 69.15434 252 454 -0.375 0.2546296
Stationary 69.16993 252 454 -0.375 0.2546296
Stationary 69.18418 252 454 -0.375 0.2546296
Stationary 69.20014 252 454 -0.375 0.2546296
Stationary 69.21507 252 454 -0.375 0.2546296
Stationary 69.22947 252 454 -0.375 0.2546296
Moved 69.2461 265.4623 454 -0.3282559 0.2546296
Moved 69.26347 269.6115 454 -0.3138488 0.2546296
Moved 69.279 274.5467 462.2734 -0.2967127 0.2865484
Moved 69.29368 281.4216 466.253 -0.2728415 0.3019018
Moved 69.30967 288.5 469 -0.2482639 0.3125
Moved 69.3245 294.8442 473.8831 -0.2262354 0.3313391
Moved 69.33857 302.0119 476.8047 -0.2013475 0.3426107
Moved 69.35361 310.5 482 -0.171875 0.3626542
Moved 69.37238 317.5861 486.7241 -0.1472706 0.3808797
Moved 69.38566 324.8816 491.129 -0.1219388 0.3978739
Moved 69.40028 332.2647 496.2647 -0.09630299 0.4176878
Moved 69.41746 340.549 500.7745 -0.06753824 0.4350865
Moved 69.43238 347.4442 506.7554 -0.04359648 0.458161
Moved 69.44782 355.7409 512.4939 -0.01478866 0.4803004
Moved 69.46302 362.5 516.5 0.008680522 0.4957561
Moved 69.47962 370.2232 520.8154 0.0354971 0.512405
Moved 69.49406 380.0172 526.5812 0.06950407 0.5346497
Moved 69.5095 387.5474 530.7737 0.09565055 0.5508243
Moved 69.52448 396.1506 534.0502 0.1255228 0.5634651
Moved 69.53996 409.1996 541.3331 0.1708318 0.5915627
Moved 69.55445 417.3788 544.7338 0.1992321 0.6046826
Moved 69.57102 427.4398 550.3942 0.2341661 0.6265207
Moved 69.58652 433.0711 553.0355 0.2537189 0.6367109
Moved 69.60142 443.4073 557.7037 0.2896088 0.6547208
Moved 69.61646 452.0317 562.0159 0.3195547 0.6713573
Moved 69.63236 458.1191 564.5595 0.3406911 0.6811708
Moved 69.64783 465.0602 567.4241 0.3647923 0.6922224
Moved 69.66349 468.9456 569.6485 0.3782831 0.7008043
Moved 69.67802 472.1758 570 0.3894993 0.7021604
Moved 69.69233 473.1199 571.1199 0.3927776 0.706481
Moved 69.70823 474.6064 571.6064 0.3979388 0.7083577
Moved 69.72507 475 572 0.3993055 0.7098764
