healthy food is good for you
Basic
0.4 0.4
288 259.2
Began 462.2072 386 370 0.09027779 -0.06944455
Stationary 462.2272 386 370 0.09027779 -0.06944455
Stationary 462.2406 386 370 0.09027779 -0.06944455
Stationary 462.2556 386 370 0.09027779 -0.06944455
Stationary 462.2717 386 370 0.09027779 -0.06944455
Stationary 462.2867 386 370 0.09027779 -0.06944455
Stationary 462.3016 386 370 0.09027779 -0.06944455
Stationary 462.3174 386 370 0.09027779 -0.06944455
Stationary 462.3326 386 370 0.09027779 -0.06944455
Stationary 462.3477 386 370 0.09027779 -0.06944455
Stationary 462.365 386 370 0.09027779 -0.06944455
Stationary 462.3809 386 370 0.09027779 -0.06944455
Stationary 462.3962 386 370 0.09027779 -0.06944455
Stationary 462.4114 386 370 0.09027779 -0.06944455
Stationary 462.4246 386 370 0.09027779 -0.06944455
Moved 462.4411 395 370 0.1215278 -0.06944455
Moved 462.4592 395.5132 370 0.1233096 -0.06944455
Moved 462.4743 396.5 370 0.1267362 -0.06944455
Stationary 462.488 396.5 370 0.1267362 -0.06944455
Moved 462.5035 397.2487 370 0.1293358 -0.06944455
Stationary 462.5202 397.2487 370 0.1293358 -0.06944455
Stationary 462.5338 397 370 0.1284721 -0.06944455
Stationary 462.5495 397 370 0.1284721 -0.06944455
Moved 462.5642 398.1288 370 0.1323916 -0.06944455
Stationary 462.5797 398.1288 370 0.1323916 -0.06944455
Stationary 462.5947 398.1288 370 0.1323916 -0.06944455
Stationary 462.6099 398.1288 370 0.1323916 -0.06944455
Stationary 462.6258 398 370 0.1319444 -0.06944455
Stationary 462.6416 398 370 0.1319444 -0.06944455
Moved 462.6597 398 379.8256 0.1319444 -0.0315373
Moved 462.6734 398 377 0.1319444 -0.04243838
Moved 462.6884 398 378.4175 0.1319444 -0.03696948
Stationary 462.7041 398 378 0.1319444 -0.03858036
Moved 462.7198 398 379.1455 0.1319444 -0.03416084
Moved 462.7341 392.2057 380.7243 0.1118252 -0.02806993
Moved 462.7505 387.6736 382.1632 0.09608879 -0.0225186
Moved 462.7664 385.5345 382 0.08866146 -0.02314826
Moved 462.7817 380.0214 386.2339 0.06951883 -0.00681359
Moved 462.7971 374.2441 390.567 0.04945859 0.00990326
Moved 462.8117 369.11 393.89 0.03163203 0.0227237
Moved 462.8278 363.7251 397.1375 0.01293421 0.03525245
