he is still on our team
Basic
0.4 0.4
288 86.39999
Began 222.8803 405 407 0.15625 0.2199076
Stationary 222.9 405 407 0.15625 0.2199076
Stationary 222.914 405 407 0.15625 0.2199076
Stationary 222.9297 405 407 0.15625 0.2199076
Stationary 222.9448 405 407 0.15625 0.2199076
Stationary 222.9614 405 407 0.15625 0.2199076
Stationary 222.9758 405 407 0.15625 0.2199076
Stationary 222.9915 405 407 0.15625 0.2199076
Moved 223.0082 396.2003 407 0.1256956 0.2199076
Moved 223.0246 391.7505 407 0.1102446 0.2199076
Moved 223.0396 387.4185 407 0.09520321 0.2199076
Moved 223.0557 383.1009 407 0.08021145 0.2199076
Moved 223.07 378.7911 407 0.06524681 0.2199076
Moved 223.0845 373.2893 407 0.04614338 0.2199076
Moved 223.1001 369.5 407 0.0329861 0.2199076
Moved 223.116 364.9413 407 0.01715749 0.2199076
Moved 223.1315 358.3866 407 -0.005602166 0.2199076
Moved 223.1481 352.7593 414.5602 -0.02514116 0.3074093
Moved 223.1637 348.0071 415.9976 -0.04164211 0.3240465
Moved 223.1788 343.6537 417.4488 -0.05675815 0.3408427
Moved 223.192 339.366 417.878 -0.07164597 0.3458103
Moved 223.2083 335.0498 419.3167 -0.08663259 0.3624619
Moved 223.2228 332.0248 419 -0.09713619 0.3587967
Moved 223.2388 329.2546 420 -0.1067548 0.3703704
Moved 223.2549 326.3779 421.311 -0.1167434 0.3855444
Moved 223.2687 323.4989 421.7505 -0.1267398 0.3906315
Moved 223.2849 320.6364 422 -0.1366792 0.3935187
Moved 223.3006 317.7454 422.6273 -0.1467173 0.4007793
Moved 223.3176 314.7559 423 -0.1570977 0.4050926
Moved 223.3313 313.8456 423 -0.1602584 0.4050926
Moved 223.3473 310.6981 424 -0.1711872 0.4166668
Moved 223.3633 308.9078 424 -0.1774035 0.4166668
Moved 223.3772 307.5 425.5 -0.1822916 0.4340278
Moved 223.3927 306.0275 425 -0.1874046 0.4282407
Moved 223.4092 304.5873 426.4127 -0.192405 0.444591
Moved 223.4234 303.1496 426 -0.1973972 0.4398148
Moved 223.4388 303 426.9908 -0.1979167 0.4512831
Moved 223.4543 301.5716 427 -0.2028763 0.4513891
Moved 223.4704 300.5 427 -0.2065972 0.4513891
Moved 223.4847 299.8459 427 -0.2088684 0.4513891
