did you have a good time
Basic
0.6 0.6
432 388.8
Began 382.0903 279 355 -0.1875 -0.08487654
Stationary 382.1117 279 355 -0.1875 -0.08487654
Stationary 382.1238 279 355 -0.1875 -0.08487654
Stationary 382.1396 279 355 -0.1875 -0.08487654
Stationary 382.1551 279 355 -0.1875 -0.08487654
Stationary 382.1716 279 355 -0.1875 -0.08487654
Moved 382.1861 287.9882 364.5499 -0.1666941 -0.06031397
Moved 382.2023 304.7759 381.7759 -0.1278335 -0.01600854
Moved 382.2188 329.1866 401.7263 -0.07132729 0.03530412
Moved 382.2344 350.0803 417.991 -0.02296229 0.07713737
Moved 382.2487 366.8481 430.8895 0.01585216 0.1103124
Moved 382.2659 383.8102 442.5402 0.05511631 0.1402781
Moved 382.2793 399.4546 452.0985 0.09133001 0.1648623
Moved 382.3011 423.5 466.5 0.1469907 0.2019032
Stationary 382.3125 423.5 466.5 0.1469907 0.2019032
Moved 382.3253 435.5209 470.4454 0.174817 0.2120508
Moved 382.3407 447.0386 474.7645 0.2014782 0.2231596
Moved 382.3573 454.474 477.3896 0.2186898 0.2299114
Moved 382.3724 461.6719 480.2688 0.2353517 0.2373167
Moved 382.3872 464.8553 481.6185 0.2427206 0.2407881
Moved 382.4031 468.1191 483.0595 0.2502756 0.2444945
Moved 382.4195 470.9907 484.4954 0.256923 0.2481875
Moved 382.4337 472.6035 485 0.2606564 0.2494856
Moved 382.4489 474.0454 485 0.2639939 0.2494856
Moved 382.4662 475.4768 486.4769 0.2673075 0.253284
Stationary 382.4805 475.4768 486.4769 0.2673075 0.253284
Moved 382.4954 476 486 0.2685185 0.2520575
Moved 382.5113 476 487.5 0.2685185 0.2559156
Moved 382.5265 476 487 0.2685185 0.2546296
Stationary 382.5415 476 487 0.2685185 0.2546296
Moved 382.5569 468.4102 487 0.2509497 0.2546296
Moved 382.5725 457.7017 487 0.2261614 0.2546296
Moved 382.5883 441.5051 480.1296 0.1886692 0.2369588
Moved 382.6036 422.2101 469.6615 0.1440049 0.2100346
Moved 382.6197 400.5 458 0.09374996 0.180041
Moved 382.6346 376.8252 446.3301 0.03894717 0.1500258
Moved 382.6498 363.3244 438.6059 0.007695358 0.1301591
Moved 382.6649 332.5 418 -0.06365741 0.07716041
Moved 382.6805 312.7775 404.5702 -0.1093113 0.04261876
Moved 382.6961 298.8025 395.2017 -0.141661 0.01852267
Moved 382.713 286.9301 386.5814 -0.1691432 -0.003648844
Moved 382.7273 278.0654 380.7103 -0.1896634 -0.01874939
Moved 382.7436 272.7193 376.4795 -0.2020388 -0.02963101
Moved 382.7585 269.3087 374.2057 -0.2099337 -0.03547912
Moved 382.7741 266.3951 371.3951 -0.216678 -0.0427082
Moved 382.7894 264.2633 369.2634 -0.2216126 -0.04819093
Moved 382.8047 262.8266 369 -0.2249384 -0.04886839
Moved 382.82 261.5 367.5 -0.2280093 -0.05272634
Stationary 382.8347 261.5 367.5 -0.2280093 -0.05272634
Moved 382.8499 262 368 -0.2268519 -0.05144041
Ended 382.8653 262 368 -0.2268519 -0.05144041
Began 383.2508 337 441 -0.05324075 0.1363167
Stationary 383.2686 337 441 -0.05324075 0.1363167
Stationary 383.2831 337 441 -0.05324075 0.1363167
Stationary 383.2974 337 441 -0.05324075 0.1363167
Stationary 383.3127 337 441 -0.05324075 0.1363167
Stationary 383.3279 337 441 -0.05324075 0.1363167
Moved 383.3438 353.5 451.5 -0.0150463 0.163323
Moved 383.3604 374.5671 459.8376 0.03372014 0.1847675
Moved 383.3745 402.8294 469.6332 0.09914219 0.209962
Moved 383.3902 458.4282 486.6285 0.2278431 0.2536741
Moved 383.4052 486.3792 495.7783 0.2925445 0.2772075
Moved 383.4206 499.5611 500.187 0.3230581 0.2885467
Moved 383.4354 509.7737 501.6497 0.3466985 0.2923087
Moved 383.451 519.8503 502 0.3700239 0.2932098
Moved 383.4669 527.5116 503 0.3877583 0.2957818
Moved 383.4826 533.1877 503 0.4008974 0.2957818
Moved 383.4979 537.6661 503 0.4112642 0.2957818
Moved 383.5127 540.3173 503 0.4174011 0.2957818
Moved 383.5277 542.0955 503 0.4215173 0.2957818
Moved 383.5432 543.5 503 0.4247685 0.2957818
Moved 383.5597 544.5 503 0.4270834 0.2957818
Moved 383.5749 545.2015 503 0.4287073 0.2957818
Stationary 383.5891 545 503 0.4282407 0.2957818
Stationary 383.605 545 503 0.4282407 0.2957818
Stationary 383.6208 545 503 0.4282407 0.2957818
Moved 383.6357 528.7758 503 0.3906848 0.2957818
Moved 383.6521 515.8157 503 0.3606844 0.2957818
Moved 383.6682 498.2931 503 0.320123 0.2957818
Moved 383.6833 484.9843 503 0.2893156 0.2957818
Moved 383.6978 473.5 503 0.2627315 0.2957818
Moved 383.7128 463.6528 503 0.239937 0.2957818
Moved 383.7288 453.5868 503 0.2166362 0.2957818
Moved 383.7442 446.783 503 0.2008865 0.2957818
Moved 383.7605 440.6826 503 0.1867652 0.2957818
Moved 383.7761 433.9505 503 0.1711818 0.2957818
Moved 383.79 427.2587 503 0.1556914 0.2957818
Moved 383.8058 421.4635 503 0.1422767 0.2957818
Moved 383.8291 415.109 503 0.1275672 0.2957818
Stationary 383.8395 415.109 503 0.1275672 0.2957818
Moved 383.8511 413.669 503 0.1242338 0.2957818
Moved 383.8676 413 503 0.1226852 0.2957818
Stationary 383.8829 413 503 0.1226852 0.2957818
Ended 383.898 413 506 0.1226852 0.3034978
Began 384.1566 366 363 0.01388888 -0.06430049
Stationary 384.1752 366 363 0.01388888 -0.06430049
Stationary 384.1904 366 363 0.01388888 -0.06430049
Stationary 384.2059 366 363 0.01388888 -0.06430049
Stationary 384.2208 366 363 0.01388888 -0.06430049
Moved 384.2368 352.0734 363 -0.01834869 -0.06430049
Moved 384.2526 343.1306 363 -0.03904948 -0.06430049
Moved 384.27 329 363 -0.07175927 -0.06430049
Moved 384.2841 314.8912 363 -0.1044186 -0.06430049
Moved 384.2995 294.3278 363 -0.1520191 -0.06430049
Moved 384.3164 278 363 -0.1898148 -0.06430049
Moved 384.3301 261.1453 369.9076 -0.2288304 -0.04653396
