reading week is just about here
Basic
0.8 0.8
575.9999 518.4
Began 142.519 267 536 -0.1614583 0.2854937
Stationary 142.5307 267 536 -0.1614583 0.2854937
Stationary 142.5412 267 536 -0.1614583 0.2854937
Stationary 142.5543 267 536 -0.1614583 0.2854937
Stationary 142.5701 267 536 -0.1614583 0.2854937
Stationary 142.5843 267 536 -0.1614583 0.2854937
Stationary 142.6001 267 536 -0.1614583 0.2854937
Stationary 142.6164 267 536 -0.1614583 0.2854937
Stationary 142.6307 267 536 -0.1614583 0.2854937
Stationary 142.6469 267 536 -0.1614583 0.2854937
Stationary 142.6639 267 536 -0.1614583 0.2854937
Stationary 142.6775 267 536 -0.1614583 0.2854937
Moved 142.6926 256.3766 536 -0.1799017 0.2854937
Moved 142.7106 253.4983 536 -0.1848988 0.2854937
Moved 142.7241 248.9356 536 -0.1928201 0.2854937
Moved 142.7394 245.7434 536 -0.1983621 0.2854937
Moved 142.7554 242.5664 536 -0.2038778 0.2854937
Moved 142.7715 239.7255 536 -0.2088099 0.2854937
Moved 142.7858 235.7647 536 -0.2156862 0.2854937
Moved 142.8011 232.9457 536 -0.2205803 0.2854937
Moved 142.8188 229.1144 536 -0.227232 0.2854937
Moved 142.8332 226.2045 536 -0.2322838 0.2854937
Moved 142.8489 221.6813 536 -0.2401366 0.2854937
Moved 142.8643 219.0734 536 -0.2446642 0.2854937
Moved 142.8785 213.4484 536 -0.2544299 0.2854937
Moved 142.8937 208.7209 536 -0.2626374 0.2854937
Moved 142.9107 202.925 536 -0.2726997 0.2854937
Moved 142.9241 197.892 528.2974 -0.2814375 0.2706352
Moved 142.9402 193.5767 528 -0.2889293 0.2700616
Moved 142.957 190.8983 527 -0.2935792 0.2681327
Moved 142.9724 189.2738 527 -0.2963996 0.2681327
Moved 142.9877 187.9243 527 -0.2987426 0.2681327
Moved 143.0037 186.5019 527 -0.301212 0.2681327
Moved 143.0182 185.05 527 -0.3037326 0.2681327
Moved 143.0338 183.6102 527 -0.3062324 0.2681327
Moved 143.0482 182.5 525.5 -0.3081597 0.2652391
Moved 143.0635 181.8665 526 -0.3092595 0.2662036
Stationary 143.079 181.8665 526 -0.3092595 0.2662036
Moved 143.0945 180.676 526 -0.3113264 0.2662036
Moved 143.1102 179.8601 526 -0.3127429 0.2662036
Moved 143.1257 178.565 522.565 -0.3149913 0.2595775
Moved 143.1418 175.6912 517.3824 -0.3199805 0.2495802
Moved 143.1571 172.2254 508.4507 -0.3259976 0.2323509
Moved 143.1723 167.9034 499.8069 -0.333501 0.2156768
Moved 143.1888 162.1268 488.2536 -0.3435298 0.1933903
Moved 143.2042 158.1563 478.3126 -0.3504231 0.1742141
Moved 143.219 151.9904 465.9808 -0.3611277 0.1504259
Moved 143.2411 143.3376 446.6752 -0.37615 0.1131851
Stationary 143.2514 143.3376 446.6752 -0.37615 0.1131851
Moved 143.2637 140.3503 439.3757 -0.3813363 0.09910435
Moved 143.2808 136.4725 431.945 -0.3880686 0.0847704
Moved 143.2961 133.6003 425.0007 -0.3930551 0.0713748
Moved 143.3113 130.4084 420.014 -0.3985964 0.06175541
Moved 143.3257 127.6004 413.9005 -0.4034715 0.04996241
Moved 143.3416 124.7152 408.4305 -0.4084805 0.03941062
Moved 143.3586 122.4178 404.2534 -0.4124691 0.03135301
Moved 143.3726 120.9863 400.9726 -0.4149543 0.02502424
Moved 143.3879 118.0837 398.0837 -0.4199936 0.01945151
Moved 143.4045 118.1055 396.2111 -0.4199556 0.01583917
Moved 143.4186 116.9949 394.9949 -0.4218837 0.01349325
Moved 143.4339 115.5613 393.5613 -0.4243726 0.01072781
Moved 143.4497 116 392.5 -0.4236111 0.008680525
Moved 143.4653 114.8414 391.8414 -0.4256226 0.00740996
Moved 143.4807 115 390.5 -0.4253472 0.004822472
Moved 143.4964 115 389.899 -0.4253472 0.003663286
Moved 143.5116 113.5 390 -0.4279513 0.003857965
Stationary 143.5262 113.5 390 -0.4279513 0.003857965
Moved 143.5416 114 389 -0.4270833 0.001929012
Moved 143.5576 121.2832 389 -0.4144388 0.001929012
Moved 143.5723 135.3664 389 -0.3899889 0.001929012
Moved 143.5879 149.8817 392.4172 -0.3647886 0.008520843
Moved 143.6054 163.2946 396.9216 -0.3415024 0.01720988
Moved 143.6203 176.2175 398.3575 -0.3190668 0.01997965
Moved 143.6341 183.5 399.5 -0.3064236 0.02218361
Moved 143.6492 196.5356 400 -0.2837923 0.02314812
Moved 143.665 206.5924 401.3704 -0.2663327 0.02579153
Moved 143.681 213.0033 402 -0.2552025 0.02700611
Moved 143.6963 218.9614 402 -0.2448587 0.02700611
Moved 143.7117 224.7218 403.6805 -0.2348579 0.03024784
Moved 143.7271 228.2349 404 -0.2287588 0.03086419
Moved 143.7431 232.5 405.5 -0.2213542 0.03375762
Moved 143.7596 234.9887 406 -0.2170335 0.03472213
Moved 143.773 239.2876 407.0958 -0.2095702 0.03683605
Moved 143.7886 245 408.5 -0.1996528 0.03954469
Moved 143.8052 252.8686 410.9737 -0.185992 0.04431647
Moved 143.8204 264.2799 415.23 -0.1661807 0.05252691
Moved 143.835 282.0625 420.4039 -0.1353081 0.06250737
Moved 143.8507 296.7698 426.1079 -0.1097747 0.07351056
Moved 143.866 310.3197 430.0214 -0.08625057 0.08105984
Moved 143.8812 331.4818 439.7409 -0.04951078 0.09980881
Moved 143.8971 347.4952 448.361 -0.02170973 0.1164371
Moved 143.9141 360.3797 453.6898 0.0006591528 0.1267164
Moved 143.9274 373.0188 458.3396 0.022602 0.1356859
Moved 143.9433 387.5209 464.7605 0.04777938 0.1480719
Moved 143.9596 401.882 470.9528 0.07271178 0.160017
Moved 143.9743 411.6205 476.3447 0.08961901 0.170418
Moved 143.988 424.5 483.5 0.1119792 0.1842206
Moved 144.0044 436.7871 492.8479 0.1333109 0.2022528
Moved 144.0205 444.0287 495.8115 0.1458831 0.2079695
Moved 144.0368 451.2905 502.4324 0.1584904 0.2207415
Moved 144.0571 461.1926 510.1926 0.1756815 0.2357109
Stationary 144.0667 461.1926 510.1926 0.1756815 0.2357109
Moved 144.0807 464.5957 511.8652 0.1815898 0.2389375
Moved 144.0958 467.522 514.522 0.1866702 0.2440625
Moved 144.1134 471.0723 516.3815 0.1928338 0.2476495
Moved 144.1269 475.4071 520.4071 0.2003595 0.2554149
Moved 144.1446 478.133 521.5665 0.205092 0.2576514
Moved 144.1573 480.0125 523.0125 0.208355 0.2604406
Moved 144.1725 481.4402 525.8805 0.2108338 0.2659731
Moved 144.1877 483 525.6791 0.2135417 0.2655846
Moved 144.2035 484.0136 527.0137 0.2153014 0.268159
Moved 144.2197 485.4623 527 0.2178165 0.2681327
Moved 144.2344 486.8922 528.8922 0.220299 0.2717828
Moved 144.2501 489.6706 530.3353 0.2251226 0.2745665
Moved 144.2659 491.5489 531.7745 0.2283835 0.2773426
Moved 144.2813 494.402 534.402 0.2333368 0.2824112
Moved 144.2962 498.5 537 0.2404514 0.2874228
Moved 144.3118 501.2337 538.7446 0.2451975 0.2907881
Moved 144.3279 504.3628 541.3628 0.2506298 0.2958387
