the dow jones index has risen
Moved 487.3104 294 361.3716 -0.1145833 -0.05136648
Moved 487.3268 294 354.1848 -0.1145833 -0.06523008
Moved 487.3422 294 348.3872 -0.1145833 -0.07641356
Moved 487.3579 294 343.4648 -0.1145833 -0.08590886
Moved 487.3727 294 337.8658 -0.1145833 -0.09670945
Moved 487.3879 294 334.5 -0.1145833 -0.1032021
Moved 487.4059 294 329.8185 -0.1145833 -0.1122328
Moved 487.4214 294 325.3082 -0.1145833 -0.1209334
Moved 487.4353 294 320.3314 -0.1145833 -0.1305338
Moved 487.4505 294 316.7883 -0.1145833 -0.1373684
Moved 487.4648 294 312.5 -0.1145833 -0.1456405
Moved 487.4795 294 310.0333 -0.1145833 -0.1503988
Moved 487.496 294 307.1638 -0.1145833 -0.155934
Stationary 487.5109 294 306.6413 -0.1145833 -0.1569419
Moved 487.5265 294 305.0707 -0.1145833 -0.1599717
Moved 487.5423 294 303.632 -0.1145833 -0.162747
Moved 487.5582 294 302.5 -0.1145833 -0.1649306
Moved 487.5716 294 301.8773 -0.1145833 -0.1661319
Stationary 487.5873 294 301.8773 -0.1145833 -0.1661319
Stationary 487.6026 294 301.8773 -0.1145833 -0.1661319
Stationary 487.6192 294 301.8773 -0.1145833 -0.1661319
Stationary 487.6342 294 301.8773 -0.1145833 -0.1661319
Moved 487.649 283.8006 302 -0.1322906 -0.1658951
Moved 487.667 280.3575 313.7375 -0.1382682 -0.1432532
Moved 487.6818 276.0495 320.9175 -0.1457473 -0.1294031
Moved 487.697 273.1639 326.6722 -0.1507571 -0.1183022
Moved 487.7117 268.416 336.168 -0.159 -0.09998456
Moved 487.7281 266.0792 340.8416 -0.1630569 -0.09096922
Moved 487.7437 263.2298 349.3106 -0.1680038 -0.07463237
Moved 487.7612 259.3512 358.1219 -0.1747375 -0.05763512
Moved 487.7743 256.4748 364.0504 -0.1797312 -0.0461991
Moved 487.7901 254.603 371.4925 -0.1829809 -0.03184318
Moved 487.8058 252.8595 378.7025 -0.1860078 -0.01793502
Moved 487.8249 252.4228 385.3087 -0.1867659 -0.00519152
Moved 487.8364 251.2223 390.8884 -0.1888501 0.005571635
Moved 487.8505 251 397.7105 -0.1892361 0.01873163
Moved 487.8663 251 404.937 -0.1892361 0.03267167
Moved 487.882 251 412.1305 -0.1892361 0.04654802
Moved 487.8964 251 419.3036 -0.1892361 0.06038494
Moved 487.9137 251 430.3036 -0.1892361 0.08160405
Moved 487.9273 260.3503 437.6788 -0.1730029 0.09583087
Moved 487.9435 262.5 443.5 -0.1692708 0.1070601
Moved 487.9584 268.4565 452.239 -0.1589298 0.1239178
Moved 487.9742 274.3088 458.3088 -0.1487694 0.1356265
Moved 487.9902 282.3226 465.8018 -0.1348567 0.1500806
Moved 488.0054 294.7123 475.3318 -0.1133467 0.168464
Moved 488.0213 309.3196 486.0557 -0.08798674 0.1891506
Moved 488.036 328.0042 498.6456 -0.05554825 0.2134366
Moved 488.0521 349.5 513 -0.01822915 0.2411265
Moved 488.0663 366.4034 519.0458 0.01111701 0.2527889
Moved 488.0824 389.1347 529.0629 0.05058117 0.272112
Moved 488.0973 407.822 537.6871 0.08302427 0.2887481
Moved 488.1145 425.4516 544.3364 0.1136312 0.3015748
Moved 488.129 442.8927 552.9464 0.143911 0.3181835
Moved 488.1434 458.1081 559.554 0.1703265 0.3309297
Moved 488.1599 470.6318 564.6119 0.1920692 0.3406865
Moved 488.1749 480.2245 568.9886 0.2087231 0.3491293
Moved 488.1908 491.0895 574.2836 0.227586 0.3593432
Moved 488.2066 498.9828 576.1966 0.2412896 0.3630334
Moved 488.2206 507.7979 579.266 0.2565936 0.3689543
Moved 488.2355 515.2537 582.1014 0.2695376 0.374424
Moved 488.251 522.4529 583.4906 0.2820364 0.3771037
Moved 488.2665 526.7285 584.9321 0.2894592 0.3798844
Moved 488.2817 530.039 586.013 0.2952066 0.3819694
Moved 488.3039 537.7751 588.8876 0.3086373 0.3875145
Stationary 488.3144 537.7751 588.8876 0.3086373 0.3875145
Moved 488.3277 539.3329 589 0.3113418 0.3877314
Moved 488.3428 541.7698 590 0.3155725 0.3896604
Moved 488.3604 542.5 590 0.3168403 0.3896604
Moved 488.3755 543.3198 591.3198 0.3182636 0.3922063
Stationary 488.3914 543.3198 591.3198 0.3182636 0.3922063
Moved 488.4203 543 592.0648 0.3177083 0.3936435
Stationary 488.4359 543 592.0648 0.3177083 0.3936435
Stationary 488.4508 543 592 0.3177083 0.3935184
Stationary 488.4668 543 592 0.3177083 0.3935184
Stationary 488.4811 543 592 0.3177083 0.3935184
Stationary 488.4959 543 592 0.3177083 0.3935184
Stationary 488.5119 543 592 0.3177083 0.3935184
Stationary 488.5274 543 592 0.3177083 0.3935184
Moved 488.5438 532.4287 592 0.2993554 0.3935184
Moved 488.5618 526.8575 592 0.2896831 0.3935184
Moved 488.5746 521.1155 583.5577 0.2797145 0.3772332
Moved 488.59 514.2353 578.3882 0.2677696 0.3672612
Moved 488.6088 507.5 577.5 0.2560764 0.3655477
Moved 488.621 499.3495 573.0069 0.2419261 0.3568805
Moved 488.6367 491.5036 570.9007 0.2283049 0.3528176
Moved 488.6541 481.5 568 0.2109375 0.3472221
Moved 488.6691 471.1829 566.0261 0.1930258 0.3434145
Moved 488.6832 462.5408 564.5901 0.1780223 0.3406445
Moved 488.6982 452.0999 562.3143 0.1598956 0.3362543
Moved 488.7146 442.0489 562 0.142446 0.3356481
Moved 488.731 436.234 560.7057 0.1323507 0.3331513
Moved 488.7495 422.8631 561 0.1091373 0.333719
Moved 488.7633 412.5918 561 0.09130514 0.333719
Moved 488.7762 402.5338 561 0.07384345 0.333719
Moved 488.7911 392.4801 561 0.05638904 0.333719
Moved 488.8069 382.3849 561 0.03886275 0.333719
Moved 488.8221 374.5003 561 0.02517417 0.333719
Moved 488.8376 367.0356 561 0.01221456 0.333719
Moved 488.8543 356.6047 566.0232 -0.005894601 0.3434088
Moved 488.8699 346.5405 570.0656 -0.02336718 0.3512067
Moved 488.884 336.4614 571.5055 -0.04086558 0.3539843
Moved 488.9001 326.3446 573.9016 -0.05842957 0.3586063
Moved 488.9157 316.2941 575.3865 -0.07587831 0.3614708
Moved 488.9308 306.2878 577.6321 -0.09325038 0.3658025
Moved 488.9456 298.2485 578.9645 -0.1072074 0.3683727
Moved 488.9612 288.246 580.3934 -0.1245729 0.3711292
Moved 488.9767 278.1645 582.8336 -0.1420755 0.3758364
Moved 488.992 269.363 584.2728 -0.1573558 0.3786126
Moved 489.0078 260.4376 586.7125 -0.1728513 0.3833187
Moved 489.0227 253.2714 588.1457 -0.1852926 0.3860834
Moved 489.0388 246.015 589.597 -0.1978906 0.388883
Moved 489.0539 239.3589 590.7735 -0.2094463 0.3911525
Moved 489.0694 231.1894 593.2702 -0.2236296 0.3959686
Moved 489.0832 223.0975 595.5805 -0.237678 0.4004253
Moved 489.0999 215.9279 597.0144 -0.2501251 0.4031912
Moved 489.1156 208.7081 598.4584 -0.2626595 0.4059767
Moved 489.1311 204.3174 598.8942 -0.2702822 0.4068175
Moved 489.1501 198.6658 599 -0.2800941 0.4070215
Moved 489.1616 192.5 600.5 -0.2907986 0.409915
Moved 489.1762 186.7725 600 -0.3007421 0.4089505
Moved 489.1917 182.1445 601.2852 -0.3087769 0.4114296
Moved 489.2073 176.1088 601 -0.3192554 0.4108795
Moved 489.2235 172.6767 602.1617 -0.3252141 0.4131204
Moved 489.239 167.7972 602 -0.3336854 0.4128086
Moved 489.2543 163.8855 602 -0.3404765 0.4128086
Moved 489.2687 161.0442 602 -0.3454094 0.4128086
Moved 489.2848 159.4071 602 -0.3482515 0.4128086
Moved 489.3003 156.9349 602 -0.3525435 0.4128086
Stationary 489.3169 157 602 -0.3524306 0.4128086
Moved 489.3312 155.0883 602 -0.3557494 0.4128086
Stationary 489.347 155 602 -0.3559027 0.4128086
Ended 489.363 154 602 -0.3576389 0.4128086
Began 489.9135 375 506 0.02604164 0.2276233
Stationary 489.9335 375 506 0.02604164 0.2276233
Stationary 489.9479 375 506 0.02604164 0.2276233
Stationary 489.9671 375 506 0.02604164 0.2276233
Stationary 489.9779 375 506 0.02604164 0.2276233
Moved 489.9935 375 489.6922 0.02604164 0.1961654
Moved 490.0106 381.1484 481.3887 0.03671601 0.1801478
Moved 490.029 385.7839 472.5763 0.04476368 0.1631487
Moved 490.0413 391.446 462.4695 0.05459375 0.1436526
Moved 490.0572 397.364 452.0599 0.06486811 0.1235723
Moved 490.0714 402.8873 443.669 0.07445715 0.1073862
Moved 490.0867 407.0008 434.9984 0.0815986 0.09066042
Moved 490.102 412.4302 427.4623 0.09102463 0.07612316
Moved 490.1185 416.6646 418.2257 0.09837597 0.0583057
Moved 490.1327 420.2415 412.2642 0.1045859 0.04680583
Moved 490.1477 424.287 406.6172 0.1116095 0.03591287
Moved 490.1669 427.6123 400.3877 0.1173824 0.02389596
Moved 490.1796 429.9729 395.1085 0.1214807 0.01371239
Moved 490.1939 432.8573 392.1427 0.1264884 0.00799129
Moved 490.2106 435.7214 387.4179 0.1314607 -0.001122892
Moved 490.2256 439.8571 381.8571 0.1386408 -0.01184976
Moved 490.2408 440.5 380 0.1397569 -0.0154321
Moved 490.2557 441.8032 378.3937 0.1420194 -0.01853077
Moved 490.272 444.4868 375.5132 0.1466784 -0.02408722
Moved 490.287 445 373.6338 0.1475695 -0.02771259
Moved 490.3018 447.2455 370.7545 0.151468 -0.03326686
Moved 490.3173 448.5625 368.8751 0.1537543 -0.0368923
Moved 490.3326 449 366.9921 0.1545139 -0.04052456
Moved 490.3476 450.4475 364.105 0.1570269 -0.04609384
Moved 490.3716 452 361.0013 0.1597222 -0.0520808
Stationary 490.3824 452 361.0013 0.1597222 -0.0520808
Moved 490.3945 453.439 359.561 0.1622204 -0.05485911
Moved 490.4103 454.8787 357.1213 0.16472 -0.05956549
Moved 490.4254 456.3184 354.3632 0.1672194 -0.06488582
Moved 490.4416 456.7603 354 0.1679865 -0.06558641
Moved 490.4554 458.1972 351.6055 0.1704813 -0.07020544
Moved 490.4717 459.2049 350.795 0.1722307 -0.07176881
Moved 490.4873 460 349.2733 0.1736111 -0.07470442
Moved 490.5036 461.1665 347.8335 0.1756362 -0.07748173
Moved 490.5175 462.6079 347 0.1781387 -0.0790895
Moved 490.5333 464.0487 345.9514 0.1806401 -0.08111241
Moved 490.5496 465.4926 346 0.183147 -0.08101857
Moved 490.5652 466 346 0.1840278 -0.08101857
Moved 490.5805 467.0527 346 0.1858554 -0.08101857
Moved 490.5948 470 346 0.1909722 -0.08101857
Moved 490.6122 472.9181 346 0.1960384 -0.08101857
Moved 490.6268 475.7745 355.7109 0.2009974 -0.06228605
Moved 490.6424 481.3097 367.2741 0.2106071 -0.03998055
Moved 490.6581 484.5341 377.8694 0.216205 -0.01954202
Moved 490.6772 487.4275 389.9962 0.2212283 0.003850725
Moved 490.6887 488.8644 398.0511 0.223723 0.01938876
Moved 490.7038 491.5028 407.7599 0.2283035 0.03811703
Moved 490.7193 492.6928 414.4639 0.2303694 0.05104909
Moved 490.7338 495.2637 421.6594 0.2348328 0.06492926
Moved 490.7498 497.1554 429.8884 0.238117 0.08080314
Moved 490.7658 499.0262 437.1307 0.2413648 0.09477373
Moved 490.7812 501.4571 441.8283 0.2455851 0.1038354
Moved 490.7962 502.6599 446.6395 0.2476734 0.1131162
Moved 490.8119 504.9494 451.8988 0.2516482 0.1232615
Moved 490.8267 507.8286 457.6572 0.2566469 0.1343695
Moved 490.8433 509.6831 461.5247 0.2598665 0.1418299
Moved 490.8589 512.559 465.8386 0.2648594 0.1501514
Moved 490.8724 515.4343 470.1514 0.2698511 0.1584711
Moved 490.889 518.312 473.312 0.2748472 0.1645678
Moved 490.9051 521 477.5 0.2795139 0.1726465
Moved 490.9199 523.1318 480.8425 0.283215 0.1790942
Moved 490.9353 526.3005 485.4508 0.2887162 0.1879838
Moved 490.951 529.7752 490.3669 0.2947486 0.197467
Moved 490.9661 533.0651 495.0977 0.3004603 0.2065926
Moved 490.9854 537.4166 500.8889 0.308015 0.2177639
Moved 490.9975 540.7358 504.7358 0.3137775 0.2251848
Moved 491.0138 543.6668 509.0002 0.318866 0.2334108
Moved 491.028 545.6169 511.9254 0.3222515 0.2390534
Moved 491.0432 548.6966 514.6966 0.3275982 0.2443992
Moved 491.0616 551.5948 517.5948 0.33263 0.24999
Moved 491.0737 553.4704 520.4704 0.3358861 0.2555369
Moved 491.0883 556.3718 523.3718 0.3409233 0.2611338
Moved 491.1046 558.2366 527.2366 0.3441607 0.268589
Moved 491.1195 560.0585 530.1169 0.3473237 0.2741451
Moved 491.1347 561.151 531.151 0.3492205 0.27614
Moved 491.1502 562.6396 533.6396 0.3518049 0.2809405
Moved 491.168 564.0798 536.1597 0.3543053 0.2858018
Moved 491.1819 564 537.5 0.3541667 0.2883873
Moved 491.1962 564.9603 539.9205 0.3558337 0.2930565
Moved 491.2135 565 541.4044 0.3559027 0.2959188
Moved 491.2286 565 542.5 0.3559027 0.2980323
Stationary 491.244 565 542.5 0.3559027 0.2980323
Moved 491.2625 565 544.3875 0.3559027 0.3016734
Stationary 491.2747 565 544.3875 0.3559027 0.3016734
Moved 491.2897 565 547.2706 0.3559027 0.3072349
Moved 491.3063 565 547.7109 0.3559027 0.3080842
Stationary 491.3205 565 548 0.3559027 0.3086419
Moved 491.3355 565 549 0.3559027 0.3105709
Moved 491.3517 559.7317 549.7526 0.3467564 0.3120227
Moved 491.3667 556.8957 551.1043 0.3418328 0.3146301
Moved 491.3815 555.5 551 0.3394097 0.3144289
Moved 491.3967 554.0156 551.9844 0.3368327 0.3163278
Stationary 491.4124 554 552 0.3368056 0.3163579
Moved 491.4277 552.1382 552.8618 0.3335732 0.3180204
Stationary 491.4439 552 553 0.3333333 0.318287
Moved 491.4673 550.1388 553.8612 0.3301021 0.3199482
Stationary 491.4778 550.1388 553.8612 0.3301021 0.3199482
Moved 491.4891 549.5 554.5 0.328993 0.3211805
Moved 491.5058 549 554.7465 0.328125 0.3216559
Moved 491.5213 547.8133 555 0.3260647 0.322145
Stationary 491.5402 548 555 0.3263889 0.322145
Moved 491.552 546.933 555 0.3245364 0.322145
Stationary 491.5665 547 555 0.3246528 0.322145
Moved 491.5813 546.4054 555.5946 0.3236205 0.323292
Moved 491.5979 545.5 556.5 0.3220486 0.3250385
Moved 491.6171 546 556 0.3229167 0.3240739
Moved 491.6363 545 556 0.3211805 0.3240739
Stationary 491.6482 545 556 0.3211805 0.3240739
Stationary 491.66 545 556 0.3211805 0.3240739
Stationary 491.6751 545 556 0.3211805 0.3240739
Moved 491.6905 543.7118 556 0.3189441 0.3240739
Moved 491.7059 544 556.822 0.3194444 0.3256596
Stationary 491.7204 544 557 0.3194444 0.326003
Stationary 491.7365 544 557 0.3194444 0.326003
Moved 491.7512 542.8603 557 0.3174658 0.326003
Stationary 491.7667 543 557 0.3177083 0.326003
Stationary 491.782 543 557 0.3177083 0.326003
Stationary 491.8018 543 557 0.3177083 0.326003
Stationary 491.8137 543 557 0.3177083 0.326003
Moved 491.8286 542.0095 557.9905 0.3159887 0.3279137
Moved 491.8445 541.5 558.5 0.3151042 0.3288965
Moved 491.8602 542 558 0.3159722 0.327932
Stationary 491.8744 542 558 0.3159722 0.327932
Stationary 491.8885 542 558 0.3159722 0.327932
Stationary 491.905 542 558 0.3159722 0.327932
Stationary 491.921 542 558 0.3159722 0.327932
Stationary 491.9364 542 558 0.3159722 0.327932
Stationary 491.9515 542 558 0.3159722 0.327932
Stationary 491.9665 542 558 0.3159722 0.327932
Moved 491.9821 541 558 0.3142361 0.327932
Moved 491.9988 541 558.5005 0.3142361 0.3288975
Moved 492.0165 541 559.5 0.3142361 0.3308255
Stationary 492.0299 541 559.5 0.3142361 0.3308255
Moved 492.0443 541 559 0.3142361 0.3298611
Stationary 492.0667 541 559 0.3142361 0.3298611
Stationary 492.078 541 559 0.3142361 0.3298611
Stationary 492.0901 541 559 0.3142361 0.3298611
Stationary 492.1062 541 559 0.3142361 0.3298611
Moved 492.1211 539.6693 559 0.3119258 0.3298611
Stationary 492.1376 539.6693 559 0.3119258 0.3298611
Stationary 492.1531 540 559 0.3125 0.3298611
Stationary 492.1674 540 559 0.3125 0.3298611
Stationary 492.1838 540 559 0.3125 0.3298611
Stationary 492.1978 540 559 0.3125 0.3298611
Stationary 492.2145 540 559 0.3125 0.3298611
Stationary 492.2317 540 559 0.3125 0.3298611
Stationary 492.2444 540 559 0.3125 0.3298611
Stationary 492.2599 540 559 0.3125 0.3298611
Stationary 492.2748 540 559 0.3125 0.3298611
Stationary 492.2897 540 559 0.3125 0.3298611
Stationary 492.3104 540 559 0.3125 0.3298611
Stationary 492.3221 540 559 0.3125 0.3298611
Stationary 492.3373 540 559 0.3125 0.3298611
Stationary 492.3524 540 559 0.3125 0.3298611
Ended 492.3684 540 559 0.3125 0.3298611
Backspace 493.0748
Began 494.4343 341 516 -0.0329861 0.2469135
Stationary 494.4513 341 516 -0.0329861 0.2469135
Stationary 494.4675 341 516 -0.0329861 0.2469135
Stationary 494.4806 341 516 -0.0329861 0.2469135
Stationary 494.4967 341 516 -0.0329861 0.2469135
Stationary 494.513 341 516 -0.0329861 0.2469135
Moved 494.5271 329.6585 516 -0.05267624 0.2469135
Moved 494.5434 324.1342 516 -0.06226692 0.2469135
Moved 494.5649 313.3611 516 -0.08097023 0.2469135
Stationary 494.5759 313.3611 516 -0.08097023 0.2469135
Moved 494.5887 307.3372 516 -0.09142853 0.2469135
Moved 494.6048 299.969 516 -0.1042205 0.2469135
Moved 494.6205 293.8038 516 -0.1149239 0.2469135
Moved 494.6362 288.049 516 -0.1249149 0.2469135
Moved 494.6511 283.2944 516 -0.1331694 0.2469135
Moved 494.667 277.8474 516 -0.142626 0.2469135
Moved 494.6815 272.1006 516 -0.1526032 0.2469135
Moved 494.6972 266.339 516 -0.162606 0.2469135
Moved 494.7141 261.9388 506.5239 -0.170245 0.2286341
Moved 494.7289 256.6291 509 -0.1794634 0.2334104
Moved 494.7436 252.2832 509 -0.1870084 0.2334104
Moved 494.7589 248.9814 509 -0.1927407 0.2334104
Moved 494.7738 246.3571 509 -0.1972966 0.2334104
Moved 494.7954 242.3675 509 -0.204223 0.2334104
Stationary 494.8068 242.3675 509 -0.204223 0.2334104
Moved 494.8203 240.9216 509 -0.2067333 0.2334104
Moved 494.8367 239.5 509 -0.2092014 0.2334104
Moved 494.8515 240 517.9409 -0.2083333 0.2506575
Moved 494.8667 240 519.3794 -0.2083333 0.2534324
Moved 494.8824 240 522 -0.2083333 0.2584876
Moved 494.898 240 524.882 -0.2083333 0.264047
Moved 494.9165 240 527.7988 -0.2083333 0.2696736
Moved 494.9278 245.8266 530.6647 -0.1982177 0.275202
Moved 494.9439 249.5495 533.5495 -0.1917543 0.2807667
Moved 494.9603 253.4311 536.4312 -0.1850154 0.2863255
Moved 494.975 257.4531 538.1511 -0.1780328 0.2896432
Moved 494.9895 261.5 541 -0.1710069 0.2951388
Moved 495.0053 266.0955 541.6985 -0.1630287 0.2964862
Moved 495.0275 277.299 545.5748 -0.143578 0.3039636
Stationary 495.0387 277.299 545.5748 -0.143578 0.3039636
Moved 495.0515 283.0591 546 -0.1335779 0.3047838
Moved 495.0678 288.8139 546 -0.1235869 0.3047838
Moved 495.0827 294.5803 547 -0.1135758 0.3067129
Moved 495.0979 300.3202 547 -0.1036107 0.3067129
Moved 495.1135 304.1873 547 -0.0968971 0.3067129
Moved 495.1288 309.5302 548 -0.08762124 0.3086419
Moved 495.1442 315.1302 548 -0.07789899 0.3086419
Moved 495.1606 318.4467 548 -0.07214118 0.3086419
Moved 495.1759 322.4788 548 -0.06514098 0.3086419
Moved 495.1905 325.2033 548 -0.06041098 0.3086419
Moved 495.2038 328.0807 548 -0.05541548 0.3086419
Moved 495.2192 330.2235 548 -0.05169532 0.3086419
Moved 495.2393 333.1896 548 -0.04654586 0.3086419
Moved 495.2511 337.0953 548 -0.03976509 0.3086419
Moved 495.2664 339.9411 548 -0.03482442 0.3086419
Moved 495.2818 342.8134 548 -0.02983775 0.3086419
Moved 495.2969 345.6981 548 -0.02482966 0.3086419
Moved 495.3163 347.7852 548 -0.02120629 0.3086419
Moved 495.3276 348.9428 548 -0.0191965 0.3086419
Moved 495.3435 350.3745 548 -0.01671087 0.3086419
Moved 495.3594 351.8092 548 -0.01422014 0.3086419
Moved 495.3746 353.2489 548 -0.01172069 0.3086419
Moved 495.3902 354.5 548 -0.009548626 0.3086419
Moved 495.4052 355.0661 548 -0.008565784 0.3086419
Stationary 495.4201 355.0661 548 -0.008565784 0.3086419
Moved 495.4353 356 548 -0.006944462 0.3086419
