healthy food is good for you
Basic
0.8 0.8
575.9999 518.4
Began 123.1196 402 482 0.07291666 0.1813271
Stationary 123.1389 402 482 0.07291666 0.1813271
Stationary 123.1535 402 482 0.07291666 0.1813271
Stationary 123.1693 402 482 0.07291666 0.1813271
Moved 123.1831 389.5667 482 0.05133099 0.1813271
Moved 123.2003 376.7544 496.6193 0.02908751 0.2095278
Moved 123.2176 367.5 501 0.01302086 0.2179783
Moved 123.2315 353.2842 511.4011 -0.0116593 0.2380421
Moved 123.247 339.5007 519.8996 -0.03558908 0.2544359
Moved 123.2644 324.7432 531.6727 -0.06120968 0.2771463
Moved 123.2776 311.8391 541.1072 -0.08361264 0.2953457
Moved 123.2923 300.3336 549.7498 -0.1035874 0.3120172
Moved 123.3089 292.623 557.4808 -0.116974 0.3269306
Moved 123.324 283.9625 566.0375 -0.1320095 0.3434364
Moved 123.3404 278.5 571.5 -0.1414931 0.3539737
Moved 123.3547 272.4764 575.6427 -0.1519507 0.361965
Moved 123.3695 265.4184 581.2653 -0.1642042 0.3728111
Moved 123.3859 258.9989 587.001 -0.1753491 0.3838753
Moved 123.4016 253.2303 590.3848 -0.185364 0.3904027
Moved 123.4168 247.4948 595.2526 -0.1953215 0.3997927
Moved 123.432 243.861 599.2086 -0.2016302 0.4074239
Moved 123.4476 239.5098 601.9935 -0.2091843 0.412796
Moved 123.4634 237.856 603.572 -0.2120555 0.4158409
Moved 123.4788 234.9895 606.0105 -0.217032 0.4205449
Moved 123.4945 232.0926 607.4537 -0.2220615 0.4233289
Moved 123.5096 230.1106 608.8893 -0.2255023 0.4260982
Moved 123.5245 227.3199 610.34 -0.2303474 0.4288966
Moved 123.5387 226.2249 610.7751 -0.2322484 0.4297358
Moved 123.5551 224.7888 611 -0.2347416 0.4301696
Moved 123.5702 223.761 612.239 -0.236526 0.4325597
Moved 123.5859 223 612.7645 -0.2378472 0.4335734
Moved 123.6031 221.7988 613 -0.2399326 0.4340277
Moved 123.6166 220.3627 613 -0.2424259 0.4340277
Moved 123.6319 219.5 613 -0.2439236 0.4340277
Moved 123.6483 218.7452 613 -0.2452339 0.4340277
Moved 123.6662 214.1809 613 -0.2531581 0.4340277
Moved 123.6787 208.8693 602.7385 -0.2623797 0.4142332
Moved 123.6931 195.7224 583.8213 -0.2852041 0.3777416
Moved 123.7106 186.646 568.1075 -0.3009618 0.3474295
Moved 123.725 176.597 549.5374 -0.3184079 0.3116075
Moved 123.7392 166.2958 529.0236 -0.3362919 0.2720361
Moved 123.7568 160.0565 512.4052 -0.3471242 0.2399791
Moved 123.7703 152.3257 494.3143 -0.3605456 0.2050816
Moved 123.7864 147.6114 482.5284 -0.3687302 0.1823465
Moved 123.8014 143.2579 471.0211 -0.3762884 0.1601486
Moved 123.8172 138.9757 460.2767 -0.3837227 0.1394226
Moved 123.8323 135.7509 451.2526 -0.3893214 0.1220149
Moved 123.8474 132.8759 442.6277 -0.3943127 0.1053774
Moved 123.8647 129.9981 434.9952 -0.3993089 0.09065433
Moved 123.8793 127.1503 429.3006 -0.4042529 0.07966933
Moved 123.902 125.0258 421.1033 -0.4079412 0.06385667
Stationary 123.9138 125.0258 421.1033 -0.4079412 0.06385667
Moved 123.9258 123.6172 416.8516 -0.4103868 0.05565501
Moved 123.9412 123.1771 415.3542 -0.4111508 0.05276653
Moved 123.9565 121.7405 412.481 -0.4136449 0.04722409
Moved 123.9717 122 410.6008 -0.4131944 0.04359719
Moved 123.9879 120.8594 408.8594 -0.4151746 0.04023807
Moved 124.0037 121 407.5 -0.4149305 0.03761571
Moved 124.0177 121 406.5242 -0.4149305 0.03573332
Stationary 124.0328 121 406.5242 -0.4149305 0.03573332
Stationary 124.0503 121 407 -0.4149305 0.0366512
Stationary 124.0654 121 407 -0.4149305 0.0366512
Moved 124.0804 159.0648 407 -0.3488459 0.0366512
Moved 124.0993 200.4178 419.21 -0.2770525 0.06020436
Moved 124.1181 269.2172 423.6014 -0.157609 0.06867559
Stationary 124.13 269.2172 423.6014 -0.157609 0.06867559
Moved 124.1417 314.2448 426.6735 -0.07943618 0.07460155
Moved 124.1574 346.9993 427 -0.02257068 0.07523145
Moved 124.1722 367.6918 427 0.01335375 0.07523145
Moved 124.1876 392.4636 427 0.05636043 0.07523145
Moved 124.2039 411.1105 427 0.08873343 0.07523145
Moved 124.2183 429.3755 427 0.1204435 0.07523145
Moved 124.2342 442.9841 427 0.1440696 0.07523145
Moved 124.2495 460 427 0.1736111 0.07523145
Moved 124.2672 472.8548 427 0.1959285 0.07523145
Moved 124.2791 482.9401 427 0.2134378 0.07523145
Moved 124.2954 492.2127 427 0.2295359 0.07523145
Moved 124.3113 500.7717 417.933 0.2443953 0.057741
Moved 124.3257 506.9412 418.2647 0.2551062 0.05838091
Moved 124.342 512.5469 416.1813 0.2648383 0.05436193
Moved 124.3581 518.2617 414.6846 0.2747598 0.0514748
Moved 124.3726 522.2744 411.4838 0.2817262 0.04530041
Moved 124.3882 526.6235 409.7922 0.2892768 0.04203731
Moved 124.4039 529.2755 407.7245 0.2938811 0.03804875
Moved 124.4183 531.0809 405.9191 0.2970155 0.03456607
Moved 124.4336 532.4996 406 0.2994784 0.03472213
Ended 124.4485 534 405 0.3020833 0.03279318
Began 124.5083 545 397 0.3211805 0.01736111
Stationary 124.5277 545 397 0.3211805 0.01736111
Stationary 124.5418 545 397 0.3211805 0.01736111
Stationary 124.556 545 397 0.3211805 0.01736111
Stationary 124.5739 545 397 0.3211805 0.01736111
Stationary 124.5899 545 397 0.3211805 0.01736111
Stationary 124.6025 545 397 0.3211805 0.01736111
Stationary 124.6174 545 397 0.3211805 0.01736111
Stationary 124.633 545 397 0.3211805 0.01736111
Stationary 124.6495 545 397 0.3211805 0.01736111
Stationary 124.6644 545 397 0.3211805 0.01736111
Stationary 124.6788 545 397 0.3211805 0.01736111
Stationary 124.6951 545 397 0.3211805 0.01736111
Stationary 124.7115 545 397 0.3211805 0.01736111
Stationary 124.7261 545 397 0.3211805 0.01736111
Moved 124.7467 527.1684 397 0.2902229 0.01736111
Moved 124.7582 518.0693 397 0.2744258 0.01736111
Moved 124.7742 506.7051 405.133 0.2546964 0.0330497
Moved 124.7897 502.1405 406.3438 0.2467717 0.03538535
Moved 124.804 491.3102 408.67 0.2279691 0.03987259
Moved 124.8193 482.3214 410.1131 0.2123635 0.04265638
Moved 124.8356 474.145 411 0.1981685 0.04436722
Moved 124.8495 465.0791 411.9868 0.182429 0.0462708
Moved 124.8666 457.7628 413.4474 0.1697271 0.04908841
Moved 124.8811 449.5004 414.8749 0.1553826 0.05184191
Moved 124.8968 443.9468 415 0.145741 0.05208327
Moved 124.9131 439.6507 416.4498 0.1382824 0.05487992
Moved 124.9279 432.5848 416 0.1260152 0.05401225
Moved 124.9435 428.0084 417.3305 0.1180701 0.05657887
Moved 124.9595 422.73 417 0.1089062 0.05594129
Moved 124.9743 417.2367 418.1908 0.09936928 0.05823838
Moved 124.9941 413.1124 418 0.09220898 0.05787031
Moved 125.0085 409.5991 418 0.08610956 0.05787031
Moved 125.0205 405.4801 418 0.07895849 0.05787031
