coming up with killer sound bites
Moved 288.6932 429 438.8792 0.1597223 0.3925863
Moved 288.7084 429 440.2444 0.1597223 0.4031208
Moved 288.723 429 441.6097 0.1597223 0.4136551
Moved 288.7383 429 442.7347 0.1597223 0.4223356
Moved 288.754 429 443.5 0.1597223 0.4282406
Stationary 288.7693 429 443.5 0.1597223 0.4282406
Moved 288.7847 429 444.236 0.1597223 0.4339195
Moved 288.7994 429 445.0531 0.1597223 0.4402246
Stationary 288.8149 429 445.0531 0.1597223 0.4402246
Stationary 288.8299 429 445.0531 0.1597223 0.4402246
Stationary 288.8457 429 445 0.1597223 0.4398148
Stationary 288.8608 429 445 0.1597223 0.4398148
Stationary 288.8754 429 445 0.1597223 0.4398148
Moved 288.8919 435.6068 437.4493 0.1750157 0.3815536
Moved 288.907 436 430.4556 0.1759259 0.3275898
Moved 288.9234 436 419.23 0.1759259 0.2409727
Moved 288.9386 436 412.8326 0.1759259 0.1916093
Moved 288.9543 436 403.1219 0.1759259 0.1166818
Moved 288.9691 425.5 395.5 0.1516204 0.05787037
Moved 288.9843 426.3449 388.2072 0.1535761 0.001598759
Moved 289.0013 424.8012 378.6088 0.1500028 -0.07246301
Moved 289.0152 422.4427 367.2137 0.1445434 -0.1603878
Moved 289.0305 421.0774 359.4642 0.1413828 -0.2201834
Moved 289.048 419.7189 352.5945 0.1382382 -0.2731905
Moved 289.0617 418.3521 346.4084 0.1350743 -0.320923
Moved 289.0776 416.9868 341.9604 0.1319139 -0.3552435
Moved 289.0936 415.9676 338.9028 0.1295546 -0.3788364
Moved 289.1081 414.6028 334.8084 0.1263954 -0.4104287
Moved 289.1244 414 331.4524 0.125 -0.4363239
Moved 289.1387 412.8702 328.7404 0.1223846 -0.4572504
Moved 289.1548 411.5038 327.5038 0.1192218 -0.4667918
Moved 289.1696 411.1402 325.1402 0.11838 -0.4850294
Moved 289.185 411 323.776 0.1180555 -0.4955555
Moved 289.209 409.3418 321.3418 0.1142172 -0.514338
Stationary 289.2196 409.3418 321.3418 0.1142172 -0.514338
Moved 289.2313 407.9691 319.9691 0.1110396 -0.5249297
Moved 289.2469 406.6191 320 0.1079147 -0.5246913
Moved 289.2618 406.2498 319 0.1070597 -0.5324075
Moved 289.2781 404.8815 319 0.1038924 -0.5324075
Moved 289.2938 403.5206 317.5206 0.1007421 -0.5438228
Moved 289.3084 401.308 318 0.09562045 -0.5401235
Moved 289.3236 400.0817 318 0.09278159 -0.5401235
Moved 289.3403 397.4848 318 0.08677046 -0.5401235
Moved 289.3553 394.1316 318 0.07900835 -0.5401235
Moved 289.3705 390.0359 318 0.06952762 -0.5401235
Moved 289.3861 385.94 328.8267 0.06004621 -0.456584
Moved 289.4018 380.1336 333.583 0.04660556 -0.4198842
Moved 289.417 375.7566 339.3245 0.03647357 -0.3755824
Moved 289.4323 373.1074 344.7853 0.03034115 -0.3334469
Moved 289.448 369.9619 347.0381 0.02305994 -0.3160641
Moved 289.4633 367.3328 351.5009 0.01697401 -0.2816292
Moved 289.4788 364.6087 354.3913 0.01066834 -0.2593264
Moved 289.4944 362 360 0.004629592 -0.2160494
Moved 289.5086 360.1679 360.9161 0.0003887216 -0.2089809
Moved 289.5245 358.7189 364.8434 -0.00296558 -0.1786776
Moved 289.54 356.3536 368.939 -0.008440663 -0.1470754
Moved 289.5555 355.1835 371.6329 -0.01114925 -0.1262893
Moved 289.5707 353.8711 373.1288 -0.0141872 -0.1147466
Moved 289.5873 354 374.4977 -0.01388888 -0.1041841
Moved 289.6029 353 375.864 -0.01620372 -0.09364165
Moved 289.617 351.7704 377.2296 -0.01904994 -0.08310483
Stationary 289.6335 351.7704 377.2296 -0.01904994 -0.08310483
Moved 289.6478 352 378 -0.01851852 -0.0771605
Moved 289.6675 350.6595 379.3406 -0.02162163 -0.06681631
Stationary 289.6797 351 379 -0.02083332 -0.06944421
Ended 289.6935 351 379 -0.02083332 -0.06944421
Began 290.1064 396 434 0.08333336 0.3549384
Stationary 290.1255 396 434 0.08333336 0.3549384
Stationary 290.14 396 434 0.08333336 0.3549384
Stationary 290.1591 396 434 0.08333336 0.3549384
Stationary 290.1749 396 434 0.08333336 0.3549384
Stationary 290.1872 396 434 0.08333336 0.3549384
Moved 290.2028 407.0145 434 0.1088298 0.3549384
Moved 290.2187 416.0385 434 0.1297187 0.3549384
Moved 290.2338 425.5922 434 0.1518338 0.3549384
Moved 290.2488 435.1843 434 0.1740376 0.3549384
Moved 290.2649 444.7385 434 0.1961539 0.3549384
Moved 290.2795 456.8829 434 0.224266 0.3549384
Moved 290.2947 465.8086 434 0.2449273 0.3549384
Moved 290.3099 475.3629 434 0.2670437 0.3549384
Moved 290.3265 482.5655 434 0.2837164 0.3549384
Moved 290.3425 490.8242 434 0.3028337 0.3549384
Moved 290.3574 498.0161 434 0.3194818 0.3549384
Moved 290.3723 502.6111 434 0.3301182 0.3549384
Moved 290.3882 510.3718 434 0.3480828 0.3549384
Moved 290.4036 517.598 434 0.3648101 0.3549384
Moved 290.4188 524.4039 434 0.3805645 0.3549384
Moved 290.4343 529 434 0.3912036 0.3549384
Moved 290.4518 532.9583 434 0.4003665 0.3549384
Moved 290.4718 540.7576 434 0.4184204 0.3549384
Stationary 290.4832 540.7576 434 0.4184204 0.3549384
Moved 290.4955 545.9775 434 0.4305034 0.3549384
Moved 290.511 548.1024 434 0.4354222 0.3549384
Moved 290.527 552.4279 434 0.445435 0.3549384
Moved 290.543 554.6721 434 0.4506299 0.3549384
Moved 290.5585 556.8393 434 0.4556465 0.3549384
Moved 290.5728 559.5131 434 0.461836 0.3549384
Moved 290.5883 560.6221 434 0.4644029 0.3549384
Moved 290.6056 561.9869 434 0.4675624 0.3549384
Moved 290.6197 564.6964 434 0.4738342 0.3549384
Stationary 290.6348 564.6964 434 0.4738342 0.3549384
Moved 290.6495 566.0699 434 0.4770138 0.3549384
Moved 290.6646 567.4473 434 0.4802021 0.3549384
Stationary 290.6803 567.4473 434 0.4802021 0.3549384
Moved 290.6969 568.3034 434 0.4821838 0.3549384
Moved 290.7177 569.1016 434 0.4840314 0.3549384
Stationary 290.7289 569.1016 434 0.4840314 0.3549384
Moved 290.7428 570.3533 434 0.4869288 0.3549384
Stationary 290.7576 570.3533 434 0.4869288 0.3549384
Moved 290.7725 571.2202 434 0.4889355 0.3549384
Stationary 290.7884 571.2202 434 0.4889355 0.3549384
Moved 290.8053 572.3095 434 0.4914572 0.3549384
Stationary 290.8199 572 434 0.4907407 0.3549384
Ended 290.8379 572 434 0.4907407 0.3549384
Began 291.2627 235 439 -0.2893518 0.3935187
Stationary 291.2831 235 439 -0.2893518 0.3935187
Stationary 291.2966 235 439 -0.2893518 0.3935187
Stationary 291.3125 235 439 -0.2893518 0.3935187
Stationary 291.3286 235 439 -0.2893518 0.3935187
Stationary 291.3442 235 439 -0.2893518 0.3935187
Moved 291.3602 246.4227 439 -0.2629104 0.3935187
Moved 291.3744 256.1025 439 -0.2405034 0.3935187
Moved 291.3907 265.3727 439 -0.2190446 0.3935187
Moved 291.4082 281.7352 439 -0.1811685 0.3935187
Moved 291.4204 292.7531 439 -0.155664 0.3935187
Moved 291.4372 304.1358 439 -0.1293152 0.3935187
Moved 291.4518 313.689 439 -0.1072013 0.3935187
Moved 291.4674 323.2513 439 -0.08506645 0.3935187
Moved 291.4822 332.1271 439 -0.06452053 0.3935187
Moved 291.4988 337.9079 439 -0.05113914 0.3935187
Moved 291.5138 344.3292 439 -0.03627494 0.3935187
Moved 291.5295 351.1624 439 -0.02045736 0.3935187
Moved 291.5469 355.2865 439 -0.01091088 0.3935187
Moved 291.562 360.5137 439 0.001189013 0.3935187
Moved 291.5768 367.4327 439 0.01720528 0.3935187
Moved 291.5959 381.1548 439 0.04896939 0.3935187
Stationary 291.6074 381.1548 439 0.04896939 0.3935187
Moved 291.6196 387.3205 439 0.06324182 0.3935187
Moved 291.6367 397.5785 439 0.08698732 0.3935187
Moved 291.6525 407.1229 439 0.1090808 0.3935187
Moved 291.6678 416.713 439 0.13128 0.3935187
Moved 291.6827 423.5124 431.2479 0.1470195 0.3337032
Moved 291.7 430.5945 428.7622 0.1634133 0.3145233
Moved 291.7141 437.426 427.5148 0.1792268 0.3048984
Moved 291.7307 444 426.5 0.1944444 0.297068
Moved 291.7468 453.1585 424.2404 0.2156446 0.2796329
Moved 291.7609 460.1799 422.764 0.231898 0.2682412
Moved 291.7759 468.0152 421.397 0.2500352 0.2576928
Moved 291.7919 472.9109 421 0.2613678 0.2546295
Moved 291.8074 477.0097 421 0.2708558 0.2546295
Moved 291.8214 480.4033 421 0.2787113 0.2546295
Moved 291.8384 483.1326 419.9337 0.2850291 0.246402
Moved 291.8531 485.2269 420 0.2898771 0.2469136
Moved 291.8672 486.5121 420 0.2928521 0.2469136
Moved 291.8831 487.8781 420 0.2960142 0.2469136
Moved 291.8986 489.2379 420 0.2991619 0.2469136
Moved 291.9182 490.5 420 0.3020833 0.2469136
Stationary 291.9313 490.5 420 0.3020833 0.2469136
Moved 291.9446 490 420 0.300926 0.2469136
Stationary 291.9602 490 420 0.300926 0.2469136
Stationary 291.9749 490 420 0.300926 0.2469136
Moved 291.9912 481.0618 420 0.2802356 0.2469136
Moved 292.0069 468.6451 420 0.2514934 0.2469136
Moved 292.0215 458.3254 426.8218 0.2276051 0.2995511
Moved 292.0376 449.6665 429.2222 0.2075614 0.3180728
Moved 292.0537 439.9526 430.5782 0.1850755 0.3285355
Moved 292.0687 428.5109 431.9432 0.1585901 0.3390683
Moved 292.0836 421.2167 432.9691 0.1417054 0.3469836
Moved 292.0993 410.3763 434.3279 0.1166117 0.3574686
Moved 292.1147 402.1603 435.6914 0.09759326 0.3679894
Moved 292.131 394.7159 437.0568 0.08036087 0.3785248
Moved 292.146 385.0392 437 0.05796125 0.3780865
Moved 292.1608 379.0781 438.7844 0.04416228 0.3918548
Moved 292.1761 372.2497 440.1501 0.02835572 0.4023925
Moved 292.1919 365.5 441.5 0.01273145 0.4128088
Moved 292.207 360.3106 442.5379 0.0007190307 0.4208173
Moved 292.2282 354.3835 443.9041 -0.01300106 0.4313589
Moved 292.2408 350.1787 444 -0.02273455 0.432099
Moved 292.2559 346.7215 445 -0.03073722 0.4398148
Moved 292.2684 342.9917 445 -0.039371 0.4398148
Moved 292.285 340.2546 446.3727 -0.04570693 0.4504065
Moved 292.2997 337.5242 446 -0.05202725 0.4475308
Moved 292.3143 336.1747 446.8253 -0.05515104 0.4538986
Moved 292.3316 333.735 447 -0.06079852 0.4552471
Moved 292.348 332.5014 447 -0.06365424 0.4552471
Moved 292.3611 331.1351 447 -0.06681681 0.4552471
Moved 292.3768 329.7689 447 -0.06997947 0.4552471
Stationary 292.3918 329.7689 447 -0.06997947 0.4552471
Stationary 292.407 329.7689 447 -0.06997947 0.4552471
Moved 292.4229 328.7647 447 -0.07230397 0.4552471
Stationary 292.4395 329 447 -0.07175927 0.4552471
Stationary 292.4544 329 447 -0.07175927 0.4552471
Moved 292.4685 337.5559 438.444 -0.05195384 0.3892286
Moved 292.4852 342.9895 436.0052 -0.03937617 0.3704109
Moved 292.5018 349.3312 432.4012 -0.02469619 0.3426022
Moved 292.5219 362.9638 424.2217 0.006860693 0.2794884
Stationary 292.5335 362.9638 424.2217 0.006860693 0.2794884
Moved 292.5467 367.8958 420.8281 0.01827737 0.2533036
Moved 292.5627 374.034 415.9728 0.03248612 0.2158395
Moved 292.5772 379.4771 411.8922 0.04508594 0.1843531
Moved 292.5923 384.9431 408.5284 0.05773872 0.1583986
Moved 292.6091 389.2905 405.8063 0.06780206 0.1373948
Moved 292.6231 394.8385 401.6211 0.08064468 0.105101
Moved 292.6386 397.6541 400.3458 0.08716235 0.09526113
Moved 292.6547 400.3931 398.8035 0.0935025 0.0833602
Moved 292.6697 402.312 397.844 0.09794454 0.07595698
Moved 292.6847 403.5743 397 0.1008665 0.06944469
Moved 292.7002 404.9457 396.0543 0.1040409 0.06214743
Moved 292.7158 406.3017 394.6984 0.1071798 0.05168503
Stationary 292.7312 406.3017 394.6984 0.1071798 0.05168503
Moved 292.7468 408.0418 393.9583 0.1112079 0.04597405
Stationary 292.7623 408.0418 393.9583 0.1112079 0.04597405
Moved 292.7774 409.3538 394 0.1142449 0.04629641
Ended 292.7968 409 393 0.113426 0.03858013
Began 293.0446 489 381 0.2986111 -0.05401235
Stationary 293.0575 489 381 0.2986111 -0.05401235
Stationary 293.0699 489 381 0.2986111 -0.05401235
Stationary 293.0844 489 381 0.2986111 -0.05401235
Stationary 293.1006 489 381 0.2986111 -0.05401235
Stationary 293.116 489 381 0.2986111 -0.05401235
Stationary 293.1316 489 381 0.2986111 -0.05401235
Moved 293.1497 489 393.0111 0.2986111 0.03866596
Moved 293.1644 478.8055 400.7382 0.2750128 0.09828827
Moved 293.1786 476.5215 414.595 0.2697257 0.205208
Moved 293.1939 472.9413 426.1762 0.2614382 0.2945698
Moved 293.2092 471.5727 430.2819 0.2582702 0.3262491
Moved 293.2245 468.4846 441.0309 0.2511216 0.409189
Moved 293.2404 467.3748 447.8757 0.2485527 0.4620044
Moved 293.2566 466.6924 449.923 0.246973 0.4778009
Moved 293.271 464.6451 459.4198 0.2422339 0.5510787
Moved 293.292 463.8872 462.3384 0.2404796 0.5735986
Stationary 293.3045 463.8872 462.3384 0.2404796 0.5735986
Moved 293.3179 462.8369 466.3261 0.2380484 0.6043682
Moved 293.3327 463 467.524 0.2384259 0.6136112
Stationary 293.3484 463 468.2083 0.2384259 0.6188908
Moved 293.3647 461.7429 470.2571 0.235516 0.6346997
Moved 293.3805 462 471.6188 0.2361111 0.6452071
Stationary 293.3954 462 472.3031 0.2361111 0.6504868
Moved 293.4107 462 473.0132 0.2361111 0.6559663
Moved 293.4258 462 474.388 0.2361111 0.6665742
Moved 293.4423 460.9187 474 0.2336081 0.6635804
Moved 293.4572 461 475.4456 0.2337964 0.6747342
Stationary 293.4722 461 475.4456 0.2337964 0.6747342
Moved 293.4865 461 476.0575 0.2337964 0.6794562
Stationary 293.5021 461 476 0.2337964 0.6790124
Stationary 293.5191 461 476 0.2337964 0.6790124
Stationary 293.5371 461 476 0.2337964 0.6790124
Stationary 293.549 461 476 0.2337964 0.6790124
Stationary 293.5634 461 476 0.2337964 0.6790124
Moved 293.5779 469.0092 466.9897 0.2523361 0.6094883
Moved 293.5939 476.1859 457.7676 0.2689488 0.5383307
Moved 293.6101 481.6471 450.9411 0.2815905 0.4856566
Moved 293.626 483.2824 448.6234 0.285376 0.4677735
Moved 293.6411 487.4616 443.423 0.29505 0.427647
Moved 293.6573 494.6143 434.181 0.3116071 0.3563349
Moved 293.6722 500.2524 427.1845 0.3246582 0.3023497
Moved 293.6875 502.9822 423.7722 0.3309774 0.2760202
Moved 293.7031 507.6034 415.7932 0.3416746 0.2144533
Moved 293.7186 511.9893 410.3476 0.3518271 0.1724352
Moved 293.7342 515.0558 404.8883 0.3589256 0.130311
Moved 293.7503 517.0865 401.8703 0.3636261 0.1070239
Moved 293.7639 521.222 396.3707 0.3731991 0.06458907
Moved 293.7837 523.2737 393.6351 0.3779483 0.04348096
Moved 293.7968 526.2715 390.8643 0.3848877 0.02210087
Moved 293.8113 527.4929 388.0143 0.3877149 0.0001104378
Moved 293.8269 528.1748 387.8252 0.3892935 -0.001348684
Moved 293.8429 530.2198 385.7802 0.3940273 -0.01712776
Moved 293.8571 531.5 384.5 0.3969907 -0.02700594
Moved 293.8724 531.6559 383.3441 0.3973516 -0.03592503
Stationary 293.8871 532.3364 382.6636 0.3989269 -0.04117613
Moved 293.9033 533.1876 381.8124 0.4008971 -0.04774353
Moved 293.9179 533 380.9438 0.4004629 -0.05444586
Moved 293.934 534.1069 379.8931 0.4030252 -0.06255303
Stationary 293.9499 534.1069 379.8931 0.4030252 -0.06255303
Moved 293.9642 534 378.929 0.4027778 -0.06999193
Stationary 293.9796 534 378.929 0.4027778 -0.06999193
Moved 293.9965 534 378 0.4027778 -0.0771605
Stationary 294.0162 534 378 0.4027778 -0.0771605
Stationary 294.0282 534 378 0.4027778 -0.0771605
Moved 294.0418 511.0649 388.6234 0.3496872 0.004810522
Moved 294.0578 502.875 391.0521 0.3307291 0.02355058
Moved 294.0737 471.0078 406.4961 0.2569626 0.1427168
Stationary 294.0882 471.0078 406.4961 0.2569626 0.1427168
Moved 294.1041 446.0431 416.2703 0.1991739 0.2181354
Moved 294.1189 413.7952 427.4555 0.1245259 0.3044407
Moved 294.1338 391.1281 432.5744 0.07205585 0.3439382
Moved 294.1529 372.4653 436.6619 0.02885491 0.3754775
Moved 294.1664 355.9785 439.5036 -0.009308905 0.3974043
Moved 294.1815 340.2281 442.6156 -0.04576822 0.4214166
Moved 294.1961 326.2112 443.9789 -0.07821491 0.4319358
Moved 294.2118 316.5937 445.3438 -0.1004775 0.4424672
Moved 294.2274 309.8757 445 -0.1160285 0.4398148
Moved 294.248 290.3626 446 -0.1611976 0.4475308
Stationary 294.2591 290.3626 446 -0.1611976 0.4475308
Moved 294.2728 280.5817 447.4883 -0.1838386 0.4590149
Moved 294.2889 274.7294 447 -0.1973856 0.4552471
Moved 294.3059 267.9196 447 -0.2131492 0.4552471
Moved 294.3193 261.0922 447 -0.2289532 0.4552471
Moved 294.336 256.8821 447 -0.2386989 0.4552471
Moved 294.3512 249.1861 447 -0.2565137 0.4552471
Moved 294.3668 243.6756 447 -0.2692695 0.4552471
Moved 294.381 239.8929 447 -0.2780257 0.4552471
Moved 294.3976 236.8697 447 -0.2850239 0.4552471
Moved 294.4116 234.1397 447 -0.2913433 0.4552471
Moved 294.4271 231.4099 447 -0.2976622 0.4552471
Moved 294.4422 228.6865 447 -0.3039665 0.4552471
Moved 294.4618 226.6386 447 -0.3087069 0.4552471
Moved 294.4742 225.4011 447 -0.3115715 0.4552471
Moved 294.4896 224.0374 447 -0.3147283 0.4552471
Moved 294.5045 222.6761 447 -0.3178795 0.4552471
Moved 294.5194 221.3131 447 -0.3210346 0.4552471
Moved 294.5345 219.9482 447 -0.3241941 0.4552471
Stationary 294.5518 219.9482 447 -0.3241941 0.4552471
Moved 294.5652 218.6462 447 -0.3272078 0.4552471
Stationary 294.5818 218.6462 447 -0.3272078 0.4552471
Stationary 294.5971 218.6462 447 -0.3272078 0.4552471
Stationary 294.6134 219 447 -0.3263889 0.4552471
Stationary 294.6286 219 447 -0.3263889 0.4552471
Stationary 294.6422 219 447 -0.3263889 0.4552471
Moved 294.6573 234.4492 447 -0.2906268 0.4552471
Moved 294.6778 243.003 447 -0.2708264 0.4552471
Moved 294.6904 249.0498 447 -0.2568291 0.4552471
Moved 294.7054 258.6068 437.3932 -0.2347064 0.3811203
Moved 294.7232 266.6817 439 -0.2160147 0.3935187
Moved 294.7348 274.6026 437.8995 -0.1976791 0.3850275
Moved 294.7527 281.3268 438 -0.1821138 0.3858025
Moved 294.7677 285.4906 437.1698 -0.1724754 0.3793968
Moved 294.7828 290.7801 437 -0.1602312 0.3780865
Moved 294.7982 293 437 -0.1550926 0.3780865
Moved 294.8137 296.2334 437 -0.1476079 0.3780865
Moved 294.8294 298.963 437 -0.1412892 0.3780865
Moved 294.8447 300.3392 435.6608 -0.1381037 0.367753
Moved 294.8596 302.7113 436 -0.1326128 0.3703703
Moved 294.8743 304.0761 436 -0.1294535 0.3703703
Moved 294.8965 306.5 436 -0.1238426 0.3703703
Stationary 294.9079 306.5 436 -0.1238426 0.3703703
Ended 294.9207 307 436 -0.1226852 0.3703703
Began 295.2399 201 370 -0.3680556 -0.1388889
Stationary 295.2598 201 370 -0.3680556 -0.1388889
Stationary 295.2737 201 370 -0.3680556 -0.1388889
Stationary 295.2894 201 370 -0.3680556 -0.1388889
Stationary 295.3069 201 370 -0.3680556 -0.1388889
Moved 295.3218 220.5145 370 -0.3228831 -0.1388889
Moved 295.3376 233.5214 382.0085 -0.2927746 -0.04623013
Moved 295.3531 249.7092 388.2728 -0.2553027 0.002104912
Moved 295.3676 264.539 392.2379 -0.2209745 0.0327002
Moved 295.3828 278.5856 396.3416 -0.1884592 0.06436384
Moved 295.4032 292.4737 401.5895 -0.1563109 0.1048572
Moved 295.416 304.5 404 -0.1284722 0.123457
Moved 295.4292 317.8753 406.7501 -0.09751092 0.1446764
Moved 295.445 332.6832 410.7318 -0.06323333 0.1753992
Moved 295.4604 340.9604 412.4356 -0.04407327 0.1885464
Moved 295.4759 357.5847 414 -0.005590916 0.2006174
Moved 295.4928 368.1791 415.0256 0.01893322 0.2085305
Moved 295.5071 376.3517 415 0.03785104 0.2083334
Moved 295.5219 383.7906 416.7581 0.05507092 0.2218992
Moved 295.538 392.8918 418.1274 0.07613848 0.2324642
Moved 295.5548 399.466 418 0.09135653 0.2314815
Moved 295.5686 412 418 0.1203704 0.2314815
Moved 295.5829 420.0828 418 0.1390806 0.2314815
Moved 295.6047 429.6698 418 0.1612726 0.2314815
Moved 295.6171 437.2171 419 0.1787433 0.2391978
Moved 295.6301 443.8705 419 0.1941448 0.2391978
Moved 295.6456 453.3365 419 0.2160567 0.2391978
Moved 295.6615 460.1567 419.6928 0.2318443 0.2445432
Moved 295.6775 468.3488 420 0.2508073 0.2469136
Moved 295.6924 474.5197 420 0.2650919 0.2469136
Moved 295.7083 481.3984 420 0.2810149 0.2469136
Moved 295.7238 488.2644 420 0.2969083 0.2469136
Moved 295.7389 493.8814 420 0.3099106 0.2469136
Moved 295.7552 497.1699 420 0.3175228 0.2469136
Moved 295.7681 500.7657 420 0.3258465 0.2469136
Moved 295.7837 503.574 420 0.3323474 0.2469136
Moved 295.808 505.6815 420 0.3372258 0.2469136
Stationary 295.8189 505.6815 420 0.3372258 0.2469136
Moved 295.8311 507.0493 420 0.3403919 0.2469136
