he is just like everyone else
Basic
0.6 0.6
432 388.8
Began 313.1195 404 312 0.1018518 -0.1954732
Stationary 313.137 404 312 0.1018518 -0.1954732
Stationary 313.1516 404 312 0.1018518 -0.1954732
Stationary 313.1661 404 312 0.1018518 -0.1954732
Stationary 313.1817 404 312 0.1018518 -0.1954732
Stationary 313.1971 404 312 0.1018518 -0.1954732
Stationary 313.2113 404 312 0.1018518 -0.1954732
Stationary 313.2277 404 312 0.1018518 -0.1954732
Stationary 313.2448 404 312 0.1018518 -0.1954732
Moved 313.2582 394.4138 316.1035 0.0796615 -0.1849192
Moved 313.275 391.9477 321.0523 0.07395287 -0.1721906
Moved 313.2909 387.6054 323.9297 0.06390145 -0.1647898
Moved 313.3059 384.2891 327.8073 0.05622467 -0.1548166
Moved 313.321 381.3153 332.0271 0.04934093 -0.1439633
Moved 313.3361 377.4422 334.5577 0.04037549 -0.1374545
Moved 313.3517 374.2964 337.7037 0.03309339 -0.129363
Moved 313.3675 371.3818 340.6182 0.02634674 -0.1218668
Moved 313.3833 366.7528 345.2473 0.01563142 -0.1099608
Moved 313.3982 362.4345 349.5655 0.005635321 -0.09885418
Moved 313.4138 359.1213 352.8787 -0.002033959 -0.09033273
Moved 313.4293 355.8434 357.2349 -0.009621681 -0.07912844
Moved 313.4442 353.0017 359.9983 -0.0161998 -0.07202093
Moved 313.4605 349.555 362.4449 -0.02417818 -0.06572802
Moved 313.4768 344.4607 367.5393 -0.03597061 -0.05262532
Moved 313.4968 334.9411 377.059 -0.0580068 -0.02814069
Stationary 313.5079 334.9411 377.059 -0.0580068 -0.02814069
Moved 313.5211 329.1862 384.2672 -0.07132813 -0.009600988
Moved 313.5366 324.3147 390.5804 -0.08260493 0.006636906
Moved 313.5525 319.9985 395.0015 -0.09259606 0.01800776
Moved 313.567 316.5 400 -0.1006944 0.03086416
Moved 313.582 311.5081 404.3649 -0.1122499 0.04209078
Moved 313.5984 307.0781 407.6146 -0.1225045 0.0504491
Moved 313.6142 302.7528 412.2472 -0.1325167 0.06236413
Moved 313.6295 298.4243 416.5757 -0.1425364 0.07349721
Moved 313.6468 295.1042 419.2639 -0.1502217 0.08041102
Moved 313.66 289.713 423.2153 -0.1627014 0.09057418
Moved 313.6747 284 430.5 -0.1759259 0.1093106
Moved 313.6911 279.0689 435.5173 -0.1873404 0.1222152
Moved 313.7067 273.9217 442.1044 -0.1992554 0.1391574
Moved 313.7221 269.6051 446.3948 -0.2092474 0.1501924
Moved 313.7369 265.2797 451.7203 -0.2192599 0.1638895
Moved 313.7524 260.9756 456.0244 -0.229223 0.1749597
Moved 313.7687 257.4522 460.3217 -0.2373791 0.1860124
Moved 313.7839 254.5774 463.4226 -0.2440339 0.1939881
Moved 313.799 252.509 465.491 -0.2488218 0.1993081
Moved 313.8146 249.4689 469.5311 -0.2558591 0.2096993
Moved 313.8303 246.582 472.418 -0.2625418 0.2171244
Moved 313.8444 245.3585 473.6415 -0.2653739 0.2202714
Moved 313.8597 243.9228 476.1544 -0.2686973 0.2267345
Moved 313.8769 242.5 477.5 -0.2719907 0.2301954
Moved 313.8923 242 478.9578 -0.2731481 0.2339447
Moved 313.9064 240.9659 480.0341 -0.2755419 0.2367131
Moved 313.922 241 481.4891 -0.275463 0.2404553
Moved 313.9372 240.0764 482 -0.2776009 0.2417695
Moved 313.9528 240 483.3623 -0.2777777 0.2452734
Moved 313.9675 240 484.8109 -0.2777777 0.2489991
Ended 313.983 240 485.5 -0.2777777 0.2507715
Began 314.5695 491 506 0.3032407 0.3034978
Stationary 314.5859 491 506 0.3032407 0.3034978
Stationary 314.5998 491 506 0.3032407 0.3034978
Stationary 314.6147 491 506 0.3032407 0.3034978
Stationary 314.6302 491 506 0.3032407 0.3034978
Stationary 314.6483 491 506 0.3032407 0.3034978
Stationary 314.6608 491 506 0.3032407 0.3034978
Moved 314.6776 479.4648 506 0.2765389 0.3034978
Moved 314.6946 477.3663 506 0.2716813 0.3034978
Moved 314.7088 473.4501 506 0.2626161 0.3034978
Moved 314.7234 470.4235 506 0.25561 0.3034978
Moved 314.7404 465.819 506 0.2449514 0.3034978
Moved 314.7537 460.3235 497.8162 0.2322303 0.2824489
Moved 314.7687 455.1814 497.3938 0.2203274 0.2813626
Moved 314.7844 449.8155 497 0.2079062 0.2803498
Moved 314.8004 446.6592 497 0.2006 0.2803498
Moved 314.8157 440.6389 495.4097 0.1866643 0.2762595
Moved 314.8311 435.9041 495 0.1757041 0.2752057
Moved 314.8461 430.1178 493.5294 0.1623096 0.2714234
Moved 314.8617 425.272 492.0906 0.1510925 0.2677228
Moved 314.8775 419.5921 490.648 0.1379447 0.2640123
Moved 314.8924 414.6566 489.2189 0.1265199 0.2603365
Moved 314.9083 410.4392 488.1098 0.1167575 0.257484
Moved 314.9236 404.8321 486.708 0.103778 0.2538785
Moved 314.9393 399.0519 484.5259 0.09039799 0.2482663
Moved 314.9535 394.477 484 0.07980784 0.2469135
Moved 314.9698 388.5267 481.3817 0.066034 0.2401791
Moved 314.9854 382.7945 478.8972 0.05276501 0.233789
Moved 315.0085 373.1744 475.5872 0.03049622 0.2252758
Stationary 315.0193 373.1744 475.5872 0.03049622 0.2252758
Moved 315.0309 368.8352 473.9451 0.02045174 0.2210521
Moved 315.0482 363.0267 472.5067 0.007006228 0.2173524
Moved 315.0628 358.212 470.0707 -0.004138798 0.2110871
Moved 315.0784 352.4966 467.2483 -0.01736909 0.2038279
Moved 315.0951 347.75 465.375 -0.02835646 0.1990097
Moved 315.1086 341.9951 462.4976 -0.04167795 0.1916089
Moved 315.1249 335.5 458.5 -0.05671298 0.181327
Moved 315.1402 328.0974 454.6584 -0.07384866 0.1714465
Moved 315.1553 320.9521 450.3712 -0.09038875 0.1604197
Moved 315.1708 313.0489 445.3659 -0.1086832 0.147546
Moved 315.1861 306.6239 441.812 -0.1235559 0.1384051
Moved 315.2021 300.3127 437.3876 -0.138165 0.1270257
Moved 315.216 295.0501 434.0334 -0.150347 0.1183985
Moved 315.2324 287.8893 428.3114 -0.166923 0.1036815
