he is just like everyone else
Basic
0.6 0.6
432 172.8
Moved 791.4111 505.4106 234.4371 0.3365986 -0.03219251
Moved 791.4619 514.5615 237.5614 0.3577811 -0.01411209
Moved 791.5092 521.7021 243.8511 0.3743105 0.02228649
Moved 791.5513 525.2975 245 0.3826331 0.02893519
Moved 791.594 531.6972 248.6971 0.3974473 0.05033069
Moved 791.636 535.5 251.5 0.40625 0.0665511
Moved 791.6779 536.9415 253 0.4095868 0.07523149
Moved 791.7458 537 256.678 0.4097222 0.09651609
Moved 791.7888 526.5792 260.6841 0.3856 0.1196999
Moved 791.8314 488.9406 266.0054 0.2984737 0.1504941
Moved 791.8744 460.094 266 0.2316991 0.150463
Moved 791.9172 408.0136 266 0.1111426 0.150463
Moved 791.959 366.9951 266 0.0161923 0.150463
Moved 792.004 338.593 266 -0.04955322 0.150463
Moved 792.0484 314.5278 266 -0.1052598 0.150463
Moved 792.0925 299.2039 266 -0.1407317 0.150463
Moved 792.1401 287.0483 259 -0.1688697 0.1099539
Moved 792.2105 272.9264 257 -0.2015593 0.09837963
Moved 792.2549 261.9946 256 -0.2268643 0.0925926
Moved 792.2999 253.7347 254.3673 -0.2459845 0.08314416
Moved 792.3463 247.7364 254 -0.2598695 0.0810187
Moved 792.3928 242.067 253 -0.2729929 0.07523149
Moved 792.4379 238.0991 253 -0.282178 0.07523149
Moved 792.4849 234.7923 252 -0.2898327 0.06944445
Moved 792.5297 232.7467 251 -0.2945679 0.06365723
Moved 792.5747 232 251 -0.2962963 0.06365723
Moved 792.6358 231 250 -0.2986111 0.05787037
Stationary 792.7057 231 250 -0.2986111 0.05787037
Moved 792.7509 231 267.5376 -0.2986111 0.1593613
Moved 792.7964 238 279.2864 -0.2824074 0.2273519
Moved 792.8406 241.1298 289.2595 -0.2751626 0.2850669
Moved 792.8907 243 298.5612 -0.2708333 0.3388958
Moved 792.9368 245 303.8625 -0.2662037 0.3695748
Moved 792.9811 245 305.3667 -0.2662037 0.3782797
Moved 793.027 247 310.6966 -0.2615741 0.409124
Ended 793.0746 248 313 -0.2592593 0.4224537
PhraseEnd 794.1436
