my bare face in the wind
Moved 254.9667 445 319.8249 0.2951389 -0.7890634
Moved 254.9815 444.1476 320.8524 0.2921793 -0.7771714
Moved 254.9971 444 321.9745 0.2916667 -0.7641831
Moved 255.0117 444 323.4011 0.2916667 -0.7476726
Stationary 255.0274 444 323.4011 0.2916667 -0.7476726
Moved 255.0427 443 325.2768 0.2881944 -0.7259631
Moved 255.0583 442.2844 326.7156 0.2857096 -0.7093101
Moved 255.0739 442 328.1543 0.2847221 -0.6926586
Moved 255.0896 442 329.5 0.2847221 -0.677083
Stationary 255.1043 442 329.5 0.2847221 -0.677083
Moved 255.1195 440.8891 331.111 0.2808648 -0.658438
Stationary 255.1351 440.8891 331.111 0.2808648 -0.658438
Moved 255.1506 441 332.9919 0.28125 -0.6366673
Moved 255.1662 441 334.4307 0.28125 -0.6200154
Moved 255.1816 440 335.8698 0.2777778 -0.6033583
Moved 255.1971 440 337.312 0.2777778 -0.5866672
Moved 255.213 438.5 338.5 0.2725695 -0.572917
Moved 255.2276 439 339.8809 0.2743055 -0.5569341
Moved 255.2433 437.6804 341.3196 0.2697237 -0.5402827
Moved 255.2589 438 343.759 0.2708333 -0.5120479
Moved 255.2741 436.8029 345.1971 0.2666768 -0.4954045
Moved 255.2904 437 346.5 0.2673611 -0.4803237
Moved 255.3049 435.9627 347.0373 0.2637593 -0.4741058
Moved 255.3203 436 348.5 0.2638888 -0.4571759
Moved 255.3365 435.3841 349.6159 0.2617503 -0.4442604
Moved 255.3513 435 351.0546 0.2604167 -0.4276088
Stationary 255.3653 435 351.0546 0.2604167 -0.4276088
Moved 255.3812 435 352.9321 0.2604167 -0.4058788
Moved 255.3972 433.6291 353 0.2556565 -0.4050926
Moved 255.4185 434 354 0.2569444 -0.3935182
Stationary 255.4287 434 354 0.2569444 -0.3935182
Moved 255.443 434 355.2286 0.2569444 -0.3792989
Stationary 255.4592 434 355.2286 0.2569444 -0.3792989
Moved 255.4741 433 356 0.2534721 -0.3703704
Moved 255.4892 433 356.6291 0.2534721 -0.3630889
Moved 255.5054 433 357.5 0.2534721 -0.3530093
Moved 255.5202 432.4938 357.5062 0.2517146 -0.3529375
Moved 255.5361 431.5 358.5 0.2482639 -0.3414352
Stationary 255.551 431.5 358.5 0.2482639 -0.3414352
Moved 255.5659 432 359.1483 0.25 -0.3339323
Stationary 255.5809 432 359.1483 0.25 -0.3339323
Stationary 255.5978 432 359.1483 0.25 -0.3339323
Moved 255.6124 431.2001 360 0.2472226 -0.3240741
Moved 255.6278 430.5 360 0.2447916 -0.3240741
Stationary 255.6426 430.5 360 0.2447916 -0.3240741
Moved 255.66 431 361.2497 0.2465278 -0.30961
Stationary 255.6761 431 361.2497 0.2465278 -0.30961
Stationary 255.6904 431 361.2497 0.2465278 -0.30961
Moved 255.7048 429.8238 362 0.2424437 -0.3009256
Stationary 255.7208 430 362 0.2430555 -0.3009256
Stationary 255.7357 430 362 0.2430555 -0.3009256
Stationary 255.7501 430 362 0.2430555 -0.3009256
Moved 255.7663 430 363.249 0.2430555 -0.2864704
Stationary 255.7817 430 363.249 0.2430555 -0.2864704
Stationary 255.7985 430 363.249 0.2430555 -0.2864704
Moved 255.8152 428.8264 363 0.2389805 -0.2893519
Stationary 255.8287 428.8264 363 0.2389805 -0.2893519
Moved 255.8435 429 364.2485 0.2395834 -0.2749019
Moved 255.8604 427.8885 364 0.2357238 -0.2777774
Stationary 255.8757 427.8885 364 0.2357238 -0.2777774
Stationary 255.8913 427.8885 364 0.2357238 -0.2777774
Moved 255.905 426.9539 364 0.2324788 -0.2777774
Stationary 255.9214 426.9539 364 0.2324788 -0.2777774
Moved 255.9369 425.9742 364 0.229077 -0.2777774
Moved 255.9546 425.4838 364 0.2273744 -0.2777774
Moved 255.9667 424.0478 364 0.2223882 -0.2777774
Moved 255.9827 422.6091 365.3909 0.2173927 -0.2616798
Moved 255.9998 421.6677 365 0.214124 -0.2662037
Moved 256.0134 420.0905 366 0.2086474 -0.2546296
Moved 256.0291 418.6558 367.3442 0.2036658 -0.2390713
Moved 256.0448 417.2259 367.7741 0.198701 -0.2340956
Moved 256.0612 415.7858 368 0.1937006 -0.2314815
Moved 256.0753 414.3459 369 0.1887011 -0.2199074
Moved 256.0914 414 370.0888 0.1875 -0.2073055
Moved 256.1073 412.847 370 0.1834965 -0.2083333
Moved 256.1227 411.5 371.5 0.1788194 -0.1909719
Moved 256.1368 410.9613 372.0387 0.1769489 -0.1847373
Moved 256.1554 409.4838 372.5162 0.1718189 -0.1792109
Moved 256.1692 408.5 373.5 0.1684028 -0.1678241
Moved 256.1895 407 374.8324 0.1631944 -0.1524028
Stationary 256.1997 407 374.8324 0.1631944 -0.1524028
Moved 256.2136 406.0626 375.9374 0.1599397 -0.1396133
Moved 256.2289 404.6424 376 0.1550084 -0.1388892
Moved 256.2443 403.2075 377.7925 0.1500259 -0.1181415
Moved 256.2599 403 379.2243 0.1493056 -0.1015702
Moved 256.2758 401.3357 380.6644 0.1435266 -0.08490315
Moved 256.292 399.8969 382.1031 0.1385309 -0.06825129
Moved 256.3074 398.4579 383.5421 0.1335345 -0.05159625
Moved 256.3229 397.2463 384.7537 0.1293276 -0.03757353
Moved 256.338 397 386.1172 0.1284721 -0.02179093
Moved 256.353 395.5 387.5 0.1232639 -0.00578686
Moved 256.3685 394.0109 387.9891 0.1180933 -0.0001257437
Moved 256.3857 394 389.4319 0.1180555 0.01657362
Moved 256.401 392.1331 390.8669 0.111573 0.03318221
Moved 256.4151 392 392.3054 0.1111111 0.04983125
Moved 256.4303 390.5 393.5 0.1059028 0.06365723
Moved 256.4462 389.1509 394 0.1012185 0.06944462
Moved 256.4612 389 395.2846 0.1006944 0.08431258
Moved 256.4761 387.2738 396 0.09470075 0.09259259
Moved 256.4918 387 397.1625 0.09375005 0.1060472
Moved 256.5073 385.3966 398 0.08818282 0.1157407
Moved 256.5224 385 399.0403 0.08680552 0.1277814
Moved 256.5375 383.525 400.475 0.08168414 0.1443863
Stationary 256.5533 383.525 400.475 0.08168414 0.1443863
Moved 256.5681 383 401 0.07986113 0.1504628
Moved 256.5837 381.5778 402.4222 0.07492288 0.1669234
Stationary 256.5999 381.5778 402.4222 0.07492288 0.1669234
Moved 256.6144 381 403 0.07291659 0.1736111
Moved 256.6302 379.5 404.5 0.06770834 0.1909724
Moved 256.6458 380 405.0887 0.06944447 0.197786
Moved 256.6616 378.7803 405 0.06520927 0.1967594
Stationary 256.6765 378.7803 405 0.06520927 0.1967594
Moved 256.6915 377.8348 406 0.06192625 0.2083331
Moved 256.7079 378 407.5 0.06249994 0.2256946
Moved 256.7228 376.9784 408.0216 0.05895271 0.2317319
Stationary 256.7374 376.9784 408.0216 0.05895271 0.2317319
Stationary 256.7575 376.9784 408.0216 0.05895271 0.2317319
Moved 256.7686 375.9975 409 0.0555469 0.2430559
Moved 256.7846 376 410.5 0.05555555 0.2604167
Stationary 256.7997 376 410.5 0.05555555 0.2604167
Moved 256.8149 374.6281 411.3718 0.0507921 0.2705074
Moved 256.8302 374.1823 412 0.04924402 0.2777779
Moved 256.8494 373.5 412 0.04687503 0.2777779
Moved 256.8629 373.304 413 0.04619434 0.2893519
Moved 256.8763 373 413.872 0.0451389 0.2994444
Moved 256.8939 373 414.5 0.0451389 0.3067131
Stationary 256.9073 373 414.5 0.0451389 0.3067131
Moved 256.9233 371.7513 415.2487 0.0408031 0.3153787
Stationary 256.938 371.7513 415.2487 0.0408031 0.3153787
Moved 256.9554 370.7508 416.2492 0.03732919 0.3269584
Stationary 256.9704 370.7508 416.2492 0.03732919 0.3269584
Moved 256.9843 371 417.2487 0.0381945 0.3385268
Moved 257.0016 369.9933 417 0.03469884 0.3356481
Moved 257.0155 370 418.4559 0.03472224 0.3524987
Stationary 257.0317 370 418.4559 0.03472224 0.3524987
Moved 257.0489 370 419.11 0.03472224 0.3600695
Moved 257.0647 368.5 419 0.02951383 0.3587967
Moved 257.0768 369 420.1007 0.03124997 0.371536
Stationary 257.0918 369 420.1007 0.03124997 0.371536
Stationary 257.1075 369 420.1007 0.03124997 0.371536
Moved 257.1239 367.7775 421.2225 0.02700507 0.3845201
Moved 257.1401 368 422.2997 0.02777785 0.3969878
Moved 257.156 366.9793 422 0.02423376 0.3935187
Stationary 257.1725 366.9793 422 0.02423376 0.3935187
Stationary 257.1848 366.9793 422 0.02423376 0.3935187
Moved 257.2016 367 423.2485 0.02430558 0.4079685
Stationary 257.219 367 423.2485 0.02430558 0.4079685
Stationary 257.2311 367 423.2485 0.02430558 0.4079685
Moved 257.2512 365.8273 424.1727 0.02023369 0.4186651
Stationary 257.263 365.8273 424.1727 0.02023369 0.4186651
Moved 257.2774 366 425.0603 0.02083331 0.4289389
Stationary 257.2929 366 425.0603 0.02083331 0.4289389
Stationary 257.3085 366 425.0603 0.02083331 0.4289389
Moved 257.3281 364.9529 426.0471 0.01719743 0.4403603
Stationary 257.3387 364.9529 426.0471 0.01719743 0.4403603
Stationary 257.3553 364.9529 426.0471 0.01719743 0.4403603
Moved 257.3706 365 427.1314 0.01736104 0.4529102
Stationary 257.3858 365 427.1314 0.01736104 0.4529102
Stationary 257.4001 365 427.1314 0.01736104 0.4529102
Moved 257.4155 364 428 0.01388892 0.462963
Stationary 257.4318 364 428 0.01388892 0.462963
Stationary 257.4486 364 428 0.01388892 0.462963
Moved 257.4619 364 429 0.01388892 0.4745372
Stationary 257.4778 364 429 0.01388892 0.4745372
Moved 257.5016 363 430.179 0.01041666 0.4881823
Stationary 257.5168 363 430.179 0.01041666 0.4881823
Stationary 257.5284 363 430.179 0.01041666 0.4881823
Stationary 257.5407 363 430.179 0.01041666 0.4881823
Stationary 257.5566 363 430.179 0.01041666 0.4881823
Stationary 257.571 363 430.179 0.01041666 0.4881823
Moved 257.5874 363 431.1179 0.01041666 0.4990493
Stationary 257.6022 363 431 0.01041666 0.497685
Moved 257.6174 362.116 431 0.007347166 0.497685
Stationary 257.6331 362 431 0.006944388 0.497685
Stationary 257.6481 362 431 0.006944388 0.497685
Stationary 257.6625 362 431 0.006944388 0.497685
Stationary 257.6784 362 431 0.006944388 0.497685
Moved 257.7051 362 432 0.006944388 0.5092595
Stationary 257.7177 362 432 0.006944388 0.5092595
Stationary 257.7282 362 432 0.006944388 0.5092595
Stationary 257.7406 362 432 0.006944388 0.5092595
Stationary 257.7557 362 432 0.006944388 0.5092595
Ended 257.7713 362 432 0.006944388 0.5092595
Began 259.0023 413 265 0.1840278 -1.423611
Stationary 259.021 413 265 0.1840278 -1.423611
Stationary 259.0353 413 265 0.1840278 -1.423611
Stationary 259.0509 413 265 0.1840278 -1.423611
Stationary 259.0662 413 265 0.1840278 -1.423611
Stationary 259.082 413 265 0.1840278 -1.423611
Stationary 259.0972 413 265 0.1840278 -1.423611
Stationary 259.1122 413 265 0.1840278 -1.423611
Stationary 259.1277 413 265 0.1840278 -1.423611
Stationary 259.1433 413 265 0.1840278 -1.423611
Stationary 259.1604 413 265 0.1840278 -1.423611
Stationary 259.1734 413 265 0.1840278 -1.423611
Stationary 259.1893 413 265 0.1840278 -1.423611
Stationary 259.2065 413 265 0.1840278 -1.423611
Stationary 259.222 413 265 0.1840278 -1.423611
Stationary 259.2378 413 265 0.1840278 -1.423611
Stationary 259.252 413 265 0.1840278 -1.423611
Stationary 259.2678 413 265 0.1840278 -1.423611
Stationary 259.2834 413 265 0.1840278 -1.423611
Stationary 259.2982 413 265 0.1840278 -1.423611
Stationary 259.3177 413 265 0.1840278 -1.423611
Moved 259.3285 413 274.5947 0.1840278 -1.312561
Moved 259.3449 413 276.7627 0.1840278 -1.287469
Moved 259.3601 413 278.3177 0.1840278 -1.269471
Moved 259.3755 407.6682 282.285 0.1655145 -1.223553
Moved 259.3903 404.8016 285.3967 0.1555613 -1.187538
Moved 259.4056 402.358 289.2841 0.1470762 -1.142546
Moved 259.4213 400.951 292.0979 0.1421912 -1.109978
Moved 259.437 401 294.9753 0.1423611 -1.076675
Moved 259.4592 397.9937 300.0125 0.1319227 -1.018374
Stationary 259.4692 397.9937 300.0125 0.1319227 -1.018374
Moved 259.4833 396.5714 302.8573 0.1269838 -0.9854479
Moved 259.5004 396.1299 304.8702 0.1254509 -0.9621507
Moved 259.5145 394.6881 307.6238 0.1204447 -0.93028
Moved 259.5297 394.2474 310.5052 0.1189145 -0.89693
Moved 259.5464 394 312.188 0.1180555 -0.8774539
Moved 259.5606 392.7716 314.4568 0.1137903 -0.8511946
Moved 259.5757 392.2566 317.4868 0.1120022 -0.8161252
Moved 259.5919 392 319.1795 0.1111111 -0.7965335
Moved 259.6076 391.3802 321.2396 0.1089591 -0.7726902
Moved 259.6231 391 323.0515 0.1076388 -0.7517193
Moved 259.6389 391 325.9982 0.1076388 -0.7176131
Moved 259.6536 390 326.9349 0.1041667 -0.7067716
Moved 259.6755 390 329.455 0.1041667 -0.6776047
Stationary 259.6872 390 329.455 0.1041667 -0.6776047
Moved 259.6991 389.1049 330.8951 0.1010588 -0.6609366
Moved 259.7149 389 332.3376 0.1006944 -0.6442398
Moved 259.7308 389 333.7726 0.1006944 -0.6276321
Moved 259.7471 387.7887 336.4225 0.0964886 -0.5969613
Moved 259.7611 388 337.6472 0.09722218 -0.5827869
Moved 259.7765 388 338.8341 0.09722218 -0.5690494
Moved 259.7924 386.7773 339 0.09297684 -0.5671293
Moved 259.8085 387 341.6624 0.09375005 -0.5363147
Moved 259.8234 387 343.1002 0.09375005 -0.5196738
Moved 259.8374 387 344.5 0.09375005 -0.5034722
Moved 259.8541 385.5 345.5 0.08854166 -0.4918981
Moved 259.869 386 346.2065 0.09027779 -0.4837213
Moved 259.8853 386 347.64 0.09027779 -0.4671298
Moved 259.9024 385.0422 348.9578 0.08695215 -0.451877
Moved 259.9148 384.5 349.5 0.08506939 -0.4456015
Moved 259.9303 385 350.8353 0.08680552 -0.4301474
Moved 259.9454 385 351.5 0.08680552 -0.4224533
Moved 259.9602 384.2893 352.7107 0.08433774 -0.408441
Moved 259.9759 383.5 353.5 0.08159726 -0.3993056
Moved 259.992 384 354.2937 0.0833334 -0.3901188
Moved 260.008 384 355.4816 0.0833334 -0.3763708
Moved 260.028 382.9513 356.0487 0.07969215 -0.3698066
Stationary 260.0396 382.9513 356.0487 0.07969215 -0.3698066
Moved 260.0548 383 357.3734 0.07986113 -0.354474
Stationary 260.0691 383 357.3734 0.07986113 -0.354474
Moved 260.0841 381.7513 358.2487 0.07552534 -0.3443435
Moved 260.0991 382 359.1442 0.07638887 -0.3339796
Stationary 260.1143 382 359.1442 0.07638887 -0.3339796
Stationary 260.1295 382 359.1442 0.07638887 -0.3339796
Moved 260.1454 380.7752 360.2248 0.07213607 -0.321472
Moved 260.161 380.2844 360.7156 0.07043198 -0.3157919
Stationary 260.1763 380 361 0.06944447 -0.3125
Stationary 260.1921 380 361 0.06944447 -0.3125
Moved 260.207 378.9827 362.0173 0.06591215 -0.3007253
Stationary 260.2224 378.9827 362.0173 0.06591215 -0.3007253
Stationary 260.2375 378.9827 362.0173 0.06591215 -0.3007253
Moved 260.254 377.7775 363.2225 0.06172731 -0.2867762
Moved 260.2763 377 363 0.05902782 -0.2893519
Stationary 260.2872 377 363 0.05902782 -0.2893519
Moved 260.3006 377 364.311 0.05902782 -0.2741778
Stationary 260.3149 377 364.311 0.05902782 -0.2741778
Moved 260.3303 375.6266 364 0.05425886 -0.2777774
Stationary 260.3507 375.6266 364 0.05425886 -0.2777774
Moved 260.3611 374.774 364 0.05129873 -0.2777774
Stationary 260.3768 374.774 364 0.05129873 -0.2777774
Moved 260.392 373.771 364 0.04781589 -0.2777774
Stationary 260.4079 373.771 364 0.04781589 -0.2777774
Moved 260.4234 372.4411 364.5589 0.04319817 -0.2713087
Moved 260.4401 371.5 365.5 0.03993049 -0.2604167
Moved 260.4555 370.9571 365 0.03804535 -0.2662037
Moved 260.4706 369.4638 365 0.03286033 -0.2662037
Moved 260.4865 368.0279 365 0.02787456 -0.2662037
Moved 260.5013 366.5907 365 0.02288431 -0.2662037
Moved 260.5172 365.1553 365 0.01790032 -0.2662037
Moved 260.5317 362.4378 365 0.008464753 -0.2662037
Moved 260.5479 361.5 365 0.005208402 -0.2662037
Moved 260.564 358.4235 365 -0.005474091 -0.2662037
Moved 260.5783 356.7744 366.2256 -0.01119986 -0.2520187
Moved 260.5951 353.6685 366 -0.02198428 -0.2546296
Moved 260.6105 351.897 367.103 -0.02813547 -0.2418628
Moved 260.6238 349 367 -0.03819443 -0.2430552
Moved 260.6393 347.0363 368 -0.04501275 -0.2314815
Moved 260.6614 343.6104 370.3896 -0.05690843 -0.2038242
Stationary 260.6732 343.6104 370.3896 -0.05690843 -0.2038242
Moved 260.687 338.131 372.9127 -0.07593385 -0.1746217
Moved 260.7042 335.2206 374.3897 -0.08603967 -0.1575262
Moved 260.7165 332.3371 376.6629 -0.09605162 -0.131216
Moved 260.7321 330.7281 377 -0.1016387 -0.1273148
Moved 260.7489 328.2915 379 -0.1100989 -0.1041663
Moved 260.7633 325.7148 380.1426 -0.1190458 -0.09094203
Moved 260.7786 324.8322 381.1678 -0.1221102 -0.0790762
Moved 260.7939 322.6714 382 -0.1296131 -0.06944445
Moved 260.8101 320.8983 383.1017 -0.1357698 -0.05669346
Moved 260.8256 319.3995 384.6005 -0.1409739 -0.0393456
Moved 260.8411 316.9252 385 -0.1495654 -0.03472222
Moved 260.8566 315.5222 386 -0.1544368 -0.02314815
Moved 260.8717 314.085 386 -0.1594271 -0.02314815
Moved 260.8873 312.9625 387.0375 -0.1633247 -0.01114033
Moved 260.9027 310.5123 388 -0.1718322 1.766063E-07
Moved 260.9178 308.1577 388.9212 -0.1800081 0.01066208
Moved 260.9395 303.3875 390 -0.1965713 0.02314815
Stationary 260.9505 303.3875 390 -0.1965713 0.02314815
Moved 260.9631 300.5161 391.2419 -0.2065412 0.03752267
Moved 260.9794 298.6314 391.6843 -0.2130853 0.04264214
Moved 260.9954 296.3191 392 -0.2211144 0.04629647
Moved 261.0107 293.5489 393.2255 -0.230733 0.06048061
Moved 261.0257 291.6676 393 -0.2372654 0.05787019
Moved 261.0418 288.7945 393 -0.2472413 0.05787019
Moved 261.0569 287.5 394.5 -0.2517361 0.07523166
Moved 261.072 285.0195 394 -0.260349 0.06944462
Moved 261.0871 283.5847 394 -0.2653308 0.06944462
Moved 261.1028 282.5 394 -0.2690972 0.06944462
Moved 261.118 281.0683 395 -0.2740684 0.08101869
Moved 261.1338 279.633 395 -0.2790519 0.08101869
Moved 261.1507 278.1967 395 -0.2840394 0.08101869
Moved 261.1652 276.7714 395 -0.2889882 0.08101869
Moved 261.1809 275.3291 395 -0.2939963 0.08101869
Moved 261.1958 272.7826 395 -0.3028383 0.08101869
Moved 261.2174 268.0157 395 -0.31939 0.08101869
Stationary 261.2282 268.0157 395 -0.31939 0.08101869
Moved 261.2414 265.9029 395 -0.326726 0.08101869
Moved 261.2578 261.5 395 -0.3420139 0.08101869
Moved 261.2721 260.0503 395 -0.3470475 0.08101869
Moved 261.2868 257.1727 395 -0.3570393 0.08101869
Moved 261.3048 256.1505 395 -0.3605886 0.08101869
Moved 261.318 254.7154 395 -0.3655717 0.08101869
Moved 261.3335 253.7259 395 -0.3690072 0.08101869
Moved 261.3502 252.1904 395 -0.3743388 0.08101869
Moved 261.3637 250.7552 395 -0.3793222 0.08101869
Moved 261.3808 250 395 -0.3819444 0.08101869
Moved 261.3963 248.8801 395 -0.3858328 0.08101869
Moved 261.4107 247.4411 395 -0.3908295 0.08101869
Moved 261.4264 246.5 395 -0.3940972 0.08101869
Moved 261.4421 245.9416 395 -0.396036 0.08101869
Stationary 261.4572 246 395 -0.3958333 0.08101869
Moved 261.4785 244.9955 395 -0.3993213 0.08101869
Stationary 261.4903 244.9955 395 -0.3993213 0.08101869
Moved 261.5031 244 395 -0.4027778 0.08101869
Stationary 261.5196 244 395 -0.4027778 0.08101869
Moved 261.5329 243 395 -0.40625 0.08101869
Stationary 261.5492 243 395 -0.40625 0.08101869
Moved 261.5652 241.6983 395 -0.4107697 0.08101869
Stationary 261.5806 242 395 -0.4097222 0.08101869
Moved 261.5966 240.82 395 -0.4138196 0.08101869
Stationary 261.61 241 395 -0.4131944 0.08101869
Stationary 261.6261 241 395 -0.4131944 0.08101869
Moved 261.6412 239.5067 395 -0.4183795 0.08101869
Stationary 261.657 239.5067 395 -0.4183795 0.08101869
Stationary 261.6717 239.5067 395 -0.4183795 0.08101869
Moved 261.6869 238.8995 395 -0.4204878 0.08101869
Stationary 261.7035 238.8995 395 -0.4204878 0.08101869
Stationary 261.7225 239 395 -0.4201389 0.08101869
Stationary 261.7407 239 395 -0.4201389 0.08101869
Stationary 261.7507 239 395 -0.4201389 0.08101869
Stationary 261.7653 239 395 -0.4201389 0.08101869
Stationary 261.7809 239 395 -0.4201389 0.08101869
Stationary 261.7952 239 395 -0.4201389 0.08101869
Stationary 261.8102 239 395 -0.4201389 0.08101869
Stationary 261.8259 239 395 -0.4201389 0.08101869
Stationary 261.8427 239 395 -0.4201389 0.08101869
Moved 261.8585 246.7164 395 -0.3933458 0.08101869
Moved 261.8732 251.2009 396.4003 -0.3777746 0.09722639
Moved 261.8887 252.7137 397.3569 -0.3725218 0.1082973
Moved 261.9052 259.6546 398.9136 -0.3484216 0.1263156
Moved 261.9205 264.0588 400.3529 -0.3331292 0.1429734
Moved 261.9359 269.3567 400 -0.3147337 0.1388891
Moved 261.9507 274.8974 400 -0.295495 0.1388891
Moved 261.9666 279.6269 401 -0.2790732 0.1504628
Moved 261.9879 287.5076 401 -0.2517098 0.1504628
Stationary 262.0005 287.5076 401 -0.2517098 0.1504628
Moved 262.0126 293.6155 401.6539 -0.2305016 0.1580309
Moved 262.0274 297.1857 402 -0.2181053 0.162037
Moved 262.0437 303 402 -0.1979167 0.162037
Moved 262.0586 307.8019 402.9504 -0.1812435 0.1730375
Moved 262.0736 310.7961 403 -0.1708469 0.1736111
Moved 262.0899 315.7222 403 -0.1537424 0.1736111
Moved 262.1065 318.015 404.0075 -0.1457812 0.1852719
Moved 262.1199 322.3336 404 -0.1307859 0.1851855
Moved 262.1351 324.7699 404.8849 -0.1223266 0.1954276
Moved 262.1506 327.6467 405 -0.112338 0.1967594
Moved 262.1675 329.7621 405.7621 -0.1049925 0.2055804
Moved 262.1817 332.4017 406 -0.0958275 0.2083331
Moved 262.1979 333.6396 406.6396 -0.09152912 0.2157365
Moved 262.2164 334.7869 407 -0.08754537 0.2199076
Moved 262.2283 336.1467 407 -0.08282393 0.2199076
Moved 262.2437 338.1686 408 -0.07580355 0.2314815
Moved 262.2598 340.0242 409.0242 -0.06936043 0.2433353
Moved 262.2737 341.463 409 -0.06436444 0.2430559
Stationary 262.2893 341.463 409 -0.06436444 0.2430559
Moved 262.3055 343.3376 410 -0.05785562 0.2546296
Moved 262.3214 344.5 410 -0.05381941 0.2546296
Moved 262.3369 344.8872 411 -0.05247511 0.2662037
Moved 262.3511 346.3225 411 -0.04749126 0.2662037
Moved 262.3668 346.7621 412 -0.04596487 0.2777779
Stationary 262.3832 347 412 -0.0451389 0.2777779
Moved 262.3977 347.6396 412 -0.04291803 0.2777779
Moved 262.412 348 413.0784 -0.0416667 0.2902596
Stationary 262.4276 348 413.0784 -0.0416667 0.2902596
Stationary 262.4432 348 413.0784 -0.0416667 0.2902596
Stationary 262.4646 348 413 -0.0416667 0.2893519
Moved 262.4747 349.2383 413 -0.03736719 0.2893519
Stationary 262.4897 349.2383 413 -0.03736719 0.2893519
Stationary 262.507 349.2383 413 -0.03736719 0.2893519
Stationary 262.5215 349.2383 413 -0.03736719 0.2893519
Stationary 262.5363 349 413 -0.03819443 0.2893519
Stationary 262.5515 349 413 -0.03819443 0.2893519
Stationary 262.5671 349 413 -0.03819443 0.2893519
Moved 262.5827 349 414.1738 -0.03819443 0.3029377
Stationary 262.598 349 414.1738 -0.03819443 0.3029377
Stationary 262.6127 349 414.1738 -0.03819443 0.3029377
Stationary 262.6282 349 414.1738 -0.03819443 0.3029377
Stationary 262.6446 349 414.1738 -0.03819443 0.3029377
Moved 262.6604 340.9264 414 -0.06622768 0.3009261
Moved 262.6815 338.027 414 -0.07629513 0.3009261
Stationary 262.6923 338.027 414 -0.07629513 0.3009261
Moved 262.7058 336.5883 414 -0.08129067 0.3009261
Moved 262.7209 335.1467 414 -0.08629619 0.3009261
Moved 262.7369 334.5 414 -0.08854166 0.3009261
Moved 262.7528 333.2692 414 -0.0928153 0.3009261
Moved 262.7689 332.1518 414 -0.09669504 0.3009261
Moved 262.7848 330.7601 414 -0.1015274 0.3009261
Moved 262.7997 329.3233 414 -0.1065162 0.3009261
Moved 262.8149 327.8846 414 -0.1115116 0.3009261
Moved 262.8303 326.4471 414 -0.1165029 0.3009261
Moved 262.8462 325.0071 414 -0.1215029 0.3009261
Moved 262.8607 323.5683 414 -0.1264989 0.3009261
Moved 262.8762 322.3444 414 -0.1307487 0.3009261
Moved 262.8953 321.0185 414 -0.1353523 0.3009261
Moved 262.9077 319.5797 414 -0.1403483 0.3009261
Moved 262.9214 318.141 414 -0.1453437 0.3009261
Moved 262.938 317.5 414 -0.1475695 0.3009261
Moved 262.9535 316.2656 414 -0.1518556 0.3009261
Moved 262.9683 314.8242 414 -0.1568604 0.3009261
Moved 262.9838 313.5 414 -0.1614583 0.3009261
Moved 263.0002 312.3014 414 -0.1656201 0.3009261
Moved 263.0136 310.8618 414 -0.1706189 0.3009261
