my bare face in the wind
Moved 500.759 332.2993 553.5605 -0.06412189 0.4258244
Moved 500.774 329.44 555.3734 -0.07074073 0.4304869
Moved 500.7902 322.5644 558.3742 -0.08665641 0.4382052
Moved 500.8057 313.1191 560.1259 -0.1085206 0.4427104
Moved 500.8212 303.5953 561 -0.1305664 0.4449587
Moved 500.8369 292.8811 561 -0.1553678 0.4449587
Moved 500.8513 285.7531 561 -0.1718678 0.4449587
Moved 500.8656 276.5657 554.7921 -0.1931349 0.4289918
Moved 500.8822 271.1546 551.0928 -0.2056606 0.4194772
Moved 500.899 265.4614 548.2307 -0.2188393 0.4121159
Moved 500.913 261.4798 546.3199 -0.228056 0.4072012
Ended 500.9291 259.5 545 -0.2326389 0.4038065
Began 502.0189 424 370 0.1481481 -0.04629637
Stationary 502.0413 424 370 0.1481481 -0.04629637
Stationary 502.0538 424 370 0.1481481 -0.04629637
Stationary 502.0698 424 370 0.1481481 -0.04629637
Stationary 502.0845 424 370 0.1481481 -0.04629637
Stationary 502.1008 424 370 0.1481481 -0.04629637
Moved 502.1148 410.726 370 0.1174212 -0.04629637
Moved 502.1376 396.7152 361.501 0.08498887 -0.06815577
Stationary 502.149 396.7152 361.501 0.08498887 -0.06815577
Moved 502.1616 385.7766 360.347 0.05966793 -0.07112385
Moved 502.1785 374.2416 358.9052 0.03296673 -0.07483227
Moved 502.1957 360.2127 357.4681 0.0004924337 -0.07852868
Moved 502.2082 347.2272 357 -0.02956658 -0.07973259
Moved 502.2247 334.2771 357 -0.0595438 -0.07973259
Moved 502.2404 323 357 -0.08564815 -0.07973259
Moved 502.2548 307.712 357 -0.1210371 -0.07973259
Moved 502.27 294.5857 357 -0.1514221 -0.07973259
Moved 502.2874 281.8236 364.3588 -0.1809639 -0.06080572
Moved 502.3025 269.9451 368.5137 -0.2084605 -0.05011908
Moved 502.3162 259.4507 373.081 -0.2327529 -0.03837208
Moved 502.3317 246.7285 379.7064 -0.2622024 -0.02133154
Moved 502.347 237.5 383.5 -0.2835648 -0.01157415
Moved 502.3622 227.9508 388.8853 -0.3056695 0.002276848
Moved 502.3781 219.0791 393.4604 -0.3262057 0.01404436
Moved 502.3941 210.4072 398.3952 -0.3462797 0.02673655
Moved 502.4084 201.8624 402.0459 -0.3660593 0.03612624
Moved 502.4236 193.2274 406.3863 -0.3860477 0.0472898
Moved 502.4406 187.397 408.8015 -0.3995441 0.05350171
Moved 502.4551 181.6266 411.6867 -0.4129013 0.06092252
Moved 502.4697 177.6682 412.3329 -0.4220645 0.0625847
Moved 502.4859 173.3403 413.8866 -0.4320827 0.06658071
Moved 502.502 170.3494 416.6506 -0.439006 0.07368967
Moved 502.5175 168.4605 417.7698 -0.4433784 0.07656831
Moved 502.5316 165.5831 419.2085 -0.4500392 0.08026868
Moved 502.5477 164.3528 419.6472 -0.4528871 0.08139708
Moved 502.5633 162.914 420 -0.4562175 0.08230445
Moved 502.5782 161.8851 421.1149 -0.4585994 0.08517202
Moved 502.5946 161.3955 422 -0.4597326 0.08744851
Moved 502.6092 161 423.0522 -0.4606481 0.09015491
Stationary 502.6247 161 423 -0.4606481 0.09002049
Stationary 502.6397 161 423 -0.4606481 0.09002049
Stationary 502.6545 161 423 -0.4606481 0.09002049
Moved 502.6697 166.6509 416.5417 -0.4475673 0.07340977
Moved 502.6938 189.8584 393.4923 -0.3938462 0.01412627
Stationary 502.7041 189.8584 393.4923 -0.3938462 0.01412627
Moved 502.7173 207.3768 372.2285 -0.3532944 -0.0405646
Moved 502.7323 223.6458 355.3542 -0.3156346 -0.08396556
Moved 502.7482 234.4357 343.5643 -0.2906581 -0.1142895
Moved 502.7634 246.9704 331.0295 -0.2616425 -0.146529
Moved 502.7785 257.5034 320.0469 -0.2372607 -0.1747765
Moved 502.7972 267.8594 310.873 -0.2132884 -0.198372
Moved 502.8097 280.8356 299.248 -0.183251 -0.2282717
Moved 502.8244 289 292.5 -0.1643519 -0.2456276
Moved 502.8408 298.6977 284.2519 -0.1419035 -0.2668418
Moved 502.856 308.7434 275.6485 -0.1186495 -0.28897
Moved 502.8713 315.1858 269.6514 -0.1037367 -0.3043945
Moved 502.8871 321.1219 266.439 -0.08999551 -0.3126569
Moved 502.9022 324.5 264 -0.08217593 -0.31893
Moved 502.9171 328.6038 262.2641 -0.07267634 -0.3233949
Moved 502.9325 332.9135 260.6955 -0.0627002 -0.3274294
Moved 502.9488 336.9875 260 -0.05326971 -0.3292181
Moved 502.9644 341.5353 258.8215 -0.04274229 -0.3322492
Moved 502.9789 345.2439 259 -0.03415758 -0.3317901
Moved 502.9955 348.1332 259 -0.02746935 -0.3317901
Moved 503.0101 351 259 -0.02083332 -0.3317901
Moved 503.0255 351.605 259 -0.01943275 -0.3317901
Moved 503.0413 354.0866 271.5197 -0.01368841 -0.2995893
Moved 503.0571 355.4947 284.4525 -0.01042888 -0.2663258
Moved 503.0723 355 307.5099 -0.01157408 -0.2070218
Moved 503.0872 342.7644 329.3927 -0.03989726 -0.1507389
Moved 503.1028 339.789 344.4357 -0.04678473 -0.1120481
Moved 503.118 334.0409 361.8773 -0.06009052 -0.06718796
Moved 503.1332 330.0901 371.2746 -0.06923576 -0.04301809
Moved 503.1487 323.7182 388.0848 -0.08398572 0.0002181285
Moved 503.1706 311.4567 415.3583 -0.1123688 0.07036586
Stationary 503.1818 311.4567 415.3583 -0.1123688 0.07036586
Moved 503.1947 305.6894 429.7765 -0.125719 0.1074498
Moved 503.2175 294.1463 453.7439 -0.152439 0.1690943
Stationary 503.2294 294.1463 453.7439 -0.152439 0.1690943
Moved 503.2407 289.7935 463.4647 -0.1625151 0.1940964
Moved 503.2556 282.9582 473.594 -0.1783375 0.220149
Moved 503.2718 278.136 482.7734 -0.1895 0.2437586
Moved 503.2872 272.4254 492.7554 -0.2027189 0.2694326
Moved 503.3024 270.3286 497.3428 -0.2075727 0.2812313
Moved 503.3184 267.4519 501.8221 -0.2142317 0.2927523
Moved 503.3326 266.2824 506.1528 -0.216939 0.303891
Ended 503.3476 266 507 -0.2175926 0.3060699
Began 504.5044 488 505 0.2962963 0.3009258
Stationary 504.5201 488 505 0.2962963 0.3009258
Stationary 504.5345 488 505 0.2962963 0.3009258
Stationary 504.551 488 505 0.2962963 0.3009258
Stationary 504.5662 488 505 0.2962963 0.3009258
Stationary 504.5812 488 505 0.2962963 0.3009258
Stationary 504.6003 488 505 0.2962963 0.3009258
Stationary 504.6131 488 505 0.2962963 0.3009258
Stationary 504.6276 488 505 0.2962963 0.3009258
Stationary 504.6443 488 505 0.2962963 0.3009258
Moved 504.6584 488 495.6722 0.2962963 0.2769347
Moved 504.6749 488 491.7947 0.2962963 0.2669617
Moved 504.6902 488 486.0286 0.2962963 0.2521312
Moved 504.7109 488 478.8354 0.2962963 0.2336302
Moved 504.7215 488 470.7605 0.2962963 0.2128613
Moved 504.7391 488 467.0291 0.2962963 0.2032639
Moved 504.7532 488 458.4924 0.2962963 0.1813074
Moved 504.7675 488 454.5541 0.2962963 0.1711783
Moved 504.782 488 450.0759 0.2962963 0.1596602
Moved 504.8 488 446.7758 0.2962963 0.1511721
Moved 504.8142 488 443.6514 0.2962963 0.1431363
Moved 504.8291 488 439.1581 0.2962963 0.1315794
Moved 504.845 488 436.4539 0.2962963 0.1246242
Moved 504.8603 488 432.6111 0.2962963 0.1147404
Moved 504.8755 488 428.8575 0.2962963 0.1050862
Moved 504.891 488 425.9914 0.2962963 0.09771445
Moved 504.9069 488 422.1509 0.2962963 0.08783654
Moved 504.9213 488 419.2333 0.2962963 0.08033254
Moved 504.9371 478.696 416.3417 0.2747591 0.07289517
Moved 504.9509 479.5 412.5 0.2766204 0.06301432
Moved 504.9664 478.1157 409.3471 0.273416 0.05490503
Moved 504.9826 475.3533 406.3533 0.2670216 0.04720499
Moved 504.9996 473.2379 401.7136 0.2621246 0.03527147
Moved 505.0137 470.5983 398.5983 0.2560147 0.02725899
Moved 505.0288 467.7143 394.0715 0.2493387 0.01561589
Moved 505.0436 465.9153 390.8305 0.2451742 0.007280067
Moved 505.0596 463 386.5 0.2384259 -0.003858064
Moved 505.0746 460.7822 382.5643 0.2332921 -0.01398079
Moved 505.0954 456.8504 377.8503 0.2241907 -0.02610517
Moved 505.1074 454.02 372.04 0.2176389 -0.04104936
Moved 505.1208 450.1932 365.322 0.2087807 -0.05832813
Moved 505.1369 447.2662 358.1656 0.2020052 -0.07673467
Moved 505.1554 443.3778 351.7556 0.1930042 -0.09322122
Moved 505.168 440.4942 345.9884 0.1863292 -0.1080546
Moved 505.1829 438.3969 341.7938 0.1814743 -0.1188433
Moved 505.1993 436.1714 335.5141 0.1763225 -0.1349947
Moved 505.2142 433.4528 328.6319 0.1700295 -0.1526958
Moved 505.2303 431.2834 323.1338 0.165008 -0.166837
Moved 505.2463 428.6895 318.5342 0.1590034 -0.1786671
Moved 505.2614 427.4031 312.6124 0.1560257 -0.1938982
Moved 505.2777 425.9615 306.8458 0.1526885 -0.20873
Moved 505.2934 424.8921 302.5684 0.1502132 -0.2197317
Moved 505.3066 424 298.8232 0.1481481 -0.2293641
Moved 505.3215 422.9699 294.9099 0.1457637 -0.2394294
Moved 505.3387 422 291.0653 0.1435185 -0.2493177
Moved 505.3526 421.098 287.2939 0.1414305 -0.2590178
Moved 505.368 421 284.3342 0.1412037 -0.2666301
Moved 505.3836 420 281.6652 0.1388889 -0.2734948
Moved 505.3992 419.1133 278.3399 0.1368364 -0.2820477
Moved 505.4146 417.7128 275.4257 0.1335945 -0.2895431
Moved 505.4354 418 272.5399 0.1342593 -0.2969653
Moved 505.4468 416.8337 270.8337 0.1315596 -0.3013536
Moved 505.4604 417 267.78 0.1319444 -0.3092077
Moved 505.4759 415.9501 265.9501 0.129514 -0.3139144
Moved 505.4914 416 263.5129 0.1296297 -0.3201829
Moved 505.5074 416 262.3 0.1296297 -0.3233025
Stationary 505.5231 416 262 0.1296297 -0.3240741
Moved 505.5387 416 261 0.1296297 -0.3266461
Moved 505.5536 416 260.0754 0.1296297 -0.329024
Ended 505.5692 416 260 0.1296297 -0.3292181
Began 506.3511 351 514 -0.02083332 0.324074
Stationary 506.3716 351 514 -0.02083332 0.324074
Stationary 506.3856 351 514 -0.02083332 0.324074
Stationary 506.4006 351 514 -0.02083332 0.324074
Stationary 506.4154 351 514 -0.02083332 0.324074
Stationary 506.4305 351 514 -0.02083332 0.324074
Stationary 506.4471 351 514 -0.02083332 0.324074
Stationary 506.4633 351 514 -0.02083332 0.324074
Stationary 506.4778 351 514 -0.02083332 0.324074
Moved 506.4934 351 501.7208 -0.02083332 0.2924916
Moved 506.5094 351 496.6863 -0.02083332 0.279543
Moved 506.5322 351 484.1652 -0.02083332 0.2473383
Stationary 506.5435 351 484.1652 -0.02083332 0.2473383
Moved 506.5553 351 477.013 -0.02083332 0.2289429
Moved 506.5697 355.5111 468.7778 -0.01039103 0.2077617
Moved 506.5861 359.9573 460.1496 -9.889404E-05 0.1855699
Moved 506.6027 361.8372 452.4883 0.004252792 0.165865
Moved 506.6167 364.718 444.705 0.01092126 0.1458461
Moved 506.6318 366.3015 437.4927 0.01458665 0.1272959
Moved 506.6486 368.7365 428.8446 0.02022336 0.1050529
Moved 506.6623 371.3504 418.7737 0.02627403 0.07915037
Moved 506.6779 374 412.5 0.03240744 0.06301432
Moved 506.6931 377.1901 404.6199 0.03979186 0.04274654
Moved 506.7088 380.3193 396.0421 0.04703541 0.02068425
Moved 506.7245 384.2062 389.3813 0.05603294 0.003552692
Moved 506.7399 387.077 382.8459 0.06267826 -0.01325631
Moved 506.7561 389.9627 374.1118 0.06935815 -0.03572064
Moved 506.7715 392.8367 367.4899 0.07601092 -0.05275231
Moved 506.7869 397.0844 361.5542 0.0858434 -0.06801911
Moved 506.8029 398.6534 355.0397 0.08947551 -0.0847745
Moved 506.8171 401.7686 350.347 0.09668668 -0.09684401
Moved 506.8391 407.5243 342.4758 0.1100099 -0.1170891
Stationary 506.852 407.5243 342.4758 0.1100099 -0.1170891
Moved 506.863 410.3881 339.6119 0.1166391 -0.124455
Moved 506.8781 413.2886 337.3557 0.1233533 -0.1302579
Moved 506.896 416.1681 335.916 0.1300187 -0.1339611
Moved 506.9095 417.1445 333.7109 0.132279 -0.1396324
Moved 506.9245 418.6386 333 0.1357376 -0.141461
Moved 506.9413 420.0784 331.9216 0.1390703 -0.1442346
Moved 506.9569 420.52 331 0.1400925 -0.146605
Moved 506.9715 421 330.0468 0.1412037 -0.1490567
Stationary 506.9879 421 330 0.1412037 -0.149177
Moved 507.0017 421 329 0.1412037 -0.151749
Stationary 507.0178 421 329 0.1412037 -0.151749
Moved 507.0329 421 327.851 0.1412037 -0.1547042
Stationary 507.049 421 328 0.1412037 -0.1543211
Moved 507.0637 408.7068 328 0.1127474 -0.1543211
Moved 507.0784 400.6245 328 0.09403824 -0.1543211
Moved 507.0952 389.0741 339.1573 0.06730119 -0.1256242
Moved 507.1095 374.0126 346.7708 0.03243655 -0.1060424
Moved 507.1311 362.3741 353.5756 0.005495449 -0.0885403
Moved 507.1427 346.4448 362.9072 -0.03137787 -0.0645391
Moved 507.1552 334.5 371 -0.05902777 -0.04372435
Moved 507.1717 320.8849 380.1024 -0.09054433 -0.02031295
Moved 507.1872 310.81 385.8228 -0.1138657 -0.005599795
Moved 507.202 300.6563 392.5624 -0.1373696 0.01173459
Moved 507.2178 293.3358 396.9985 -0.1543154 0.0231443
Moved 507.2334 287.5 400.5 -0.1678241 0.03215016
Moved 507.249 280.2828 404.8586 -0.1845305 0.04336051
Moved 507.2645 273.1401 409.1159 -0.2010645 0.05431041
Moved 507.2799 267.9973 412.4016 -0.2129691 0.06276131
Moved 507.2957 262.0264 416.7302 -0.2267908 0.07389457
Moved 507.3102 257.9472 420.0528 -0.2362334 0.08244023
Moved 507.3265 253.631 423.246 -0.2462246 0.09065334
Moved 507.3437 251 426 -0.2523148 0.09773654
Moved 507.3564 247.7283 427.9075 -0.2598881 0.1026426
Moved 507.3723 245.9223 430.0777 -0.2640687 0.1082245
Moved 507.3882 243 433 -0.2708333 0.1157406
Moved 507.4072 242.0424 435.9153 -0.2730501 0.1232388
Moved 507.4191 240.5995 437.4005 -0.27639 0.1270588
Moved 507.4339 240 441.5288 -0.2777777 0.1376769
Moved 507.4496 238.7175 444.5651 -0.2807466 0.1454861
Moved 507.4641 239 447.8896 -0.2800926 0.154037
Moved 507.4796 239 451.4999 -0.2800926 0.1633228
Moved 507.4955 239 454.5495 -0.2800926 0.1711663
Moved 507.511 239 459.153 -0.2800926 0.1830065
Moved 507.5262 239 463.4618 -0.2800926 0.1940889
Moved 507.5435 239 468.3953 -0.2800926 0.2067779
Moved 507.5573 239 472.0809 -0.2800926 0.2162574
Moved 507.5724 239 475.2791 -0.2800926 0.2244833
Moved 507.5898 242.9722 481.7024 -0.2708977 0.241004
Moved 507.6028 248.0124 488.031 -0.2592306 0.2572813
Moved 507.6196 249.4532 493.8127 -0.2558955 0.2721519
Moved 507.6342 253.6759 499.5679 -0.2461205 0.2869543
Ended 507.6496 258.0042 505.3389 -0.2361014 0.3017976
Began 508.5739 198 515 -0.375 0.326646
Stationary 508.5964 198 515 -0.375 0.326646
Stationary 508.6058 198 515 -0.375 0.326646
Stationary 508.6198 198 515 -0.375 0.326646
Stationary 508.636 198 515 -0.375 0.326646
Stationary 508.6508 198 515 -0.375 0.326646
Stationary 508.6657 198 515 -0.375 0.326646
Stationary 508.6816 198 515 -0.375 0.326646
Moved 508.6984 212.046 499.954 -0.3424861 0.2879475
Moved 508.7131 221.6257 492.2674 -0.320311 0.2681774
Moved 508.7281 231.6955 485.0746 -0.2970011 0.2496775
Moved 508.7439 243.5222 478.7389 -0.2696244 0.2333819
Moved 508.759 258.8339 472.9695 -0.2341809 0.2185428
Moved 508.7745 271.9847 467.9046 -0.203739 0.2055158
Moved 508.7896 286.34 465.866 -0.1705092 0.2002726
Moved 508.8052 297.6275 464.8521 -0.1443808 0.1976647
Moved 508.8206 314.4724 464 -0.1053881 0.1954732
Moved 508.8405 327.8294 462.9078 -0.07446896 0.1926641
Moved 508.8527 342 463 -0.04166668 0.1929011
Moved 508.8669 352.7299 463 -0.01682902 0.1929011
Moved 508.883 362.8352 463 0.006562968 0.1929011
Moved 508.8987 372.9777 469.8317 0.03004104 0.2104723
Moved 508.9132 380.8369 472.9534 0.04823367 0.2185015
Moved 508.9289 392.1369 477.1763 0.07439107 0.2293629
Moved 508.9448 400.0288 482.3525 0.0926592 0.2426762
Moved 508.9596 408.6611 489.3842 0.1126413 0.2607619
Moved 508.9749 418.3232 498.3232 0.1350073 0.2837529
Moved 508.9902 425.8334 507.0001 0.1523922 0.30607
Moved 509.0061 432.6029 516.2034 0.1680624 0.3297412
Moved 509.0224 438.8472 525.925 0.1825168 0.3547452
Moved 509.0384 445.6434 537.0295 0.1982486 0.3833062
Moved 509.0527 449.1349 543.2699 0.2063309 0.3993566
Moved 509.0685 452.0124 549.0247 0.2129915 0.4141582
Moved 509.09 454.8815 554.7631 0.2196332 0.4289172
Stationary 509.1014 454.8815 554.7631 0.2196332 0.4289172
Moved 509.1144 455 556.3271 0.2199073 0.4329401
Moved 509.1298 455 557.5 0.2199073 0.4359567
Moved 509.1452 456.5 558.5 0.2233796 0.4385287
Moved 509.1597 456 558 0.2222222 0.4372427
Moved 509.1744 456 559.5 0.2222222 0.4411007
Stationary 509.1913 456 559.5 0.2222222 0.4411007
Stationary 509.2085 456 559.5 0.2222222 0.4411007
Moved 509.2234 456 546.7664 0.2222222 0.4083498
Moved 509.2375 456 536.5 0.2222222 0.3819444
Moved 509.2527 446.6925 525.1165 0.2006771 0.3526657
Moved 509.2683 443.8116 514.3405 0.1940083 0.3249498
Moved 509.284 440.4214 502.2641 0.1861605 0.293889
Moved 509.301 436.1092 488.3641 0.1761787 0.2581381
Moved 509.3134 431.757 472.4423 0.1661041 0.2171869
Moved 509.3334 428.4429 459.4763 0.1584325 0.183838
Moved 509.3462 425.4178 448.9625 0.1514301 0.1567964
Moved 509.3604 422.2288 440.9434 0.144048 0.1361711
Moved 509.3757 417.614 425.0465 0.1333656 0.09528415
Moved 509.3923 413.2549 410.5162 0.1232751 0.05791189
Moved 509.4069 410.6469 401.2643 0.1172383 0.03411587
Moved 509.4223 407.7704 390.0818 0.1105797 0.005354547
Moved 509.4382 404.8847 378.5388 0.1038997 -0.02433439
Moved 509.4527 401.0071 367.0189 0.09492387 -0.05396375
Moved 509.4688 398.8126 360.4379 0.08984407 -0.07089034
Moved 509.4836 396.8765 350.1913 0.0853623 -0.09724479
Moved 509.4994 395.008 341.0558 0.08103698 -0.1207413
Moved 509.5146 393.5693 330.9854 0.07770677 -0.1466425
Moved 509.5301 392.128 322.8962 0.07437041 -0.1674481
Moved 509.5456 392 315.4264 0.07407407 -0.1866606
Moved 509.5674 390 301.697 0.06944448 -0.2219728
Stationary 509.5779 390 301.697 0.06944448 -0.2219728
Moved 509.5921 390 294.5131 0.06944448 -0.24045
Moved 509.6075 390 289.802 0.06944448 -0.2525669
Moved 509.6227 390 284.3141 0.06944448 -0.2666819
Moved 509.6388 390 281.168 0.06944448 -0.2747737
Moved 509.6528 390 277.9078 0.06944448 -0.2831589
Moved 509.6681 390 275.0333 0.06944448 -0.2905523
Moved 509.6846 390 273.2891 0.06944448 -0.2950385
Moved 509.6995 390 271.9337 0.06944448 -0.2985244
Moved 509.7164 390 270.4966 0.06944448 -0.3022206
Moved 509.7313 390 269.0591 0.06944448 -0.3059179
Moved 509.7455 388.6127 269 0.06623318 -0.30607
Moved 509.7607 386.3275 268 0.06094326 -0.308642
Moved 509.7765 383.4751 268 0.05434046 -0.308642
Moved 509.7988 365.4959 281.691 0.01272212 -0.2734284
Stationary 509.8095 365.4959 281.691 0.01272212 -0.2734284
Moved 509.8227 356.4929 290.5071 -0.008118303 -0.2507535
Moved 509.8393 346.8156 299.1844 -0.03051942 -0.2284353
Moved 509.8546 338.1938 310.075 -0.05047743 -0.2004244
Moved 509.8706 327.9682 323.3357 -0.07414769 -0.1663177
Moved 509.8849 319.9261 338.1477 -0.09276355 -0.128221
Moved 509.9001 312.7115 349.6615 -0.109464 -0.09860733
Moved 509.9156 307.3621 359.8034 -0.121847 -0.07252218
Moved 509.9309 301.1238 371.7833 -0.1362874 -0.04170955
Moved 509.9467 296.7761 383.2637 -0.1463515 -0.01218184
Moved 509.9617 291.4514 393.0971 -0.1586772 0.0131098
Moved 509.977 288.4308 401.7078 -0.1656696 0.03525655
Moved 509.9926 285.5346 406.9308 -0.1723737 0.04869041
Moved 510.0119 282.6572 413.8571 -0.1790343 0.06650469
Moved 510.0232 280.5639 416.6542 -0.1838798 0.07369892
Moved 510.0386 277.271 422.1871 -0.1915024 0.08792975
Moved 510.0547 274.6627 426.5059 -0.19754 0.09903782
Moved 510.0699 273.3909 430.8273 -0.200484 0.1101523
Moved 510.0866 271.948 434.1039 -0.203824 0.11858
Moved 510.1023 270.5009 436.9981 -0.2071737 0.1260239
Moved 510.1163 271 438.943 -0.2060186 0.1310261
Moved 510.1316 271 440.0214 -0.2060186 0.1337999
Ended 510.147 271 440.0214 -0.2060186 0.1337999
PhraseEnd 511.8564
