reading week is just about here
Basic
0.8 0.8
575.9999 518.4
Began 363.7232 316 637 -0.0763889 0.480324
Stationary 363.7415 316 637 -0.0763889 0.480324
Stationary 363.754 316 637 -0.0763889 0.480324
Stationary 363.7704 316 637 -0.0763889 0.480324
Stationary 363.7852 316 637 -0.0763889 0.480324
Stationary 363.8019 316 637 -0.0763889 0.480324
Stationary 363.8182 316 637 -0.0763889 0.480324
Stationary 363.832 316 637 -0.0763889 0.480324
Stationary 363.8505 316 637 -0.0763889 0.480324
Stationary 363.863 316 637 -0.0763889 0.480324
Stationary 363.8793 316 637 -0.0763889 0.480324
Stationary 363.8932 316 637 -0.0763889 0.480324
Stationary 363.9086 316 637 -0.0763889 0.480324
Stationary 363.9244 316 637 -0.0763889 0.480324
Stationary 363.9405 316 637 -0.0763889 0.480324
Stationary 363.9557 316 637 -0.0763889 0.480324
Stationary 363.9704 316 637 -0.0763889 0.480324
Stationary 363.9856 316 637 -0.0763889 0.480324
Stationary 364.0038 316 637 -0.0763889 0.480324
Stationary 364.0157 316 637 -0.0763889 0.480324
Stationary 364.0316 316 637 -0.0763889 0.480324
Stationary 364.0471 316 637 -0.0763889 0.480324
Stationary 364.0631 316 637 -0.0763889 0.480324
Stationary 364.0783 316 637 -0.0763889 0.480324
Stationary 364.0933 316 637 -0.0763889 0.480324
Stationary 364.11 316 637 -0.0763889 0.480324
Stationary 364.1255 316 637 -0.0763889 0.480324
Stationary 364.1411 316 637 -0.0763889 0.480324
Stationary 364.1561 316 637 -0.0763889 0.480324
Stationary 364.1714 316 637 -0.0763889 0.480324
Stationary 364.1878 316 637 -0.0763889 0.480324
Stationary 364.2031 316 637 -0.0763889 0.480324
Stationary 364.2174 316 637 -0.0763889 0.480324
Moved 364.2334 305.1144 637 -0.09528752 0.480324
Moved 364.2494 305.2537 629.2537 -0.0950456 0.4653814
Moved 364.2664 305 627.9732 -0.09548611 0.4629112
Moved 364.2796 303.7015 626.7015 -0.09774043 0.460458
Stationary 364.2953 303.7015 626.7015 -0.09774043 0.460458
Moved 364.31 302.1666 625.1666 -0.1004052 0.4574973
Moved 364.3268 302 623.8982 -0.1006944 0.4550504
Moved 364.3428 300.6259 622.6259 -0.1030799 0.4525962
Moved 364.3572 301 621.7335 -0.1024305 0.4508747
Moved 364.3753 300 620.3867 -0.1041667 0.4482766
Moved 364.3883 299.1168 619.1168 -0.1057 0.4458271
Moved 364.4045 299 617.848 -0.1059028 0.4433795
Moved 364.4182 297.5791 616.5791 -0.1083695 0.4409318
Moved 364.4329 297.3095 615.3095 -0.1088377 0.4384828
Moved 364.4501 297 614.0292 -0.109375 0.4360131
Moved 364.4657 295.76 612.76 -0.1115278 0.4335648
Moved 364.4801 296 611.8605 -0.1111111 0.4318297
Moved 364.4969 294.5428 610.5428 -0.1136409 0.4292878
Moved 364.512 294.2742 609.2742 -0.1141072 0.4268406
Moved 364.527 294 608.0037 -0.1145833 0.4243898
Moved 364.5425 292.7253 608 -0.1167963 0.4243826
Moved 364.5575 293 605 -0.1163194 0.4185956
Moved 364.5725 292 605.1637 -0.1180556 0.4189114
Moved 364.5879 290.8932 603.8932 -0.119977 0.4164605
Moved 364.6053 289.9243 601.8486 -0.1216592 0.4125166
Moved 364.6188 288.6135 600.6135 -0.1239349 0.4101339
Moved 364.634 287.338 597.6759 -0.1261494 0.4044673
Moved 364.6504 285.1428 595.1428 -0.1299604 0.399581
Moved 364.6659 281.3811 592.5874 -0.1364912 0.3946515
Moved 364.6808 280.5113 588.5339 -0.1380012 0.3868324
Moved 364.6964 277.4975 586.4974 -0.1432336 0.3829039
Moved 364.7119 275.9734 583.9467 -0.1458796 0.3779836
Stationary 364.7275 275.9734 583.9467 -0.1458796 0.3779836
Moved 364.7426 273.7381 581.7381 -0.1497602 0.3737231
Moved 364.758 273.4645 580.4645 -0.1502352 0.3712664
Moved 364.7729 272.186 579.186 -0.1524548 0.3688001
Moved 364.7888 271.5 578.5 -0.1536458 0.3674767
Moved 364.8042 272 577.8115 -0.1527778 0.3661487
Moved 364.8195 271 577.3439 -0.1545139 0.3652467
Moved 364.8353 270.0645 577 -0.1561379 0.3645833
Moved 364.8505 269.5 577 -0.1571181 0.3645833
Moved 364.866 270 575.9012 -0.15625 0.3624638
Moved 364.8812 268.5 576 -0.1588542 0.3626542
Moved 364.8969 269 575.2164 -0.1579861 0.3611428
Moved 364.912 267.9379 575 -0.15983 0.3607252
Stationary 364.9279 268 575 -0.1597222 0.3607252
Moved 364.9418 267 574 -0.1614583 0.3587962
Moved 364.9594 266.1146 574 -0.1629955 0.3587962
Moved 364.9735 265.1129 574 -0.1647345 0.3587962
Moved 364.9897 265 572.8667 -0.1649306 0.3566101
Moved 365.0046 263.5814 573 -0.1673933 0.3568672
Moved 365.0198 262.3136 573 -0.1695945 0.3568672
Moved 365.0417 257.5391 571.7695 -0.1778836 0.3544936
Stationary 365.053 257.5391 571.7695 -0.1778836 0.3544936
Moved 365.0658 252 572 -0.1875 0.3549382
Moved 365.0812 249.6739 572 -0.1915385 0.3549382
Moved 365.0977 247.4193 571.2097 -0.1954526 0.3534136
Moved 365.1128 244.0262 571 -0.2013434 0.3530091
Moved 365.1284 241.4735 571 -0.2057751 0.3530091
Moved 365.1432 239 571 -0.2100694 0.3530091
Moved 365.1584 237.1967 570 -0.2132002 0.3510802
Moved 365.1741 234.8405 570 -0.2172908 0.3510802
Moved 365.1891 232.2696 568.6348 -0.2217542 0.3484467
Moved 365.2067 230.3651 568.3651 -0.2250606 0.3479264
Moved 365.2193 229.2939 568 -0.2269203 0.3472221
Moved 365.2361 227.2141 567.1071 -0.2305311 0.3454996
Moved 365.251 224.6759 567 -0.2349377 0.3452932
Moved 365.2657 220.7179 564.1453 -0.2418092 0.3397864
Moved 365.2813 217.5725 562.2863 -0.24727 0.3362003
Moved 365.2983 215.0326 560.0326 -0.2516795 0.3318529
Moved 365.3139 211.2518 557.5012 -0.2582435 0.3269697
Moved 365.3284 209 553.5 -0.2621528 0.3192515
Moved 365.344 205.5 550.5 -0.2682292 0.3134644
Moved 365.3593 202.4362 547.4362 -0.2735483 0.3075542
Moved 365.3745 199.8865 543.8298 -0.2779748 0.3005975
Moved 365.3897 197.3358 538.6715 -0.2824032 0.2906471
Moved 365.407 194.7953 534.5907 -0.2868136 0.2827751
Moved 365.4202 193.1268 529.5073 -0.2897103 0.2729693
Moved 365.436 190.7103 525.5655 -0.2939057 0.2653654
Moved 365.4514 189.5795 520.3182 -0.2958688 0.2552434
Moved 365.4663 187 517.5 -0.3003472 0.249807
Moved 365.4807 186.3045 513.218 -0.3015547 0.241547
Moved 365.4973 184.0632 509.0947 -0.3054459 0.2335932
Moved 365.5128 182.7531 505.2594 -0.3077203 0.2261948
Moved 365.5284 181.5 501.5 -0.3098958 0.2189429
Moved 365.5445 179.1528 498.4583 -0.3139709 0.2130754
Moved 365.56 177.879 494.6371 -0.3161822 0.2057042
Moved 365.5757 176.6058 490.8174 -0.3183927 0.1983359
Moved 365.5916 174 487.5 -0.3229167 0.1919367
Moved 365.606 171.3589 482.4357 -0.3275019 0.1821675
