coming up with killer sound bites
Basic
0.6 0.6
432 388.8
Began 303.9338 355 265 -0.01157408 -0.3163581
Stationary 303.9557 355 265 -0.01157408 -0.3163581
Stationary 303.9685 355 265 -0.01157408 -0.3163581
Stationary 303.9846 355 265 -0.01157408 -0.3163581
Stationary 303.9986 355 265 -0.01157408 -0.3163581
Stationary 304.0143 355 265 -0.01157408 -0.3163581
Stationary 304.0294 355 265 -0.01157408 -0.3163581
Stationary 304.0456 355 265 -0.01157408 -0.3163581
Stationary 304.0601 355 265 -0.01157408 -0.3163581
Stationary 304.0755 355 265 -0.01157408 -0.3163581
Stationary 304.0906 355 265 -0.01157408 -0.3163581
Stationary 304.1094 355 265 -0.01157408 -0.3163581
Stationary 304.1206 355 265 -0.01157408 -0.3163581
Stationary 304.137 355 265 -0.01157408 -0.3163581
Stationary 304.1548 355 265 -0.01157408 -0.3163581
Stationary 304.1707 355 265 -0.01157408 -0.3163581
Stationary 304.1846 355 265 -0.01157408 -0.3163581
Stationary 304.1976 355 265 -0.01157408 -0.3163581
Stationary 304.2137 355 265 -0.01157408 -0.3163581
Stationary 304.2299 355 265 -0.01157408 -0.3163581
Stationary 304.2449 355 265 -0.01157408 -0.3163581
Stationary 304.2607 355 265 -0.01157408 -0.3163581
Stationary 304.2752 355 265 -0.01157408 -0.3163581
Stationary 304.2915 355 265 -0.01157408 -0.3163581
Stationary 304.3086 355 265 -0.01157408 -0.3163581
Stationary 304.3221 355 265 -0.01157408 -0.3163581
Stationary 304.3365 355 265 -0.01157408 -0.3163581
Stationary 304.3539 355 265 -0.01157408 -0.3163581
Stationary 304.3705 355 265 -0.01157408 -0.3163581
Stationary 304.3853 355 265 -0.01157408 -0.3163581
Moved 304.3992 342.5057 254.2528 -0.04049614 -0.344
Moved 304.4157 335.4327 251.373 -0.05686879 -0.3514068
Moved 304.4312 328.4612 246.9741 -0.0730064 -0.3627209
Moved 304.4461 321.0171 242.4103 -0.0902382 -0.3744592
Moved 304.4611 315.4528 240.7264 -0.1031185 -0.3787901
Moved 304.4774 309.6923 237.8462 -0.1164531 -0.3861981
Moved 304.493 305.4191 236.8547 -0.1263447 -0.3887481
Moved 304.5086 302.7293 235.3646 -0.1325711 -0.3925807
Moved 304.5232 300.9245 235 -0.1367489 -0.3935186
Moved 304.5395 299.5175 235 -0.1400057 -0.3935186
Moved 304.5566 298.0774 235 -0.1433394 -0.3935186
Stationary 304.5699 298 235 -0.1435185 -0.3935186
Moved 304.5847 298 252.2317 -0.1435185 -0.3491984
Moved 304.6016 308.1047 267.7791 -0.1201281 -0.3092102
Moved 304.6163 338.2596 304.9095 -0.05032505 -0.2137102
Moved 304.6324 385.106 363.1868 0.05811582 -0.06381989
Moved 304.6472 419.6799 397.4764 0.1381479 0.02437344
Moved 304.6627 441.4335 417.7848 0.1885035 0.07660693
Moved 304.6786 461.2302 439.4059 0.2343292 0.1322169
Moved 304.6931 478 451.5 0.2731481 0.163323
Moved 304.7079 489.4428 460.9542 0.299636 0.1876393
Moved 304.7246 501.9319 470.7249 0.328546 0.2127696
Moved 304.7398 510.7108 477.7108 0.3488676 0.2307375
Moved 304.7548 518.8696 484.8913 0.3677536 0.2492059
Moved 304.7797 528.7227 492.7227 0.3905618 0.2693484
Stationary 304.7901 528.7227 492.7227 0.3905618 0.2693484
Moved 304.8006 532.9158 494.3052 0.400268 0.2734187
Moved 304.8161 533.5 495.5 0.4016204 0.2764916
Moved 304.8309 534.8477 495 0.40474 0.2752057
Moved 304.8458 535.5 495 0.40625 0.2752057
Stationary 304.8618 535.5 495 0.40625 0.2752057
Moved 304.8773 535 495 0.4050927 0.2752057
Moved 304.8924 535 478.6891 0.4050927 0.2332537
Moved 304.9085 525.5016 453.9478 0.3831055 0.1696188
Moved 304.9251 517.0789 419.3154 0.3636085 0.0805436
Moved 304.9414 505.4129 383.8864 0.3366039 -0.01058045
Moved 304.9574 495.9737 343.8737 0.3147539 -0.1134936
Moved 304.9707 491.6636 316.5362 0.3047768 -0.1838062
Moved 304.9858 488.2302 296.7266 0.2968293 -0.2347567
Moved 305.0016 484.0341 275.1704 0.287116 -0.2901996
Moved 305.0164 483.2391 258.5866 0.2852757 -0.3328533
Moved 305.0321 481.7927 244.1342 0.2819275 -0.3700254
Moved 305.0475 480.76 237.3197 0.2795369 -0.3875523
Moved 305.0697 479.8015 219.2062 0.2773183 -0.4341405
Stationary 305.0804 479.8015 219.2062 0.2773183 -0.4341405
Moved 305.0926 480 212.432 0.2777778 -0.4515637
Moved 305.1092 480 207.7535 0.2777778 -0.463597
Moved 305.1239 480 204.9553 0.2777778 -0.470794
Moved 305.139 480 202.0803 0.2777778 -0.4781886
Moved 305.1574 480 200.9656 0.2777778 -0.4810556
Stationary 305.1707 480 200.9656 0.2777778 -0.4810556
Moved 305.1851 480 199.6266 0.2777778 -0.4844996
Moved 305.2009 480 198.8317 0.2777778 -0.486544
Stationary 305.2164 480 198.8317 0.2777778 -0.486544
Stationary 305.2308 480 198.8317 0.2777778 -0.486544
Stationary 305.2464 480 198.8317 0.2777778 -0.486544
Stationary 305.2622 480 198.8317 0.2777778 -0.486544
Moved 305.2779 478.765 199 0.2749189 -0.4861111
Stationary 305.2937 478.765 199 0.2749189 -0.4861111
Stationary 305.311 479 199 0.275463 -0.4861111
Stationary 305.3273 479 199 0.275463 -0.4861111
Stationary 305.34 479 199 0.275463 -0.4861111
Moved 305.3562 478 207.4371 0.2731481 -0.4644107
Moved 305.3708 477.3443 210.967 0.2716304 -0.4553318
Moved 305.3865 477 214.932 0.2708333 -0.4451338
Moved 305.4026 475.5785 220.686 0.2675428 -0.4303343
Moved 305.4171 476 228.3164 0.2685185 -0.4107088
Moved 305.4335 474.6966 235.5171 0.2655014 -0.3921886
Moved 305.4495 475 240.9916 0.2662037 -0.3781081
Moved 305.4636 473.8206 247.8972 0.2634735 -0.3603466
Moved 305.4785 474 260.5 0.2638889 -0.3279321
Moved 305.4944 474 277.6725 0.2638889 -0.2837641
Moved 305.5103 481.9179 308.0159 0.2822173 -0.2057203
