he is just like everyone else
Basic
0.4 0.4
288 259.2
Began 531.5278 390 372 0.1041667 -0.06172839
Stationary 531.5444 390 372 0.1041667 -0.06172839
Stationary 531.5582 390 372 0.1041667 -0.06172839
Stationary 531.5739 390 372 0.1041667 -0.06172839
Stationary 531.5892 390 372 0.1041667 -0.06172839
Stationary 531.6048 390 372 0.1041667 -0.06172839
Stationary 531.6209 390 372 0.1041667 -0.06172839
Stationary 531.6365 390 372 0.1041667 -0.06172839
Stationary 531.6511 390 372 0.1041667 -0.06172839
Moved 531.6666 394.0919 366.1544 0.1183747 -0.08428102
Moved 531.6838 398.0233 360.9767 0.1320253 -0.1042567
Moved 531.6986 399.4579 358.0842 0.1370066 -0.115416
Moved 531.7142 400.9008 356.1984 0.1420166 -0.1226914
Moved 531.73 402.3358 354.6642 0.1469992 -0.1286103
Moved 531.7442 403.7754 353.2246 0.151998 -0.1341644
Moved 531.7606 404 352.1121 0.1527777 -0.1384564
Moved 531.7791 405.3481 350.6519 0.1574588 -0.1440902
Moved 531.7911 406 349.215 0.1597223 -0.1496337
Moved 531.8065 407.2246 347.7754 0.1639742 -0.1551876
Stationary 531.8221 407.2246 347.7754 0.1639742 -0.1551876
Moved 531.8395 408.3734 346.6266 0.1679633 -0.1596197
Moved 531.8522 409.2708 345.7292 0.171079 -0.1630816
Stationary 531.8674 409.2708 345.7292 0.171079 -0.1630816
Moved 531.8844 409 344.6783 0.1701389 -0.1671361
Moved 531.8986 410.2686 345 0.1745439 -0.1658952
Stationary 531.914 410.2686 345 0.1745439 -0.1658952
Moved 531.9299 411.1384 343.8616 0.1775637 -0.170287
Stationary 531.9451 411.1384 343.8616 0.1775637 -0.170287
Stationary 531.9601 411.1384 343.8616 0.1775637 -0.170287
Stationary 531.9758 411.1384 343.8616 0.1775637 -0.170287
Stationary 531.9912 411 344 0.1770833 -0.1697532
Moved 532.0082 411 352.9379 0.1770833 -0.1352708
Moved 532.0229 411 355.4293 0.1770833 -0.1256586
Moved 532.0385 411 358.2836 0.1770833 -0.1146466
Moved 532.054 406.9348 362.7422 0.162968 -0.09744514
Moved 532.0695 402.9791 367.0626 0.149233 -0.08077703
Moved 532.0851 400.0777 372.8445 0.1391588 -0.05847024
Moved 532.1006 398.2143 376.5715 0.1326884 -0.04409166
