just in time for the party
Basic
0.8 0.8
575.9999 172.8
Began 641.1682 388 461 0.04861109 0.4224536
Stationary 641.1889 388 461 0.04861109 0.4224536
Stationary 641.2025 388 461 0.04861109 0.4224536
Stationary 641.2178 388 461 0.04861109 0.4224536
Stationary 641.2336 388 461 0.04861109 0.4224536
Stationary 641.2501 388 461 0.04861109 0.4224536
Stationary 641.2687 388 461 0.04861109 0.4224536
Stationary 641.2845 388 461 0.04861109 0.4224536
Stationary 641.2958 388 461 0.04861109 0.4224536
Stationary 641.3108 388 461 0.04861109 0.4224536
Stationary 641.3263 388 461 0.04861109 0.4224536
Stationary 641.3415 388 461 0.04861109 0.4224536
Stationary 641.3569 388 461 0.04861109 0.4224536
Stationary 641.3721 388 461 0.04861109 0.4224536
Stationary 641.3878 388 461 0.04861109 0.4224536
Stationary 641.4022 388 461 0.04861109 0.4224536
Stationary 641.4288 388 461 0.04861109 0.4224536
Stationary 641.4385 388 461 0.04861109 0.4224536
Stationary 641.45 388 461 0.04861109 0.4224536
Stationary 641.4657 388 461 0.04861109 0.4224536
Stationary 641.4811 388 461 0.04861109 0.4224536
Stationary 641.4958 388 461 0.04861109 0.4224536
Stationary 641.5122 388 461 0.04861109 0.4224536
Stationary 641.5262 388 461 0.04861109 0.4224536
Stationary 641.5421 388 461 0.04861109 0.4224536
Stationary 641.5579 388 461 0.04861109 0.4224536
Stationary 641.5734 388 461 0.04861109 0.4224536
Stationary 641.5875 388 461 0.04861109 0.4224536
Moved 641.6036 398.038 453.7341 0.06603821 0.3804058
Moved 641.6194 400.1573 451.8427 0.06971753 0.3694602
Moved 641.6369 403.096 447.356 0.0748194 0.3434955
Moved 641.6517 405.9762 444.0237 0.07981986 0.3242115
Moved 641.667 407.4284 439.7148 0.08234091 0.2992758
Ended 641.682 414 432 0.09374998 0.2546297
Began 641.9246 466 386 0.1840278 -0.01157407
Stationary 641.9435 466 386 0.1840278 -0.01157407
Stationary 641.9625 466 386 0.1840278 -0.01157407
Stationary 641.9762 466 386 0.1840278 -0.01157407
Ended 641.9902 466 386 0.1840278 -0.01157407
Backspace 643.0525
Began 643.8685 455 399 0.1649305 0.06365749
Stationary 643.8878 455 399 0.1649305 0.06365749
Stationary 643.9027 455 399 0.1649305 0.06365749
Stationary 643.9183 455 399 0.1649305 0.06365749
Stationary 643.9329 455 399 0.1649305 0.06365749
Stationary 643.9493 455 399 0.1649305 0.06365749
Stationary 643.9645 455 399 0.1649305 0.06365749
Stationary 643.9799 455 399 0.1649305 0.06365749
Stationary 643.9949 455 399 0.1649305 0.06365749
Stationary 644.0107 455 399 0.1649305 0.06365749
Stationary 644.0258 455 399 0.1649305 0.06365749
Stationary 644.0405 455 399 0.1649305 0.06365749
Stationary 644.059 455 399 0.1649305 0.06365749
Stationary 644.0721 455 399 0.1649305 0.06365749
Stationary 644.087 455 399 0.1649305 0.06365749
Stationary 644.1044 455 399 0.1649305 0.06365749
Stationary 644.1185 455 399 0.1649305 0.06365749
Stationary 644.1335 455 399 0.1649305 0.06365749
Stationary 644.1499 455 399 0.1649305 0.06365749
Stationary 644.1661 455 399 0.1649305 0.06365749
Stationary 644.1799 455 399 0.1649305 0.06365749
Stationary 644.1966 455 399 0.1649305 0.06365749
Moved 644.2112 455 409.3575 0.1649305 0.1235969
Moved 644.2262 455 408 0.1649305 0.1157407
Stationary 644.2415 455 408 0.1649305 0.1157407
Stationary 644.2571 455 408 0.1649305 0.1157407
Stationary 644.2742 455 408 0.1649305 0.1157407
Stationary 644.2901 455 408 0.1649305 0.1157407
Stationary 644.3046 455 408 0.1649305 0.1157407
Stationary 644.3198 455 408 0.1649305 0.1157407
Stationary 644.335 455 408 0.1649305 0.1157407
Stationary 644.35 455 408 0.1649305 0.1157407
Moved 644.3648 455 398.376 0.1649305 0.06004651
Stationary 644.3804 455 398.376 0.1649305 0.06004651
Moved 644.3956 463.7072 397.5122 0.1800472 0.05504749
Moved 644.4113 463 396.3201 0.1788194 0.04814863
Moved 644.4271 463.8412 395.1588 0.1802799 0.04142832
Moved 644.4424 465.2255 393.7745 0.1826831 0.03341746
Moved 644.4588 466 392.3366 0.1840278 0.02509612
Moved 644.4733 467.0973 390.9027 0.1859328 0.01679818
Moved 644.4888 468.5 389.5 0.188368 0.008680556
Stationary 644.5055 468.5 389.5 0.188368 0.008680556
Moved 644.5191 469 389 0.1892361 0.005787214
Moved 644.5349 470.5 387.5 0.1918403 -0.00289343
Moved 644.5521 470.9264 387.0737 0.1925805 -0.00536071
Moved 644.5698 471 385.6265 0.1927083 -0.01373529
Stationary 644.5816 471 385.6265 0.1927083 -0.01373529
Moved 644.5972 472 385 0.1944444 -0.01736111
Moved 644.6125 473 384.3158 0.1961806 -0.02132054
Stationary 644.6276 473 384 0.1961806 -0.02314797
Moved 644.6427 474.5 382.5 0.1987847 -0.03182871
Moved 644.6614 474 383 0.1979167 -0.02893518
Moved 644.6748 475.0665 381.9335 0.1997682 -0.03510705
Stationary 644.6896 475 382 0.1996528 -0.03472222
Stationary 644.718 475 382 0.1996528 -0.03472222
Stationary 644.7302 475 382 0.1996528 -0.03472222
Stationary 644.7404 475 382 0.1996528 -0.03472222
Moved 644.751 476.149 382 0.2016476 -0.03472222
Stationary 644.766 476.149 382 0.2016476 -0.03472222
Stationary 644.7818 476.149 382 0.2016476 -0.03472222
Stationary 644.7977 476 382 0.2013889 -0.03472222
Moved 644.8132 476 387.9156 0.2013889 -0.00048814
Moved 644.8279 476 393.5356 0.2013889 0.03203454
Moved 644.8442 471.71 397.8386 0.1939409 0.05693603
Moved 644.8602 466.9161 401.0839 0.1856183 0.07571688
Moved 644.8751 464.8183 404.2726 0.1819762 0.09417004
Moved 644.8895 462.8727 408.6909 0.1785984 0.1197392
Moved 644.9054 459.998 412.002 0.1736076 0.1389006
Moved 644.9204 458.5589 416.3234 0.1711091 0.1639088
Moved 644.9376 456.1346 418.7308 0.1669003 0.1778406
Moved 644.9547 454.6881 421.6237 0.1643892 0.1945818
Moved 644.9674 452.2583 424.4835 0.1601706 0.2111311
Moved 644.9834 451.1079 426.7842 0.1581734 0.2244459
Moved 644.9986 448.3981 430.9029 0.1534688 0.2482807
Moved 645.0143 446.5222 434.4778 0.1502121 0.268969
Moved 645.0286 444.8257 437.3485 0.1472669 0.2855817
Moved 645.0445 443.7645 439.2355 0.1454244 0.2965019
Moved 645.061 443 441.052 0.1440972 0.3070141
Moved 645.0753 442 443.4953 0.1423611 0.3211534
Moved 645.0908 441.3116 444.6884 0.1411661 0.3280575
Moved 645.1061 439.9775 446.0225 0.1388499 0.3357781
Moved 645.1228 440 447.4584 0.1388889 0.3440879
Moved 645.1381 439 448.8998 0.1371527 0.3524296
Moved 645.1518 439 450.34 0.1371527 0.3607637
Moved 645.1686 438 451 0.1354167 0.3645833
Moved 645.183 438 452.2203 0.1354167 0.3716455
Moved 645.2002 436.5 453.5 0.1328125 0.3790509
Moved 645.2139 437 453.7936 0.1336806 0.3807498
Moved 645.2294 437 454.5 0.1336806 0.384838
Moved 645.2451 436 455 0.1319444 0.3877315
