he is just like everyone else
Basic
0.4 0.4
288 259.2
Began 221.5119 371 421 0.0381945 0.1273146
Stationary 221.5277 371 421 0.0381945 0.1273146
Stationary 221.5423 371 421 0.0381945 0.1273146
Stationary 221.5576 371 421 0.0381945 0.1273146
Stationary 221.5734 371 421 0.0381945 0.1273146
Stationary 221.5884 371 421 0.0381945 0.1273146
Stationary 221.6031 371 421 0.0381945 0.1273146
Stationary 221.6184 371 421 0.0381945 0.1273146
Stationary 221.6342 371 421 0.0381945 0.1273146
Stationary 221.6489 371 421 0.0381945 0.1273146
Stationary 221.6652 371 421 0.0381945 0.1273146
Stationary 221.6807 371 421 0.0381945 0.1273146
Stationary 221.6962 371 421 0.0381945 0.1273146
Stationary 221.7115 371 421 0.0381945 0.1273146
Stationary 221.7258 371 421 0.0381945 0.1273146
Stationary 221.7416 371 421 0.0381945 0.1273146
Stationary 221.7569 371 421 0.0381945 0.1273146
Stationary 221.7731 371 421 0.0381945 0.1273146
Stationary 221.7903 371 421 0.0381945 0.1273146
Stationary 221.8049 371 421 0.0381945 0.1273146
Stationary 221.8207 371 421 0.0381945 0.1273146
Stationary 221.8363 371 421 0.0381945 0.1273146
Stationary 221.8522 371 421 0.0381945 0.1273146
Stationary 221.8674 371 421 0.0381945 0.1273146
Stationary 221.8831 371 421 0.0381945 0.1273146
Stationary 221.8969 371 421 0.0381945 0.1273146
Stationary 221.9124 371 421 0.0381945 0.1273146
Stationary 221.927 371 421 0.0381945 0.1273146
Stationary 221.9424 371 421 0.0381945 0.1273146
Stationary 221.958 371 421 0.0381945 0.1273146
Stationary 221.9738 371 421 0.0381945 0.1273146
Stationary 221.9902 371 421 0.0381945 0.1273146
Stationary 222.0036 371 421 0.0381945 0.1273146
Stationary 222.0197 371 421 0.0381945 0.1273146
Stationary 222.0373 371 421 0.0381945 0.1273146
Stationary 222.0499 371 421 0.0381945 0.1273146
Stationary 222.0651 371 421 0.0381945 0.1273146
Stationary 222.082 371 421 0.0381945 0.1273146
Stationary 222.1001 371 421 0.0381945 0.1273146
Stationary 222.1164 371 421 0.0381945 0.1273146
Stationary 222.127 371 421 0.0381945 0.1273146
Moved 222.1433 357.5374 421 -0.008550732 0.1273146
Moved 222.1594 349.4745 421 -0.03654681 0.1273146
Moved 222.1736 341.8736 432.278 -0.06293877 0.1708256
