just in time for the party
Basic
0.8 0.8
575.9999 518.4
Began 127.6941 445 374 0.1475695 -0.02700617
Stationary 127.7133 445 374 0.1475695 -0.02700617
Stationary 127.7274 445 374 0.1475695 -0.02700617
Stationary 127.7426 445 374 0.1475695 -0.02700617
Stationary 127.7582 445 374 0.1475695 -0.02700617
Moved 127.7725 445 382.3214 0.1475695 -0.01095418
Moved 127.7889 437.4246 392.411 0.1344176 0.008508805
Moved 127.8048 435 404 0.1302084 0.03086419
Moved 127.8203 430.0309 416.5012 0.1215814 0.05497917
Moved 127.8356 424.8986 430.2366 0.1126712 0.08147489
Moved 127.8512 421.5527 444.3771 0.1068623 0.108752
Moved 127.8657 418.1811 456.1849 0.1010089 0.1315295
Moved 127.8815 415.3115 466.4098 0.09602688 0.1512534
Moved 127.8978 412.434 476.698 0.09103127 0.1710995
Moved 127.9125 409.5621 487.7518 0.08604526 0.1924223
Moved 127.928 406.1786 494.9166 0.08017115 0.2062434
Moved 127.943 404.4111 501.9722 0.07710263 0.2198538
Moved 127.9579 401.511 507.9779 0.07206782 0.2314388
Moved 127.9764 399.6599 513.3503 0.06885394 0.2418023
Moved 127.9893 397.8953 518.3141 0.06579041 0.2513774
Moved 128.0053 396.4532 522.6406 0.06328672 0.2597233
Moved 128.0226 396 527.198 0.06250001 0.2685146
Moved 128.0356 394.8707 530.388 0.06053932 0.2746681
Moved 128.0513 394.3784 534.2432 0.05968474 0.2821048
Moved 128.0674 394 537.1353 0.05902775 0.2876838
Moved 128.0826 394 540.5133 0.05902775 0.2942
Moved 128.0986 394 542.9182 0.05902775 0.298839
Moved 128.1135 392.5938 545.8124 0.05658641 0.3044221
Moved 128.1281 393 547.6913 0.05729168 0.3080465
Moved 128.1452 392.0521 549.8959 0.05564592 0.3122991
Moved 128.1595 390.6238 551.3762 0.05316629 0.3151547
Moved 128.1754 390 552.7634 0.05208335 0.3178305
Moved 128.1892 388.8041 554.1959 0.0500071 0.3205939
Moved 128.2052 388 554.6452 0.04861109 0.3214605
Moved 128.2208 386.914 555 0.04672564 0.322145
Moved 128.2359 385.4709 555 0.04422039 0.322145
Moved 128.2514 384.2653 555 0.04212722 0.322145
Moved 128.2684 381.8347 555 0.03790743 0.322145
Moved 128.2843 377.5 555 0.03038198 0.322145
Moved 128.2987 368.1548 540.1548 0.01415767 0.2935084
Moved 128.3132 358.1166 531.5285 -0.003269762 0.2768682
Moved 128.3296 345.3544 517.3544 -0.02542645 0.2495261
Moved 128.3443 336.2483 506.9563 -0.04123564 0.229468
Moved 128.3607 329 500 -0.05381945 0.2160493
Moved 128.3763 318.4317 486.7896 -0.07216717 0.1905663
Moved 128.3912 309.4633 476.2072 -0.0877374 0.1701526
Moved 128.4071 299.7797 465.7797 -0.1045492 0.1500379
Moved 128.4224 290.0446 457.1812 -0.1214503 0.1334513
Moved 128.4369 283.0892 449.6713 -0.1335257 0.1189647
Moved 128.4518 275.8394 442.8394 -0.1461121 0.1057859
Moved 128.4701 270.1512 435.689 -0.1559876 0.09199253
Moved 128.4841 264.3596 431.3596 -0.1660424 0.08364106
Moved 128.4986 257.8032 423.754 -0.1774251 0.06896978
Moved 128.514 252.0322 418.0322 -0.1874441 0.05793232
Moved 128.5349 246.2715 412.2715 -0.1974453 0.04681996
Moved 128.5456 241.8756 407.8756 -0.2050771 0.03834021
Moved 128.56 236.554 404.5541 -0.2143159 0.03193296
Moved 128.5756 230.9552 401.4776 -0.2240361 0.02599837
Moved 128.5906 226.9262 396.9262 -0.2310309 0.01721871
Moved 128.6055 221.5814 394.3876 -0.2403101 0.01232177
Moved 128.6215 217.2633 391.5089 -0.2478067 0.006768673
Moved 128.6367 214.6257 390.3129 -0.2523859 0.004461547
Moved 128.6529 211.7418 387.7418 -0.2573927 -0.0004981182
Moved 128.6685 208.8618 387 -0.2623926 -0.001929042
Moved 128.6829 206.991 385.991 -0.2656407 -0.00387545
Moved 128.6981 204.8782 384.9391 -0.2693086 -0.005904568
Moved 128.714 203.4766 384 -0.271742 -0.007716049
Moved 128.7293 202.0365 383.0365 -0.2742422 -0.009574654
Moved 128.7447 200.5898 383 -0.2767538 -0.009645119
Moved 128.7598 199.1505 382.1505 -0.2792526 -0.01128379
Stationary 128.7752 199 382 -0.2795139 -0.01157413
Moved 128.7905 197.5 382 -0.2821181 -0.01157413
Stationary 128.8056 197.5 382 -0.2821181 -0.01157413
Moved 128.8279 196.6779 382 -0.2835452 -0.01157413
Stationary 128.8389 196.6779 382 -0.2835452 -0.01157413
Stationary 128.8528 197 382 -0.2829861 -0.01157413
Moved 128.8689 197 388.2337 -0.2829861 0.0004507877
Moved 128.8844 207.5714 397.2857 -0.264633 0.01791215
Moved 128.8985 216.0373 407.0374 -0.2499352 0.03672326
Moved 128.9155 224.5946 415.5945 -0.2350789 0.05323018
Moved 128.9298 235.2545 426.2545 -0.2165721 0.07379325
Moved 128.9446 248.3116 440.7907 -0.1939034 0.1018339
Moved 128.9599 258.3412 453.1766 -0.1764909 0.1257263
Moved 128.976 268.4962 464.8528 -0.1588608 0.1482499
Moved 128.9918 276.8166 474.6193 -0.1444156 0.1670897
Moved 129.0078 284.2135 483.4562 -0.1315737 0.1841362
Moved 129.0225 290.5 492.5 -0.1206597 0.2015817
Moved 129.0379 296.286 500.929 -0.1106146 0.2178414
Moved 129.0537 302.0107 508.2634 -0.1006759 0.2319894
Moved 129.0709 306.0929 515.4882 -0.09358871 0.2459262
Moved 129.0851 310.4314 520.4314 -0.08605659 0.2554618
Moved 129.0983 313.7637 524.7637 -0.08027129 0.2638188
Moved 129.1144 317.0522 530.1044 -0.07456217 0.274121
Moved 129.1304 319.9382 532.9382 -0.06955168 0.2795876
Moved 129.1449 322.1495 535.7243 -0.06571266 0.2849619
Moved 129.1607 325.0353 540.0529 -0.06070264 0.2933119
Moved 129.1765 327.9126 541.4563 -0.05570735 0.296019
Moved 129.1922 328.9005 543.801 -0.05399223 0.3005419
Moved 129.2078 330.3434 545.3434 -0.05148724 0.3035173
Moved 129.2225 331.7856 546.7856 -0.04898332 0.3062994
Moved 129.2436 333.222 548.222 -0.04648957 0.3090702
Moved 129.254 333 549.22 -0.04687499 0.3109954
Moved 129.2681 334 549.7405 -0.0451389 0.3119993
Moved 129.2848 335.18 551.1801 -0.04309024 0.3147762
Stationary 129.3 335.18 551.1801 -0.04309024 0.3147762
Stationary 129.314 335 551 -0.04340276 0.3144289
Stationary 129.3299 335 551 -0.04340276 0.3144289
Ended 129.345 335 551 -0.04340276 0.3144289
Began 129.8806 480 553 0.2083334 0.318287
Stationary 129.9007 480 553 0.2083334 0.318287
Stationary 129.9151 480 553 0.2083334 0.318287
Stationary 129.9311 480 553 0.2083334 0.318287
Stationary 129.9466 480 553 0.2083334 0.318287
Stationary 129.9616 480 553 0.2083334 0.318287
Moved 129.9762 475.2562 542.157 0.2000975 0.2973708
Moved 129.9929 468.8456 527.8604 0.1889681 0.2697924
Moved 130.0092 457.0042 504.0083 0.16841 0.2237813
Moved 130.0234 444.3971 474.1641 0.1465228 0.1662114
Moved 130.0394 436.4987 455.8972 0.1328102 0.1309744
