parking lot is full of trucks
Moved 404.5393 553.8688 468 0.6731555 0.9259259
Stationary 404.5547 553.8688 468 0.6731555 0.9259259
Stationary 404.57 553.8688 468 0.6731555 0.9259259
Stationary 404.5867 553.8688 468 0.6731555 0.9259259
Moved 404.6016 553 466.749 0.6701388 0.9114472
Stationary 404.617 553 466.749 0.6701388 0.9114472
Moved 404.6313 551.9579 467 0.6665205 0.9143519
Stationary 404.6481 551.9579 467 0.6665205 0.9143519
Moved 404.6647 550.7067 465.7067 0.6621758 0.8993828
Stationary 404.683 550.7067 465.7067 0.6621758 0.8993828
Moved 404.6948 549.4548 464.4548 0.6578293 0.8848939
Moved 404.71 548.0118 463.0118 0.6528188 0.8681927
Moved 404.7246 544.1417 460.7125 0.6393808 0.84158
Moved 404.7408 540.3849 457.2566 0.6263366 0.8015809
Moved 404.756 537.0986 454.0986 0.6149257 0.7650304
Moved 404.7715 534.2167 451.2167 0.6049192 0.7316752
Moved 404.7931 528.4725 447.7363 0.5849738 0.6913921
Stationary 404.8029 528.4725 447.7363 0.5849738 0.6913921
Moved 404.8165 527.3002 446.3002 0.5809034 0.6747705
Moved 404.8326 524.7281 444.864 0.5719725 0.6581483
Moved 404.8481 523.4268 443.4268 0.5674542 0.6415141
Moved 404.8662 522.2252 442.2252 0.5632821 0.6276069
Moved 404.8805 520.857 440.857 0.5585312 0.6117709
Moved 404.8956 518.4193 440.4193 0.5500668 0.6067042
Moved 404.9107 515.9639 438.982 0.5415414 0.5900695
Moved 404.9264 514.5458 439 0.5366175 0.590278
Moved 404.9414 512.107 437.107 0.5281493 0.5683682
Moved 404.9566 509.3417 435.6708 0.5185477 0.551746
Moved 404.9724 507 433 0.5104166 0.5208331
Moved 404.9878 506.1269 433 0.5073849 0.5208331
Moved 405.0029 503.3788 431.6895 0.4978432 0.5056649
Moved 405.0187 502.2504 430.2504 0.4939249 0.4890097
Moved 405.0347 500.8144 430 0.488939 0.4861111
Moved 405.0494 499.3755 429 0.4839426 0.4745372
Moved 405.0654 497.9483 427.9483 0.478987 0.4623646
Moved 405.0796 496.5 428 0.4739584 0.462963
Moved 405.0959 496.4305 427 0.4737168 0.4513891
Moved 405.1124 494.9919 427 0.468722 0.4513891
Moved 405.1267 494.5546 426 0.4672034 0.4398148
Moved 405.1415 493.1144 426 0.4622029 0.4398148
Moved 405.1573 493 424.678 0.4618056 0.4245135
Moved 405.1722 491.2398 425 0.4556936 0.4282407
Moved 405.1886 491 423.803 0.4548611 0.4143865
Moved 405.2043 489.7744 424 0.4506054 0.4166668
Moved 405.2205 488.5 424 0.4461806 0.4166668
Moved 405.2341 487.9065 422.9065 0.4441197 0.4040104
Moved 405.2495 486.5 423 0.4392362 0.4050926
Moved 405.265 485.9675 423 0.4373871 0.4050926
Moved 405.2802 484.499 422.499 0.4322883 0.3992941
Moved 405.2948 482.1259 422 0.4240485 0.3935187
Moved 405.3132 479.9649 422 0.416545 0.3935187
Moved 405.3264 474.1556 421.5389 0.3963736 0.3881817
Moved 405.3425 465.7621 419.2177 0.3672294 0.3613163
Moved 405.3592 457.0422 417.6737 0.336952 0.3434458
Moved 405.3727 446.6436 415.4696 0.3008458 0.317935
Moved 405.3891 434.158 412.5906 0.2574929 0.2846138
Moved 405.4036 420.57 408.071 0.2103126 0.2323031
Moved 405.4194 410.3505 406.1688 0.1748282 0.2102875
Moved 405.4351 396.7966 404.7797 0.1277658 0.1942091
Moved 405.4499 384.0638 403 0.08355483 0.1736111
Moved 405.4672 373.2952 403 0.04616379 0.1736111
Moved 405.4822 362.1714 403 0.007539541 0.1736111
Moved 405.4966 352.1648 403 -0.0272055 0.1736111
Moved 405.5193 339.4492 403 -0.07135674 0.1736111
Stationary 405.5305 339.4492 403 -0.07135674 0.1736111
Moved 405.5429 333.2164 403 -0.09299874 0.1736111
Moved 405.5641 319.6721 401 -0.1400273 0.1504628
Stationary 405.5761 319.6721 401 -0.1400273 0.1504628
Moved 405.5881 312.6418 399.7284 -0.164438 0.1357455
Moved 405.6053 308.1676 399.2919 -0.1799737 0.1306933
Moved 405.6207 303.5528 399 -0.1959973 0.127315
Moved 405.6348 298 397.5 -0.2152777 0.1099537
Moved 405.6505 294.356 397.339 -0.2279307 0.1080902
Moved 405.667 289.7032 397 -0.2440862 0.104167
Moved 405.6808 285.9264 397 -0.2572 0.104167
Moved 405.6973 282.0695 397 -0.270592 0.104167
Moved 405.7124 277.7493 397 -0.2855926 0.104167
Moved 405.7277 273.4373 396 -0.3005647 0.09259259
Moved 405.7426 270.4185 394.7093 -0.3110467 0.07765399
Moved 405.7594 267.0783 395 -0.3226449 0.08101869
Moved 405.7737 262.4658 394.1553 -0.3386605 0.07124159
Moved 405.7896 259.4383 394 -0.3491726 0.06944462
Moved 405.8052 254.8407 393.2803 -0.3651363 0.0611141
Moved 405.821 250.5327 393 -0.3800946 0.05787019
Moved 405.8359 244.6074 392 -0.4006687 0.04629647
Moved 405.8512 237.8178 390.9636 -0.4242437 0.03430049
Moved 405.8678 234.7123 391 -0.4350267 0.03472222
Moved 405.8829 228.3261 390 -0.4572009 0.02314815
Moved 405.8981 224.0843 389.0281 -0.4719294 0.01189956
Moved 405.9133 219.8154 389 -0.486752 0.01157443
Moved 405.929 215.4671 388.1557 -0.5018502 0.001802091
Moved 405.9439 212.4638 388 -0.5122785 1.766063E-07
Moved 405.9611 209.2929 387.2929 -0.5232884 -0.008183938
Moved 405.9756 207.24 387 -0.5304167 -0.0115739
Moved 405.9901 205.7174 387 -0.5357034 -0.0115739
Moved 406.006 204.5 387 -0.5399305 -0.0115739
Moved 406.0199 203.9245 387 -0.5419289 -0.0115739
Stationary 406.0364 203.9245 387 -0.5419289 -0.0115739
Moved 406.0517 202.6266 387 -0.5464355 -0.0115739
Stationary 406.066 203 387 -0.5451388 -0.0115739
Stationary 406.0821 203 387 -0.5451388 -0.0115739
Stationary 406.0969 203 387 -0.5451388 -0.0115739
Stationary 406.1168 203 387 -0.5451388 -0.0115739
Stationary 406.128 203 387 -0.5451388 -0.0115739
Stationary 406.1436 203 387 -0.5451388 -0.0115739
Moved 406.1637 208.2436 387 -0.5269318 -0.0115739
Moved 406.1765 212.3704 387 -0.5126027 -0.0115739
Moved 406.1904 213.5 387 -0.5086806 -0.0115739
Moved 406.2053 215.6928 391.8495 -0.5010666 0.04455407
Moved 406.221 217.1283 394 -0.4960822 0.06944462
Moved 406.237 219.1349 395 -0.489115 0.08101869
Moved 406.2524 221.0091 395 -0.4826072 0.08101869
Moved 406.2697 222.4355 396.4354 -0.4776546 0.09763259
Stationary 406.2826 222.4355 396.4354 -0.4776546 0.09763259
Moved 406.298 224.3139 396 -0.4711323 0.09259259
Moved 406.3147 225.3201 397.3201 -0.4676383 0.1078719
Moved 406.3286 226.8613 397 -0.4622871 0.104167
Moved 406.344 227.5 397 -0.4600694 0.104167
Moved 406.3615 228.7355 398 -0.4557794 0.1157407
Stationary 406.3756 229 398 -0.4548611 0.1157407
Moved 406.3894 230.5 398 -0.4496527 0.1157407
Moved 406.407 231.023 399.023 -0.4478367 0.1275811
Moved 406.4215 232.0972 399 -0.4441068 0.127315
Moved 406.4371 233 399.5703 -0.4409722 0.1339148
Moved 406.4522 234.0034 400 -0.4374883 0.1388891
Moved 406.468 235.89 400 -0.4309376 0.1388891
Moved 406.4831 237.8812 400 -0.4240236 0.1388891
Moved 406.4983 240.6392 401.3196 -0.4144473 0.154162
Moved 406.5167 243.5067 401.7534 -0.4044904 0.1591824
Moved 406.5296 246.7451 402 -0.3932461 0.162037
Moved 406.5445 252.2975 403.3244 -0.373967 0.1773659
Moved 406.5603 259.0648 404 -0.3504693 0.1851855
Moved 406.5752 266.0111 405.2022 -0.3263504 0.1990998
Moved 406.5908 272.2077 405.6415 -0.3048344 0.2041848
Moved 406.6068 277.3833 407.1277 -0.2868637 0.2213863
Moved 406.6221 284.237 408.5593 -0.263066 0.2379545
Moved 406.6378 288.2361 409 -0.24918 0.2430559
Moved 406.6602 298.1172 411.0586 -0.214871 0.2668817
Stationary 406.6716 298.1172 411.0586 -0.214871 0.2668817
Moved 406.6838 301.9251 412 -0.2016489 0.2777779
Moved 406.6999 304.7968 413.3984 -0.1916777 0.2939625
Moved 406.7174 307.8319 413.8319 -0.1811391 0.2989803
Moved 406.7301 310.5276 414 -0.1717793 0.3009261
Moved 406.7454 313 415.5 -0.1631944 0.318287
Moved 406.7611 314.5319 415 -0.1578753 0.3125
Moved 406.776 316.1984 416.1984 -0.152089 0.3263698
Moved 406.7917 317.6349 416 -0.1471011 0.3240739
Moved 406.8073 319.0677 416 -0.1421259 0.3240739
Moved 406.823 320.5038 417 -0.1371394 0.3356481
Moved 406.8376 321.9397 417 -0.1321537 0.3356481
Moved 406.8521 323.3756 417 -0.1271681 0.3356481
Moved 406.8694 324.4219 417 -0.1235349 0.3356481
Moved 406.8847 327.9838 417 -0.1111673 0.3356481
Moved 406.8999 330.8613 417 -0.101176 0.3356481
Moved 406.9157 334.7389 417 -0.08771218 0.3356481
Moved 406.9315 338.9135 417 -0.07321715 0.3356481
Moved 406.9462 343.9764 417 -0.05563736 0.3356481
Moved 406.9643 349.7177 417 -0.03570251 0.3356481
Moved 406.9775 356.1471 407.4705 -0.01337804 0.2253532
Moved 406.9931 365.2442 404.5853 0.01820907 0.1919593
Moved 407.0082 373.8922 400.5539 0.0482367 0.1452999
Moved 407.0247 380.3314 397.8343 0.07059515 0.113823
Moved 407.0391 387.1024 394.959 0.09410574 0.08054433
Moved 407.0536 391.3776 390.6224 0.1089498 0.03035245
Moved 407.0701 396.6778 389.2148 0.1273534 0.01406087
Moved 407.0853 400.0736 387.9755 0.1391445 -0.000283983
Moved 407.1071 405.8135 386 0.1590747 -0.02314815
Stationary 407.1178 405.8135 386 0.1590747 -0.02314815
Moved 407.1306 408.6829 384.6586 0.1690377 -0.03867379
Moved 407.1468 412.315 383.2283 0.1816493 -0.05522763
Moved 407.1624 414.2085 381.7915 0.188224 -0.07185759
Moved 407.177 418.2888 381 0.2023917 -0.08101851
Moved 407.1932 420.6247 380.1876 0.2105024 -0.09042104
Moved 407.2084 423.3702 378.8149 0.2200354 -0.1063089
Moved 407.2242 425.2489 378.3755 0.2265586 -0.1113941
Moved 407.239 427.0724 378 0.2328901 -0.1157407
Moved 407.254 428.5005 377.4995 0.237849 -0.1215338
Moved 407.2706 430.8757 377 0.2460961 -0.1273148
Moved 407.2867 432.3727 375.6273 0.251294 -0.143202
Moved 407.3008 433.5 376 0.2552083 -0.1388892
Moved 407.3173 434.5 376 0.2586806 -0.1388892
Moved 407.3311 435.1598 376 0.2609716 -0.1388892
Moved 407.3464 436.7635 375 0.26654 -0.150463
Moved 407.3627 437.5 375 0.2690972 -0.150463
Moved 407.3774 438 375 0.2708333 -0.150463
Stationary 407.393 438 375 0.2708333 -0.150463
Moved 407.4088 439.2589 375 0.2752043 -0.150463
Stationary 407.4258 439.2589 375 0.2752043 -0.150463
Stationary 407.44 439.2589 375 0.2752043 -0.150463
Moved 407.4562 439 383.8922 0.2743055 -0.04754384
Moved 407.471 439 389.814 0.2743055 0.02099585
Moved 407.4854 439 395.4907 0.2743055 0.08669835
Moved 407.5083 439 402.5081 0.2743055 0.1679175
Stationary 407.5204 439 402.5081 0.2743055 0.1679175
Moved 407.5315 439 405.7369 0.2743055 0.2052879
Moved 407.5477 439 407.5509 0.2743055 0.2262836
Moved 407.5632 439 409.2107 0.2743055 0.2454943
Moved 407.5775 439 411.3002 0.2743055 0.2696781
Moved 407.5943 439 413 0.2743055 0.2893519
Moved 407.6102 439 413.5945 0.2743055 0.2962333
Moved 407.6247 431.7372 415.0375 0.2490873 0.3129345
Stationary 407.6409 431.7372 415.0375 0.2490873 0.3129345
Moved 407.6562 431 416.6177 0.2465278 0.3312229
Moved 407.6712 429.9502 417 0.2428826 0.3356481
Stationary 407.6859 429.9502 417 0.2428826 0.3356481
Moved 407.7011 428.6271 417 0.2382885 0.3356481
Moved 407.7179 427.8083 418.1917 0.2354455 0.3494411
Stationary 407.7335 427.8083 418.1917 0.2354455 0.3494411
Stationary 407.7477 427.8083 418.1917 0.2354455 0.3494411
Moved 407.7646 426.7765 418 0.2318629 0.3472222
Moved 407.7782 425.6276 418 0.2278736 0.3472222
Stationary 407.7946 425.6276 418 0.2278736 0.3472222
Moved 407.8112 424.7881 418 0.2249586 0.3472222
Moved 407.8251 423.9588 418 0.2220791 0.3472222
Moved 407.8402 423.4818 409.9636 0.2204229 0.2542079
Moved 407.8564 423 407.5952 0.2187499 0.2267965
Moved 407.8753 421.9736 403.9207 0.215186 0.1842672
Moved 407.8869 421.5289 399.5865 0.213642 0.1341039
Moved 407.9026 420.0902 396.1804 0.2086465 0.09468008
Moved 407.9179 420 391.9614 0.2083333 0.04585001
Moved 407.933 420 388.6381 0.2083333 0.007385678
Moved 407.9494 418.776 385.552 0.2040833 -0.02833349
Moved 407.9648 419 383 0.2048611 -0.05787037
Moved 407.9797 418.2198 381.4396 0.2021521 -0.07593013
Moved 407.996 418 379.7797 0.2013889 -0.09514279
Moved 408.012 418 376.6826 0.2013889 -0.1309882
Moved 408.0262 416.9022 374.9022 0.1975769 -0.1515954
Moved 408.043 417 372.462 0.1979166 -0.1798383
Moved 408.0575 417 371.0246 0.1979166 -0.1964746
Moved 408.0735 415.6004 368.2007 0.1930569 -0.2291577
Stationary 408.088 416 367.5047 0.1944445 -0.2372141
Moved 408.1025 415.0606 365.1212 0.1911826 -0.2648008
Moved 408.1186 415 362.2714 0.1909722 -0.2977852
Moved 408.1339 414 361.1913 0.1875 -0.3102857
Moved 408.1496 412.7404 359.7404 0.1831262 -0.3270788
Moved 408.1654 412.3053 357.3053 0.1816155 -0.3552628
Moved 408.1813 412 355.8716 0.1805556 -0.3718567
Moved 408.1961 410.7893 354.7893 0.1763518 -0.384383
Moved 408.2116 411 353.5 0.1770833 -0.3993056
Moved 408.2327 409 351.4122 0.1701389 -0.4234703
Stationary 408.2433 409 351.4122 0.1701389 -0.4234703
Moved 408.2578 409 350.5 0.1701389 -0.4340278
Moved 408.2737 407.7729 349.7729 0.1658781 -0.4424434
Stationary 408.2885 407.7729 349.7729 0.1658781 -0.4424434
Moved 408.3037 405.9929 349 0.1596975 -0.4513885
Moved 408.3217 404.5666 347.5666 0.1547451 -0.4679789
Stationary 408.3349 404.5666 347.5666 0.1547451 -0.4679789
Moved 408.3495 402.684 346.684 0.1482084 -0.4781942
Moved 408.366 401.234 347 0.1431735 -0.4745367
Moved 408.3806 399.8027 347 0.1382038 -0.4745367
Moved 408.3951 398.3655 347 0.1332137 -0.4745367
Moved 408.4126 397.5 347 0.1302083 -0.4745367
Moved 408.427 395.8789 347 0.1245797 -0.4745367
Moved 408.4426 394.4062 347 0.1194659 -0.4745367
Moved 408.4583 391.9588 347 0.1109679 -0.4745367
Moved 408.474 389.0443 347 0.1008481 -0.4745367
Moved 408.4889 387.1803 355.8197 0.09437621 -0.3724571
Moved 408.5048 385.6539 357.3461 0.08907616 -0.3547905
Moved 408.5221 384.5 358.5 0.08506939 -0.3414352
Moved 408.5359 382.1002 360.7997 0.07673666 -0.3148185
Moved 408.555 380.66 362.34 0.07173627 -0.2969908
Moved 408.567 378.222 364.778 0.06327092 -0.2687737
Moved 408.5803 376.7825 366.2175 0.05827248 -0.2521116
Moved 408.596 376 367.6528 0.05555555 -0.2354996
Moved 408.6117 374.905 369.095 0.05175352 -0.2188082
Moved 408.6279 373.5 370.5 0.04687503 -0.2025463
Moved 408.6428 373.386 371.614 0.0464794 -0.189653
Moved 408.6592 371.9521 372 0.04150048 -0.1851848
Moved 408.6753 371.5132 374.4868 0.03997638 -0.1564029
Moved 408.6914 371 375.9282 0.0381945 -0.1397204
Moved 408.7043 369.6353 377.3647 0.03345608 -0.1230939
Moved 408.7197 369.1942 378.8058 0.03192425 -0.1064145
Moved 408.7353 369 380.2424 0.03124997 -0.08978667
Stationary 408.7508 369 380.2424 0.03124997 -0.08978667
Moved 408.7664 368 381.8215 0.02777785 -0.07151074
Stationary 408.7823 368 382 0.02777785 -0.06944445
Moved 408.797 367 383.699 0.02430558 -0.04978039
Moved 408.8123 367 385.1359 0.02430558 -0.03314954
Moved 408.8285 366.4223 385.5776 0.02229973 -0.02803679
Moved 408.8439 366 386 0.02083331 -0.02314815
Stationary 408.8629 366 386 0.02083331 -0.02314815
Moved 408.8746 366 387 0.02083331 -0.0115739
Moved 408.89 366 387.9954 0.02083331 -5.351173E-05
Stationary 408.9048 366 388 0.02083331 1.766063E-07
Ended 408.9199 366 389 0.02083331 0.01157443
Began 409.0883 499 379 0.4826389 -0.1041663
Stationary 409.106 499 379 0.4826389 -0.1041663
Stationary 409.1197 499 379 0.4826389 -0.1041663
Stationary 409.1349 499 379 0.4826389 -0.1041663
Stationary 409.1504 499 379 0.4826389 -0.1041663
Stationary 409.1667 499 379 0.4826389 -0.1041663
Stationary 409.1815 499 379 0.4826389 -0.1041663
Stationary 409.1979 499 379 0.4826389 -0.1041663
Stationary 409.2131 499 379 0.4826389 -0.1041663
Stationary 409.2276 499 379 0.4826389 -0.1041663
Stationary 409.2425 499 379 0.4826389 -0.1041663
Stationary 409.2591 499 379 0.4826389 -0.1041663
Stationary 409.2751 499 379 0.4826389 -0.1041663
Stationary 409.2934 499 379 0.4826389 -0.1041663
Stationary 409.3051 499 379 0.4826389 -0.1041663
Stationary 409.3208 499 379 0.4826389 -0.1041663
Stationary 409.335 499 379 0.4826389 -0.1041663
Stationary 409.3505 499 379 0.4826389 -0.1041663
Stationary 409.3672 499 379 0.4826389 -0.1041663
Stationary 409.3815 499 379 0.4826389 -0.1041663
Stationary 409.3976 499 379 0.4826389 -0.1041663
Stationary 409.414 499 379 0.4826389 -0.1041663
Stationary 409.4314 499 379 0.4826389 -0.1041663
Stationary 409.4452 499 379 0.4826389 -0.1041663
Stationary 409.4602 499 379 0.4826389 -0.1041663
Stationary 409.4849 499 379 0.4826389 -0.1041663
Stationary 409.4949 499 379 0.4826389 -0.1041663
Stationary 409.5055 499 379 0.4826389 -0.1041663
Stationary 409.5211 499 379 0.4826389 -0.1041663
Stationary 409.5362 499 379 0.4826389 -0.1041663
Stationary 409.551 499 379 0.4826389 -0.1041663
Moved 409.575 489.9697 379 0.4512836 -0.1041663
Stationary 409.5854 489.9697 379 0.4512836 -0.1041663
Moved 409.5994 487.1158 389.0946 0.4413745 0.01266939
Moved 409.6153 486.1217 386.8783 0.4379224 -0.01298269
Moved 409.6314 483.3666 387 0.4283563 -0.0115739
Moved 409.6452 482.5 388.5 0.4253472 0.00578686
Moved 409.6609 481.1444 388.8557 0.4206402 0.009903731
Moved 409.6758 479.7061 389 0.4156461 0.01157443
Moved 409.691 478.2702 389.7298 0.4106603 0.02002098
Stationary 409.7071 478 390 0.4097221 0.02314815
Moved 409.7218 476.3955 390.6045 0.404151 0.03014459
Moved 409.7379 476 391 0.4027778 0.03472222
Moved 409.7529 474.5195 391 0.397637 0.03472222
Moved 409.7681 474.4484 391 0.3973901 0.03472222
Moved 409.7838 473.5 391 0.3940973 0.03472222
Moved 409.7998 474 392.2122 0.3958334 0.04875271
Moved 409.816 473 392 0.3923611 0.04629647
Moved 409.8361 471.7004 392 0.3878486 0.04629647
Moved 409.847 472 393 0.3888888 0.05787019
Moved 409.861 470.8343 393 0.3848412 0.05787019
Stationary 409.876 470.8343 393 0.3848412 0.05787019
Stationary 409.8905 470.8343 393 0.3848412 0.05787019
Moved 409.9064 469.7752 394.2249 0.3811638 0.07204709
Stationary 409.9223 469.7752 394.2249 0.3811638 0.07204709
Moved 409.938 468.752 395.248 0.377611 0.08388872
Moved 409.9533 469 396.2377 0.3784722 0.09534394
Moved 409.9692 468 396.9095 0.3749999 0.1031199
Moved 409.9845 468 397.9962 0.3749999 0.1156962
Moved 409.9999 466.5705 399.4294 0.3700365 0.1322852
Moved 410.015 466.1331 400.8669 0.3685175 0.1489228
Moved 410.0302 466 402.3054 0.3680555 0.165572
Moved 410.046 464.5 403.5 0.3628471 0.1793981
Moved 410.062 463.8822 404.1179 0.360702 0.1865495
Moved 410.0774 463.3257 405 0.3587699 0.1967594
Moved 410.0987 461.7512 407.2488 0.3533028 0.2227868
Stationary 410.1094 461.7512 407.2488 0.3533028 0.2227868
Stationary 410.1227 461.7512 407.2488 0.3533028 0.2227868
Moved 410.1381 459.8737 408 0.3467835 0.2314815
Stationary 410.1534 459.8737 408 0.3467835 0.2314815
Moved 410.1688 458.0103 409 0.3403136 0.2430559
Moved 410.1851 456.5703 409 0.3353135 0.2430559
Moved 410.2013 454 409 0.3263889 0.2430559
Moved 410.2166 450.0696 409 0.3127417 0.2430559
Moved 410.2384 441.4444 409 0.282793 0.2430559
Stationary 410.2489 441.4444 409 0.282793 0.2430559
Moved 410.2622 435.8486 409 0.2633633 0.2430559
Moved 410.2794 431.0876 409 0.2468318 0.2430559
Moved 410.2935 424.1712 409 0.2228166 0.2430559
Moved 410.3091 419 398.5 0.2048611 0.1215278
Moved 410.3241 412.619 401 0.1827048 0.1504628
Moved 410.3452 407.6606 401 0.165488 0.1504628
Moved 410.3561 401.7738 401 0.1450481 0.1504628
Moved 410.3709 397.0099 401 0.1285064 0.1504628
Moved 410.3853 391.2687 401 0.1085719 0.1504628
Moved 410.4012 387.5033 401 0.09549766 0.1504628
Moved 410.4181 384.3788 401 0.08464843 0.1504628
Moved 410.4316 381.0418 401 0.07306173 0.1504628
Moved 410.4478 375.4159 401 0.05352735 0.1504628
Moved 410.464 371.0617 411.5021 0.03840864 0.2720156
Moved 410.4788 367.5222 410.7389 0.02611876 0.2631818
Moved 410.4939 364.6419 411 0.01611784 0.2662037
Moved 410.5098 361.3733 412.6266 0.004768521 0.2850306
Moved 410.5251 358.8883 414.0558 -0.003860071 0.3015725
Moved 410.5421 356.774 414 -0.01120143 0.3009261
Moved 410.556 355.418 415 -0.0159096 0.3125
Moved 410.5753 353.982 416.0179 -0.02089575 0.3242819
Moved 410.5877 351.0753 416 -0.03098868 0.3240739
Moved 410.6023 350.1016 416.8984 -0.03436938 0.3344721
Moved 410.6168 348.6499 417 -0.03941007 0.3356481
Moved 410.6315 347.2216 417.7784 -0.04436962 0.3446579
Moved 410.648 346.0639 418 -0.04838913 0.3472222
Moved 410.6634 344.6467 418 -0.05330994 0.3472222
Moved 410.6793 343.2084 419 -0.05830415 0.3587967
Moved 410.6938 341.7683 419 -0.0633046 0.3587967
Moved 410.7106 340.3281 419 -0.06830536 0.3587967
Moved 410.7254 340 420.1089 -0.06944447 0.3716315
Moved 410.7404 338.4519 420 -0.07481984 0.3703704
Moved 410.7581 337.2594 420 -0.07896043 0.3703704
Moved 410.771 335.9157 420 -0.08362591 0.3703704
Moved 410.7864 335.4623 420.5377 -0.08520044 0.3765942
Moved 410.8062 334.0316 421 -0.09016797 0.3819443
Moved 410.8184 333.5 421 -0.09201391 0.3819443
Moved 410.8334 332.6271 421 -0.09504475 0.3819443
Moved 410.8475 331.8554 421 -0.09772419 0.3819443
Stationary 410.8633 331.8554 421 -0.09772419 0.3819443
Moved 410.8787 330.6853 421 -0.1017871 0.3819443
Moved 410.8944 329.882 421 -0.1045764 0.3819443
Stationary 410.9094 329.882 421 -0.1045764 0.3819443
Moved 410.9251 330 422.3729 -0.1041666 0.3978341
Moved 410.9413 329 422 -0.1076389 0.3935187
Stationary 410.9559 329 422 -0.1076389 0.3935187
Stationary 410.9746 329 422 -0.1076389 0.3935187
Stationary 410.9893 329 422 -0.1076389 0.3935187
Ended 411.0012 329 422 -0.1076389 0.3935187
Began 411.1855 441 416 0.28125 0.3240739
Stationary 411.2073 441 416 0.28125 0.3240739
Stationary 411.2187 441 416 0.28125 0.3240739
Stationary 411.2334 441 416 0.28125 0.3240739
Stationary 411.2491 441 416 0.28125 0.3240739
Stationary 411.2662 441 416 0.28125 0.3240739
Stationary 411.2818 441 416 0.28125 0.3240739
Stationary 411.2968 441 416 0.28125 0.3240739
Stationary 411.3114 441 416 0.28125 0.3240739
Stationary 411.3273 441 416 0.28125 0.3240739
Stationary 411.3417 441 416 0.28125 0.3240739
Stationary 411.3583 441 416 0.28125 0.3240739
Stationary 411.3764 441 416 0.28125 0.3240739
Stationary 411.389 441 416 0.28125 0.3240739
Stationary 411.4038 441 416 0.28125 0.3240739
Stationary 411.4303 441 416 0.28125 0.3240739
Stationary 411.4463 441 416 0.28125 0.3240739
Stationary 411.4647 441 416 0.28125 0.3240739
Stationary 411.4896 441 416 0.28125 0.3240739
Stationary 411.5123 441 416 0.28125 0.3240739
Stationary 411.5259 441 416 0.28125 0.3240739
Stationary 411.5403 441 416 0.28125 0.3240739
Stationary 411.5553 441 416 0.28125 0.3240739
Stationary 411.5706 441 416 0.28125 0.3240739
Stationary 411.5856 441 416 0.28125 0.3240739
Stationary 411.6004 441 416 0.28125 0.3240739
Stationary 411.6136 441 416 0.28125 0.3240739
Stationary 411.6266 441 416 0.28125 0.3240739
Stationary 411.6392 441 416 0.28125 0.3240739
Stationary 411.6536 441 416 0.28125 0.3240739
Stationary 411.6643 441 416 0.28125 0.3240739
Moved 411.6806 425.1754 416 0.2263035 0.3240739
Moved 411.6967 416.4966 416 0.1961687 0.3240739
Moved 411.7133 407.4987 416 0.1649259 0.3240739
Moved 411.7275 399 416 0.1354167 0.3240739
Moved 411.7425 391.6575 410.9338 0.109922 0.2654372
Moved 411.7597 382.5096 406.8599 0.07815822 0.2182856
