parking lot is full of trucks
Moved 459.5534 357.8215 426.5892 -0.0050429 0.2977566
Moved 459.5696 364.4679 423.2661 0.0103424 0.2721147
Moved 459.5834 370.5828 419.6503 0.02449721 0.2442156
Moved 459.5997 376.6251 417.35 0.03848394 0.2264659
Moved 459.6163 384 413.5 0.0555556 0.1967593
Moved 459.6305 391.6943 408.5223 0.07336637 0.1583508
Moved 459.6458 397.7235 405.1659 0.08732299 0.132453
Moved 459.6618 404.9164 401.5418 0.1039733 0.1044895
Moved 459.6761 410.3795 399.8735 0.1166193 0.09161631
Moved 459.6915 417.753 396.1235 0.1336875 0.06268101
Moved 459.708 423.4982 394.0007 0.1469866 0.04630207
Moved 459.7213 429.2627 392.5791 0.1603303 0.03533269
Moved 459.7369 435.5923 390.1631 0.1749821 0.01669048
Moved 459.7531 442.7427 387.7524 0.191534 -0.001909939
Moved 459.7706 447.3285 385.3358 0.2021493 -0.02055733
Moved 459.784 452 384.5 0.2129629 -0.02700594
Moved 459.7996 456 383.5 0.2222222 -0.03472222
Moved 459.8146 459.9773 382.3409 0.231429 -0.04366581
Moved 459.8307 464.4475 381.1381 0.2417767 -0.05294659
Moved 459.8448 468.2069 379.931 0.250479 -0.06226057
Moved 459.8629 473.0966 380 0.2617977 -0.06172816
Moved 459.8846 482.7414 377.3146 0.2841235 -0.08244856
Stationary 459.8961 482.7414 377.3146 0.2841235 -0.08244856
Moved 459.9077 488.4921 376.1016 0.2974353 -0.0918087
Moved 459.9233 492.3138 376 0.3062821 -0.09259283
Moved 459.9386 495.1422 374.9526 0.3128292 -0.1006743
Moved 459.9536 498.8028 375 0.3213028 -0.1003086
Moved 459.9688 502.4166 373.5278 0.3296679 -0.111668
Moved 459.9831 503.6822 373.3178 0.3325977 -0.1132885
Moved 459.9997 505.7792 373 0.3374518 -0.1157407
Moved 460.0154 507.0977 373 0.340504 -0.1157407
Moved 460.0308 508.2966 373 0.3432792 -0.1157407
Moved 460.0451 509.5 373 0.3460647 -0.1157407
Moved 460.0612 510.5 373 0.3483796 -0.1157407
Moved 460.076 510 373 0.3472221 -0.1157407
Stationary 460.0916 510 373 0.3472221 -0.1157407
Stationary 460.1068 510 373 0.3472221 -0.1157407
Moved 460.1225 510 382.7787 0.3472221 -0.04028792
Moved 460.1379 510 389.325 0.3472221 0.0102241
Moved 460.1533 502.3257 394.3713 0.3294577 0.04916097
Moved 460.1707 499.359 399.5213 0.3225904 0.08889893
Moved 460.1838 495.7433 404.3423 0.3142206 0.1260979
Stationary 460.2002 495.7433 404.3423 0.3142206 0.1260979
Moved 460.2163 490.4283 414.9529 0.3019173 0.2079699
Moved 460.2314 488.2018 419.5964 0.2967634 0.2437992
Moved 460.2462 485.1853 425.0245 0.2897808 0.2856828
Moved 460.2622 482.3779 429.4332 0.2832821 0.3197005
Moved 460.2773 479.9625 433.0563 0.2776909 0.3476569
Moved 460.2938 477.5521 436.6719 0.2721113 0.3755546
Moved 460.3085 476.5708 440.2876 0.2698398 0.4034536
Moved 460.3238 474 442 0.2638889 0.4166667
Moved 460.3391 472.431 444.1381 0.2602568 0.4331642
Moved 460.3536 471.2247 446.5505 0.2574646 0.4517789
Moved 460.3702 470.0171 448.9658 0.2546693 0.4704148
Moved 460.3853 467.6179 450.191 0.2491155 0.4798692
Moved 460.4001 468 451.3958 0.25 0.4891651
Moved 460.4168 465.3942 452.6058 0.243968 0.4985017
Moved 460.4355 463.3778 453 0.2393005 0.5015432
Moved 460.4485 459.9511 453 0.2313682 0.5015432
Stationary 460.4618 459.9511 453 0.2313682 0.5015432
Moved 460.4767 451.4371 453 0.2116598 0.5015432
Moved 460.4927 442.5798 440.8883 0.1911569 0.4080887
Moved 460.5088 437.5 438 0.1793981 0.3858025
Moved 460.5237 429.4377 430.4377 0.1607354 0.3274514
Moved 460.5393 423.169 423.2028 0.1462245 0.2716261
Moved 460.5544 417.1286 414.78 0.132242 0.2066356
Moved 460.5701 412.4836 410.4836 0.1214898 0.1734845
Moved 460.5854 409.5 403 0.1145834 0.1157407
Moved 460.6015 406.6955 400.2607 0.1080915 0.09460415
Moved 460.6189 401.9919 394.2399 0.09720346 0.04814737
Moved 460.6312 399.0955 389.191 0.09049882 0.009189771
Moved 460.6464 396.6803 384.3605 0.08490802 -0.02808218
Moved 460.6629 394.2639 379.5278 0.07931451 -0.06537191
Moved 460.6781 392 376.5 0.07407407 -0.08873434
Moved 460.6931 391.2194 372.6583 0.07226716 -0.1183774
Moved 460.7087 389.02 368.0399 0.06717582 -0.1540128
Moved 460.7247 388.0656 364.2623 0.06496657 -0.1831611
Moved 460.7403 386.8813 361.7627 0.06222536 -0.2024481
Moved 460.7554 387 357.9889 0.06250004 -0.2315672
Moved 460.7714 385.5 354.5 0.05902777 -0.2584874
Moved 460.7866 385.2563 352.5127 0.05846382 -0.2738218
Moved 460.8018 385 351.0482 0.05787035 -0.2851218
Moved 460.8176 385 349.8456 0.05787035 -0.2944009
Moved 460.8321 383.64 348.64 0.05472223 -0.3037036
Moved 460.8479 384 347.5 0.0555556 -0.3125
Moved 460.8628 384 346.6439 0.0555556 -0.319106
Moved 460.8781 384 345.3265 0.0555556 -0.3292705
Moved 460.8998 384 343.9559 0.0555556 -0.3398462
Stationary 460.9105 384 343.9559 0.0555556 -0.3398462
Moved 460.9268 382.7099 344 0.05256931 -0.3395062
Stationary 460.9413 382.7099 344 0.05256931 -0.3395062
Stationary 460.9547 382.7099 344 0.05256931 -0.3395062
Moved 460.9702 381.0913 344 0.04882237 -0.3395062
Moved 460.9868 380.1225 344 0.04657974 -0.3395062
Moved 461.0014 378.9503 344 0.04386634 -0.3395062
Moved 461.0172 377.742 344 0.04106938 -0.3395062
Moved 461.0321 375.0818 357.132 0.03491153 -0.2381786
Moved 461.0471 373.6642 357.0038 0.03163 -0.2391683
Moved 461.0638 372.1245 359.7511 0.02806584 -0.2179699
Moved 461.0786 369.8333 363.25 0.02276242 -0.1909722
Moved 461.0939 368.7146 366.8561 0.0201728 -0.1631473
Moved 461.1107 367.5051 368.9897 0.01737296 -0.1466838
Moved 461.1249 365.3733 371.9401 0.0124382 -0.123919
Moved 461.1403 364.5 374 0.01041671 -0.1080245
Moved 461.1555 363.1798 376.8203 0.007360578 -0.08626326
Moved 461.171 363 378.0283 0.006944438 -0.07694174
Moved 461.1866 361.7665 379.2335 0.004089177 -0.06764259
Moved 461.2019 360.5578 383.3267 0.001291136 -0.03605972
Moved 461.218 360 383.6503 0 -0.03356227
Moved 461.2318 359.1415 385.717 -0.001987268 -0.01761601
Ended 461.2482 359 386 -0.002314796 -0.0154321
Began 462.7248 555 412 0.4513889 0.1851853
Stationary 462.7432 555 412 0.4513889 0.1851853
Stationary 462.7624 555 412 0.4513889 0.1851853
Stationary 462.773 555 412 0.4513889 0.1851853
Stationary 462.7879 555 412 0.4513889 0.1851853
Stationary 462.8032 555 412 0.4513889 0.1851853
Stationary 462.8231 555 412 0.4513889 0.1851853
Stationary 462.835 555 412 0.4513889 0.1851853
Moved 462.8503 543.7731 412 0.4254007 0.1851853
Moved 462.8672 541.4698 421.0604 0.4200689 0.2550954
Moved 462.8825 536.4996 425.5004 0.4085638 0.289355
Moved 462.8972 533.2559 428.7441 0.4010555 0.3143835
Moved 462.9144 528.8574 433.9282 0.3908736 0.3543845
Moved 462.9277 525.0203 436.9865 0.3819914 0.377982
Moved 462.9442 521.4045 441.7939 0.3736216 0.4150768
Moved 462.959 517.8088 446.5883 0.3652982 0.4520699
Moved 462.9746 515.7963 449.8055 0.3606397 0.4768945
Moved 462.9902 514 452.5 0.3564815 0.4976852
Moved 463.0045 511.6086 456.3914 0.3509459 0.5277112
Moved 463.0201 510.1041 459.6878 0.3474631 0.5531467
Moved 463.0356 507.8144 463.2784 0.3421629 0.5808521
Moved 463.0517 506.7075 466.8776 0.3396006 0.6086238
Moved 463.0667 504.0159 468.9841 0.33337 0.6248777
Moved 463.0817 504.2986 469.7014 0.3340245 0.6304117
Moved 463.0973 503.097 471.806 0.331243 0.6466515
Moved 463.1134 501.8975 474.205 0.3284664 0.6651622
Stationary 463.1278 501.8975 474.205 0.3284664 0.6651622
Moved 463.1475 500.8949 475.1051 0.3261456 0.6721072
Moved 463.1605 501 476.4409 0.3263889 0.6824147
Moved 463.1747 500 477.6496 0.324074 0.6917409
Moved 463.1888 499.1492 478.8508 0.3221046 0.7010095
Moved 463.2055 498.5 479.5 0.3206019 0.7060185
Moved 463.2244 497.8684 480.1316 0.3191397 0.7108921
Moved 463.2363 498 481.4683 0.3194444 0.7212059
Moved 463.2526 496.5 481 0.3159723 0.7175925
Moved 463.2698 496.4135 482.5865 0.3157719 0.7298346
Moved 463.2833 495.2034 483 0.3129709 0.7330246
Moved 463.2986 493.9972 484.0028 0.3101787 0.7407624
Moved 463.3143 489.1561 484 0.2989725 0.7407409
Moved 463.3291 480.1609 484 0.2781504 0.7407409
Moved 463.3434 468.4546 484 0.2510522 0.7407409
Moved 463.3607 456.7265 484 0.2239038 0.7407409
Moved 463.3775 445.7173 484 0.1984197 0.7407409
Stationary 463.3903 445.7173 484 0.1984197 0.7407409
Moved 463.4055 423.948 484 0.1480277 0.7407409
Moved 463.4221 410.7262 484 0.1174219 0.7407409
Moved 463.4378 403 484 0.09953707 0.7407409
Moved 463.4526 391.5543 484 0.07304242 0.7407409
Moved 463.4682 381.9585 484 0.05082975 0.7407409
Moved 463.489 364.0901 484 0.009467701 0.7407409
Stationary 463.5003 364.0901 484 0.009467701 0.7407409
Moved 463.5139 356.5 484 -0.008101861 0.7407409
Moved 463.5299 351.46 484 -0.01976848 0.7407409
Moved 463.5463 345.9864 484 -0.03243893 0.7407409
Moved 463.5622 341.1518 484 -0.04363015 0.7407409
Moved 463.5761 337.4976 485.1675 -0.0520889 0.7497491
Moved 463.5909 333.8819 485 -0.06045863 0.748457
Moved 463.6061 332.8448 485 -0.06285936 0.748457
Moved 463.6226 331.2154 485 -0.06663094 0.748457
Moved 463.6363 330.0044 485 -0.0694343 0.748457
Ended 463.6523 329 485 -0.07175927 0.748457
Began 464.5308 509 415 0.3449074 0.2083334
Stationary 464.5481 509 415 0.3449074 0.2083334
Stationary 464.562 509 415 0.3449074 0.2083334
Stationary 464.5765 509 415 0.3449074 0.2083334
Stationary 464.5918 509 415 0.3449074 0.2083334
Stationary 464.6073 509 415 0.3449074 0.2083334
Stationary 464.6229 509 415 0.3449074 0.2083334
Stationary 464.6375 509 415 0.3449074 0.2083334
Stationary 464.6529 509 415 0.3449074 0.2083334
Moved 464.6692 502.6094 407.1893 0.3301142 0.1480654
Moved 464.6915 495.8941 397.7882 0.3145697 0.07552619
Stationary 464.7017 495.8941 397.7882 0.3145697 0.07552619
Moved 464.7163 493.4836 395.4836 0.3089899 0.05774404
Moved 464.7319 491.066 393.066 0.3033936 0.03908982
Moved 464.7473 489.6531 389.6531 0.300123 0.01275569
Moved 464.7633 488.1213 387.2427 0.2965772 -0.005843669
Moved 464.7783 486.9186 383.7559 0.2937932 -0.03274753
Moved 464.7937 484.4141 382.707 0.2879955 -0.04084081
Moved 464.809 483.8428 380.6857 0.2866732 -0.05643775
Moved 464.8239 482.5981 379.5981 0.283792 -0.0648289
Moved 464.8391 482 378.3853 0.2824074 -0.07418738
Moved 464.8543 481.181 377.181 0.2805115 -0.08347994
Moved 464.8701 480.5 376.5 0.2789353 -0.08873434
Moved 464.886 479.8866 375.8865 0.2775151 -0.09346809
Stationary 464.9007 479.8866 375.8865 0.2775151 -0.09346809
Moved 464.9157 479.3576 375 0.2762908 -0.1003086
Moved 464.9329 478.5 375 0.2743055 -0.1003086
Moved 464.9472 478.1953 374 0.2736001 -0.1080245
Moved 464.9626 478 372.9924 0.2731481 -0.1157989
Moved 464.9776 476.7813 371.7813 0.2703272 -0.1251442
Moved 464.999 474.5 372 0.2650462 -0.1234566
Stationary 465.0113 474.5 372 0.2650462 -0.1234566
Moved 465.0231 470.3253 372 0.2553827 -0.1234566
Moved 465.0395 465.8165 370.9541 0.2449455 -0.131527
Moved 465.0552 460.9959 371 0.2337869 -0.1311728
Moved 465.0718 455.1824 371 0.2203297 -0.1311728
Moved 465.0863 439.5201 371 0.1840743 -0.1311728
Moved 465.1015 422.9261 371 0.1456621 -0.1311728
Moved 465.1173 406.0514 371 0.1066004 -0.1311728
Moved 465.1325 387.8862 371 0.06455133 -0.1311728
Moved 465.1482 369.7639 371 0.02260168 -0.1311728
Moved 465.1629 353.0183 371 -0.01616125 -0.1311728
Moved 465.1784 340.1735 371 -0.04589463 -0.1311728
Moved 465.1945 328 371 -0.07407407 -0.1311728
Moved 465.2092 316.2521 371 -0.1012683 -0.1311728
Moved 465.2256 304.5772 371 -0.1282934 -0.1311728
Moved 465.2391 293.7287 369.8588 -0.1534058 -0.1399784
Moved 465.2563 285.5294 370 -0.1723857 -0.1388889
Moved 465.2724 277.5 368.5 -0.1909722 -0.150463
Moved 465.286 270.1702 368.2341 -0.2079393 -0.1525149
Moved 465.3055 265.1036 368 -0.2196676 -0.154321
Moved 465.3176 260.3047 366.8262 -0.230776 -0.1633783
Moved 465.3327 257.7335 367 -0.236728 -0.1620368
Moved 465.3475 254.037 367 -0.2452848 -0.1620368
Moved 465.3631 252 367 -0.25 -0.1620368
Moved 465.3792 250.2669 367 -0.2540119 -0.1620368
Moved 465.3948 248.1188 367 -0.2589841 -0.1620368
Moved 465.4087 246.8513 365.8513 -0.2619184 -0.1709008
Moved 465.4248 245.6464 366 -0.2647074 -0.1697531
Moved 465.4402 244.5 366 -0.2673611 -0.1697531
Moved 465.4551 243.5 366 -0.2696759 -0.1697531
Moved 465.4745 242.3217 366 -0.2724034 -0.1697531
Moved 465.4855 241.1144 366 -0.2751981 -0.1697531
Moved 465.5016 239.9063 366 -0.2779948 -0.1697531
Moved 465.5168 238.7013 366 -0.2807841 -0.1697531
Moved 465.5322 237.5 366 -0.2835648 -0.1697531
Moved 465.5473 237.2859 366 -0.2840603 -0.1697531
Stationary 465.5638 237 366 -0.2847222 -0.1697531
Moved 465.582 235.8725 366 -0.2873322 -0.1697531
Stationary 465.5939 235.8725 366 -0.2873322 -0.1697531
Stationary 465.6092 236 366 -0.287037 -0.1697531
Ended 465.625 236 366 -0.287037 -0.1697531
Began 467.1433 418 448 0.1342593 0.462963
Stationary 467.1551 418 448 0.1342593 0.462963
Stationary 467.1676 418 448 0.1342593 0.462963
Stationary 467.1819 418 448 0.1342593 0.462963
Stationary 467.196 418 448 0.1342593 0.462963
Stationary 467.2113 418 448 0.1342593 0.462963
Stationary 467.2263 418 448 0.1342593 0.462963
Stationary 467.241 418 448 0.1342593 0.462963
Stationary 467.2563 418 448 0.1342593 0.462963
Stationary 467.2727 418 448 0.1342593 0.462963
Moved 467.2882 434.5078 448 0.1724718 0.462963
Moved 467.3054 438.5 448 0.181713 0.462963
Moved 467.3214 445.83 454.128 0.1986806 0.510247
Moved 467.3399 454.6825 457.9207 0.2191725 0.5395111
Moved 467.3508 460.8676 460.347 0.2334899 0.5582335
Moved 467.3661 470.9934 462.7484 0.2569293 0.5767619
Moved 467.3817 475.9188 464.5837 0.2683306 0.590924
Moved 467.3968 481.1596 466.5798 0.280462 0.6063258
Moved 467.4149 485.0396 468.5198 0.2894436 0.6212946
Moved 467.4279 489.5626 469.8906 0.2999134 0.6318722
Moved 467.4435 493.3034 471.1011 0.3085727 0.6412128
Moved 467.4588 495.6181 471 0.3139309 0.640432
Moved 467.4743 498 471 0.3194444 0.640432
Moved 467.4892 499.7229 472 0.3234327 0.6481483
Moved 467.5053 500.9288 472 0.3262241 0.6481483
Moved 467.5231 502.126 472 0.3289955 0.6481483
Moved 467.5359 503.3322 473.3322 0.3317874 0.658427
Stationary 467.5513 503 473 0.3310186 0.6558642
Moved 467.5667 504.4765 473 0.3344363 0.6558642
Moved 467.5813 505.683 473 0.3372292 0.6558642
Moved 467.6019 506.5 473 0.3391203 0.6558642
Moved 467.6129 507.048 473 0.3403889 0.6558642
Moved 467.6298 508.3042 473 0.3432967 0.6558642
Moved 467.644 509.5 473 0.3460647 0.6558642
Moved 467.6585 510.7164 467.2689 0.3488805 0.6116429
Moved 467.6755 512.425 463.575 0.3528356 0.5831407
Moved 467.6909 514.6788 457.9636 0.3580527 0.5398429
Moved 467.7055 516.0458 453.8626 0.3612171 0.5081992
Moved 467.7219 518.5079 448.9841 0.3669166 0.4705567
Moved 467.7366 519.4586 442.7069 0.3691171 0.4221212
Moved 467.7527 521.6663 435.0022 0.3742275 0.3626714
Moved 467.7709 524.597 426.0746 0.3810117 0.2937855
Moved 467.7832 527.1393 417.5126 0.3868966 0.2277206
Moved 467.7992 529.5743 406.4156 0.392533 0.1420957
Moved 467.8153 529 403.0329 0.3912036 0.1159947
Moved 467.8305 530.4365 398.2542 0.3945288 0.07912201
Moved 467.8509 532.8504 391.2992 0.4001166 0.02545687
Stationary 467.8624 532.8504 391.2992 0.4001166 0.02545687
Moved 467.8757 533 388.8586 0.4004629 0.006625329
Moved 467.8918 533 385.2205 0.4004629 -0.02144649
Moved 467.9067 534.4681 384.5319 0.4038614 -0.02676022
Moved 467.9207 534 381.3226 0.4027778 -0.0515229
Moved 467.9366 534 380.3112 0.4027778 -0.05932702
Moved 467.9536 534.811 379.189 0.404655 -0.06798568
Moved 467.968 535 377.9852 0.4050927 -0.07727446
Moved 467.983 535 376.7771 0.4050927 -0.08659622
Moved 467.9988 535 375.5689 0.4050927 -0.09591892
Moved 468.014 535 374.5 0.4050927 -0.1041664
Stationary 468.0295 535 374.5 0.4050927 -0.1041664
Moved 468.0446 536.0455 373 0.4075128 -0.1157407
Moved 468.0605 536 371.7429 0.4074074 -0.1254402
Moved 468.076 536 370.8809 0.4074074 -0.1320921
Moved 468.0952 536 369.6489 0.4074074 -0.1415983
Stationary 468.1063 536 369.6489 0.4074074 -0.1415983
Moved 468.1208 536 367.2236 0.4074074 -0.1603115
Moved 468.1366 536 365.0419 0.4074074 -0.1771461
Moved 468.1525 536 364 0.4074074 -0.185185
Stationary 468.1707 536 364 0.4074074 -0.185185
Stationary 468.1828 536 363.8046 0.4074074 -0.1866927
Stationary 468.1984 536 363.8046 0.4074074 -0.1866927
Moved 468.2157 536 362.7244 0.4074074 -0.1950278
Stationary 468.231 536 362.7244 0.4074074 -0.1950278
Stationary 468.2453 536 362.7244 0.4074074 -0.1950278
Moved 468.26 536 361.912 0.4074074 -0.2012959
Stationary 468.275 536 361.912 0.4074074 -0.2012959
Stationary 468.2894 536 361.912 0.4074074 -0.2012959
Stationary 468.3052 536 361.912 0.4074074 -0.2012959
Moved 468.3287 536 360.8434 0.4074074 -0.2095416
Stationary 468.3398 536 360.8434 0.4074074 -0.2095416
Stationary 468.3528 536 360.8434 0.4074074 -0.2095416
Stationary 468.369 536 360.8434 0.4074074 -0.2095416
Stationary 468.3823 536 360.8434 0.4074074 -0.2095416
Moved 468.3981 536 359.9005 0.4074074 -0.2168178
Stationary 468.4153 536 359.9005 0.4074074 -0.2168178
Stationary 468.4312 536 359.9005 0.4074074 -0.2168178
Stationary 468.4467 536 359.9005 0.4074074 -0.2168178
Stationary 468.4621 536 359.9005 0.4074074 -0.2168178
Stationary 468.4779 536 359.9005 0.4074074 -0.2168178
Stationary 468.4905 536 359.9005 0.4074074 -0.2168178
Moved 468.5058 536 358.9243 0.4074074 -0.2243499
Stationary 468.5241 536 358.9243 0.4074074 -0.2243499
Stationary 468.5385 536 358.9243 0.4074074 -0.2243499
Stationary 468.5613 536 358.9243 0.4074074 -0.2243499
Stationary 468.5724 536 358.9243 0.4074074 -0.2243499
Ended 468.5837 536 357.9819 0.4074074 -0.2316214
Began 469.8767 494 496 0.3101851 0.8333333
Stationary 469.8949 494 496 0.3101851 0.8333333
Stationary 469.9088 494 496 0.3101851 0.8333333
Stationary 469.9257 494 496 0.3101851 0.8333333
Stationary 469.9399 494 496 0.3101851 0.8333333
Stationary 469.9546 494 496 0.3101851 0.8333333
Moved 469.9728 479.0098 496 0.2754857 0.8333333
Moved 469.9872 471.9687 487.9583 0.2591867 0.771283
Moved 470.0025 462.3398 484.3774 0.2368978 0.7436532
Moved 470.0186 456.422 481.7523 0.223199 0.723397
Moved 470.0331 447.7864 476.7351 0.2032093 0.6846845
Moved 470.0565 427.4237 466.3465 0.1560734 0.6045257
Stationary 470.0675 427.4237 466.3465 0.1560734 0.6045257
Moved 470.0789 416.5759 460.3199 0.1309626 0.5580243
Moved 470.0951 405.7287 454.2937 0.1058535 0.5115256
Moved 470.1117 398.902 449.6014 0.090051 0.4753192
Moved 470.1268 392 446.5 0.07407407 0.451389
Moved 470.1413 384.5 442 0.05671293 0.4166667
Moved 470.1559 377.8193 438.2129 0.0412484 0.3874452
Moved 470.1718 370.5832 434.2916 0.0244982 0.3571885
Moved 470.1877 363.3532 430.6766 0.007762015 0.3292946
Moved 470.2035 357.4188 427.0513 -0.005974968 0.3013217
Moved 470.2194 350 423.5 -0.02314816 0.2739196
Moved 470.233 343.0726 418.5363 -0.03918385 0.2356194
Moved 470.2491 336.3965 414.2643 -0.05463779 0.202657
Moved 470.2689 331.4116 411.7058 -0.0661768 0.1829153
Moved 470.2804 327.8292 409.9146 -0.07446955 0.1690938
Moved 470.2952 322.9458 406.2094 -0.08577362 0.1405041
Moved 470.3111 318.1273 404.0637 -0.09692749 0.1239479
Moved 470.3261 314.2967 400.9725 -0.1057948 0.1000964
Moved 470.3414 310.3568 398.2379 -0.1149149 0.07899567
Moved 470.3568 306.7411 395.8274 -0.1232846 0.06039679
Moved 470.3728 303.1251 394.7084 -0.1316549 0.05176215
Moved 470.3881 301.0135 392.0135 -0.1365428 0.03096828
Moved 470.403 297.5 391.5 -0.1446759 0.02700641
