did you have a good time
Basic
0.8 0.8
575.9999 518.4
Began 386.8401 247 346 -0.1961806 -0.08101857
Stationary 386.8593 247 346 -0.1961806 -0.08101857
Stationary 386.8729 247 346 -0.1961806 -0.08101857
Stationary 386.8915 247 346 -0.1961806 -0.08101857
Stationary 386.9048 247 346 -0.1961806 -0.08101857
Stationary 386.9199 247 346 -0.1961806 -0.08101857
Stationary 386.9344 247 346 -0.1961806 -0.08101857
Stationary 386.9505 247 346 -0.1961806 -0.08101857
Stationary 386.9651 247 346 -0.1961806 -0.08101857
Stationary 386.981 247 346 -0.1961806 -0.08101857
Stationary 386.9965 247 346 -0.1961806 -0.08101857
Stationary 387.011 247 346 -0.1961806 -0.08101857
Stationary 387.0263 247 346 -0.1961806 -0.08101857
Stationary 387.044 247 346 -0.1961806 -0.08101857
Stationary 387.057 247 346 -0.1961806 -0.08101857
Stationary 387.0721 247 346 -0.1961806 -0.08101857
Stationary 387.0909 247 346 -0.1961806 -0.08101857
Moved 387.1041 247 355.9768 -0.1961806 -0.06177319
Moved 387.1199 247 357.4196 -0.1961806 -0.05899011
Moved 387.1372 247 358.5 -0.1961806 -0.05690592
Moved 387.152 247 359.1494 -0.1961806 -0.05565325
Moved 387.1661 247 360.5 -0.1961806 -0.05304789
Moved 387.1813 247 363 -0.1961806 -0.04822536
Stationary 387.1968 247 363.1579 -0.1961806 -0.04792077
Moved 387.212 247 364.7574 -0.1961806 -0.04483534
Moved 387.2281 247 365.5 -0.1961806 -0.04340283
Moved 387.2458 237.7781 366.3174 -0.2121907 -0.04182609
Moved 387.2588 238.9632 367.0368 -0.2101333 -0.04043826
Moved 387.2772 239 368.5 -0.2100694 -0.03761579
Moved 387.2914 238.3822 368.6178 -0.211142 -0.03738862
Moved 387.3057 238 370.0446 -0.2118055 -0.03463615
Moved 387.3205 238 374.4771 -0.2118055 -0.02608599
Moved 387.3371 238 380.554 -0.2118055 -0.01436357
Moved 387.3512 251.6811 386.4725 -0.1880536 -0.002946677
Moved 387.3676 256.2346 394.2346 -0.1801483 0.01202648
Moved 387.3825 263.2193 401.2193 -0.1680221 0.02550013
Moved 387.3981 270.6343 406.1674 -0.1551487 0.03504503
Moved 387.4125 286.8295 417.3118 -0.1270321 0.05654281
Moved 387.428 297.2986 424.9276 -0.1088566 0.07123367
Moved 387.446 311.0251 433.3969 -0.08502594 0.08757114
Moved 387.4591 321.4545 440.2597 -0.06691928 0.1008096
Moved 387.4742 333 447.5 -0.04687499 0.1147762
Moved 387.4912 343.6411 454.7437 -0.02840079 0.1287493
Moved 387.5055 351.3288 459.1879 -0.01505416 0.1373222
Moved 387.5201 360 463.5 0 0.1456404
Moved 387.5362 370.6383 468.8192 0.01846932 0.1559011
Moved 387.5522 379.2706 473.1353 0.03345586 0.1642269
Moved 387.5676 388.6567 478.4243 0.04975118 0.1744295
Moved 387.5829 397.4847 483.9898 0.06507762 0.1851654
Moved 387.5976 405.0945 486.3648 0.07828899 0.1897469
Moved 387.6139 411.9855 490.3237 0.0902526 0.1973836
Moved 387.6287 420.2623 495.8415 0.104622 0.2080275
Moved 387.6456 428.9058 499.9529 0.1196281 0.2159584
Moved 387.6602 436.4381 504.2629 0.1327051 0.2242725
Moved 387.6852 448.8731 508.9683 0.1542935 0.2333492
Moved 387.6975 453.221 510.407 0.161842 0.2361245
Stationary 387.708 453.221 510.407 0.161842 0.2361245
Moved 387.7213 457.9485 513.299 0.1700496 0.2417033
Moved 387.7365 461.9557 514.9852 0.1770064 0.244956
Moved 387.7522 464.8482 516.4241 0.1820281 0.2477317
Moved 387.7672 469.6107 518.7405 0.1902964 0.2521999
Moved 387.782 472.6053 519 0.1954952 0.2527006
Moved 387.7979 476.4906 520.7453 0.2022406 0.2560673
Moved 387.8145 479.3842 522.1921 0.2072642 0.2588581
Moved 387.8301 480.5 522 0.2092014 0.2584876
Moved 387.8452 483.4692 523.7346 0.2143562 0.2618335
Moved 387.8598 485.1767 525.1767 0.2173206 0.2646154
Moved 387.8754 487.6139 525.6138 0.2215518 0.2654587
Moved 387.8924 489.0537 526 0.2240515 0.2662036
Moved 387.9061 490.4924 527.4924 0.2265493 0.2690824
Moved 387.9216 490 527 0.2256945 0.2681327
Moved 387.9385 491.3632 528.3632 0.228061 0.2707622
Moved 387.9526 491 528 0.2274305 0.2700616
Stationary 387.9676 491 528 0.2274305 0.2700616
Stationary 387.9827 491 528 0.2274305 0.2700616
Moved 387.9982 485.679 528 0.2181927 0.2700616
Moved 388.0134 479.2155 528 0.2069712 0.2700616
Moved 388.0296 466.5229 523.5229 0.1849357 0.2614254
Moved 388.046 452.0941 515.5882 0.1598856 0.2461191
Moved 388.0609 438.0751 509.1116 0.1355471 0.2336257
Moved 388.076 418.6488 501.1456 0.1018207 0.2182591
Moved 388.0918 401.0143 493.5893 0.07120541 0.203683
Moved 388.1078 386.2536 487.9104 0.04557922 0.1927283
Moved 388.1222 374.2818 483.1207 0.02479471 0.183489
Moved 388.1408 358.5736 477.3904 -0.002476312 0.1724352
Moved 388.1533 346.3447 472.6724 -0.02370708 0.1633339
Moved 388.1678 338.4435 468.2534 -0.03742452 0.1548097
Moved 388.1841 327.2079 462.6039 -0.05693073 0.1439119
Moved 388.1994 317.2364 457.8243 -0.07424238 0.1346919
Moved 388.2152 307.3387 453.288 -0.09142596 0.1259412
Moved 388.2309 298.9171 449.9586 -0.1060466 0.1195188
Moved 388.2462 291.4041 447.8808 -0.1190901 0.1155107
Moved 388.2607 284.7618 444.8809 -0.1306218 0.1097239
Moved 388.2765 279.9292 443.2323 -0.1390118 0.1065438
Moved 388.2928 275.5912 441.8637 -0.1465431 0.1039037
Moved 388.3076 271.2664 439.4221 -0.1540514 0.09919383
Moved 388.3234 266.95 437.9833 -0.1615451 0.09641838
Moved 388.3381 264.0808 436.5404 -0.1665264 0.09363497
Moved 388.3532 261.103 435.103 -0.1716961 0.09086225
Moved 388.3688 258.3209 433.6605 -0.1765262 0.08807956
Moved 388.3857 256 432.5 -0.1805555 0.08584099
Moved 388.3996 254.1198 432.1198 -0.1838198 0.08510748
Moved 388.4157 251.3552 430.6776 -0.1886195 0.08232552
Moved 388.4312 251 430.2369 -0.1892361 0.08147551
Moved 388.4469 249.7982 430 -0.1913225 0.08101846
Moved 388.4614 248.3566 429.3566 -0.1938254 0.07977726
Moved 388.4761 248 429 -0.1944444 0.07908947
Moved 388.4932 246.5 429 -0.1970486 0.07908947
Ended 388.5075 246 428 -0.1979166 0.07716043
Began 389.1422 331 546 -0.05034722 0.3047838
Stationary 389.1553 331 546 -0.05034722 0.3047838
Stationary 389.1686 331 546 -0.05034722 0.3047838
Stationary 389.1855 331 546 -0.05034722 0.3047838
Stationary 389.2103 331 546 -0.05034722 0.3047838
Stationary 389.2213 331 546 -0.05034722 0.3047838
Stationary 389.2316 331 546 -0.05034722 0.3047838
Stationary 389.2457 331 546 -0.05034722 0.3047838
Moved 389.2623 336.6259 552.3292 -0.04057996 0.3169929
Moved 389.2787 340.1519 557.3037 -0.0344586 0.3265888
Moved 389.2976 341.5843 559.1686 -0.03197171 0.3301862
