my bare face in the wind
Moved 268.0752 150 441.2102 -0.4861112 0.1368575
Moved 268.0909 160.1824 446.6368 -0.4625407 0.1508149
Moved 268.107 165.6967 450.218 -0.4497762 0.1600256
Moved 268.1218 174.6268 456.4477 -0.4291046 0.1760485
Moved 268.1378 184.7202 463.1259 -0.4057403 0.1932248
Moved 268.1532 192.8788 467.9273 -0.3868546 0.2055743
Moved 268.1685 200.0397 470.8159 -0.3702784 0.2130038
Moved 268.1838 209.9332 474.5428 -0.3473769 0.2225894
Moved 268.199 219.9889 478.8524 -0.3240998 0.2336737
Moved 268.2147 228.5 482.5 -0.3043981 0.2430555
Moved 268.2299 237.3363 483.5841 -0.2839437 0.2458438
Moved 268.2457 245.1436 486.4575 -0.2658712 0.2532341
Moved 268.2609 254.6601 489.3314 -0.2438424 0.260626
Moved 268.2764 262.5501 491.11 -0.2255784 0.2652006
Moved 268.2921 269.1768 492.5442 -0.2102389 0.2688892
Moved 268.3072 274.9375 493.9844 -0.196904 0.2725935
Moved 268.3226 279.2615 494 -0.1868946 0.2726337
Moved 268.3383 284.1597 495.5399 -0.1755562 0.2765944
Moved 268.3535 287.8982 496 -0.1669023 0.2777777
Moved 268.3687 293.5363 497.3841 -0.1538512 0.2813376
Moved 268.3844 297.4802 498.8267 -0.1447219 0.2850481
Moved 268.3996 300.5165 499 -0.1376932 0.2854938
Moved 268.4152 304.4005 500 -0.1287027 0.2880658
Moved 268.431 308.3924 501.1308 -0.119462 0.2909742
Moved 268.4463 310.3355 502.1678 -0.1149641 0.2936413
Moved 268.4615 313.9758 502.6586 -0.1065375 0.2949038
Moved 268.477 318.2827 503 -0.09656776 0.2957818
Moved 268.4915 321.0665 504.5333 -0.09012386 0.2997254
Moved 268.5083 323.9496 505 -0.08344988 0.3009258
Moved 268.5233 326.8272 506.4136 -0.07678896 0.3045616
Moved 268.5388 328.8524 506.8524 -0.07210096 0.3056901
Moved 268.5549 329.9916 507 -0.0694638 0.3060699
Moved 268.5709 330.5 507 -0.06828706 0.3060699
Moved 268.5839 331.8666 507 -0.06512359 0.3060699
Moved 268.5995 332.5 507 -0.06365741 0.3060699
Moved 268.6193 332 508.3721 -0.06481484 0.3095989
Stationary 268.63 332 508.3721 -0.06481484 0.3095989
Stationary 268.6452 332 508.3721 -0.06481484 0.3095989
Stationary 268.6619 332 508 -0.06481484 0.3086419
Stationary 268.6777 332 508 -0.06481484 0.3086419
Moved 268.6918 332 509 -0.06481484 0.3112139
Stationary 268.7078 332 509 -0.06481484 0.3112139
Moved 268.7287 321.6555 509 -0.08876035 0.3112139
Moved 268.7393 319.3171 510 -0.0941733 0.3137859
Moved 268.7539 314.9214 510 -0.1043487 0.3137859
Moved 268.7699 308.5 511.5 -0.119213 0.317644
Moved 268.7851 303.6277 512.8745 -0.1304913 0.321179
Moved 268.8005 296.449 514.3102 -0.1471088 0.3248718
Moved 268.8157 291.0291 515.7427 -0.1596548 0.3285563
Moved 268.8308 284.0663 517.1868 -0.1757725 0.3322704
Moved 268.8462 279.5206 518 -0.1862948 0.3343621
Moved 268.8613 274.8275 519.0575 -0.1971585 0.3370819
Moved 268.8778 272.016 519 -0.2036667 0.3369341
Moved 268.8932 269.7888 520 -0.2088224 0.3395061
Moved 268.9094 266.9194 520 -0.2154643 0.3395061
Moved 268.9236 264.5237 521 -0.22101 0.3420781
Moved 268.9388 263.0876 521 -0.2243343 0.3420781
Moved 268.955 262.5 521 -0.2256944 0.3420781
Moved 268.97 261.2154 521 -0.2286681 0.3420781
Moved 268.9855 261 522.2227 -0.2291666 0.3452229
Moved 269.0009 259.7748 522 -0.2320027 0.3446501
Ended 269.017 260 522 -0.2314815 0.3446501
Began 269.6161 361 381 0.002314846 -0.01800419
Stationary 269.6335 361 381 0.002314846 -0.01800419
Stationary 269.6476 361 381 0.002314846 -0.01800419
Stationary 269.6646 361 381 0.002314846 -0.01800419
Stationary 269.679 361 381 0.002314846 -0.01800419
Stationary 269.6949 361 381 0.002314846 -0.01800419
Stationary 269.711 361 381 0.002314846 -0.01800419
Moved 269.7305 346 381 -0.03240739 -0.01800419
Moved 269.742 341.0438 381 -0.04388005 -0.01800419
Moved 269.7569 328.6667 381 -0.07253091 -0.01800419
Moved 269.7727 316.1333 381 -0.1015434 -0.01800419
Moved 269.7874 306.8421 381 -0.1230506 -0.01800419
Moved 269.8028 296.7281 391.2719 -0.1464626 0.008415253
Moved 269.819 286.6381 389.9088 -0.1698192 0.00490946
Moved 269.8335 279.2356 390 -0.1869546 0.005143954
Moved 269.8488 271.6316 391.3383 -0.2045565 0.00858609
Moved 269.8667 262.5327 392 -0.2256187 0.01028803
Moved 269.8806 252.7191 393.3259 -0.2483355 0.01369822
Moved 269.8956 246.1213 393 -0.2636081 0.01285996
Moved 269.9106 240.0918 394.2271 -0.2775653 0.01601604
Moved 269.9255 235.3653 394 -0.2885063 0.01543206
Moved 269.9439 230.6906 394 -0.2993274 0.01543206
Moved 269.9577 226.4969 394 -0.3090349 0.01543206
Moved 269.9728 221.1761 394 -0.3213517 0.01543206
Moved 269.9881 215.7998 394 -0.3337967 0.01543206
Moved 270.0039 209.0511 394 -0.3494188 0.01543206
Moved 270.0197 202.3762 394 -0.3648699 0.01543206
Moved 270.0348 195.2341 394 -0.3814025 0.01543206
Moved 270.0503 188.0069 394 -0.3981321 0.01543206
Moved 270.0659 183.2419 394 -0.4091623 0.01543206
Moved 270.0806 177.5585 394 -0.4223183 0.01543206
Moved 270.0965 172.5966 394 -0.4338043 0.01543206
Moved 270.1105 168.2778 394 -0.4438013 0.01543206
Moved 270.1267 164.6438 394 -0.4522135 0.01543206
Moved 270.1422 161.7635 394 -0.4588808 0.01543206
Moved 270.158 159 394 -0.4652778 0.01543206
Moved 270.1724 158.2888 394 -0.466924 0.01543206
Moved 270.1919 156.9515 394 -0.4700197 0.01543206
Moved 270.2041 155.5157 394 -0.4733434 0.01543206
Stationary 270.2183 155.5157 394 -0.4733434 0.01543206
Stationary 270.2334 156 394 -0.4722222 0.01543206
Moved 270.25 156 388.3958 -0.4722222 0.001017881
Moved 270.2656 156 384.5186 -0.4722222 -0.008954413
Moved 270.2816 156 377.5 -0.4722222 -0.02700625
Moved 270.2954 167.1239 369.2266 -0.4464725 -0.04828559
Moved 270.3131 176.8296 356.6476 -0.4240055 -0.08063885
Moved 270.3276 185.5708 346.0366 -0.4037714 -0.1079307
Moved 270.343 195.9601 333.9028 -0.3797221 -0.139139
Moved 270.3593 205.4545 322.394 -0.3577442 -0.1687398
Moved 270.3736 213.1146 313.8854 -0.3400124 -0.190624
Moved 270.389 220.2739 305.2714 -0.3234401 -0.2127794
Moved 270.4055 224.8146 299.7484 -0.3129292 -0.2269848
Moved 270.4201 230.0214 293.9715 -0.3008764 -0.2418429
Moved 270.4349 234.367 289.633 -0.2908171 -0.2530016
Moved 270.4506 237.7863 287.2137 -0.2829021 -0.2592242
Moved 270.4669 239.3334 284.3332 -0.2793208 -0.2666328
Moved 270.4818 241.7735 283.2265 -0.2736724 -0.2694792
Moved 270.497 244.4275 280.5725 -0.267529 -0.2763053
Moved 270.5127 245.2019 279.7981 -0.2657364 -0.2782971
Moved 270.5282 246.7213 278.2787 -0.2622192 -0.2822051
Moved 270.543 249.3079 276.8461 -0.2562317 -0.2858898
Moved 270.5612 252.7865 273.2136 -0.2481795 -0.2952326
Moved 270.5739 256.0712 269.9288 -0.2405759 -0.3036812
Moved 270.596 267.5942 261.2435 -0.2139023 -0.3260199
Stationary 270.6076 267.5942 261.2435 -0.2139023 -0.3260199
Moved 270.6195 273.1403 255.8596 -0.2010641 -0.3398673
Moved 270.6365 281.8633 248.6139 -0.1808719 -0.3585034
Moved 270.6516 289.5872 243.3302 -0.1629926 -0.3720932
Moved 270.6668 295.4303 238.9272 -0.1494669 -0.3834177
Moved 270.6825 300.4 236.4 -0.1379629 -0.3899176
Moved 270.6973 303.4814 234.7593 -0.13083 -0.3941377
Moved 270.7131 306.3658 234 -0.1241532 -0.3960905
Moved 270.7273 307.8288 233.1713 -0.1207667 -0.3982221
Moved 270.7432 309.215 231.785 -0.117558 -0.4017874
Moved 270.7584 310.6558 231 -0.1142228 -0.4038066
Moved 270.7742 312.0938 229.9061 -0.1108939 -0.4066201
Moved 270.7898 313.5 230 -0.1076389 -0.4063786
Stationary 270.8061 313.5 230 -0.1076389 -0.4063786
Moved 270.8203 313 230 -0.1087963 -0.4063786
Stationary 270.8368 313 230 -0.1087963 -0.4063786
Moved 270.8507 313 240.0724 -0.1087963 -0.3804723
Moved 270.8668 313 247.155 -0.1087963 -0.3622557
Moved 270.8826 306.0277 264.4584 -0.1249359 -0.317751
Moved 270.8969 303.7005 280.2949 -0.130323 -0.2770194
Moved 270.9156 300.5433 294.7403 -0.1376313 -0.2398656
Moved 270.9295 297.6677 310.8279 -0.1442878 -0.1984879
Moved 270.9437 295 327 -0.150463 -0.1568931
Moved 270.9605 291.1373 340.735 -0.1594043 -0.1215665
Moved 270.9809 284.3984 377.4141 -0.1750036 -0.02722728
Stationary 270.9924 284.3984 377.4141 -0.1750036 -0.02722728
Moved 271.0057 281.9098 391.4511 -0.1807644 0.008876235
Moved 271.0224 279.0627 404.2178 -0.1873548 0.0417125
Moved 271.037 277.1666 416.2505 -0.1917441 0.07266068
Moved 271.0523 275.6351 429.2838 -0.1952891 0.1061824
Moved 271.0696 276 435.2292 -0.1944444 0.1214742
Moved 271.0832 274.1255 444.3726 -0.1987836 0.1449913
Moved 271.0978 274 451.5602 -0.199074 0.1634779
Moved 271.115 273 457.755 -0.2013889 0.179411
Moved 271.1291 271.8101 462.5698 -0.2041434 0.1917947
Moved 271.1442 272 469.1229 -0.2037037 0.2086492
Moved 271.1591 270.9351 474.1948 -0.2061688 0.2216945
Moved 271.1757 271 478.535 -0.2060186 0.2328576
Moved 271.1911 270 483.8415 -0.2083333 0.2465058
Moved 271.2072 270 489.2084 -0.2083333 0.2603095
Moved 271.221 270 491.985 -0.2083333 0.267451
Moved 271.2372 269 495.8596 -0.2106481 0.2774165
Moved 271.2527 269 498.7322 -0.2106481 0.2848049
Moved 271.2681 269 502.6144 -0.2106481 0.2947901
Moved 271.2829 269 503.9237 -0.2106481 0.2981576
Moved 271.2984 269 506.6668 -0.2106481 0.3052129
Moved 271.3215 269 510.2141 -0.2106481 0.3143364
Stationary 271.3332 269 510.2141 -0.2106481 0.3143364
Moved 271.3441 268.348 511.652 -0.2121574 0.3180349
Moved 271.3605 267.5 512.5 -0.2141203 0.3202159
Moved 271.3759 268 513.2662 -0.212963 0.3221866
Stationary 271.3907 268 513.2662 -0.212963 0.3221866
Moved 271.4063 268 514 -0.212963 0.324074
Ended 271.4214 268 514 -0.212963 0.324074
Began 271.7306 535 528 0.4050927 0.3600822
Stationary 271.7464 535 528 0.4050927 0.3600822
Stationary 271.7621 535 528 0.4050927 0.3600822
Stationary 271.7758 535 528 0.4050927 0.3600822
Stationary 271.7905 535 528 0.4050927 0.3600822
Stationary 271.8092 535 528 0.4050927 0.3600822
Moved 271.8237 523.4707 515.1897 0.3784043 0.327134
Moved 271.8393 518.0435 505.0652 0.3658413 0.3010935
Moved 271.8548 509.4872 491.1667 0.3460352 0.2653463
Moved 271.8702 489.5321 458.2202 0.2998427 0.1806073
Moved 271.8848 472.3665 425.733 0.2601076 0.09704974
Moved 271.9005 456.5131 398.2499 0.2234099 0.02636285
Moved 271.9169 443.1518 373.1595 0.192481 -0.03816997
Moved 271.9318 435.5161 355.4385 0.1748057 -0.08374869
Moved 271.9533 421.5688 317.8486 0.1425204 -0.1804305
Moved 271.967 418.5089 302.2987 0.1354371 -0.2204252
Stationary 271.9781 418.5089 302.2987 0.1354371 -0.2204252
Moved 271.9927 414.6562 290.6247 0.126519 -0.2504509
Moved 272.0078 411.7895 279.1578 0.119883 -0.2799439
Moved 272.0226 409 268.2148 0.113426 -0.3080895
Moved 272.0385 407.0159 259.0557 0.1088331 -0.331647
Moved 272.0533 405.5733 251.8667 0.1054939 -0.3501372
Moved 272.069 404.3451 245.0708 0.1026507 -0.3676163
Moved 272.0846 403.0194 239.0776 0.09958197 -0.3830307
Moved 272.1 401.5807 231.9036 0.09625167 -0.4014826
Moved 272.1173 400.1468 228.4404 0.09293238 -0.4103899
Moved 272.1312 400 224.1046 0.09259263 -0.4215417
Moved 272.1463 400 218.5289 0.09259263 -0.4358823
Moved 272.1615 398.829 213.316 0.08988202 -0.44929
Moved 272.1765 399 211 0.09027779 -0.455247
Moved 272.1927 399 208.6105 0.09027779 -0.4613929
Moved 272.2081 399 206.8689 0.09027779 -0.4658722
Moved 272.2235 399 204.4264 0.09027779 -0.4721544
Moved 272.2387 397.9881 202.9882 0.08793543 -0.4758535
Moved 272.2597 398 201.5493 0.08796295 -0.4795544
Moved 272.2701 398 200.1106 0.08796295 -0.4832547
Moved 272.2848 398 198.6719 0.08796295 -0.4869551
Moved 272.2996 398 196.2679 0.08796295 -0.4931381
Stationary 272.3152 398 196.2679 0.08796295 -0.4931381
Moved 272.3309 398 194.6558 0.08796295 -0.4972847
Moved 272.3466 397 194.2148 0.0856481 -0.4984186
Moved 272.368 397 192.7703 0.0856481 -0.5021341
Stationary 272.3816 397 192.7703 0.0856481 -0.5021341
Ended 272.3929 397 193 0.0856481 -0.5015433
Began 272.8668 296 548 -0.1481481 0.4115225
Stationary 272.8874 296 548 -0.1481481 0.4115225
Stationary 272.9015 296 548 -0.1481481 0.4115225
Stationary 272.9169 296 548 -0.1481481 0.4115225
Stationary 272.9327 296 548 -0.1481481 0.4115225
Moved 272.9477 313.3081 532.4739 -0.1080831 0.3715893
Moved 272.9645 322.0118 518.3137 -0.08793567 0.335169
Moved 272.9792 328.0679 508.4913 -0.07391681 0.3099056
Moved 272.9986 334.8756 495.2488 -0.05815829 0.2758456
Moved 273.0103 342.4888 478.0225 -0.04053523 0.2315391
Moved 273.0264 348.2622 465.4099 -0.02717073 0.1990995
Moved 273.0422 352.5086 454.4799 -0.01734118 0.1709873
Moved 273.056 357.7609 442.5381 -0.00518317 0.1402727
Moved 273.0721 362.153 430.9252 0.004983942 0.1104043
Moved 273.0879 365.2344 422.0623 0.01211673 0.08760872
Moved 273.1033 367.8662 414.3345 0.01820882 0.06773265
Moved 273.1176 370.7542 405.7374 0.02489398 0.04562087
Moved 273.1329 373.6314 399.9214 0.0315543 0.03066188
Moved 273.1481 375.2493 394.0029 0.03529926 0.01543955
Moved 273.1674 379.3858 386.9213 0.04487465 -0.002774603
Moved 273.1809 381.1243 380.3786 0.04889876 -0.01960236
Moved 273.1952 385.5 375 0.05902777 -0.03343629
Moved 273.2108 387.3049 367.7378 0.06320576 -0.05211473
Moved 273.226 390.2041 360.4899 0.06991684 -0.07075651
Moved 273.242 392.553 354.3409 0.07535418 -0.08657172
Moved 273.2564 393.9929 351.0142 0.07868727 -0.09512819
Moved 273.2762 395.421 346.7372 0.08199294 -0.1061287
Moved 273.2878 395 345.2713 0.08101851 -0.109899
Moved 273.3027 396.3085 343.6915 0.08404751 -0.1139623
Moved 273.3182 396 342.6575 0.08333336 -0.1166216
Moved 273.3335 396 341.1165 0.08333336 -0.1205853
Moved 273.3493 396 339.6728 0.08333336 -0.1242984
Moved 273.3646 396 339 0.08333336 -0.1260288
Stationary 273.3806 396 339 0.08333336 -0.1260288
Stationary 273.3939 396 339 0.08333336 -0.1260288
Moved 273.4115 385.1331 346.6068 0.0581785 -0.106464
Moved 273.426 380.2365 350.6108 0.04684389 -0.09616577
Moved 273.4424 364.6196 362.1043 0.01069357 -0.06660422
Moved 273.4571 352.3828 374.6944 -0.01763255 -0.03422231
Moved 273.4739 342.5 386 -0.04050925 -0.005144111
Moved 273.4883 332.2403 396.7597 -0.06425858 0.0225301
Moved 273.5042 323.5157 406.8983 -0.08445437 0.0486067
Moved 273.5183 314.1165 416.7241 -0.1062119 0.07387868
Moved 273.5382 307.3693 423.6307 -0.1218304 0.0916428
Moved 273.5509 298.8859 433.4664 -0.1414678 0.1169403
Moved 273.5677 293.9308 441.6038 -0.1529379 0.1378697
Moved 273.5818 289.4126 448.979 -0.1633967 0.1568389
Moved 273.5957 284.7028 455.5945 -0.1742992 0.173854
Moved 273.6116 281.851 460.2235 -0.1809005 0.18576
Moved 273.6271 277.5 466 -0.1909722 0.2006171
Moved 273.6422 274.8161 470.184 -0.197185 0.2113784
Moved 273.6573 271.8465 474.2302 -0.204059 0.2217855
Moved 273.674 267.5 481.5 -0.2141203 0.2404835
Moved 273.6885 264.0742 486.8887 -0.2220504 0.2543432
Moved 273.7046 261.2016 491.1976 -0.2287001 0.2654259
Moved 273.7197 258.3256 494.6744 -0.2353573 0.2743682
Moved 273.735 255.4516 498.8226 -0.2420103 0.2850375
Moved 273.7505 254.5 501 -0.244213 0.2906378
Moved 273.7661 253.2014 503.5972 -0.247219 0.2973179
Moved 273.7809 251.7641 505.2358 -0.2505459 0.3015324
Moved 273.8008 250.3214 506.6786 -0.2538856 0.3052431
Moved 273.8135 250 508.1196 -0.2546296 0.3089496
Moved 273.8278 248.4369 509.5631 -0.2582479 0.3126622
Moved 273.8425 248 511.0029 -0.2592593 0.3163654
Stationary 273.8577 248 511.0029 -0.2592593 0.3163654
Moved 273.8734 246.7537 512.2463 -0.2621442 0.3195634
Moved 273.8889 247 513.5 -0.2615741 0.3227879
Stationary 273.9051 247 513.5 -0.2615741 0.3227879
Ended 273.9189 247 514 -0.2615741 0.324074
Began 274.1928 209 542 -0.349537 0.3960905
Stationary 274.2159 209 542 -0.349537 0.3960905
Stationary 274.2289 209 542 -0.349537 0.3960905
Stationary 274.2438 209 542 -0.349537 0.3960905
Stationary 274.2579 209 542 -0.349537 0.3960905
Stationary 274.2739 209 542 -0.349537 0.3960905
Stationary 274.2899 209 542 -0.349537 0.3960905
Moved 274.3116 237.2118 522.4379 -0.284232 0.3457763
Stationary 274.3225 237.2118 522.4379 -0.284232 0.3457763
Moved 274.336 254.316 513.842 -0.2446389 0.3236676
Moved 274.3532 274.1843 507.0056 -0.1986475 0.3060843
Moved 274.3701 293.0845 501.051 -0.1548971 0.2907688
Moved 274.3822 313.1367 495.9658 -0.1084799 0.2776897
Moved 274.398 329.3012 492.7634 -0.0710621 0.2694532
Moved 274.4155 343 490 -0.03935183 0.2623456
Moved 274.4281 354.5128 487.1218 -0.0127018 0.2549427
Moved 274.4437 367.5714 484.9286 0.01752645 0.2493018
Moved 274.4621 380.5 482 0.04745374 0.2417695
Moved 274.4753 392.5402 481.0511 0.07532448 0.2393289
Moved 274.4901 405.5363 479.6071 0.105408 0.2356148
Moved 274.5072 414.7968 479 0.1268445 0.2340534
Moved 274.521 422.3285 477.7343 0.1442788 0.230798
Moved 274.5383 428.7123 476.7146 0.1590562 0.2281753
Moved 274.5595 445.3107 477 0.1974784 0.2289094
Stationary 274.57 445.3107 477 0.1974784 0.2289094
Moved 274.5811 453.2018 477 0.2157449 0.2289094
Moved 274.5988 460.6979 477 0.2330971 0.2289094
Moved 274.614 467.8644 477 0.249686 0.2289094
Moved 274.6293 475.1003 477 0.2664357 0.2289094
Moved 274.6436 479.3068 477 0.2761731 0.2289094
Moved 274.6593 483.624 477 0.2861668 0.2289094
Moved 274.6744 486.9575 477 0.293883 0.2289094
Moved 274.6905 491.2564 477 0.3038342 0.2289094
Moved 274.7066 492.7025 477 0.3071818 0.2289094
Moved 274.7229 494.2907 477 0.3108581 0.2289094
Moved 274.7366 495.7308 477 0.3141916 0.2289094
Moved 274.7526 496.8974 477 0.3168921 0.2289094
Moved 274.7673 498.3063 477 0.3201535 0.2289094
Stationary 274.7834 498.3063 477 0.3201535 0.2289094
Moved 274.803 500.1686 471.3254 0.3244644 0.2143144
Moved 274.8166 500 460.4517 0.324074 0.186347
Moved 274.829 492.6106 439.0544 0.306969 0.1313126
Moved 274.8453 481.9657 413.4271 0.282328 0.06539894
Moved 274.8625 472.381 390.9525 0.2601412 0.00759368
Moved 274.8761 462.7415 363.2245 0.2378276 -0.06372295
Moved 274.8926 458.5557 347.7041 0.2281381 -0.1036419
Moved 274.907 454.1807 330.0842 0.2180108 -0.1489605
Moved 274.923 449.9298 315.4326 0.2081708 -0.1866445
Moved 274.9384 448.4102 304.8458 0.2046532 -0.213874
Moved 274.9535 445.5368 294.3788 0.1980019 -0.2407954
Moved 274.9684 444.5 288.5 0.1956019 -0.2559158
Moved 274.9841 443.2528 281.2642 0.1927149 -0.2745262
Moved 274.9993 441.8489 275.3958 0.1894651 -0.2896201
Moved 275.0151 440.4105 270.2313 0.1861354 -0.302903
Moved 275.0362 438 262.0734 0.1805556 -0.3238854
Stationary 275.0475 438 262.0734 0.1805556 -0.3238854
Moved 275.0604 437.0912 259.1823 0.1784517 -0.3313213
Moved 275.0762 435.6519 256.3038 0.1751201 -0.3387248
Moved 275.0924 434.6541 252.9623 0.1728105 -0.3473194
Moved 275.107 434.1049 249.3147 0.1715391 -0.3567009
Moved 275.1228 432.6662 246.3324 0.1682088 -0.3643715
Moved 275.1385 431.2246 242.4492 0.1648718 -0.3743591
Moved 275.1548 431 240.7858 0.1643519 -0.3786376
Moved 275.1689 429.3489 238.3489 0.1605299 -0.3849051
Moved 275.1845 429 236.9081 0.1597223 -0.388611
Moved 275.2001 427.8691 235.8691 0.1571044 -0.3912832
Moved 275.2157 427.3752 234.3752 0.1559612 -0.3951254
Moved 275.2306 425.9312 232.9312 0.1526185 -0.3988397
Moved 275.2516 422.1353 232 0.1438318 -0.4012346
Stationary 275.2629 422.1353 232 0.1438318 -0.4012346
Moved 275.2764 415.1846 232 0.1277422 -0.4012346
Moved 275.2928 397.1385 250.2179 0.08596877 -0.3543778
