just in time for the party
Basic
0.4 0.4
288 259.2
Stationary 190.085 429.4574 471 0.2411714 0.3202158
Moved 190.1007 431.0044 471 0.246543 0.3202158
Moved 190.1151 432.4431 471 0.2515384 0.3202158
Moved 190.1313 433.8818 461.3546 0.2565342 0.2830036
Moved 190.1475 435.3318 457.0045 0.2615689 0.2662208
Moved 190.1624 436 450.9454 0.2638888 0.2428446
Moved 190.1777 436 446.3888 0.2638888 0.2252653
Moved 190.2007 437 433.4293 0.2673611 0.1752674
Stationary 190.2112 437 433.4293 0.2673611 0.1752674
Moved 190.2237 437 426.2397 0.2673611 0.1475296
Moved 190.2391 437 417.8417 0.2673611 0.1151299
Moved 190.2544 437 409.8065 0.2673611 0.08412973
Moved 190.2697 437 404.0401 0.2673611 0.06188298
Moved 190.2856 437 400.1457 0.2673611 0.0468582
Moved 190.3006 437 395.919 0.2673611 0.03055154
Moved 190.3155 437 391.6026 0.2673611 0.01389886
Moved 190.3326 437 387.3599 0.2673611 -0.00246984
Moved 190.3468 437 384.2942 0.2673611 -0.01429711
Moved 190.3619 437 379.6434 0.2673611 -0.03223984
Moved 190.3776 437 375.3078 0.2673611 -0.04896693
Moved 190.3935 437 371.6675 0.2673611 -0.06301102
Moved 190.4088 437 367.723 0.2673611 -0.07822931
Moved 190.4238 437 363.4146 0.2673611 -0.09485149
Moved 190.4413 437 359.0927 0.2673611 -0.1115254
Moved 190.4559 437 354.7827 0.2673611 -0.1281532
Moved 190.4745 437 350.5 0.2673611 -0.144676
Moved 190.4861 437 348.0722 0.2673611 -0.1540425
Moved 190.5016 437 343.7906 0.2673611 -0.1705607
Moved 190.517 437 341.0727 0.2673611 -0.1810468
Moved 190.5321 437 338.0598 0.2673611 -0.1926708
Moved 190.548 437 333.7735 0.2673611 -0.2092072
Moved 190.5631 437 330.4487 0.2673611 -0.2220343
Moved 190.5779 437 326.1323 0.2673611 -0.2386872
Moved 190.5951 437 322.8162 0.2673611 -0.2514807
Moved 190.6092 437 318.49 0.2673611 -0.2681714
Moved 190.6245 437 314.5 0.2673611 -0.2835649
Moved 190.6394 437 309.8588 0.2673611 -0.3014707
Moved 190.6553 437 306.6887 0.2673611 -0.3137012
Moved 190.6718 430 302.2127 0.2430555 -0.3309695
Moved 190.6867 428.9554 298.9108 0.2394284 -0.3437085
Moved 190.7027 429 294.5512 0.2395834 -0.3605278
Moved 190.7175 428.0915 292.183 0.2364288 -0.3696643
Moved 190.733 428 290.6343 0.2361111 -0.3756391
Moved 190.7538 428 288.3741 0.2361111 -0.3843591
Moved 190.7654 427 287.1324 0.2326389 -0.3891495
Moved 190.7794 427 285.7011 0.2326389 -0.3946717
Moved 190.7955 425.5 284.5 0.2274306 -0.3993055
Moved 190.809 424.9093 283.9093 0.2253794 -0.4015844
Moved 190.8251 424.3882 284 0.2235702 -0.4012345
Moved 190.8423 422.9473 284 0.2185669 -0.4012345
Moved 190.8553 420.7483 284 0.2109316 -0.4012345
Moved 190.8708 413.9641 284 0.1873752 -0.4012345
Moved 190.8869 406.7649 294.4702 0.1623781 -0.3608403
Moved 190.9037 401.0399 299.9601 0.1424995 -0.33966
Moved 190.9168 394.363 307.637 0.1193158 -0.3100424
Moved 190.9329 388.5356 314.8306 0.09908184 -0.2822897
Moved 190.9491 382.5786 323.0358 0.07839768 -0.2506337
Moved 190.9641 379.2368 327.6842 0.0667946 -0.2326998
Moved 190.979 375.004 334.66 0.05209728 -0.2057872
Moved 190.9963 370.9084 341.6374 0.03787651 -0.1788682
Moved 191.0167 363.0469 354.2551 0.01057968 -0.1301885
Stationary 191.0282 363.0469 354.2551 0.01057968 -0.1301885
Moved 191.0399 359.8142 359.2787 -0.0006452202 -0.1108073
Moved 191.056 356.94 364.1199 -0.0106249 -0.09212988
Moved 191.0722 354.5131 368.2303 -0.01905173 -0.0762718
Moved 191.0869 350.6785 373.4286 -0.03236622 -0.05621674
Moved 191.1026 347.9113 378.7216 -0.04197448 -0.03579634
Moved 191.1177 345.0368 383.9448 -0.0519555 -0.01564508
Moved 191.1334 340.7393 389.681 -0.0668776 0.006485279
Moved 191.1505 338.2763 393.5855 -0.07542952 0.02154898
Moved 191.1642 335.4062 397.8907 -0.08539527 0.03815868
Moved 191.1783 334.5 401.5 -0.08854166 0.05208333
Moved 191.1954 330.4657 405.5343 -0.1025498 0.06764764
Moved 191.2123 327.433 411.1339 -0.1130797 0.08925107
Moved 191.2238 324.5555 414.1668 -0.1230714 0.1009521
Moved 191.2405 322.8357 417.3287 -0.1290429 0.1131507
Moved 191.2561 319.7949 420.2051 -0.1396012 0.1242482
Moved 191.2751 317.9586 423.0828 -0.145977 0.1353501
Moved 191.287 315.0313 425.9688 -0.1561414 0.1464842
Moved 191.3014 313.4442 427.5557 -0.1616519 0.1526069
Moved 191.3172 312.007 429.9859 -0.1666422 0.1619824
Moved 191.3328 310.5684 431.4316 -0.1716376 0.1675603
Moved 191.3478 308.1242 433.7515 -0.1801242 0.1765104
Moved 191.3633 306.6888 436.6223 -0.1851082 0.1875859
Moved 191.3785 303.4942 439.5058 -0.1962007 0.1987106
Moved 191.3957 301.811 442.378 -0.2020451 0.2097916
Moved 191.4095 299.5367 444.4633 -0.2099421 0.2178367
Moved 191.4246 298.2528 447.4944 -0.2144 0.2295307
Moved 191.4414 296.8134 449.1866 -0.2193981 0.2360594
Moved 191.4559 294.3756 451.6243 -0.2278624 0.2454642
Moved 191.4709 292.9329 454.1342 -0.2328719 0.2551473
Moved 191.4878 293 455.5 -0.2326389 0.2604165
Moved 191.5043 291.0582 456.9418 -0.2393813 0.2659789
Moved 191.5219 289.9778 458.0222 -0.2431325 0.2701474
Moved 191.5338 288.5272 459.4728 -0.2481695 0.2757436
Moved 191.549 287.0897 460.9103 -0.2531607 0.2812894
Moved 191.5642 287 462.3452 -0.2534722 0.2868254
Moved 191.5801 285.2122 463.7878 -0.2596798 0.2923909
Moved 191.5949 285 465.223 -0.2604166 0.2979281
Stationary 191.61 285 465.223 -0.2604166 0.2979281
Moved 191.6257 283.152 465.848 -0.2668332 0.3003392
Moved 191.6418 283 467.2443 -0.2673611 0.3057262
Moved 191.6573 281.5 467 -0.2725694 0.3047838
Moved 191.6723 282 468.056 -0.2708333 0.308858
Moved 191.6882 281 468.5529 -0.2743056 0.3107748
Moved 191.7033 281 469.5 -0.2743056 0.3144289
Moved 191.7182 279.779 469 -0.2785452 0.3125
Moved 191.734 279.345 470 -0.2800522 0.3163579
Moved 191.7508 278.5 470 -0.2829861 0.3163579
Stationary 191.7692 278.5 470 -0.2829861 0.3163579
Moved 191.7797 279 471.249 -0.28125 0.3211765
Stationary 191.7971 279 471.249 -0.28125 0.3211765
Stationary 191.8102 279 471.249 -0.28125 0.3211765
Ended 191.8264 279 472 -0.28125 0.324074
Began 192.7166 323 311 -0.1284722 -0.297068
Stationary 192.7366 323 311 -0.1284722 -0.297068
Stationary 192.7515 323 311 -0.1284722 -0.297068
Stationary 192.766 323 311 -0.1284722 -0.297068
Stationary 192.7807 323 311 -0.1284722 -0.297068
Stationary 192.799 323 311 -0.1284722 -0.297068
Stationary 192.8142 323 311 -0.1284722 -0.297068
Stationary 192.8302 323 311 -0.1284722 -0.297068
Stationary 192.8463 323 311 -0.1284722 -0.297068
Stationary 192.8587 323 311 -0.1284722 -0.297068
Stationary 192.8774 323 311 -0.1284722 -0.297068
Stationary 192.8896 323 311 -0.1284722 -0.297068
Stationary 192.9042 323 311 -0.1284722 -0.297068
Stationary 192.9194 323 311 -0.1284722 -0.297068
Stationary 192.9349 323 311 -0.1284722 -0.297068
Moved 192.9516 323 317.4565 -0.1284722 -0.2721587
Moved 192.9669 323 321.152 -0.1284722 -0.2579014
Moved 192.9827 323 324.1859 -0.1284722 -0.2461965
Moved 192.9985 323 326.0328 -0.1284722 -0.2390712
Moved 193.0132 323 328.943 -0.1284722 -0.2278435
Moved 193.0283 323 331.8249 -0.1284722 -0.2167251
Moved 193.0436 323 335.1001 -0.1284722 -0.2040892
Moved 193.0591 323 338.4658 -0.1284722 -0.1911043
Moved 193.0747 323 341.8604 -0.1284722 -0.1780076
Moved 193.1011 323 347.6098 -0.1284722 -0.1558265
Moved 193.1133 323 350.4944 -0.1284722 -0.1446977
Stationary 193.1241 323 350.4944 -0.1284722 -0.1446977
Moved 193.1346 323 353.7836 -0.1284722 -0.1320076
Moved 193.1521 330.7963 356.5927 -0.1014017 -0.1211704
Moved 193.1676 332.2246 359.4492 -0.09644232 -0.1101496
Moved 193.1834 333.6643 363.3287 -0.09144329 -0.09518269
Moved 193.1982 336.208 367.3121 -0.08261099 -0.07981452
Moved 193.2126 338.086 371.629 -0.07609016 -0.06315961
Moved 193.2289 339.9816 375.9447 -0.06950847 -0.04650963
Moved 193.2459 342.0815 378.0815 -0.06221719 -0.038266
Moved 193.261 343.4957 382.4871 -0.05730651 -0.02126894
Moved 193.2747 344.9386 385.8772 -0.05229652 -0.008190001
Moved 193.2917 347.7549 390.1324 -0.04251756 0.008226971
Moved 193.312 349.628 394.442 -0.03601395 0.02485305
