he is still on our team
Basic
0.8 0.8
575.9999 518.4
Began 553.6536 425 344 0.1128472 -0.0848766
Stationary 553.6745 425 344 0.1128472 -0.0848766
Stationary 553.6893 425 344 0.1128472 -0.0848766
Stationary 553.704 425 344 0.1128472 -0.0848766
Stationary 553.7189 425 344 0.1128472 -0.0848766
Stationary 553.7346 425 344 0.1128472 -0.0848766
Stationary 553.751 425 344 0.1128472 -0.0848766
Stationary 553.7666 425 344 0.1128472 -0.0848766
Stationary 553.7809 425 344 0.1128472 -0.0848766
Stationary 553.8036 425 344 0.1128472 -0.0848766
Stationary 553.8136 425 344 0.1128472 -0.0848766
Stationary 553.8259 425 344 0.1128472 -0.0848766
Stationary 553.8428 425 344 0.1128472 -0.0848766
Stationary 553.859 425 344 0.1128472 -0.0848766
Stationary 553.8743 425 344 0.1128472 -0.0848766
Stationary 553.8896 425 344 0.1128472 -0.0848766
Stationary 553.9047 425 344 0.1128472 -0.0848766
Stationary 553.9197 425 344 0.1128472 -0.0848766
Moved 553.943 413.8239 344 0.09344421 -0.0848766
Stationary 553.9546 413.8239 344 0.09344421 -0.0848766
Moved 553.967 411 344 0.08854166 -0.0848766
Moved 553.9819 409.1461 344 0.08532301 -0.0848766
Moved 553.9967 405.1407 344 0.07836922 -0.0848766
Moved 554.0126 401.124 344 0.07139578 -0.0848766
Moved 554.0272 398.6909 352.6545 0.06717175 -0.06818188
Moved 554.0459 394.9323 356.0677 0.06064624 -0.06159776
Moved 554.0598 392.2448 360.1328 0.0559806 -0.05375632
Moved 554.0747 387.7736 367.4529 0.04821799 -0.03963564
Moved 554.0912 384.4224 375.0143 0.04240006 -0.02504955
Moved 554.1058 381.6497 384.2261 0.03758624 -0.007279831
Moved 554.1216 378.3916 393.753 0.03192984 0.01109753
Moved 554.1363 376.106 403.2579 0.02796181 0.02943271
Moved 554.1524 372.233 412.7897 0.0212378 0.04781961
Moved 554.1661 368.7789 425.274 0.01524105 0.07190189
Moved 554.1827 364.1098 438.6981 0.007135048 0.09779708
Moved 554.1992 360.0268 448.2708 4.656613E-05 0.116263
Moved 554.2134 358.4203 453.7389 -0.002742447 0.1268111
Moved 554.2281 353.0234 465.209 -0.01211215 0.1489371
Moved 554.2452 347.5706 475.8589 -0.02157889 0.1694808
Moved 554.2601 342.1359 488.1942 -0.03101401 0.1932757
Moved 554.2749 335.8264 499.6778 -0.04196808 0.2154278
Moved 554.2909 330.2348 508.1478 -0.05167563 0.2317665
Moved 554.3063 324.3604 517.7326 -0.06187428 0.2502558
Moved 554.3222 320.3305 523.3369 -0.0688706 0.2610664
Moved 554.3368 316.2532 527.7468 -0.07594924 0.2695732
Moved 554.3522 309.6071 535.6714 -0.08748765 0.28486
Moved 554.3669 303.1533 540.5645 -0.09869213 0.2942986
Moved 554.3822 296.0087 545.9931 -0.111096 0.3047706
Moved 554.3983 290.5424 548.7288 -0.1205862 0.3100478
Moved 554.4145 283.1252 552.4374 -0.1334631 0.3172016
Moved 554.4286 277.7129 554.0718 -0.1428595 0.3203544
Moved 554.4451 272.5234 556.1907 -0.1518691 0.3244418
Moved 554.4602 267.0504 557.4874 -0.1613709 0.3269432
Moved 554.4755 262.4692 559.8436 -0.1693243 0.3314883
Moved 554.4934 258.3671 561.211 -0.176446 0.3341261
Moved 554.5073 252.7562 562.5609 -0.1861871 0.3367301
Moved 554.5217 248.2214 564.8524 -0.19406 0.3411503
Moved 554.5373 244.1733 566.2756 -0.201088 0.3438956
Moved 554.5533 242 569 -0.2048611 0.3491512
Moved 554.5675 240.6613 569.6694 -0.2071852 0.3504423
Moved 554.5834 237.9416 572.0584 -0.2119069 0.3550508
Moved 554.5995 236.5969 573.4031 -0.2142415 0.3576448
Moved 554.6141 234.2451 574.7549 -0.2183245 0.3602525
Moved 554.6292 232.8801 576.1199 -0.2206942 0.3628855
Moved 554.649 233 577.4702 -0.2204861 0.3654902
Moved 554.6602 231.1755 577 -0.2236536 0.3645833
Moved 554.6758 231 577.9145 -0.2239583 0.3663473
Moved 554.6913 231 578.5 -0.2239583 0.3674767
Moved 554.7062 229.6964 578 -0.2262215 0.3665123
Stationary 554.7221 229.6964 578 -0.2262215 0.3665123
Stationary 554.7372 230 578 -0.2256944 0.3665123
Ended 554.7551 230 578 -0.2256944 0.3665123
Began 555.5388 463 524 0.1788194 0.2623456
Stationary 555.5559 463 524 0.1788194 0.2623456
Stationary 555.5697 463 524 0.1788194 0.2623456
Stationary 555.5856 463 524 0.1788194 0.2623456
Stationary 555.6006 463 524 0.1788194 0.2623456
Stationary 555.616 463 524 0.1788194 0.2623456
Stationary 555.6312 463 524 0.1788194 0.2623456
Stationary 555.6463 463 524 0.1788194 0.2623456
Stationary 555.662 463 524 0.1788194 0.2623456
Stationary 555.6778 463 524 0.1788194 0.2623456
Stationary 555.6953 463 524 0.1788194 0.2623456
Stationary 555.7083 463 524 0.1788194 0.2623456
Stationary 555.7249 463 524 0.1788194 0.2623456
Stationary 555.7409 463 524 0.1788194 0.2623456
Stationary 555.7559 463 524 0.1788194 0.2623456
Stationary 555.7703 463 524 0.1788194 0.2623456
Stationary 555.7863 463 524 0.1788194 0.2623456
Stationary 555.8024 463 524 0.1788194 0.2623456
Stationary 555.8167 463 524 0.1788194 0.2623456
Moved 555.832 452.8343 524 0.1611706 0.2623456
Moved 555.8497 452.5 524 0.1605903 0.2623456
Moved 555.863 450.0281 524 0.1562988 0.2623456
Moved 555.883 448.9815 524 0.1544817 0.2623456
Moved 555.8983 446.2337 524 0.1497114 0.2623456
Moved 555.9099 445.2607 524 0.1480221 0.2623456
Moved 555.9252 443.9048 524 0.145668 0.2623456
Moved 555.9422 441.0915 513.8201 0.1407838 0.2427085
Moved 555.9568 439.3824 517 0.1378166 0.2488425
Moved 555.9717 436.679 515.8395 0.1331233 0.246604
Moved 555.9877 435.5 516 0.1310764 0.2469135
Moved 556.004 433.1601 514.5801 0.1270141 0.2441745
Moved 556.0176 429.1589 514.0795 0.1200675 0.2432088
Moved 556.0333 425.1613 512.7204 0.1131272 0.2405871
Moved 556.0525 418.8077 510.7231 0.1020967 0.2367343
Moved 556.0646 412.0794 508.0317 0.09041555 0.2315426
Moved 556.0801 403.8561 505.2853 0.07613905 0.2262448
Moved 556.0959 395.9673 502.8431 0.06244332 0.2215338
Moved 556.1121 388.1324 500.3235 0.04884086 0.2166735
Moved 556.1262 369.5546 495.3479 0.0165879 0.2070754
Moved 556.1418 354 491.5 -0.01041666 0.1996527
Moved 556.1578 338.3231 485.6014 -0.03763347 0.1882743
Moved 556.1735 324.5542 480.0217 -0.06153788 0.1775109
Moved 556.1893 306.7149 472.9645 -0.0925089 0.1638976
Moved 556.2043 292.3346 466.1673 -0.1174746 0.1507856
Moved 556.2189 280.1364 459.4091 -0.1386522 0.1377489
Moved 556.2341 271.529 454.6273 -0.1535954 0.1285248
Moved 556.2503 258.2518 448.1259 -0.1766462 0.1159834
Moved 556.2651 244.1574 441.617 -0.2011156 0.1034278
Moved 556.2814 233.5469 436.2734 -0.2195366 0.09311996
Moved 556.2972 222.2403 430.6202 -0.2391661 0.08221481
