he is just like everyone else
Basic
0.4 0.4
288 86.39999
Began 254.4173 392 367 0.1111111 -0.2430552
Stationary 254.437 392 367 0.1111111 -0.2430552
Stationary 254.4512 392 367 0.1111111 -0.2430552
Stationary 254.4676 392 367 0.1111111 -0.2430552
Stationary 254.4815 392 367 0.1111111 -0.2430552
Stationary 254.497 392 367 0.1111111 -0.2430552
Stationary 254.513 392 367 0.1111111 -0.2430552
Stationary 254.5282 392 367 0.1111111 -0.2430552
Stationary 254.5427 392 367 0.1111111 -0.2430552
Stationary 254.5599 392 367 0.1111111 -0.2430552
Stationary 254.5754 392 367 0.1111111 -0.2430552
Stationary 254.5912 392 367 0.1111111 -0.2430552
Stationary 254.6069 392 367 0.1111111 -0.2430552
Stationary 254.6223 392 367 0.1111111 -0.2430552
Stationary 254.6383 392 367 0.1111111 -0.2430552
Stationary 254.6544 392 367 0.1111111 -0.2430552
Stationary 254.6694 392 367 0.1111111 -0.2430552
Stationary 254.6834 392 367 0.1111111 -0.2430552
Stationary 254.7 392 367 0.1111111 -0.2430552
Stationary 254.7199 392 367 0.1111111 -0.2430552
Stationary 254.733 392 367 0.1111111 -0.2430552
Stationary 254.7457 392 367 0.1111111 -0.2430552
Stationary 254.7626 392 367 0.1111111 -0.2430552
Stationary 254.7794 392 367 0.1111111 -0.2430552
Stationary 254.7918 392 367 0.1111111 -0.2430552
Stationary 254.8072 392 367 0.1111111 -0.2430552
Stationary 254.8221 392 367 0.1111111 -0.2430552
Stationary 254.8371 392 367 0.1111111 -0.2430552
Stationary 254.8511 392 367 0.1111111 -0.2430552
Stationary 254.8672 392 367 0.1111111 -0.2430552
Stationary 254.8824 392 367 0.1111111 -0.2430552
Stationary 254.8987 392 367 0.1111111 -0.2430552
Stationary 254.916 392 367 0.1111111 -0.2430552
Stationary 254.9317 392 367 0.1111111 -0.2430552
Stationary 254.9481 392 367 0.1111111 -0.2430552
Stationary 254.9618 392 367 0.1111111 -0.2430552
Stationary 254.9752 392 367 0.1111111 -0.2430552
Stationary 254.9906 392 367 0.1111111 -0.2430552
Stationary 255.0064 392 367 0.1111111 -0.2430552
Stationary 255.0223 392 367 0.1111111 -0.2430552
Stationary 255.0379 392 367 0.1111111 -0.2430552
Stationary 255.0536 392 367 0.1111111 -0.2430552
Stationary 255.0707 392 367 0.1111111 -0.2430552
