coming up with killer sound bites
Moved 467.5103 317 337.8138 -0.1493055 -0.1936197
Moved 467.526 317 335.3748 -0.1493055 -0.2030296
Moved 467.5406 317 332.873 -0.1493055 -0.2126812
Moved 467.5574 317 331.4933 -0.1493055 -0.2180042
Moved 467.5729 317 330.3004 -0.1493055 -0.2226066
Moved 467.5886 317 327.9384 -0.1493055 -0.2317192
Moved 467.6027 317 325.058 -0.1493055 -0.2428319
Moved 467.6184 323.3608 323.0913 -0.1272195 -0.2504193
Moved 467.6334 324 321.6514 -0.125 -0.2559745
Moved 467.6492 324.7894 320.2106 -0.1222591 -0.261533
Moved 467.6647 325 318.7711 -0.1215278 -0.2670868
Moved 467.6793 325 317.5 -0.1215278 -0.2719907
Moved 467.6947 325.8073 316.1927 -0.1187248 -0.2770343
Moved 467.71 326 314.7526 -0.1180556 -0.2825903
Moved 467.7254 326 313.5 -0.1180556 -0.287423
Moved 467.7413 326 312.9376 -0.1180556 -0.2895928
Moved 467.7572 326 311.4374 -0.1180556 -0.2953806
Moved 467.7726 326 310.5 -0.1180556 -0.298997
Moved 467.7871 326 309.779 -0.1180556 -0.3017787
Stationary 467.8041 326 309.779 -0.1180556 -0.3017787
Stationary 467.8204 326 309.779 -0.1180556 -0.3017787
Moved 467.8348 326 307.5748 -0.1180556 -0.3102823
Moved 467.8498 326 306.5 -0.1180556 -0.3144291
Moved 467.8661 326 305.8509 -0.1180556 -0.3169333
Stationary 467.8797 326 305.8509 -0.1180556 -0.3169333
Moved 467.8941 326 303.8238 -0.1180556 -0.324754
Stationary 467.9111 326 303.8238 -0.1180556 -0.324754
Stationary 467.9253 326 303.8238 -0.1180556 -0.324754
Moved 467.9409 326 302.778 -0.1180556 -0.3287886
Stationary 467.9576 326 302.778 -0.1180556 -0.3287886
Stationary 467.9766 326 302.778 -0.1180556 -0.3287886
Stationary 467.9883 326 302.778 -0.1180556 -0.3287886
Stationary 468.0035 326 303 -0.1180556 -0.3279322
Stationary 468.0196 326 303 -0.1180556 -0.3279322
Stationary 468.0336 326 303 -0.1180556 -0.3279322
Moved 468.0502 329.7655 316.5309 -0.104981 -0.2757295
Moved 468.0656 336.6716 327.6746 -0.08100136 -0.232737
Moved 468.0808 343.5647 338.0862 -0.05706705 -0.1925686
Moved 468.0958 350.9876 348.3826 -0.03129311 -0.1528448
Moved 468.1116 359.8264 358.4641 -0.0006027519 -0.1139502
Moved 468.1283 370.7615 367.372 0.0373663 -0.07958329
Moved 468.1423 384.6812 377.1768 0.08569851 -0.04175621
Moved 468.1586 393.0164 383.8098 0.1146401 -0.01616595
Moved 468.1727 400.1969 388.1181 0.1395725 0.0004555266
Moved 468.1889 407.398 393.9185 0.1645765 0.02283343
Moved 468.2047 411.7515 396.8344 0.1796927 0.03408296
Moved 468.2197 417.4283 401.0712 0.1994036 0.05042882
Moved 468.2346 422 403 0.2152778 0.05787025
Moved 468.2511 427.6771 407.8062 0.2349898 0.07641274
Moved 468.2659 432.127 410.7513 0.250441 0.08777518
Moved 468.2809 438.4441 416.4441 0.2723755 0.1097379
Moved 468.2966 441.5048 418.2524 0.2830027 0.1167142
Moved 468.3121 445.415 421.415 0.2965797 0.1289157
Moved 468.3275 449.4333 423.1444 0.3105321 0.1355879
Moved 468.343 450.5 424.5 0.3142361 0.1408178
Moved 468.3589 452.3837 425.6919 0.3207768 0.1454162
Moved 468.374 454.1002 427.1002 0.3267369 0.1508495
Moved 468.3886 455.5 428.5 0.3315972 0.1562498
Moved 468.4051 456.9748 429.9749 0.3367181 0.1619399
Moved 468.4224 458.4136 431.4136 0.3417138 0.1674908
Stationary 468.4355 458.4136 431.4136 0.3417138 0.1674908
Moved 468.4519 459 433.2882 0.34375 0.1747228
Moved 468.4663 460.2629 434.2629 0.3481349 0.1784832
Moved 468.4823 460.7982 435.7983 0.3499938 0.1844067
Moved 468.4963 461 437.237 0.3506945 0.1899575
Moved 468.5152 462 440.3476 0.3541666 0.2019582
Moved 468.5281 463.1116 444.3347 0.3580263 0.2173406
Moved 468.5438 464 449.6511 0.3611112 0.2378514
Moved 468.5592 464.9863 453.9589 0.3645357 0.2544711
Moved 468.5745 465 456.1512 0.3645833 0.2629291
Moved 468.5903 465.539 459.617 0.3664548 0.2763001
Moved 468.6052 466 462.95 0.3680555 0.2891586
Moved 468.6205 466 465.819 0.3680555 0.3002275
Moved 468.6365 466 467.8499 0.3680555 0.3080628
Moved 468.6513 466 470.5547 0.3680555 0.318498
Moved 468.6652 466 473.4524 0.3680555 0.3296772
Moved 468.682 466 475.7228 0.3680555 0.3384368
Moved 468.6981 466 477.2513 0.3680555 0.3443335
Moved 468.7151 466 478.6899 0.3680555 0.3498839
Moved 468.7277 466 480.1255 0.3680555 0.3554223
Stationary 468.7429 466 480.1255 0.3680555 0.3554223
Moved 468.761 466 481.3734 0.3680555 0.3602367
Moved 468.7748 466 482.221 0.3680555 0.3635068
Stationary 468.7901 466 482.221 0.3680555 0.3635068
Stationary 468.8052 466 482 0.3680555 0.3626542
Stationary 468.8205 466 482 0.3680555 0.3626542
Stationary 468.8398 466 482 0.3680555 0.3626542
Moved 468.8518 466 469.6762 0.3680555 0.3151087
Moved 468.8667 466 464.463 0.3680555 0.2949961
Moved 468.8828 466 455.8344 0.3680555 0.2617065
Moved 468.8988 466 448 0.3680555 0.2314813
Moved 468.9159 459 440.8511 0.34375 0.2039005
Moved 468.9285 457.8291 433.1455 0.3396843 0.1741724
Moved 468.9442 457.3863 426.5453 0.338147 0.1487086
Moved 468.9603 457 422.8908 0.3368056 0.1346095
Moved 468.9754 455.5123 414.0493 0.3316401 0.1004986
Moved 468.9901 454.0736 405.5153 0.3266445 0.06757412
Moved 469.0064 452.6348 398.1739 0.3216485 0.03925111
Moved 469.0215 451.5627 390.8135 0.317926 0.0108544
Moved 469.0371 450.1166 383.583 0.3129048 -0.01704098
Moved 469.052 448.6888 375.1329 0.3079472 -0.04964145
Moved 469.0688 447.2524 370.7572 0.3029597 -0.06652313
Moved 469.0829 447 366.3932 0.3020833 -0.08335949
Moved 469.0991 445.3717 360.1151 0.2964294 -0.1075809
Moved 469.1161 445 355.8018 0.2951389 -0.1242215
Moved 469.1288 443.8665 351.4662 0.2912032 -0.1409485
Moved 469.1449 444 345.9586 0.2916667 -0.1621967
Moved 469.1605 442.8825 340.53 0.2877864 -0.1831404
Moved 469.1759 442.4392 333.7568 0.2862473 -0.2092718
Moved 469.1906 442 329.998 0.2847221 -0.2237731
Moved 469.2074 442 328.5589 0.2847221 -0.2293254
Moved 469.221 442 322.3409 0.2847221 -0.2533145
Moved 469.2375 441.0234 321.0234 0.2813312 -0.2583975
Moved 469.2539 441 316.7747 0.28125 -0.2747891
Moved 469.2682 441 313.4457 0.28125 -0.2876321
Moved 469.2838 439.7084 310.4169 0.2767654 -0.2993176
Moved 469.2997 440 307.5349 0.2777778 -0.3104364
Moved 469.3153 438.8413 304.6826 0.2737544 -0.3214408
Moved 469.329 439 302.3959 0.2743055 -0.3302629
Moved 469.3446 439 301.1953 0.2743055 -0.3348948
Moved 469.3759 437.6973 299.6973 0.2697822 -0.3406742
Moved 469.3871 438 298.9716 0.2708333 -0.3434737
Stationary 469.3989 438 298.9716 0.2708333 -0.3434737
Stationary 469.4093 438 298.9716 0.2708333 -0.3434737
Moved 469.421 437 298.0631 0.2673611 -0.3469787
Moved 469.4366 437 297.5 0.2673611 -0.3491513
Stationary 469.452 437 297.5 0.2673611 -0.3491513
Stationary 469.4684 437 297.5 0.2673611 -0.3491513
Moved 469.4829 435.934 298 0.2636596 -0.3472223
Stationary 469.5036 435.934 298 0.2636596 -0.3472223
Moved 469.5157 433.7668 316.6322 0.2561347 -0.2753388
Moved 469.5309 431.6553 325.3789 0.248803 -0.2415937
Moved 469.5455 429.8894 337.9956 0.2426714 -0.1929182
Moved 469.5614 428.5 350.5 0.2378472 -0.144676
Moved 469.5768 427.3787 357.9708 0.2339537 -0.1158536
Moved 469.5921 427 368.4666 0.2326389 -0.07536051
Moved 469.6074 427 381.5 0.2326389 -0.02507728
Moved 469.6235 425.0958 391.5209 0.2260272 0.01358368
Moved 469.6383 423.6033 400.38 0.2208449 0.04776236
Moved 469.6543 422.1642 409.1787 0.2158481 0.08170781
Moved 469.6704 422 416.3793 0.2152778 0.109488
Moved 469.6847 420.7184 423.9711 0.2108279 0.1387771
Moved 469.7007 421 430.7475 0.2118055 0.1649208
Moved 469.7149 419.7325 437.0701 0.2074045 0.1893135
Moved 469.73 420 443.8243 0.2083333 0.2153716
Moved 469.7458 420 447.2927 0.2083333 0.2287525
Moved 469.7646 420 452.7508 0.2083333 0.24981
Moved 469.7759 420 457.0627 0.2083333 0.2664457
Moved 469.7918 420 460.2458 0.2083333 0.2787259
Moved 469.8094 420 464.5 0.2083333 0.2951388
Moved 469.8238 420 468.9478 0.2083333 0.3122984
Moved 469.8391 420 471.8699 0.2083333 0.323572
Moved 469.8549 420 474.728 0.2083333 0.3345986
Moved 469.8705 420 477.6285 0.2083333 0.3457888
Moved 469.8842 420 480.4722 0.2083333 0.35676
Moved 469.9008 420 482.8046 0.2083333 0.3657586
Moved 469.9161 420 486.9388 0.2083333 0.3817084
Moved 469.9315 427.7568 489.5135 0.2352665 0.3916417
Moved 469.9468 428 492.3844 0.2361111 0.4027175
Moved 469.9628 429 494.633 0.2395834 0.4113925
Moved 469.9782 430.068 496.0679 0.2432915 0.4169286
Moved 469.9927 430.5081 497.5081 0.2448197 0.4224845
Moved 470.0103 431 498.7097 0.2465278 0.4271207
Moved 470.0237 431 500.0522 0.2465278 0.4323002
Stationary 470.0392 431 500.0522 0.2465278 0.4323002
Moved 470.0594 432.3724 501.3724 0.251293 0.4373932
Moved 470.0708 432 502.1869 0.25 0.4405357
Stationary 470.0849 432 502.1869 0.25 0.4405357
Stationary 470.1006 432 502.1869 0.25 0.4405357
Stationary 470.1158 432 502.1869 0.25 0.4405357
Stationary 470.1311 432 502.1869 0.25 0.4405357
Moved 470.1472 432 490.2122 0.25 0.3943371
Moved 470.1636 432 480.8113 0.25 0.358068
Moved 470.1779 432 473.6107 0.25 0.3302879
Moved 470.1929 432 466.5 0.25 0.3028549
Moved 470.2089 432 458.235 0.25 0.2709685
Moved 470.2236 432 453.8267 0.25 0.2539609
Moved 470.239 432 446.6862 0.25 0.2264126
Moved 470.2554 432 436.5009 0.25 0.1871177
Moved 470.271 422.5583 431.9536 0.2172161 0.1695738
Moved 470.2865 424.2091 426.6274 0.2229483 0.1490253
Moved 470.3023 424 421.0865 0.2222222 0.1276484
Moved 470.3166 422.3232 415.6158 0.2163999 0.1065422
Moved 470.332 420.8799 409.5193 0.2113883 0.08302205
Moved 470.348 421 407.6961 0.2118055 0.07598794
Moved 470.3656 420 402.0754 0.2083333 0.05430321
Moved 470.3778 418.9228 397.7684 0.2045931 0.03768679
Moved 470.3935 418 392.4733 0.2013889 0.01725815
Moved 470.4099 417.0457 389.0915 0.1980754 0.004210943
Moved 470.425 417 384.8192 0.1979166 -0.0122719
Moved 470.4395 416 381.34 0.1944445 -0.02569446
Moved 470.4552 416 378.071 0.1944445 -0.0383065
Moved 470.471 416 372.4477 0.1944445 -0.06000118
Moved 470.4871 415.1643 370.3286 0.1915428 -0.06817676
Moved 470.5019 415 366.1339 0.1909722 -0.08436026
Moved 470.5172 415 362.8545 0.1909722 -0.09701198
Moved 470.5388 413.4058 356.4058 0.1854369 -0.1218911
Stationary 470.5485 413.4058 356.4058 0.1854369 -0.1218911
Moved 470.563 413 353.6902 0.1840278 -0.1323679
Moved 470.5791 411.8712 348.485 0.1801085 -0.1524499
Moved 470.5974 412 344.8561 0.1805556 -0.1664501
Moved 470.6102 410.9937 340.9812 0.1770615 -0.1813997
Moved 470.6259 409.5592 335.2369 0.1720807 -0.2035615
Moved 470.6407 410 332.2276 0.173611 -0.2151714
Moved 470.6566 410 328.0353 0.173611 -0.2313451
Moved 470.6707 410 326 0.173611 -0.2391977
Moved 470.6878 409 323.3352 0.1701389 -0.2494785
Moved 470.7034 409 321.7289 0.1701389 -0.2556756
Moved 470.7183 409 318.5842 0.1701389 -0.267808
Moved 470.7339 409 316.8542 0.1701389 -0.2744824
Moved 470.7491 408 313.8218 0.1666667 -0.2861814
Moved 470.7634 406.971 310.942 0.1630938 -0.2972917
Moved 470.7795 407 309.5364 0.1631944 -0.3027147
Moved 470.7934 407 308.4228 0.1631944 -0.3070109
Moved 470.8108 405.9938 305.9876 0.1597006 -0.3164058
Moved 470.8247 406 304.5384 0.1597223 -0.321997
Moved 470.84 405 303.1058 0.15625 -0.3275241
Moved 470.8553 405 302.5 0.15625 -0.3298612
Moved 470.8716 404 301.2318 0.1527777 -0.334754
Moved 470.8859 402.7979 298.5957 0.1486036 -0.3449241
Moved 470.9012 403 297.7793 0.1493056 -0.3480737
Moved 470.92 403 296.5 0.1493056 -0.3530092
Moved 470.9322 401.9188 297 0.1455514 -0.3510802
Moved 470.9474 402 295.5 0.1458333 -0.3568674
Moved 470.9702 400.9755 294.9755 0.1422761 -0.3588908
Stationary 470.9803 400.5195 295 0.1406929 -0.3587964
Moved 470.9946 399.0792 295 0.1356918 -0.3587964
Moved 471.0097 397.9581 295 0.131799 -0.3587964
Moved 471.0255 395.0132 295 0.1215738 -0.3587964
Moved 471.0413 393.0197 295 0.1146519 -0.3587964
Moved 471.0573 389.1404 305.2895 0.1011817 -0.3190993
Moved 471.0717 386.2584 309.6124 0.09117498 -0.3024213
Moved 471.088 382.0683 313.9317 0.07662594 -0.2857574
Moved 471.103 379.5013 320.248 0.06771296 -0.261389
Moved 471.1192 378.1109 322.7783 0.06288498 -0.2516272
Moved 471.1344 375.4158 328.1685 0.05352705 -0.2308317
Moved 471.1495 374.2649 332.2053 0.04953101 -0.2152575
Moved 471.1655 372.8248 337.7009 0.04453048 -0.1940552
Moved 471.1799 370.3714 342.8857 0.03601193 -0.1740523
Moved 471.1956 368.9332 346.1335 0.0310181 -0.1615219
Moved 471.2124 367.4929 349.5214 0.02601683 -0.1484515
Moved 471.2282 367 352.3854 0.02430558 -0.1374018
Moved 471.2415 365.98 355.04 0.02076387 -0.1271607
Moved 471.2602 365.5399 358.3804 0.01923576 -0.1142734
Moved 471.2747 364.1098 362.6706 0.0142701 -0.09772146
Moved 471.2899 362.6709 366.9872 0.009274036 -0.08106785
Moved 471.3058 361.2307 374.0771 0.004273355 -0.05371482
Moved 471.3207 361 377.4189 0.003472269 -0.0408222
Moved 471.3358 359.5 381.5 -0.001736134 -0.02507728
Moved 471.351 359 383.7621 -0.003472194 -0.01634998
Moved 471.3661 357.7977 386.4047 -0.007646977 -0.006155025
Moved 471.3882 356.9091 391.1818 -0.01073234 0.01227555
Stationary 471.3995 356.9091 391.1818 -0.01073234 0.01227555
Moved 471.4129 356.4686 393.5314 -0.01226172 0.02134005
Moved 471.4281 356 394.9715 -0.01388892 0.02689615
Moved 471.4431 356 397.8154 -0.01388892 0.03786781
Stationary 471.4592 356 398.4986 -0.01388892 0.04050384
Moved 471.4744 356 399.9361 -0.01388892 0.04604969
Moved 471.4898 354.6239 401.376 -0.01866691 0.05160502
Stationary 471.5049 354.6239 401.376 -0.01866691 0.05160502
Moved 471.5198 355 403.2564 -0.01736112 0.05885954
Moved 471.5361 355 404.6937 -0.01736112 0.06440468
Moved 471.5514 355 406.134 -0.01736112 0.06996119
Stationary 471.5661 355 406.134 -0.01736112 0.06996119
Moved 471.5809 355 407.7123 -0.01736112 0.0760504
Moved 471.5978 355 408.5 -0.01736112 0.07908938
Moved 471.6141 355 409.5926 -0.01736112 0.08330462
Moved 471.6283 355 410.5 -0.01736112 0.08680543
Moved 471.6424 355 410 -0.01736112 0.08487642
Moved 471.6601 355 411.9028 -0.01736112 0.09221765
Ended 471.6762 355 412.5 -0.01736112 0.09452148
Began 471.8563 416 487 0.1944445 0.3819444
Stationary 471.8769 416 487 0.1944445 0.3819444
Stationary 471.8902 416 487 0.1944445 0.3819444
Stationary 471.9048 416 487 0.1944445 0.3819444
Stationary 471.9242 416 487 0.1944445 0.3819444
Stationary 471.9354 416 487 0.1944445 0.3819444
Stationary 471.9504 416 487 0.1944445 0.3819444
Stationary 471.968 416 487 0.1944445 0.3819444
Stationary 471.9823 416 487 0.1944445 0.3819444
Stationary 471.9977 416 487 0.1944445 0.3819444
Stationary 472.0133 416 487 0.1944445 0.3819444
Stationary 472.0285 416 487 0.1944445 0.3819444
Stationary 472.0428 416 487 0.1944445 0.3819444
Stationary 472.0605 416 487 0.1944445 0.3819444
Stationary 472.0758 416 487 0.1944445 0.3819444
Stationary 472.0906 416 487 0.1944445 0.3819444
Stationary 472.1048 416 487 0.1944445 0.3819444
Stationary 472.1195 416 487 0.1944445 0.3819444
Stationary 472.1357 416 487 0.1944445 0.3819444
Stationary 472.1509 416 487 0.1944445 0.3819444
Stationary 472.1677 416 487 0.1944445 0.3819444
Stationary 472.183 416 487 0.1944445 0.3819444
Stationary 472.1998 416 487 0.1944445 0.3819444
Stationary 472.2146 416 487 0.1944445 0.3819444
Stationary 472.2279 416 487 0.1944445 0.3819444
Stationary 472.2441 416 487 0.1944445 0.3819444
Stationary 472.2604 416 487 0.1944445 0.3819444
Stationary 472.2821 416 487 0.1944445 0.3819444
Stationary 472.2945 416 487 0.1944445 0.3819444
Stationary 472.3071 416 487 0.1944445 0.3819444
Stationary 472.3213 416 487 0.1944445 0.3819444
Stationary 472.3364 416 487 0.1944445 0.3819444
Stationary 472.3516 416 487 0.1944445 0.3819444
Stationary 472.3672 416 487 0.1944445 0.3819444
Stationary 472.3828 416 487 0.1944445 0.3819444
Stationary 472.3982 416 487 0.1944445 0.3819444
Stationary 472.4129 416 487 0.1944445 0.3819444
Stationary 472.4286 416 487 0.1944445 0.3819444
Stationary 472.4446 416 487 0.1944445 0.3819444
Stationary 472.4605 416 487 0.1944445 0.3819444
Stationary 472.476 416 487 0.1944445 0.3819444
Stationary 472.4905 416 487 0.1944445 0.3819444
Stationary 472.5055 416 487 0.1944445 0.3819444
Stationary 472.5219 416 487 0.1944445 0.3819444
Stationary 472.5367 416 487 0.1944445 0.3819444
Stationary 472.5523 416 487 0.1944445 0.3819444
Stationary 472.5684 416 487 0.1944445 0.3819444
Stationary 472.5836 416 487 0.1944445 0.3819444
Stationary 472.5986 416 487 0.1944445 0.3819444
Moved 472.6184 422.4901 481.231 0.2169794 0.3596874
Moved 472.6315 426.7521 479 0.231778 0.3510802
Moved 472.6472 429.5518 477.7241 0.2414994 0.3461577
Moved 472.6629 432.4281 478 0.2514863 0.3472221
Moved 472.6771 436.5102 478 0.2656604 0.3472221
Moved 472.6912 439.202 478 0.2750069 0.3472221
Moved 472.7086 442.091 478 0.285038 0.3472221
Moved 472.7234 444.9707 478 0.2950373 0.3472221
Moved 472.7387 447.361 478 0.3033368 0.3472221
Moved 472.7531 450.0248 478 0.3125862 0.3472221
Moved 472.7693 451.9051 478 0.3191149 0.3472221
Moved 472.7845 454.7855 478 0.3291163 0.3472221
Moved 472.8 457.6357 478 0.339013 0.3472221
Moved 472.8155 461.2849 478 0.3516836 0.3472221
Moved 472.8307 464.4037 478 0.3625129 0.3472221
Moved 472.8461 468.5 478 0.3767361 0.3472221
Moved 472.8619 471.3387 478 0.3865926 0.3472221
Moved 472.8772 474.4268 478 0.3973153 0.3472221
Moved 472.8918 476.3116 478 0.4038597 0.3472221
Moved 472.9078 478.095 478 0.4100519 0.3472221
Moved 472.9241 479.5 478 0.4149305 0.3472221
Moved 472.946 484.8662 478 0.4335633 0.3472221
Stationary 472.957 484.8662 478 0.4335633 0.3472221
Moved 472.9704 486.039 478 0.4376355 0.3472221
Moved 472.985 488.9416 484.7954 0.4477137 0.373439
Moved 473.0012 490.4112 485 0.4528168 0.3742283
Moved 473.0161 491.8493 485 0.45781 0.3742283
Moved 473.0318 493.2734 485 0.4627548 0.3742283
Moved 473.0476 494.7207 485 0.4677802 0.3742283
Moved 473.0628 496.171 485 0.472816 0.3742283
Moved 473.0779 497.1646 485 0.476266 0.3742283
Moved 473.0943 498.6686 485 0.4814881 0.3742283
Moved 473.109 500.1205 485 0.4865295 0.3742283
Stationary 473.1248 500.1205 485 0.4865295 0.3742283
Moved 473.1395 501 485 0.4895833 0.3742283
Moved 473.1547 502.4195 485 0.4945121 0.3742283
Stationary 473.1696 502 485 0.4930556 0.3742283
Moved 473.1851 502.9857 485 0.4964779 0.3742283
Moved 473.2023 504.4335 485 0.5015051 0.3742283
Moved 473.2191 504.8633 485 0.5029976 0.3742283
Moved 473.2331 505.5 485 0.5052083 0.3742283
Moved 473.2538 506 485 0.5069445 0.3742283
Stationary 473.2642 506 485 0.5069445 0.3742283
Moved 473.2768 507.5 485 0.5121527 0.3742283
Stationary 473.2919 507.5 485 0.5121527 0.3742283
Stationary 473.3088 507.5 485 0.5121527 0.3742283
Moved 473.3232 508 485 0.5138889 0.3742283
Ended 473.3394 508 485 0.5138889 0.3742283
Began 473.815 303 461 -0.1979167 0.2816356
Stationary 473.8342 303 461 -0.1979167 0.2816356
Stationary 473.8481 303 461 -0.1979167 0.2816356
Stationary 473.8664 303 461 -0.1979167 0.2816356
Stationary 473.8794 303 461 -0.1979167 0.2816356
Stationary 473.8968 303 461 -0.1979167 0.2816356
Stationary 473.9112 303 461 -0.1979167 0.2816356
Stationary 473.9275 303 461 -0.1979167 0.2816356
Stationary 473.9411 303 461 -0.1979167 0.2816356
Stationary 473.9568 303 461 -0.1979167 0.2816356
Stationary 473.9725 303 461 -0.1979167 0.2816356
Stationary 473.9887 303 461 -0.1979167 0.2816356
Stationary 474.0092 303 461 -0.1979167 0.2816356
Stationary 474.0207 303 461 -0.1979167 0.2816356
Stationary 474.0349 303 461 -0.1979167 0.2816356
Stationary 474.0479 303 461 -0.1979167 0.2816356
Stationary 474.0663 303 461 -0.1979167 0.2816356
Stationary 474.0814 303 461 -0.1979167 0.2816356
Stationary 474.097 303 461 -0.1979167 0.2816356
Stationary 474.1125 303 461 -0.1979167 0.2816356
Stationary 474.1289 303 461 -0.1979167 0.2816356
Stationary 474.144 303 461 -0.1979167 0.2816356
Stationary 474.1595 303 461 -0.1979167 0.2816356
Stationary 474.1721 303 461 -0.1979167 0.2816356
Stationary 474.1872 303 461 -0.1979167 0.2816356
Stationary 474.2029 303 461 -0.1979167 0.2816356
Stationary 474.2183 303 461 -0.1979167 0.2816356
Stationary 474.2334 303 461 -0.1979167 0.2816356
Stationary 474.2497 303 461 -0.1979167 0.2816356
Moved 474.2648 292.3989 469.6011 -0.2347259 0.3148187
Moved 474.2813 290.9625 470 -0.2397136 0.3163579
Moved 474.3025 288.0847 471.9152 -0.2497058 0.3237469
Stationary 474.3141 288.0847 471.9152 -0.2497058 0.3237469
Moved 474.327 286.6462 472 -0.2547008 0.324074
Moved 474.342 285.203 472 -0.2597119 0.324074
Moved 474.3581 283.763 473.237 -0.2647118 0.3288464
Moved 474.3744 282.7617 473 -0.2681883 0.3279319
Moved 474.3911 281.2445 474 -0.2734566 0.3317901
Moved 474.4041 279.8092 474 -0.2784403 0.3317901
Moved 474.4197 276.7382 475 -0.2891034 0.335648
Moved 474.4346 273.8748 476.0626 -0.2990459 0.3397476
Moved 474.4513 272.4966 476 -0.3038311 0.339506
Moved 474.466 271.0645 476 -0.3088038 0.339506
Moved 474.4813 268.8945 477.0528 -0.3163386 0.3435678
Moved 474.4966 267.5 477 -0.3211805 0.3433641
Moved 474.5118 265.1027 477 -0.3295045 0.3433641
Moved 474.5271 263.6199 477 -0.3346531 0.3433641
Moved 474.5427 262.1904 478 -0.3396167 0.3472221
Moved 474.5582 260.7516 478 -0.3446123 0.3472221
Moved 474.5772 259.3122 478 -0.3496104 0.3472221
Moved 474.5887 258.1596 478 -0.3536126 0.3472221
Moved 474.6044 257.5 478 -0.3559027 0.3472221
Moved 474.6194 256.6659 478 -0.358799 0.3472221
Moved 474.6354 255.956 479.044 -0.361264 0.3512499
Moved 474.6507 254.5 479 -0.3663194 0.3510802
Stationary 474.6657 254.5 479 -0.3663194 0.3510802
Moved 474.6807 252.5944 479 -0.372936 0.3510802
Stationary 474.6972 252.5944 479 -0.372936 0.3510802
Moved 474.7117 251.6864 479 -0.3760888 0.3510802
Stationary 474.7276 251.6864 479 -0.3760888 0.3510802
Moved 474.7425 251 479 -0.3784722 0.3510802
Stationary 474.7591 251 479 -0.3784722 0.3510802
Moved 474.7738 249.6569 480.3431 -0.3831356 0.3562618
Stationary 474.7892 250 480 -0.3819444 0.3549381
Stationary 474.8041 250 480 -0.3819444 0.3549381
Stationary 474.8191 250 480 -0.3819444 0.3549381
Stationary 474.8385 250 480 -0.3819444 0.3549381
Moved 474.8498 258.6179 480.5393 -0.3520212 0.3570189
Moved 474.8664 263.8519 481 -0.3338475 0.3587961
Moved 474.8822 269.6416 481 -0.3137444 0.3587961
Moved 474.8979 277.2143 481 -0.2874504 0.3587961
Moved 474.913 286.951 481 -0.2536424 0.3587961
Moved 474.9281 293.8507 481 -0.2296851 0.3587961
Moved 474.9436 308.9215 481 -0.1773559 0.3587961
Moved 474.9593 322.0159 481 -0.1318891 0.3587961
Moved 474.9747 330.9743 481 -0.1007835 0.3587961
Moved 474.9899 338.4807 481 -0.07471963 0.3587961
Moved 475.0068 345.4142 481 -0.0506451 0.3587961
Moved 475.0217 351.1512 481 -0.03072485 0.3587961
Moved 475.0359 356.6273 481 -0.0117109 0.3587961
Moved 475.0505 364.0217 476.7696 0.01396418 0.3424752
