he is still on our team
Basic
0.6 0.6
432 388.8
Began 240.811 414 304 0.125 -0.2160494
Stationary 240.8392 414 304 0.125 -0.2160494
Stationary 240.8512 414 304 0.125 -0.2160494
Stationary 240.8609 414 304 0.125 -0.2160494
Stationary 240.8737 414 304 0.125 -0.2160494
Stationary 240.8879 414 304 0.125 -0.2160494
Stationary 240.9032 414 304 0.125 -0.2160494
Stationary 240.9189 414 304 0.125 -0.2160494
Stationary 240.9362 414 304 0.125 -0.2160494
Moved 240.9509 403.6239 308.8162 0.1009813 -0.203662
Moved 240.9669 399.6512 313.2325 0.09178519 -0.1923032
Moved 240.9828 396.8815 316.1185 0.08537382 -0.1848805
Moved 240.9985 394.0047 319.993 0.07871449 -0.1749152
Moved 241.0124 391.1108 321.4446 0.07201572 -0.1711816
Moved 241.0288 388.2327 325.7673 0.06535351 -0.1600635
Moved 241.0443 386.0699 327.9301 0.06034693 -0.1545008
Moved 241.0594 383.2105 330.7894 0.05372812 -0.1471466
Moved 241.0756 381.3294 333.6706 0.0493736 -0.1397363
Moved 241.0914 378.4448 337.8328 0.0426964 -0.129031
Moved 241.1051 376.5769 339.4231 0.03837248 -0.1249406
Moved 241.1205 374.8414 342.3171 0.03435513 -0.1174971
Moved 241.1359 372.4012 345.1976 0.02870649 -0.1100886
Moved 241.1505 370.4337 347.5663 0.024152 -0.1039962
Moved 241.1671 368.8518 350.2964 0.02049019 -0.09697423
Moved 241.1829 366.3966 353.2067 0.01480699 -0.08948895
Moved 241.1993 363.9136 356.0864 0.00905921 -0.08208223
Moved 241.2136 362.5346 358.9307 0.005867183 -0.07476673
Moved 241.2286 360.0852 361.8295 0.0001972914 -0.06731096
Moved 241.2444 358.6461 364.7077 -0.003133913 -0.05990825
Moved 241.259 357.5 368.5 -0.005787015 -0.0501544
Moved 241.2749 355.2333 370.7667 -0.01103396 -0.04432443
Moved 241.2939 353.6775 374.9675 -0.01463537 -0.03351996
Moved 241.308 351.236 377.5281 -0.02028714 -0.02693396
Moved 241.3219 349.7938 381.6187 -0.02362554 -0.01641277
Moved 241.3366 347.7154 384.9269 -0.02843658 -0.007904037
Moved 241.3516 344.8213 389.2681 -0.0351359 0.003261409
Moved 241.367 343.5 393.5 -0.03819446 0.01414597
Moved 241.3835 340.3338 396.9986 -0.04552359 0.0231445
Moved 241.3981 337.7881 402.4238 -0.05141641 0.03709817
Moved 241.414 333.3661 407.7231 -0.06165256 0.05072825
Moved 241.4294 329.0582 414.903 -0.07162447 0.06919476
Moved 241.4446 323.2739 422.1577 -0.08501421 0.08785401
Moved 241.46 319.4077 427.5923 -0.09396369 0.1018321
Moved 241.4754 315.07 433.2401 -0.1040047 0.1163581
Moved 241.4905 310.7594 438.5508 -0.113983 0.1300174
Moved 241.5057 304.589 445.2638 -0.1282663 0.1472833
Moved 241.5208 298.8062 453.7907 -0.1416523 0.1692147
Moved 241.5372 292.0776 458.9224 -0.1572278 0.1824135
Moved 241.5518 287.4842 464.6877 -0.1678607 0.197242
Moved 241.5676 282.5179 468.8616 -0.1793567 0.2079772
Moved 241.5839 277.819 473.181 -0.1902338 0.2190867
Moved 241.5998 272.5076 477.3939 -0.2025288 0.2299225
Moved 241.6142 267.2841 482.2878 -0.21462 0.2425096
Moved 241.6292 261.9407 486.0297 -0.2269892 0.2521338
Moved 241.6453 257.6433 489.3567 -0.2369367 0.260691
Moved 241.6596 253.3165 492.7889 -0.2469524 0.2695187
Moved 241.6837 245.4478 498.7761 -0.2651671 0.284918
Stationary 241.6967 245.4478 498.7761 -0.2651671 0.284918
Moved 241.7074 243.167 500.833 -0.2704468 0.2902083
Moved 241.7213 240.3286 503.6714 -0.2770172 0.2975088
Moved 241.7371 237.2303 505.5394 -0.2841891 0.3023133
Moved 241.7515 234.583 507.2085 -0.2903172 0.3066061
Moved 241.7689 232.6847 509.3152 -0.2947112 0.3120248
Moved 241.7839 232 511.0974 -0.2962963 0.3166085
Moved 241.7989 229.461 512.539 -0.3021736 0.3203162
Moved 241.8144 228.276 513.724 -0.3049167 0.323364
Moved 241.8314 228 515.0692 -0.3055556 0.3268239
Moved 241.8474 226.5 516.5 -0.3090278 0.3305041
Moved 241.8609 226 516.9488 -0.3101852 0.3316583
Moved 241.8758 224.6199 517 -0.3133798 0.33179
Moved 241.8922 225 518.5 -0.3125 0.335648
Moved 241.9065 223.869 518 -0.315118 0.3343621
Moved 241.9215 224 519.5 -0.3148148 0.3382201
Stationary 241.9378 224 519.5 -0.3148148 0.3382201
Moved 241.9525 223 520.2891 -0.3171296 0.3402496
Stationary 241.9678 223 520.2891 -0.3171296 0.3402496
Stationary 241.9832 223 520.2891 -0.3171296 0.3402496
Ended 241.9979 223 521 -0.3171296 0.3420781
Began 242.9546 523 503 0.3773148 0.2957818
Stationary 242.9712 523 503 0.3773148 0.2957818
Stationary 242.9853 523 503 0.3773148 0.2957818
Stationary 243.0002 523 503 0.3773148 0.2957818
Stationary 243.0159 523 503 0.3773148 0.2957818
Stationary 243.032 523 503 0.3773148 0.2957818
Stationary 243.0471 523 503 0.3773148 0.2957818
Moved 243.0612 511.3362 503 0.3503153 0.2957818
Moved 243.0786 509.0891 503 0.3451138 0.2957818
Moved 243.0941 505.2412 500.3441 0.3362065 0.2889509
Moved 243.1083 501.5454 495.1818 0.3276515 0.2756733
Moved 243.1237 497.2293 493.7431 0.3176604 0.2719729
Moved 243.1411 492.9045 492.3015 0.3076494 0.2682652
Moved 243.1553 488.6077 490.8693 0.2977031 0.2645814
Moved 243.17 484.2527 489.4175 0.2876219 0.2608475
Moved 243.1851 480.7536 488.2512 0.2795222 0.2578475
Moved 243.2013 476.7632 486.9211 0.2702853 0.2544266
Moved 243.2172 474 485.5 0.2638889 0.2507715
Moved 243.2398 466.7848 483.595 0.2471871 0.2458717
Stationary 243.2503 466.7848 483.595 0.2471871 0.2458717
Moved 243.2628 464.4614 483.1538 0.2418087 0.2447371
Moved 243.279 461.4293 481.7147 0.2347901 0.2410356
Moved 243.2948 460.5 482 0.2326389 0.2417695
Moved 243.309 457.319 481 0.2252754 0.2391974
