reading week is just about here
Basic
0.4 0.4
288 86.39999
Began 392.7309 345 382 -0.05208335 -0.06944445
Stationary 392.7516 345 382 -0.05208335 -0.06944445
Stationary 392.7689 345 382 -0.05208335 -0.06944445
Stationary 392.78 345 382 -0.05208335 -0.06944445
Stationary 392.7959 345 382 -0.05208335 -0.06944445
Stationary 392.8109 345 382 -0.05208335 -0.06944445
Stationary 392.8273 345 382 -0.05208335 -0.06944445
Stationary 392.8419 345 382 -0.05208335 -0.06944445
Stationary 392.8567 345 382 -0.05208335 -0.06944445
Stationary 392.8734 345 382 -0.05208335 -0.06944445
Stationary 392.8895 345 382 -0.05208335 -0.06944445
Stationary 392.9053 345 382 -0.05208335 -0.06944445
Stationary 392.9197 345 382 -0.05208335 -0.06944445
Stationary 392.9348 345 382 -0.05208335 -0.06944445
Stationary 392.9505 345 382 -0.05208335 -0.06944445
Stationary 392.9654 345 382 -0.05208335 -0.06944445
Stationary 392.9808 345 382 -0.05208335 -0.06944445
Stationary 392.9964 345 382 -0.05208335 -0.06944445
Stationary 393.0127 345 382 -0.05208335 -0.06944445
Stationary 393.0294 345 382 -0.05208335 -0.06944445
Stationary 393.0424 345 382 -0.05208335 -0.06944445
Stationary 393.0583 345 382 -0.05208335 -0.06944445
Stationary 393.0736 345 382 -0.05208335 -0.06944445
Stationary 393.0892 345 382 -0.05208335 -0.06944445
Stationary 393.1039 345 382 -0.05208335 -0.06944445
Stationary 393.1201 345 382 -0.05208335 -0.06944445
Stationary 393.1365 345 382 -0.05208335 -0.06944445
Stationary 393.1512 345 382 -0.05208335 -0.06944445
Moved 393.1688 332.2524 392.3738 -0.09634591 0.05062244
Moved 393.1812 328.7593 394.1203 -0.1084745 0.07083698
Moved 393.1975 325.8911 395.5545 -0.1184338 0.08743639
Moved 393.2137 323.0038 396.9981 -0.128459 0.1041449
Moved 393.2285 320.1718 397 -0.1382922 0.104167
Moved 393.2426 317.3912 398.8696 -0.1479471 0.125805
Moved 393.2586 316.0195 399.9805 -0.1527101 0.138663
Moved 393.2747 313.1719 401.4141 -0.1625977 0.1552553
Moved 393.2899 311.151 402.849 -0.1696146 0.1718636
Moved 393.3054 309.7001 403 -0.1746523 0.1736111
Moved 393.3205 308.2683 404.7318 -0.179624 0.1936547
Moved 393.3365 306.828 405 -0.1846249 0.1967594
