healthy food is good for you
Basic
0.6 0.6
432 388.8
Began 384.6006 429 364 0.1597223 -0.06172839
Stationary 384.6213 429 364 0.1597223 -0.06172839
Stationary 384.6342 429 364 0.1597223 -0.06172839
Stationary 384.6525 429 364 0.1597223 -0.06172839
Stationary 384.6649 429 364 0.1597223 -0.06172839
Stationary 384.6793 429 364 0.1597223 -0.06172839
Stationary 384.6983 429 364 0.1597223 -0.06172839
Moved 384.7121 416.6562 376.3438 0.1311486 -0.02997999
Moved 384.729 406.6084 387.3916 0.1078898 -0.001564889
Moved 384.7435 397.9683 396.0317 0.08788963 0.02065757
Moved 384.7575 389.2363 404.7637 0.0676766 0.04311651
Moved 384.7734 379.783 414.217 0.04579385 0.06743058
Moved 384.7918 371.037 424.2902 0.02554854 0.09333905
Moved 384.8047 361.4303 436.8545 0.003310939 0.1256544
Moved 384.8196 355.4055 445.4323 -0.01063546 0.1477168
Moved 384.8359 348.2588 454.0894 -0.02717867 0.169983
Moved 384.852 344.8572 459.9285 -0.03505275 0.1850012
Moved 384.8763 336.3579 470.6422 -0.05472714 0.2125569
Moved 384.8889 332.8015 476.3971 -0.0629596 0.2273587
Stationary 384.8994 332.8015 476.3971 -0.0629596 0.2273587
Moved 384.9122 328.5 480.5 -0.07291664 0.2379114
Moved 384.9281 325.7879 484.2122 -0.07919475 0.2474592
Moved 384.9432 322.8181 488.2729 -0.08606925 0.2579035
Moved 384.9585 320 491 -0.09259259 0.2649176
Moved 384.9744 318.0289 492.9711 -0.09715527 0.2699873
Moved 384.9914 315.1804 495.8196 -0.103749 0.2773137
Moved 385.0057 314.151 496.849 -0.1061319 0.2799613
Moved 385.02 311.418 497 -0.1124584 0.2803498
Moved 385.0356 310.5 498.5 -0.1145833 0.2842077
Moved 385.0511 308.1947 499 -0.1199196 0.2854938
Moved 385.0669 305.5109 499 -0.1261321 0.2854938
Moved 385.0839 303.3148 500 -0.1312158 0.2880658
Moved 385.0978 301.8751 500 -0.1345484 0.2880658
Moved 385.114 300.4347 500 -0.1378826 0.2880658
Moved 385.1275 297.9837 500 -0.1435563 0.2880658
Moved 385.1431 296.5532 500 -0.1468677 0.2880658
Moved 385.1581 294.2934 500 -0.1520987 0.2880658
Moved 385.1751 290.9896 500 -0.1597463 0.2880658
Moved 385.1912 286.6508 488.7513 -0.1697898 0.259134
Moved 385.2067 281.4562 478.9124 -0.1818143 0.2338282
Moved 385.2212 277.027 467.4053 -0.1920671 0.2042317
Moved 385.2369 274.4724 456.8896 -0.1979805 0.1771852
Moved 385.2523 270.3945 442.9817 -0.2074201 0.1414137
Moved 385.2679 269.7928 434.1351 -0.208813 0.11866
Moved 385.2826 267.2662 416.3958 -0.2146616 0.07303426
Moved 385.2991 265.8333 405.8328 -0.2179786 0.04586624
Moved 385.3138 265.3953 393.5579 -0.2189923 0.01429483
Moved 385.3293 265 383.7281 -0.2199074 -0.01098735
Moved 385.3463 265 370.7208 -0.2199074 -0.04444256
Moved 385.3587 265 363.4023 -0.2199074 -0.06326573
Moved 385.3756 265 356.7803 -0.2199074 -0.08029773
Moved 385.3924 265 351 -0.2199074 -0.09516476
Moved 385.4051 272.5181 345.241 -0.2025044 -0.1099769
Moved 385.4206 277.147 340.853 -0.1917893 -0.121263
Moved 385.4384 288.5796 336.3551 -0.1653251 -0.1328316
Moved 385.4533 301.3549 333.4767 -0.1357524 -0.1402349
Moved 385.4659 319.3575 331.3035 -0.09407977 -0.1458243
Moved 385.4824 333.2888 331 -0.06183143 -0.146605
Moved 385.5003 350.0037 331 -0.02313962 -0.146605
Moved 385.514 368.1747 331 0.01892299 -0.146605
Moved 385.5294 382.1052 331 0.0511694 -0.146605
Moved 385.5464 396.5799 338.558 0.08467564 -0.1271658
Moved 385.5598 409.9962 340.9991 0.1157321 -0.120887
Moved 385.5758 428.752 343.8849 0.1591482 -0.1134646
Moved 385.5919 441.4954 346.9486 0.1886467 -0.1055849
Moved 385.6065 454.5434 350.863 0.2188503 -0.09551696
Moved 385.6217 464.833 353.8094 0.242669 -0.08793873
Moved 385.6372 477.4002 355.6801 0.2717596 -0.08312751
Moved 385.653 487.9005 358.543 0.2960659 -0.07576405
Moved 385.668 497.2905 360.4302 0.317802 -0.07091012
Moved 385.6834 504.765 363.306 0.3351042 -0.06351329
Moved 385.6992 510 364.5 0.3472221 -0.06044246
Moved 385.7145 514.1108 366.7036 0.3567381 -0.05477473
Moved 385.7292 517.2831 369.2831 0.3640812 -0.04814038
Moved 385.7436 518.5807 370.5807 0.367085 -0.04480259
Moved 385.76 519 374.0326 0.3680556 -0.03592448
Moved 385.7755 519 376.8994 0.3680556 -0.02855112
Moved 385.7903 512.7786 385.2214 0.3536541 -0.007146592
Moved 385.8056 503.9216 394.0784 0.3331519 0.01563363
Moved 385.8222 495.4763 399.8928 0.3136025 0.0305883
Moved 385.8373 475.2313 412.3159 0.2667391 0.06254086
Moved 385.8522 454.6419 423.3243 0.2190785 0.09085479
Moved 385.8673 436.6673 433.9044 0.1774706 0.1180669
Moved 385.8839 418.9321 444.2063 0.1364169 0.1445635
Moved 385.9047 401.822 453.089 0.09681027 0.1674099
Moved 385.9153 386.4109 461.3213 0.06113648 0.1885835
Moved 385.9293 375.5121 465.5952 0.03590753 0.199576
Moved 385.9456 362.6535 471.5386 0.006142358 0.2148625
Moved 385.9609 351.4863 475.1468 -0.01970758 0.2241429
Moved 385.9772 342.3727 478.5546 -0.04080405 0.2329078
Moved 385.9926 333.2419 481.9194 -0.06194 0.2415621
Moved 386.0063 324.5854 484.8049 -0.08197834 0.2489837
Moved 386.0214 318.6401 486.84 -0.09574055 0.254218
Moved 386.0371 312.2577 488.9141 -0.1105145 0.2595526
Moved 386.0535 305.074 491.7704 -0.1271434 0.2668991
Moved 386.0678 299.7084 493.8229 -0.1395639 0.2721782
Moved 386.0836 295.2042 496.5305 -0.1499903 0.2791422
Moved 386.0992 291.5934 497.7032 -0.1583485 0.2821585
Moved 386.1148 288.716 499.142 -0.1650093 0.2858591
Moved 386.1291 287.4147 499.5853 -0.1680215 0.286999
