healthy food is good for you
Basic
0.6 0.6
432 388.8
Began 341.901 364 357 0.009259283 -0.07973259
Stationary 341.9215 364 357 0.009259283 -0.07973259
Stationary 341.9354 364 357 0.009259283 -0.07973259
Moved 341.9496 364 347.7151 0.009259283 -0.1036135
Moved 341.9672 364 345 0.009259283 -0.1105968
Moved 341.9814 364 340.1694 0.009259283 -0.123021
Moved 341.9963 364 335.9 0.009259283 -0.134002
Moved 342.0122 374.5 331 0.03356477 -0.146605
Moved 342.0275 373.892 325.4321 0.03215731 -0.1609257
Moved 342.0438 376.6543 319.6914 0.03855159 -0.1756909
Moved 342.0599 377.7632 314.9472 0.04111856 -0.187893
Moved 342.0744 379.2068 311.5865 0.0444601 -0.1965368
Moved 342.0901 380 308.0724 0.04629632 -0.2055751
Moved 342.1048 381.0833 305.9167 0.04880408 -0.2111197
Moved 342.1204 381 303 0.04861106 -0.2186215
Moved 342.1375 382 301.3434 0.05092591 -0.2228823
Moved 342.1512 382 299.9088 0.05092591 -0.226572
Moved 342.1672 382 298.5 0.05092591 -0.2301955
Moved 342.1818 382.9693 297.0307 0.05316963 -0.2339745
Moved 342.1971 383 295.5921 0.05324075 -0.2376746
Stationary 342.2126 383 295.5921 0.05324075 -0.2376746
Moved 342.2357 383 293.7117 0.05324075 -0.2425112
Stationary 342.2465 383 293.7117 0.05324075 -0.2425112
Moved 342.2585 384 293.1733 0.0555556 -0.2438959
Moved 342.274 384 292.5 0.0555556 -0.2456276
Stationary 342.2901 384 292.5 0.0555556 -0.2456276
Moved 342.3053 385.0493 293 0.05798439 -0.2443416
Moved 342.3207 385.6368 293 0.05934457 -0.2443416
Stationary 342.3387 386 293 0.06018519 -0.2443416
Moved 342.351 387.1112 293 0.06275743 -0.2443416
Moved 342.3671 389.5903 301.7708 0.06849597 -0.2217831
Moved 342.3825 392.0348 306.0521 0.07415454 -0.2107713
Moved 342.3971 393.4522 311.8088 0.07743566 -0.1959649
Moved 342.4151 395.8948 315.6843 0.08308977 -0.1859973
Moved 342.4294 397.33 321.3202 0.08641212 -0.1715016
Moved 342.4445 399.7704 327.0817 0.09206116 -0.156683
Moved 342.4593 400.9063 329.8127 0.09469062 -0.1496587
Moved 342.4756 402.3214 335.2858 0.0979663 -0.1355817
Moved 342.4902 402.7584 338.2751 0.09897768 -0.1278934
Moved 342.5063 403 340.2004 0.09953707 -0.1229413
Moved 342.5217 404 344.2885 0.1018518 -0.1124269
Moved 342.5364 405.0738 347.1475 0.1043374 -0.1050733
Moved 342.5517 405 348.5 0.1041667 -0.1015947
Moved 342.5672 405 351.416 0.1041667 -0.09409484
Moved 342.5839 406.0461 353.0461 0.1065883 -0.08990189
Moved 342.5987 406 354.4805 0.1064815 -0.08621278
Moved 342.6141 406 356.8415 0.1064815 -0.0801402
Moved 342.6296 406 358.3557 0.1064815 -0.07624582
Moved 342.6451 406 359.5 0.1064815 -0.07330247
Moved 342.6606 406 360.1155 0.1064815 -0.07171952
Moved 342.675 406 361.5 0.1064815 -0.06815843
Moved 342.6907 406 362.804 0.1064815 -0.06480472
Moved 342.707 406 364.2286 0.1064815 -0.06114041
Moved 342.7223 406 365.6672 0.1064815 -0.05744039
Moved 342.7376 406 366.5 0.1064815 -0.05529835
Moved 342.7531 406 367.2723 0.1064815 -0.05331196
Moved 342.768 407 369.9806 0.1087963 -0.04634629
Moved 342.7837 407 371.4193 0.1087963 -0.04264596
Moved 342.7979 407 372.5234 0.1087963 -0.03980613
Moved 342.8139 407 373.9635 0.1087963 -0.03610218
Moved 342.8294 407 376.8044 0.1087963 -0.02879539
Moved 342.8449 407 378.6819 0.1087963 -0.02396627
Moved 342.8602 407 381.5594 0.1087963 -0.01656544
Moved 342.8753 407 382.7177 0.1087963 -0.01358637
Moved 342.8933 407 384.1572 0.1087963 -0.009883833
Moved 342.9075 407 385.1671 0.1087963 -0.007286464
Moved 342.9224 407 386.5 0.1087963 -0.003858064
Moved 342.938 407 387.0515 0.1087963 -0.002439679
Ended 342.9518 407 387 0.1087963 -0.002572055
Backspace 343.6884
Began 343.9359 372 375 0.02777775 -0.03343629
Stationary 343.9575 372 375 0.02777775 -0.03343629
Stationary 343.9699 372 375 0.02777775 -0.03343629
Stationary 343.9879 372 375 0.02777775 -0.03343629
Stationary 344.0005 372 375 0.02777775 -0.03343629
Stationary 344.016 372 375 0.02777775 -0.03343629
Stationary 344.033 372 375 0.02777775 -0.03343629
Stationary 344.0476 372 375 0.02777775 -0.03343629
Stationary 344.0634 372 375 0.02777775 -0.03343629
Stationary 344.0786 372 375 0.02777775 -0.03343629
Stationary 344.0948 372 375 0.02777775 -0.03343629
Stationary 344.1106 372 375 0.02777775 -0.03343629
Stationary 344.1259 372 375 0.02777775 -0.03343629
Stationary 344.1413 372 375 0.02777775 -0.03343629
Stationary 344.1568 372 375 0.02777775 -0.03343629
Stationary 344.1726 372 375 0.02777775 -0.03343629
Stationary 344.188 372 375 0.02777775 -0.03343629
Stationary 344.2007 372 375 0.02777775 -0.03343629
Stationary 344.2162 372 375 0.02777775 -0.03343629
Stationary 344.2333 372 375 0.02777775 -0.03343629
Stationary 344.2479 372 375 0.02777775 -0.03343629
Stationary 344.2627 372 375 0.02777775 -0.03343629
Stationary 344.28 372 375 0.02777775 -0.03343629
Stationary 344.2932 372 375 0.02777775 -0.03343629
Stationary 344.3084 372 375 0.02777775 -0.03343629
Stationary 344.3342 372 375 0.02777775 -0.03343629
Stationary 344.3443 372 375 0.02777775 -0.03343629
Stationary 344.3563 372 375 0.02777775 -0.03343629
Stationary 344.3713 372 375 0.02777775 -0.03343629
Stationary 344.3877 372 375 0.02777775 -0.03343629
Stationary 344.4027 372 375 0.02777775 -0.03343629
Stationary 344.4187 372 375 0.02777775 -0.03343629
Stationary 344.434 372 375 0.02777775 -0.03343629
Stationary 344.4492 372 375 0.02777775 -0.03343629
Stationary 344.4627 372 375 0.02777775 -0.03343629
Stationary 344.4803 372 375 0.02777775 -0.03343629
Moved 344.495 372 385.1845 0.02777775 -0.007241527
Moved 344.5108 372 387.5057 0.02777775 -0.00127133
