he is just like everyone else
Basic
0.8 0.8
575.9999 518.4
Began 785.1511 399 291 0.06770834 -0.1871142
Stationary 785.1695 399 291 0.06770834 -0.1871142
Stationary 785.1832 399 291 0.06770834 -0.1871142
Stationary 785.1979 399 291 0.06770834 -0.1871142
Stationary 785.2127 399 291 0.06770834 -0.1871142
Stationary 785.2327 399 291 0.06770834 -0.1871142
Stationary 785.2446 399 291 0.06770834 -0.1871142
Moved 785.2672 416.1725 332.014 0.09752169 -0.1079977
Stationary 785.2803 416.1725 332.014 0.09752169 -0.1079977
Moved 785.2919 428.3112 356.6223 0.1185957 -0.060528
Moved 785.3068 439.8902 381.4288 0.1386983 -0.01267604
Moved 785.3222 447.114 397.2509 0.1512396 0.01784498
Moved 785.3386 454.0291 411.0582 0.163245 0.04447957
Moved 785.3532 459.9569 424.9138 0.1735362 0.07120703
Moved 785.3688 465.684 436.3679 0.1834791 0.09330225
Moved 785.3854 475.5 454.5 0.2005208 0.1282793
Moved 785.3998 480.0769 462.5715 0.2084669 0.1438493
Moved 785.4153 487.845 477.6901 0.2219532 0.1730131
Moved 785.4299 493.4221 488.8441 0.2316355 0.1945294
Moved 785.4456 498.9687 497.1952 0.2412651 0.2106389
Moved 785.4617 504.5148 506.9009 0.2508937 0.2293611
Moved 785.4778 510 515 0.2604166 0.2449845
Moved 785.492 517.456 528.1296 0.2733611 0.2703116
Moved 785.5075 523.837 537.7555 0.2844392 0.2888801
Moved 785.5232 533.3531 552.6977 0.3009602 0.3177038
Moved 785.5376 539.6735 563.8776 0.3119331 0.3392699
Moved 785.5525 545.4604 572.6906 0.3219798 0.3562704
Moved 785.5706 550.9927 582.4873 0.3315845 0.3751683
Moved 785.5847 553.7731 587.5461 0.3364116 0.3849267
Moved 785.5998 556.5526 591.8289 0.341237 0.3931882
Moved 785.6149 557.5 594 0.342882 0.3973764
Moved 785.6313 559.7045 597.4089 0.3467091 0.4039523
Moved 785.6461 560 600.1835 0.3472222 0.4093046
Moved 785.661 561.4744 600 0.3497819 0.4089505
Moved 785.6765 561.8674 601 0.3504642 0.4108795
Stationary 785.6924 562 601 0.3506944 0.4108795
Ended 785.7078 562 602.5 0.3506944 0.4137731
Began 787.3675 511 523 0.2621528 0.2604166
Stationary 787.389 511 523 0.2621528 0.2604166
Stationary 787.4024 511 523 0.2621528 0.2604166
Stationary 787.4183 511 523 0.2621528 0.2604166
Moved 787.4343 496.2614 523 0.2365649 0.2604166
Moved 787.4507 484.8124 523 0.2166881 0.2604166
Moved 787.4657 467.3148 523 0.1863105 0.2604166
Moved 787.4816 452.6211 523 0.1608004 0.2604166
Moved 787.4977 427.1106 515.0402 0.1165115 0.245062
Moved 787.5115 402.05 512.2278 0.0730034 0.2396369
Moved 787.5291 375.6719 505.816 0.0272081 0.2272684
Moved 787.5421 343.7245 499.1093 -0.02825599 0.2143311
Moved 787.5574 315.0425 490.6198 -0.07805112 0.1979548
Moved 787.5744 289.7467 484.1866 -0.1219676 0.1855451
Moved 787.5886 268.9243 477.3081 -0.1581176 0.1722764
Moved 787.6033 256.9998 475.0768 -0.1788199 0.1679722
Moved 787.6191 241.9545 469.6515 -0.2049402 0.1575067
Moved 787.6354 224.9094 465.5175 -0.2345324 0.1495321
Moved 787.65 212.0474 460.9177 -0.2568621 0.1406592
Moved 787.6664 198.7337 457.2446 -0.2799762 0.1335736
Moved 787.6805 186.2755 454.3945 -0.3016051 0.1280758
Moved 787.6965 175.8599 453.3177 -0.3196876 0.1259987
Moved 787.7118 168.2881 452.2147 -0.3328331 0.1238708
Moved 787.7271 159.3894 452 -0.3482823 0.1234568
Moved 787.7422 149.7202 450.5314 -0.365069 0.1206238
Moved 787.7581 143.7376 449.1475 -0.3754556 0.1179543
Moved 787.7739 138.0653 449 -0.3853032 0.1176697
Moved 787.7902 133.7792 447.3896 -0.3927445 0.1145632
Moved 787.8039 130.0287 447 -0.3992558 0.1138117
Moved 787.821 127.2567 445.6284 -0.4040681 0.1111657
Moved 787.8358 125.3215 444.6607 -0.407428 0.1092992
Moved 787.85 122.1698 443.1699 -0.4128995 0.1064233
Moved 787.8657 119.5699 441.7849 -0.4174134 0.1037517
Moved 787.8829 119 441.3956 -0.4184027 0.1030006
Moved 787.8965 118.0095 441 -0.4201223 0.1022376
Moved 787.9117 116.6246 439.6246 -0.4225267 0.09958437
Stationary 787.9265 116.6246 439.6246 -0.4225267 0.09958437
Moved 787.9424 116 439.1564 -0.4236111 0.09868129
Moved 787.9575 114.826 439 -0.4256493 0.09837959
Ended 787.975 114.826 439 -0.4256493 0.09837959
Backspace 789.8052
Began 791.762 455 288 0.1649305 -0.1929013
Stationary 791.7841 455 288 0.1649305 -0.1929013
Stationary 791.8081 455 288 0.1649305 -0.1929013
Stationary 791.8206 455 288 0.1649305 -0.1929013
Stationary 791.83 455 288 0.1649305 -0.1929013
Moved 791.8417 436.5547 293.0131 0.1329074 -0.183231
Moved 791.8584 420.6316 302.7983 0.1052631 -0.1643552
Moved 791.8754 398.2963 319.7778 0.06648659 -0.1316016
Moved 791.8903 369.5182 343.3854 0.01652472 -0.08606216
Moved 791.9044 332.8945 371.3388 -0.04705809 -0.0321397
Moved 791.9196 305.0858 389.4943 -0.09533718 0.002882392
Moved 791.9351 285.6846 400.8945 -0.1290198 0.02487371
Moved 791.9508 266.4341 410.7829 -0.1624407 0.04394846
Moved 791.9662 245.468 421.0151 -0.1988402 0.06368645
Moved 791.9816 223.7452 432.0692 -0.2365534 0.08500996
Moved 791.9976 208.617 441.6034 -0.2628177 0.1034015
Moved 792.0136 189.4791 455.2292 -0.2960432 0.1296859
Moved 792.0298 177.6709 465.3291 -0.3165436 0.1491687
Moved 792.0438 168.4892 473.4257 -0.332484 0.1647871
Moved 792.0591 161.6683 481.798 -0.3443259 0.1809375
Moved 792.0755 159.4341 485.5659 -0.3482047 0.1882058
Moved 792.0909 157.7632 488.4736 -0.3511055 0.1938147
Moved 792.105 155 492.5 -0.3559027 0.2015817
Moved 792.12 153.705 494.2949 -0.358151 0.2050442
Moved 792.1359 151.9695 497.061 -0.3611641 0.21038
Moved 792.1514 149.169 499.8311 -0.366026 0.2157234
Moved 792.1664 148.233 502.5339 -0.367651 0.2209373
Moved 792.1819 146.8488 504.1512 -0.3700541 0.224057
Moved 792.1988 145.5 507 -0.3723958 0.2295524
Moved 792.2132 145 508.8365 -0.3732638 0.233095
Moved 792.2309 144.0038 510.9924 -0.3749934 0.2372538
Ended 792.2449 144 511 -0.375 0.2372684
Backspace 793.7845
Began 794.5702 508 361 0.2569444 -0.05208339
Stationary 794.5881 508 361 0.2569444 -0.05208339
Stationary 794.6018 508 361 0.2569444 -0.05208339
Stationary 794.6168 508 361 0.2569444 -0.05208339
Stationary 794.6329 508 361 0.2569444 -0.05208339
Moved 794.6491 495.59 361 0.2353993 -0.05208339
Moved 794.6647 486.9906 370.2535 0.2204697 -0.03423325
Moved 794.6815 470.2882 376.6584 0.1914726 -0.02187817
Moved 794.6955 453.8631 386.202 0.1629567 -0.003468401
Moved 794.7104 421.2899 407.7643 0.1064061 0.03812548
