watch out for low flying objects
Basic
0.4 0.4
288 86.39999
Began 264.9309 236 415 -0.4305556 0.3125
Stationary 264.9517 236 415 -0.4305556 0.3125
Stationary 264.9648 236 415 -0.4305556 0.3125
Stationary 264.9795 236 415 -0.4305556 0.3125
Stationary 264.9955 236 415 -0.4305556 0.3125
Stationary 265.0109 236 415 -0.4305556 0.3125
Stationary 265.0258 236 415 -0.4305556 0.3125
Stationary 265.0422 236 415 -0.4305556 0.3125
Stationary 265.0573 236 415 -0.4305556 0.3125
Stationary 265.0729 236 415 -0.4305556 0.3125
Stationary 265.0874 236 415 -0.4305556 0.3125
Stationary 265.103 236 415 -0.4305556 0.3125
Stationary 265.1181 236 415 -0.4305556 0.3125
Stationary 265.1334 236 415 -0.4305556 0.3125
Stationary 265.1491 236 415 -0.4305556 0.3125
Stationary 265.1652 236 415 -0.4305556 0.3125
Stationary 265.1799 236 415 -0.4305556 0.3125
Stationary 265.196 236 415 -0.4305556 0.3125
Moved 265.2133 243.2099 424.2698 -0.4055213 0.4197898
Moved 265.229 243.8362 425 -0.4033463 0.4282407
Moved 265.2427 244 426.2713 -0.4027778 0.4429547
Stationary 265.2574 244 426.2713 -0.4027778 0.4429547
Moved 265.2739 244 427.3213 -0.4027778 0.4551075
Moved 265.2887 245.127 428.127 -0.3988647 0.4644323
Stationary 265.3058 245 428 -0.3993055 0.462963
Moved 265.3185 245 429.0629 -0.3993055 0.4752654
Stationary 265.3342 245 429.0629 -0.3993055 0.4752654
Moved 265.3497 245 430.3745 -0.3993055 0.4904459
Stationary 265.3665 245 430.3745 -0.3993055 0.4904459
Moved 265.3798 245 431.1593 -0.3993055 0.4995288
Stationary 265.396 245 431.1593 -0.3993055 0.4995288
Moved 265.4119 246 431.4077 -0.3958333 0.5024041
Moved 265.4275 246 432 -0.3958333 0.5092595
Stationary 265.4423 246 432 -0.3958333 0.5092595
Moved 265.459 247.3624 433.3624 -0.3911026 0.5250281
Stationary 265.4751 247.3624 433.3624 -0.3911026 0.5250281
Stationary 265.4902 247.3624 433.3624 -0.3911026 0.5250281
Moved 265.5044 248.1742 434.1742 -0.3882841 0.5344235
Moved 265.5197 249.0976 435.0976 -0.3850777 0.5451109
Stationary 265.5348 249.0976 435.0976 -0.3850777 0.5451109
Moved 265.5516 250.069 435 -0.3817047 0.5439817
