he is just like everyone else
Basic
0.4 0.4
288 86.39999
Began 327.1106 374 411 0.04861116 0.2662037
Stationary 327.1306 374 411 0.04861116 0.2662037
Stationary 327.1454 374 411 0.04861116 0.2662037
Stationary 327.1608 374 411 0.04861116 0.2662037
Stationary 327.1746 374 411 0.04861116 0.2662037
Stationary 327.1923 374 411 0.04861116 0.2662037
Stationary 327.2093 374 411 0.04861116 0.2662037
Stationary 327.2229 374 411 0.04861116 0.2662037
Stationary 327.2429 374 411 0.04861116 0.2662037
Stationary 327.2526 374 411 0.04861116 0.2662037
Moved 327.268 364.0095 411 0.01392171 0.2662037
Moved 327.2849 362.5667 411 0.008912235 0.2662037
Moved 327.3011 358.2495 411 -0.006078332 0.2662037
Stationary 327.3152 357.9065 411 -0.007269233 0.2662037
Moved 327.3308 355 411 -0.01736112 0.2662037
Moved 327.3467 351.231 411 -0.03044799 0.2662037
Stationary 327.362 350.8951 411 -0.03161438 0.2662037
Moved 327.3778 346.468 411 -0.04698619 0.2662037
Moved 327.3933 343.5849 411 -0.05699686 0.2662037
Moved 327.41 340.727 411 -0.06692029 0.2662037
Moved 327.4234 336.8267 418 -0.08046298 0.3472222
Moved 327.4402 335.3838 418 -0.08547305 0.3472222
Moved 327.4539 331.753 418 -0.09807996 0.3472222
Moved 327.4688 327.8723 419 -0.1115545 0.3587967
Moved 327.4843 322.9848 419 -0.1285251 0.3587967
Moved 327.5002 318.2296 419 -0.1450361 0.3587967
Moved 327.5152 315.3522 419 -0.1550272 0.3587967
Moved 327.5308 307.693 419 -0.1816215 0.3587967
Moved 327.5463 304.8315 419 -0.1915573 0.3587967
Moved 327.5621 302.8519 420.0741 -0.198431 0.3712278
Moved 327.5778 293.9279 421.268 -0.2294169 0.3850464
Moved 327.5942 289.178 421.7055 -0.2459097 0.3901102
Moved 327.6098 285.7196 423.1402 -0.2579179 0.4067151
Moved 327.6244 281.8413 423 -0.2713842 0.4050926
Moved 327.6404 278.9695 424.0152 -0.2813557 0.4168427
Moved 327.6547 277.546 424 -0.2862985 0.4166668
Moved 327.6696 275.4378 424 -0.2936187 0.4166668
Moved 327.6853 273.999 424 -0.2986145 0.4166668
Moved 327.703 272.5643 425.4357 -0.3035961 0.4332834
Moved 327.7164 271.8471 425 -0.3060865 0.4282407
