healthy food is good for you
Basic
0.6 0.6
432 129.6
Began 583.8117 424 390 0.1481481 0.0154321
Stationary 583.8305 424 390 0.1481481 0.0154321
Stationary 583.844 424 390 0.1481481 0.0154321
Stationary 583.8601 424 390 0.1481481 0.0154321
Stationary 583.8755 424 390 0.1481481 0.0154321
Stationary 583.892 424 390 0.1481481 0.0154321
Stationary 583.9056 424 390 0.1481481 0.0154321
Stationary 583.9227 424 390 0.1481481 0.0154321
Stationary 583.9382 424 390 0.1481481 0.0154321
Stationary 583.951 424 390 0.1481481 0.0154321
Stationary 583.9666 424 390 0.1481481 0.0154321
Stationary 583.9834 424 390 0.1481481 0.0154321
Stationary 583.9993 424 390 0.1481481 0.0154321
Stationary 584.0126 424 390 0.1481481 0.0154321
Stationary 584.0295 424 390 0.1481481 0.0154321
Stationary 584.0459 424 390 0.1481481 0.0154321
Stationary 584.0591 424 390 0.1481481 0.0154321
Stationary 584.075 424 390 0.1481481 0.0154321
Stationary 584.0927 424 390 0.1481481 0.0154321
Stationary 584.1063 424 390 0.1481481 0.0154321
Stationary 584.1213 424 390 0.1481481 0.0154321
Stationary 584.1396 424 390 0.1481481 0.0154321
Stationary 584.1523 424 390 0.1481481 0.0154321
Stationary 584.1682 424 390 0.1481481 0.0154321
Stationary 584.1841 424 390 0.1481481 0.0154321
Stationary 584.1989 424 390 0.1481481 0.0154321
Stationary 584.2136 424 390 0.1481481 0.0154321
Stationary 584.2283 424 390 0.1481481 0.0154321
Stationary 584.2457 424 390 0.1481481 0.0154321
Moved 584.2609 417.7562 390 0.1336949 0.0154321
Moved 584.2767 413.8661 390 0.1246901 0.0154321
Moved 584.2928 411.8575 390 0.1200405 0.0154321
Moved 584.3066 408.983 390 0.1133865 0.0154321
Moved 584.3223 407.0895 390 0.1090034 0.0154321
Moved 584.3375 405.1096 390 0.1044203 0.0154321
Moved 584.3527 403.9747 382.8229 0.1017933 -0.03994671
Moved 584.3687 401.1036 383 0.09514729 -0.03858025
Moved 584.3865 400.0895 382 0.09279976 -0.04629629
Moved 584.4009 397.3519 380.676 0.08646269 -0.05651239
Moved 584.4144 396.2236 381 0.08385092 -0.05401235
Moved 584.4309 394.7729 379.7729 0.08049289 -0.06348033
Moved 584.4462 393.5 380 0.07754634 -0.06172816
Stationary 584.4617 393.5 380 0.07754634 -0.06172816
Moved 584.4769 391.8082 378.8082 0.07363012 -0.07092465
Moved 584.494 390.3628 379 0.07028421 -0.06944421
Moved 584.509 389.5 379 0.06828706 -0.06944421
Moved 584.5237 388.7372 379 0.06652117 -0.06944421
Moved 584.538 387.5 379 0.06365737 -0.06944421
Moved 584.5543 386.818 379 0.06207873 -0.06944421
Moved 584.5695 385.5 379 0.05902777 -0.06944421
Moved 584.5855 385 379 0.05787035 -0.06944421
Moved 584.6004 383.689 379 0.05483567 -0.06944421
Moved 584.6157 382.2531 379 0.05151172 -0.06944421
Moved 584.6315 380.8143 379 0.04818122 -0.06944421
Moved 584.6469 379.3767 379 0.04485339 -0.06944421
Moved 584.6624 376.8736 379 0.03905922 -0.06944421
Moved 584.6782 375.5024 379 0.03588517 -0.06944421
Moved 584.6943 372.1609 379 0.02815018 -0.06944421
Moved 584.709 368.8965 386.3622 0.0205938 -0.01263736
Moved 584.7233 363.0377 387.4906 0.007031659 -0.003930434
Moved 584.7385 358.2838 390.8581 -0.0039726 0.02205319
Moved 584.7545 351.1794 393.7282 -0.02041802 0.04419916
Moved 584.7704 346.5798 396.6135 -0.03106524 0.06646192
Moved 584.7857 341.0178 399.4911 -0.04394029 0.08866569
Moved 584.8008 337.0114 401.4943 -0.05321448 0.104123
Moved 584.8167 330.9272 402.7682 -0.06729817 0.113952
Moved 584.8319 325.1637 405.4182 -0.08063968 0.1343994
Moved 584.8474 320.411 406.6472 -0.0916411 0.143883
Moved 584.8624 315.7421 407 -0.1024489 0.1466051
Moved 584.8785 310.9011 409.5247 -0.1136549 0.1660859
Moved 584.8937 306.1096 410 -0.1247464 0.1697531
Moved 584.909 302.7761 411.0746 -0.1324627 0.1780451
Moved 584.9249 298.5 412.5 -0.1423611 0.1890432
Moved 584.9413 293.1118 413.972 -0.1548339 0.2004017
Moved 584.9561 288.7433 414 -0.164946 0.2006174
Moved 584.9709 285.4442 415.8519 -0.172583 0.214907
Moved 584.9872 281.1376 417.2875 -0.1825519 0.2259837
Moved 585.0097 274.4019 418 -0.1981439 0.2314815
Stationary 585.0198 274.4019 418 -0.1981439 0.2314815
Moved 585.0322 270.2314 418 -0.2077978 0.2314815
Moved 585.048 266.9275 419 -0.2154455 0.2391978
Moved 585.063 263.7679 419 -0.2227594 0.2391978
Moved 585.078 260.3174 419 -0.2307467 0.2391978
Moved 585.0954 257.9995 419 -0.2361123 0.2391978
Moved 585.1097 255.1378 419 -0.2427365 0.2391978
Moved 585.1243 252.7288 419 -0.248313 0.2391978
Moved 585.1399 250.1394 419 -0.2543069 0.2391978
Moved 585.1559 247.2403 419 -0.2610179 0.2391978
Moved 585.1711 245.1921 419 -0.265759 0.2391978
Moved 585.1879 242.5231 419 -0.2719373 0.2391978
Moved 585.202 240.6354 419 -0.276307 0.2391978
Moved 585.2164 238.8799 419 -0.2803707 0.2391978
Moved 585.2334 236 419 -0.287037 0.2391978
Moved 585.2484 234.331 419 -0.2909006 0.2391978
Moved 585.2641 232.8874 420.1126 -0.2942421 0.2477825
Moved 585.2779 229.893 420 -0.3011735 0.2469136
Moved 585.2944 227.0273 420 -0.3078071 0.2469136
Moved 585.3094 225.5709 420 -0.3111784 0.2469136
Moved 585.325 222.2766 420 -0.3188042 0.2469136
Moved 585.3415 220.704 420 -0.3224444 0.2469136
Moved 585.3558 219.7175 420 -0.324728 0.2469136
Moved 585.3708 217.1865 420 -0.3305869 0.2469136
Moved 585.3865 215.7452 420 -0.3339232 0.2469136
Moved 585.4014 214.3139 420 -0.3372362 0.2469136
Moved 585.4172 212.877 420 -0.3405625 0.2469136
Moved 585.4335 210.4411 420 -0.3462012 0.2469136
Moved 585.4489 208.9543 420 -0.3496428 0.2469136
