reading week is just about here
Basic
0.6 0.6
432 388.8
Began 214.5129 338 482 -0.05092591 0.2417695
Stationary 214.5339 338 482 -0.05092591 0.2417695
Stationary 214.5477 338 482 -0.05092591 0.2417695
Stationary 214.5628 338 482 -0.05092591 0.2417695
Stationary 214.5779 338 482 -0.05092591 0.2417695
Stationary 214.5936 338 482 -0.05092591 0.2417695
Moved 214.6117 325.2549 482 -0.08042842 0.2417695
Moved 214.6251 323.0242 482 -0.08559207 0.2417695
Moved 214.6403 317.3116 482 -0.09881576 0.2417695
Moved 214.6562 313.4025 482 -0.1078645 0.2417695
Moved 214.6712 309.1063 482 -0.1178095 0.2417695
Moved 214.6869 305.7744 482 -0.1255223 0.2417695
Moved 214.7034 302.6344 482 -0.1327907 0.2417695
Moved 214.7162 299.1404 486.3389 -0.1408786 0.2529293
Moved 214.733 296.4001 490.5999 -0.1472219 0.2638885
Moved 214.7494 293.6514 492.1743 -0.1535848 0.267938
Moved 214.7644 289.774 493.613 -0.1625602 0.2716384
Moved 214.7786 285.8446 495.0518 -0.171656 0.2753389
Moved 214.7945 281.5198 495 -0.1816671 0.2752057
Moved 214.8105 278.1304 495.9348 -0.189513 0.2776101
Moved 214.825 273.8789 496 -0.1993544 0.2777777
Moved 214.8403 272 496 -0.2037037 0.2777777
Moved 214.8571 267.3148 496 -0.214549 0.2777777
Moved 214.8722 262.9984 496 -0.2245408 0.2777777
Moved 214.8929 255.5898 496 -0.2416902 0.2777777
Stationary 214.9044 255.5898 496 -0.2416902 0.2777777
Moved 214.9174 251.0753 496 -0.2521404 0.2777777
Moved 214.9333 246.7498 487.3329 -0.2621531 0.2554857
Moved 214.9498 242.5 485 -0.2719907 0.2494856
Moved 214.9659 239.3199 479.6498 -0.2793522 0.2357248
Moved 214.9792 234.6935 472.4891 -0.2900614 0.2173074
Moved 214.9948 230.5 465.5 -0.2997685 0.1993312
Moved 215.0111 225.089 456.1558 -0.3122939 0.1752978
Moved 215.0255 220.7507 448.9178 -0.3223365 0.1566814
Moved 215.0409 216.4135 442.5513 -0.3323762 0.1403069
Moved 215.0573 212.1036 435.506 -0.3423528 0.1221861
Moved 215.0729 207.7847 430.4809 -0.3523501 0.1092614
Moved 215.0878 200.4542 417.757 -0.3693191 0.07653531
Moved 215.1032 196.1787 409.3573 -0.3792161 0.05493125
Moved 215.118 193.2844 404.8533 -0.3859157 0.04334685
Moved 215.1335 190.6912 400.5369 -0.3919184 0.03224498
Moved 215.1494 190.404 397.808 -0.3925833 0.02522633
Moved 215.1658 190 395.9653 -0.3935185 0.02048692
Moved 215.1801 190 394.9225 -0.3935185 0.0178049
Moved 215.1962 196.502 389.3745 -0.3784676 0.003535149
Moved 215.2115 211.8053 385.0584 -0.3430432 -0.007565894
Moved 215.2278 226.1527 380.7542 -0.3098316 -0.01863644
Moved 215.2414 250.0067 378.1424 -0.2546141 -0.025354
Moved 215.2583 271.4528 378 -0.2049703 -0.02572024
Moved 215.2726 293.3048 378 -0.1543871 -0.02572024
Moved 215.2877 308.6859 378 -0.1187826 -0.02572024
Moved 215.3038 325.5273 378 -0.0797978 -0.02572024
Moved 215.3181 340.5616 378 -0.04499634 -0.02572024
Moved 215.3337 354.6855 378 -0.0123021 -0.02572024
Moved 215.3491 367.8816 388.2204 0.01824449 0.0005668279
Moved 215.3646 378.3632 394.2595 0.04250745 0.01609936
Moved 215.3802 391.4025 404.4025 0.07269094 0.04218757
Moved 215.3962 402.8314 416.5146 0.09914677 0.07333991
Moved 215.4112 422.1908 442.2624 0.1439602 0.1395637
Moved 215.4269 436.1454 463.392 0.1762623 0.1939095
Moved 215.442 447.1332 480.6999 0.2016973 0.2384256
Moved 215.4575 454.6172 493.9111 0.2190214 0.2724049
Moved 215.4729 460.277 503.554 0.2321226 0.2972066
Moved 215.4875 464.581 512.1619 0.2420856 0.3193465
Moved 215.5033 468.5 517 0.2511574 0.33179
Moved 215.519 468.8177 519.6354 0.2518929 0.3385684
Moved 215.5345 470.2538 522.5076 0.2552171 0.3459557
Moved 215.5503 471.5 523.5 0.2581018 0.3485081
Moved 215.5649 472.0673 523 0.2594151 0.3472221
Moved 215.5804 473.5808 523 0.2629185 0.3472221
Moved 215.5962 475.0123 512.877 0.2662322 0.3211856
Moved 215.6116 476.4608 495.4698 0.2695853 0.276414
Moved 215.627 469.7352 467.9141 0.2540166 0.2055403
Moved 215.6423 455.9534 419.8188 0.2221143 0.0818384
Moved 215.6586 442.9543 388.5599 0.1920237 0.001440127
Moved 215.6731 429.9093 359.9196 0.161827 -0.0722232
Moved 215.6887 415.7133 327.4404 0.1289659 -0.1557604
Moved 215.7055 408.3167 310.0722 0.1118441 -0.2004316
Moved 215.7216 402.1072 294.7679 0.09747028 -0.2397944
Moved 215.7363 398.175 287.35 0.08836806 -0.2588736
Moved 215.7513 394.8261 277.6522 0.08061597 -0.2838164
Moved 215.7663 391.6705 270.1762 0.07331133 -0.3030448
Moved 215.7823 387.7819 259.9547 0.06430984 -0.3293348
Moved 215.7967 385.9553 253.8212 0.06008168 -0.3451101
Moved 215.8135 383 246.5 0.05324075 -0.3639403
Moved 215.8263 381.1159 243.1738 0.04887938 -0.3724954
Moved 215.8498 378.5 237 0.04282405 -0.3883744
Stationary 215.8616 378.5 237 0.04282405 -0.3883744
Moved 215.8738 376.0589 234.1178 0.03717333 -0.3957875
Moved 215.8888 374.6342 232.6342 0.03387541 -0.3996035
Moved 215.9052 371.3741 233 0.02632886 -0.3986626
Moved 215.9205 365.9876 233 0.01386017 -0.3986626
Moved 215.9355 357.1983 242.8018 -0.006485482 -0.3734523
Moved 215.9514 350.9664 249.0336 -0.0209111 -0.3574239
Moved 215.9659 340.1815 269.637 -0.0458762 -0.3044315
Moved 215.9813 334.3504 284.6112 -0.05937407 -0.2659177
Moved 215.9976 328.5984 305.5059 -0.07268876 -0.2121763
Moved 216.0137 326.4578 320.5061 -0.07764394 -0.1735955
Moved 216.0284 325.0245 333.8037 -0.08096173 -0.1393938
Moved 216.0424 325 351.0843 -0.08101851 -0.09494789
