he is still on our team
Moved 338.507 317.7148 447 -0.1468236 0.2276234
Moved 338.5225 314.8366 449.5817 -0.1568173 0.2375836
Moved 338.5381 311.9592 451.0204 -0.1668084 0.2431341
Moved 338.5532 309.0815 452.4592 -0.1768003 0.2486852
Moved 338.5688 306.874 453.563 -0.1844653 0.2529435
Moved 338.584 303.9989 456.001 -0.1944482 0.2623497
Moved 338.5994 301.1132 457.4434 -0.204468 0.2679143
Moved 338.6159 298.1415 459.9293 -0.2147865 0.2775048
Moved 338.6309 295.2561 462.7438 -0.2248051 0.2883634
Moved 338.6465 292.3818 463.8091 -0.2347854 0.2924732
Moved 338.6622 290.7445 465.2555 -0.2404705 0.2980536
Moved 338.6778 288.5294 467.4706 -0.2481616 0.3065994
Moved 338.6927 287.241 468 -0.2526354 0.3086418
Moved 338.708 285.8063 469.1937 -0.2576169 0.3132469
Moved 338.7238 284.3699 470.6301 -0.2626046 0.3187889
Moved 338.7392 282.9342 472.0659 -0.2675897 0.324328
Moved 338.7556 282 472.502 -0.2708333 0.3260104
Moved 338.7697 281.0563 473 -0.2741099 0.3279319
Moved 338.7843 279.9588 474.0411 -0.2779207 0.3319488
Stationary 338.8024 279.9588 474.0411 -0.2779207 0.3319488
Stationary 338.8158 279.9588 474.0411 -0.2779207 0.3319488
Moved 338.83 279 475.373 -0.28125 0.3370871
Ended 338.8459 279 475 -0.28125 0.335648
Began 339.2007 469 520 0.3784722 0.5092591
Stationary 339.2173 469 520 0.3784722 0.5092591
Stationary 339.2304 469 520 0.3784722 0.5092591
Stationary 339.2475 469 520 0.3784722 0.5092591
Stationary 339.2634 469 520 0.3784722 0.5092591
Stationary 339.2784 469 520 0.3784722 0.5092591
Stationary 339.2931 469 520 0.3784722 0.5092591
Stationary 339.3087 469 520 0.3784722 0.5092591
Stationary 339.3244 469 520 0.3784722 0.5092591
Moved 339.339 459.4345 520 0.3452588 0.5092591
Moved 339.3563 454.289 511.1926 0.3273922 0.47528
Moved 339.3708 449.9845 508.323 0.3124461 0.4642089
Moved 339.3858 446.6586 506.2195 0.3008979 0.4560938
Moved 339.4034 442.3403 503.5602 0.2859038 0.4458339
Moved 339.417 438.0127 501.6752 0.2708775 0.4385616
Moved 339.4327 434.4492 499.2994 0.2585041 0.4293958
Moved 339.4481 429.0181 496.509 0.2396463 0.4186303
Moved 339.4635 424.9472 493.6315 0.2255112 0.4075287
Moved 339.4782 420.6213 490.7476 0.2104906 0.3964025
Moved 339.4931 416.3212 488.4404 0.1955597 0.3875013
Moved 339.5112 412.0405 486.027 0.1806961 0.3781904
Moved 339.5319 405.0607 482.7072 0.1564607 0.3653823
Stationary 339.5447 405.0607 482.7072 0.1564607 0.3653823
Moved 339.555 401.0845 480.0563 0.1426545 0.3551555
Moved 339.5704 396.7679 478.5893 0.1276663 0.3494956
Moved 339.5861 391.5905 474.4429 0.1096891 0.3334985
Moved 339.6019 387.1379 471.4252 0.09422868 0.3218565
Moved 339.6169 381.1036 466.8277 0.07327631 0.3041191
Moved 339.6326 375.3353 462.5015 0.05324751 0.2874283
Moved 339.6492 370 458.5 0.03472224 0.2719905
Moved 339.6631 364.6357 453.3085 0.01609594 0.2519618
Moved 339.6786 357.426 447.5408 -0.008937418 0.2297099
Moved 339.6948 351.2165 443.3299 -0.03049843 0.213464
Moved 339.7122 344.0399 439.0239 -0.05541719 0.1968515
Moved 339.7251 337.2772 433.7079 -0.07889866 0.176342
Moved 339.7411 331.5222 428.5222 -0.09888142 0.1563353
Moved 339.7582 324.4592 424.0755 -0.1234055 0.13918
Moved 339.771 320.7367 421.0525 -0.1363309 0.1275171
Moved 339.7875 314.5581 414.5581 -0.1577844 0.1024617
Moved 339.8036 308.8012 410.1009 -0.1777737 0.08526566
Moved 339.8171 303.7849 405.5233 -0.1951915 0.06760503
Moved 339.8324 299.4786 401.4786 -0.2101437 0.05200091
Moved 339.8507 295.1609 397.7739 -0.2251358 0.03770798
Moved 339.8659 291.8965 395.9482 -0.2364706 0.03066445
Moved 339.8797 289.8109 393.8109 -0.2437121 0.02241864
Moved 339.8948 285.8463 391.4232 -0.2574782 0.0132065
Moved 339.9104 282.9592 388.9592 -0.2675029 0.003700374
Moved 339.9267 281.545 387.5449 -0.2724133 -0.001755702
Moved 339.9414 278.2155 385.2156 -0.2839738 -0.01074249
Moved 339.9566 275.3456 383.6728 -0.293939 -0.01669448
Moved 339.9719 274.236 383.236 -0.2977918 -0.01837989
Moved 339.9875 273.0803 382.0803 -0.3018046 -0.0228385
Moved 340.0033 270.3323 380.6661 -0.3113463 -0.02829446
Moved 340.0178 270.2325 380 -0.3116928 -0.03086419
Moved 340.0325 268.8012 378.8011 -0.3166625 -0.0354894
Moved 340.049 267.3603 378.3603 -0.3216656 -0.03719035
Moved 340.0642 265.9195 378 -0.3266683 -0.03858036
Moved 340.0797 264.5 376.5 -0.3315972 -0.04436728
Moved 340.0944 263.2881 375.2881 -0.3358051 -0.04904287
Moved 340.1117 262.5 374.5 -0.3385417 -0.05208333
Moved 340.1255 261.7568 373.7568 -0.3411221 -0.05495059
Moved 340.1406 260.0784 373.0784 -0.3469499 -0.0575679
Moved 340.1564 259.5 372.5 -0.3489583 -0.0597995
Moved 340.1718 258.6255 371.6255 -0.3519948 -0.06317338
Moved 340.1936 257.5 372 -0.3559027 -0.06172839
Stationary 340.2041 257.5 372 -0.3559027 -0.06172839
Moved 340.217 258 371 -0.3541667 -0.06558653
Ended 340.2336 258 371 -0.3541667 -0.06558653
Began 340.7545 225 377 -0.46875 -0.04243838
Stationary 340.7725 225 377 -0.46875 -0.04243838
Stationary 340.7886 225 377 -0.46875 -0.04243838
Stationary 340.8033 225 377 -0.46875 -0.04243838
Stationary 340.8188 225 377 -0.46875 -0.04243838
Stationary 340.8347 225 377 -0.46875 -0.04243838
Moved 340.8505 237.9844 389.6459 -0.4236651 0.006349881
Moved 340.8665 242.3147 395.1434 -0.4086295 0.02755912
Moved 340.8814 247.859 402.0738 -0.3893784 0.05429691
Moved 340.8968 251.9367 407.5823 -0.3752196 0.07554895
Moved 340.912 256.2317 413.3089 -0.3603066 0.09764223
Moved 340.9267 259.0382 416.5573 -0.3505618 0.1101747
Moved 340.9431 262.8736 421.8314 -0.3372444 0.1305224
Moved 340.9595 265.7932 424.7932 -0.3271071 0.1419488
Moved 340.9746 269.5 428.5 -0.3142361 0.1562498
Moved 340.9893 271.8573 432.786 -0.3060509 0.1727855
Moved 341.0085 274.7129 435.713 -0.2961357 0.1840777
Moved 341.0208 276.796 439.5919 -0.2889029 0.1990427
Moved 341.0359 279.4753 443.713 -0.2795995 0.214942
Moved 341.0514 280.6757 445.3514 -0.2754316 0.2212629
Moved 341.0665 283.2226 448.2225 -0.2665883 0.2323399
Moved 341.082 284.5 449.5 -0.2621528 0.2372684
Moved 341.0974 285.6871 452.3742 -0.2580309 0.2483571
Moved 341.1122 287.1259 454.1259 -0.2530351 0.2551152
Moved 341.1276 289.1242 457.1242 -0.2460966 0.2666828
Moved 341.1435 291.0005 460.001 -0.2395816 0.2777815
Moved 341.1591 293.8956 462.8956 -0.2295293 0.2889489
Moved 341.1736 297.6371 466.637 -0.216538 0.3033835
Moved 341.1898 300.626 469.626 -0.2061596 0.3149151
Moved 341.2086 302.6346 471.6345 -0.1991856 0.3226639
Moved 341.221 306.7121 474.856 -0.1850276 0.3350926
Moved 341.2432 311.471 478.7355 -0.1685034 0.3500598
Stationary 341.2551 311.471 478.7355 -0.1685034 0.3500598
Moved 341.2668 313.1743 480.1743 -0.1625892 0.3556107
Moved 341.2823 314.6091 481.6091 -0.1576074 0.361146
Moved 341.2987 316.0489 483.0489 -0.1526079 0.3667009
Moved 341.3135 317.0901 484.0901 -0.1489926 0.3707181
Moved 341.3284 319.1236 484.5618 -0.1419321 0.3725375
Moved 341.3445 321.0005 486.0005 -0.135415 0.3780881
Moved 341.3593 323.8786 486 -0.1254214 0.3780862
Moved 341.3743 326.6349 487 -0.1158509 0.3819444
Moved 341.3895 330.9843 487 -0.1007491 0.3819444
Moved 341.4053 337.8202 487 -0.07701322 0.3819444
Moved 341.4214 344.4359 487 -0.05404196 0.3819444
Moved 341.4366 354.1707 487 -0.02024069 0.3819444
Moved 341.4517 364.2181 478.5091 0.01464635 0.3491862
Moved 341.4677 371.9286 476.8143 0.04141867 0.3426475
Moved 341.4832 379.122 474.3756 0.06639569 0.3332391
Moved 341.4984 386.2707 472.9459 0.09121776 0.3277231
Moved 341.515 392.4812 471.5038 0.112782 0.3221596
Moved 341.5291 397.7468 470.3133 0.1310652 0.3175666
Moved 341.5437 406.063 470 0.1599412 0.3163579
Moved 341.5598 411.791 468.5522 0.17983 0.3107724
Moved 341.575 417.6587 467.1138 0.2002038 0.3052227
Moved 341.5911 423.3314 465.6672 0.2199006 0.2996418
Moved 341.6075 426.3026 465 0.2302173 0.2970678
Moved 341.6223 429.3977 463.8011 0.2409641 0.2924426
Moved 341.6368 432 464 0.25 0.2932098
Moved 341.6529 433.7745 463 0.2561614 0.2893517
Moved 341.6682 435.2114 461.7886 0.2611506 0.2846782
Moved 341.6835 436.6549 462 0.2661628 0.2854938
Moved 341.7056 439.5276 461 0.2761373 0.2816356
Stationary 341.7164 439.5276 461 0.2761373 0.2816356
Moved 341.729 440.5 461 0.2795139 0.2816356
Moved 341.7446 441.206 459.794 0.2819651 0.276983
Stationary 341.7613 441.206 459.794 0.2819651 0.276983
Moved 341.7761 442 459.0536 0.2847221 0.2741266
Moved 341.7911 443.3851 459 0.2895315 0.2739197
Moved 341.8075 444.8385 457.1614 0.2945782 0.2668265
Moved 341.8221 445 455.7375 0.2951389 0.2613328
Moved 341.8365 447.4206 452.5795 0.3035436 0.249149
Moved 341.854 449.1515 447.3941 0.3095537 0.2291438
Moved 341.8676 451.3017 444.5474 0.3170198 0.2181613
Moved 341.8835 453.6559 436.7207 0.3251939 0.1879655
Moved 341.8995 456.1587 429.6033 0.3338843 0.1605063
Moved 341.9153 456 422.5 0.3333333 0.1331018
Moved 341.9297 458.9774 412.1356 0.3436716 0.0931154
Moved 341.9452 459 407.7986 0.34375 0.0763833
Moved 341.9611 460.8556 402.4331 0.3501931 0.05568315
Moved 341.9765 461.9663 399.1011 0.3540497 0.04282845
Moved 341.9924 462 394.7462 0.3541666 0.02602695
Moved 342.0067 463 391.3058 0.3576389 0.01275398
Moved 342.0223 464.2853 389.7147 0.3621019 0.006615085
Moved 342.0376 464 387.2819 0.3611112 -0.002770483
Moved 342.0552 465.16 385.84 0.3651389 -0.008333582
Moved 342.0683 465 383.4012 0.3645833 -0.01774223
Moved 342.0842 465.7667 381.4666 0.3672455 -0.02520608
Moved 342.0995 466 378.754 0.3680555 -0.03567118
Moved 342.1233 467 374.9995 0.3715278 -0.05015632
Stationary 342.1341 467 374.9995 0.3715278 -0.05015632
Moved 342.1479 467 373.5608 0.3715278 -0.05570682
Moved 342.1611 467 371.122 0.3715278 -0.06511582
Moved 342.1767 468 369.9178 0.3749999 -0.06976163
Moved 342.1934 468 368.8264 0.3749999 -0.07397239
Stationary 342.2089 468 368.8264 0.3749999 -0.07397239
Moved 342.2234 468 366.9002 0.3749999 -0.08140363
Moved 342.2377 468 365.5 0.3749999 -0.08680566
Stationary 342.2552 468 365.5 0.3749999 -0.08680566
Moved 342.2686 469.4131 365 0.3799066 -0.08873468
Stationary 342.2845 469.4131 365 0.3799066 -0.08873468
Moved 342.2996 469 363.7125 0.3784722 -0.09370167
Moved 342.3138 469 362.8305 0.3784722 -0.09710464
Stationary 342.3292 469 362.8305 0.3784722 -0.09710464
Moved 342.3479 469 361.9088 0.3784722 -0.1006605
Stationary 342.363 469 361.9088 0.3784722 -0.1006605
Moved 342.377 469 360.9506 0.3784722 -0.1043573
Stationary 342.3907 469 360.9506 0.3784722 -0.1043573
Stationary 342.4077 469 360.9506 0.3784722 -0.1043573
Moved 342.423 469 359.8889 0.3784722 -0.1084536
Stationary 342.4371 469 359.8889 0.3784722 -0.1084536
Stationary 342.4549 469 359.8889 0.3784722 -0.1084536
Moved 342.4695 469 358.9186 0.3784722 -0.1121969
Stationary 342.4838 469 358.9186 0.3784722 -0.1121969
Stationary 342.4984 469 358.9186 0.3784722 -0.1121969
Ended 342.5181 469 358.9186 0.3784722 -0.1121969
Began 342.8344 474 505 0.3958334 0.4513887
Stationary 342.8566 474 505 0.3958334 0.4513887
Stationary 342.8711 474 505 0.3958334 0.4513887
Stationary 342.886 474 505 0.3958334 0.4513887
Stationary 342.9012 474 505 0.3958334 0.4513887
Stationary 342.9166 474 505 0.3958334 0.4513887
Moved 342.9318 474 493.1198 0.3958334 0.4055544
Moved 342.9488 474 489.0397 0.3958334 0.3898135
Moved 342.9646 461.51 480.1141 0.3524653 0.3553782
Moved 342.9796 454.2834 467.7102 0.3273731 0.3075237
Moved 342.9946 448.675 458.9313 0.3078994 0.2736548
Moved 343.0104 442.9432 448.9006 0.2879971 0.2349558
Moved 343.0252 438.6411 440.2821 0.2730591 0.2017055
Moved 343.0406 432.966 430.1042 0.253354 0.1624391
Moved 343.0606 426.9127 416.8035 0.2323356 0.1111246
Moved 343.0736 422.5603 408.1206 0.2172233 0.07762579
Moved 343.0884 420.4146 402.6341 0.2097729 0.05645857
Moved 343.109 412.807 389.7427 0.1833577 0.006723462
Moved 343.1238 410.0056 383.5084 0.1736306 -0.01732873
Moved 343.1358 408.5668 381.3502 0.1686348 -0.02565513
Moved 343.1531 401.5168 370.146 0.1441556 -0.0688813
Stationary 343.1635 401.5168 370.146 0.1441556 -0.0688813
Moved 343.182 396.4204 362.0341 0.1264599 -0.1001771
Moved 343.1934 392.735 357.1024 0.1136631 -0.1192036
Moved 343.2086 389.8513 351.7027 0.1036505 -0.140036
Moved 343.2238 387 349 0.09375005 -0.150463
Moved 343.2395 386.765 347.5299 0.09293392 -0.1561347
Moved 343.2548 382.1953 341.1953 0.07706701 -0.1805737
Moved 343.2707 381.8943 339.7887 0.07602199 -0.1860004
Moved 343.2865 379.749 336.6235 0.0685729 -0.198212
Moved 343.3011 376.6638 328.9915 0.05786046 -0.2276565
Moved 343.3161 375.9474 327.8948 0.05537301 -0.2318873
Moved 343.3317 372.5714 322.3571 0.04365071 -0.253252
Moved 343.3477 371.3476 319.0427 0.0394012 -0.2660391
Moved 343.3629 369.9088 314.7265 0.03440559 -0.2826911
Moved 343.3777 368.5 310.5 0.02951383 -0.298997
Moved 343.3937 367.3589 307.0768 0.02555191 -0.3122039
Moved 343.4097 367 303.8588 0.02430558 -0.3246191
Moved 343.4239 365.5 301 0.01909718 -0.3356484
Moved 343.4412 366 299.5299 0.02083331 -0.3413198
Moved 343.4563 365 295.1885 0.01736104 -0.3580692
Moved 343.4709 363.8918 293.7836 0.01351312 -0.3634894
Moved 343.4872 364 291.7184 0.01388892 -0.3714569
Moved 343.5077 362.7305 292 0.009481012 -0.3703703
Moved 343.5187 363 290.9281 0.01041666 -0.3745058
Moved 343.5338 363 288.7579 0.01041666 -0.3828788
Stationary 343.5481 363 288.7579 0.01041666 -0.3828788
Moved 343.5641 361.9611 287.9611 0.006809383 -0.3859528
Ended 343.5792 361.9611 287.9611 0.006809383 -0.3859528
Began 343.9784 493 496 0.4618056 0.4166664
Stationary 343.9961 493 496 0.4618056 0.4166664
Stationary 344.0101 493 496 0.4618056 0.4166664
Stationary 344.0244 493 496 0.4618056 0.4166664
Stationary 344.0402 493 496 0.4618056 0.4166664
Stationary 344.0566 493 496 0.4618056 0.4166664
Stationary 344.0723 493 496 0.4618056 0.4166664
Stationary 344.0865 493 496 0.4618056 0.4166664
Stationary 344.1028 493 496 0.4618056 0.4166664
Moved 344.1187 480.3818 496 0.4179923 0.4166664
Moved 344.1349 477.3816 496 0.4075749 0.4166664
Moved 344.1516 471.0276 496 0.3855124 0.4166664
Moved 344.166 466.4758 496 0.3697075 0.4166664
Moved 344.1804 461.1188 496 0.351107 0.4166664
Moved 344.2039 451.477 496 0.3176284 0.4166664
Moved 344.2174 446.5331 491.6829 0.3004621 0.4000112
Stationary 344.2285 446.5331 491.6829 0.3004621 0.4000112
Moved 344.2423 440.7682 489 0.2804449 0.3896604
Moved 344.2576 438.0038 487.5019 0.2708466 0.3838807
Moved 344.2726 432.1932 487.0644 0.2506709 0.3821928
Moved 344.2892 427.8614 487 0.2356298 0.3819444
Moved 344.3044 423.544 486 0.2206389 0.3780862
Moved 344.3196 420.2386 485.0795 0.2091616 0.3745351
Moved 344.335 416.0055 485 0.1944636 0.3742283
Moved 344.3508 412.6983 484.2328 0.1829801 0.3712683
Moved 344.3662 408.3608 484 0.1679195 0.3703703
Moved 344.3808 405.0442 484 0.1564033 0.3703703
Moved 344.3962 401.828 482.914 0.1452363 0.3661805
Moved 344.4115 398.4286 483 0.1334327 0.3665121
Moved 344.427 395.5416 483 0.1234083 0.3665121
Moved 344.4425 390.6713 481.9178 0.1064977 0.3623372
Moved 344.4603 387.4547 482 0.09532868 0.3626542
Moved 344.4727 383.1466 481.0489 0.08037031 0.3589848
Moved 344.4949 378.7901 479.5967 0.06524339 0.3533821
Moved 344.5057 375.4755 480 0.05373434 0.3549381
Moved 344.5201 371.1618 478.7206 0.03875628 0.3500022
Moved 344.5356 367.5 477.5 0.02604171 0.345293
Moved 344.5504 363.7078 477.236 0.01287445 0.3442744
Moved 344.5657 360.6081 477 0.002111345 0.3433641
Moved 344.5817 356.7262 477 -0.01136735 0.3433641
Moved 344.5981 351.7017 475.9254 -0.0288137 0.3392183
Moved 344.6129 347.4429 476 -0.04360095 0.339506
Moved 344.6279 343.135 476 -0.0585591 0.339506
Moved 344.6437 338.8425 474.6142 -0.07346347 0.3341595
Moved 344.6594 335.4308 474.4769 -0.08530988 0.33363
Moved 344.6735 331.1186 474 -0.1002826 0.3317901
Moved 344.6887 326.8139 472.6046 -0.1152296 0.3264065
Moved 344.705 323.5084 472.1694 -0.1267069 0.3247275
Moved 344.7195 320.4561 472 -0.1373053 0.324074
Moved 344.7349 315.8617 471 -0.1532579 0.3202158
Moved 344.7506 312.7035 471 -0.1642241 0.3202158
Moved 344.7724 307.62 469.31 -0.1818749 0.3136958
Stationary 344.7827 307.62 469.31 -0.1818749 0.3136958
Moved 344.7958 304.7426 469 -0.1918662 0.3125
Moved 344.8112 302.4342 468 -0.1998813 0.3086418
Moved 344.8274 300.9995 468 -0.2048628 0.3086418
Moved 344.843 299.5648 468 -0.2098445 0.3086418
Stationary 344.8624 299.5648 468 -0.2098445 0.3086418
Moved 344.8737 298.0411 468 -0.2151349 0.3086418
Moved 344.8897 296.6177 468 -0.2200775 0.3086418
Moved 344.9051 296.1829 467 -0.2215873 0.3047838
Moved 344.9201 295.5 467 -0.2239583 0.3047838
Ended 344.9359 295 467 -0.2256945 0.3047838
Began 345.4739 347 486 -0.0451389 0.3780862
Stationary 345.4921 347 486 -0.0451389 0.3780862
Stationary 345.5066 347 486 -0.0451389 0.3780862
Stationary 345.5215 347 486 -0.0451389 0.3780862
Stationary 345.5361 347 486 -0.0451389 0.3780862
Stationary 345.5516 347 486 -0.0451389 0.3780862
Stationary 345.5736 347 486 -0.0451389 0.3780862
Stationary 345.5842 347 486 -0.0451389 0.3780862
Stationary 345.5972 347 486 -0.0451389 0.3780862
Stationary 345.6155 347 486 -0.0451389 0.3780862
Stationary 345.6292 347 486 -0.0451389 0.3780862
Moved 345.645 334.0798 486 -0.0900007 0.3780862
Moved 345.6614 333.3799 486 -0.09243086 0.3780862
Moved 345.6756 329.067 486 -0.1074061 0.3780862
Moved 345.6907 323.7506 478.2502 -0.1258658 0.3481875
Moved 345.7073 319.487 475.3652 -0.14067 0.3370571
Moved 345.7221 312.6481 472.4592 -0.1644163 0.3258456
Moved 345.7371 307.1604 467.8703 -0.1834709 0.3081414
Moved 345.7537 300.2729 464.7092 -0.2073859 0.2959457
Moved 345.7682 294.6485 460.2363 -0.226915 0.2786894
Moved 345.7835 290.9419 457.9709 -0.239785 0.2699496
Moved 345.7986 286.6095 455.073 -0.254828 0.2587692
Moved 345.8143 283.929 452.6193 -0.2641354 0.2493029
Moved 345.8339 280.9597 449.9597 -0.2744457 0.2390417
Moved 345.8457 277.0721 447.0721 -0.2879442 0.2279013
Moved 345.8615 274.2099 445.1049 -0.2978823 0.220312
Moved 345.8754 271.3094 442.3094 -0.3079535 0.2095267
Moved 345.8927 270.2303 441.2302 -0.3117004 0.2053635
Moved 345.9081 268.7811 439.7811 -0.3167324 0.1997726
Moved 345.9229 267.5 438.5 -0.3211805 0.1948301
Moved 345.9381 266.2438 438.2438 -0.3255422 0.1938418
Moved 345.9528 265.5 437.5 -0.328125 0.1909721
Moved 345.9688 264.6909 436.691 -0.3309342 0.1878509
Moved 345.9849 263.9669 437 -0.3334482 0.1890431
Moved 345.9996 264 435.5 -0.3333333 0.183256
Stationary 346.015 264 435.5 -0.3333333 0.183256
Moved 346.0305 262.6282 436 -0.3380966 0.185185
Moved 346.0449 263 434.8147 -0.3368056 0.1806121
Stationary 346.062 263 434.8147 -0.3368056 0.1806121
Moved 346.0762 261.6255 435 -0.341578 0.1813271
Moved 346.0916 261.2416 434 -0.3429111 0.1774691
Stationary 346.1114 261 434 -0.34375 0.1774691
Stationary 346.1223 261 434 -0.34375 0.1774691
Moved 346.1376 259.9312 433 -0.3474612 0.1736109
Moved 346.1552 260 431.8644 -0.3472222 0.16923
Moved 346.1693 258.3922 430.3922 -0.352805 0.1635498
Moved 346.1839 256.9538 426.8613 -0.3577994 0.1499279
Moved 346.2016 255.5152 424.0304 -0.3627945 0.139006
Moved 346.215 253.0766 416.3832 -0.3712617 0.1095028
Moved 346.2313 251.6415 411.9246 -0.3762448 0.09230136
Moved 346.2481 249.2012 405.8049 -0.384718 0.06869151
Moved 346.2621 247.1909 400.4773 -0.3916982 0.04813765
Moved 346.2767 245.6768 393.3839 -0.3969557 0.02077102
Moved 346.2926 244.2488 387.9953 -0.4019138 -1.824932E-05
Moved 346.3102 242.8081 382.2324 -0.4069164 -0.02225169
Moved 346.3238 242.378 375.5121 -0.4084096 -0.04817845
Moved 346.3391 242 370.8276 -0.4097222 -0.06625152
Moved 346.3602 242 364.4839 -0.4097222 -0.09072562
Stationary 346.3721 242 364.4839 -0.4097222 -0.09072562
Moved 346.3843 242 361.754 -0.4097222 -0.1012576
Moved 346.4005 242 359.4382 -0.4097222 -0.110192
Moved 346.4164 242 357.9938 -0.4097222 -0.1157647
Moved 346.4313 252.0003 356.5714 -0.3749989 -0.1212523
Moved 346.4478 264.7517 352.3745 -0.3307231 -0.1374442
Moved 346.4622 279.1389 349.3723 -0.2807678 -0.1490269
Moved 346.478 295.5 345.5 -0.2239583 -0.1639661
Moved 346.493 314.07 337.6893 -0.159479 -0.1941
Moved 346.5082 330.2866 331.8049 -0.1031715 -0.2168022
Moved 346.5235 345.7831 324.1085 -0.04936441 -0.2464952
Moved 346.5389 358.4111 317.2161 -0.005517005 -0.2730862
Moved 346.5552 368.2033 310.5981 0.02848357 -0.2986183
Moved 346.5702 376.2021 304.8383 0.0562574 -0.3208399
Moved 346.5921 389.252 296.311 0.1015694 -0.3537387
Stationary 346.6039 389.252 296.311 0.1015694 -0.3537387
Moved 346.6164 396.9189 290.0676 0.1281905 -0.3778258
Moved 346.6323 402.7 285.725 0.1482637 -0.3945794
Moved 346.6474 409.4551 278.5449 0.1717192 -0.4222805
Moved 346.6627 415.21 272.79 0.1917012 -0.4444829
Moved 346.6786 416.7391 270.5217 0.1970109 -0.453234
Moved 346.6941 419.3542 267.6458 0.2060909 -0.4643296
Moved 346.7085 421.4395 264.3407 0.2133316 -0.4770806
Moved 346.7244 422.7319 263.2681 0.2178192 -0.4812191
Moved 346.739 424.1648 260.6705 0.2227943 -0.4912406
Moved 346.7567 425.5 259.5 0.2274306 -0.4957561
Moved 346.7706 426.0216 260 0.2292415 -0.4938272
Moved 346.7863 426 258.5138 0.2291666 -0.499561
Moved 346.8018 427.9209 258 0.2358365 -0.5015433
Moved 346.8243 429.4503 257 0.241147 -0.5054013
Stationary 346.8363 429.4503 257 0.241147 -0.5054013
Moved 346.8471 429.8866 256 0.2426617 -0.5092593
Moved 346.863 430.5 256 0.2447916 -0.5092593
Moved 346.878 431.3729 254.6271 0.2478225 -0.5145561
Stationary 346.8937 431.3729 254.6271 0.2478225 -0.5145561
Moved 346.9084 431 253.7859 0.2465278 -0.5178013
Ended 346.9235 431 253.7859 0.2465278 -0.5178013
PhraseEnd 347.7858
