he is still on our team
Basic
0.4 0.4
288 86.39999
Began 534.1832 432 464 0.25 0.8796298
Stationary 534.2025 432 464 0.25 0.8796298
Stationary 534.2172 432 464 0.25 0.8796298
Stationary 534.2318 432 464 0.25 0.8796298
Stationary 534.248 432 464 0.25 0.8796298
Stationary 534.2644 432 464 0.25 0.8796298
Stationary 534.2781 432 464 0.25 0.8796298
Stationary 534.2932 432 464 0.25 0.8796298
Stationary 534.3085 432 464 0.25 0.8796298
Stationary 534.3245 432 464 0.25 0.8796298
Stationary 534.3401 432 464 0.25 0.8796298
Stationary 534.3556 432 464 0.25 0.8796298
Stationary 534.3714 432 464 0.25 0.8796298
Stationary 534.3866 432 464 0.25 0.8796298
Stationary 534.4037 432 464 0.25 0.8796298
Stationary 534.4171 432 464 0.25 0.8796298
Stationary 534.4318 432 464 0.25 0.8796298
Stationary 534.4485 432 464 0.25 0.8796298
Stationary 534.4656 432 464 0.25 0.8796298
Stationary 534.481 432 464 0.25 0.8796298
Stationary 534.4931 432 464 0.25 0.8796298
Moved 534.51 422.0406 464 0.2154186 0.8796298
Stationary 534.5254 422.0406 464 0.2154186 0.8796298
Stationary 534.5408 422.0406 464 0.2154186 0.8796298
Stationary 534.5575 421.8264 464 0.2146749 0.8796298
Moved 534.5715 420.3868 464 0.2096765 0.8796298
Moved 534.5894 419.5 464 0.2065971 0.8796298
Moved 534.6079 418.7573 464 0.2040185 0.8796298
Moved 534.6351 415.9747 456.8231 0.1943567 0.796563
Moved 534.6523 416 455.5303 0.1944445 0.7816005
Moved 534.6642 413.1049 453.1049 0.184392 0.7535295
Moved 534.6796 411.6641 451.6641 0.1793891 0.7368524
Moved 534.6963 410.2277 450.2277 0.1744018 0.7202284
Moved 534.7123 408.7848 447.5696 0.1693916 0.6894627
Moved 534.7263 408 446.3516 0.1666667 0.675366
Moved 534.7424 407.2058 444.4116 0.1639089 0.6529114
Moved 534.7594 405.8417 442.8417 0.1591727 0.6347422
Moved 534.7737 404.3997 440.7994 0.1541656 0.6111047
Moved 534.7894 402.9654 438.9655 0.1491855 0.589878
Moved 534.8042 403 436.0341 0.1493056 0.5559497
Moved 534.819 401.0879 435.0879 0.1426663 0.5449987
Moved 534.8346 401 433.6412 0.1423611 0.528255
Moved 534.8519 399.5 432.5 0.1371528 0.5150463
