watch out for low flying objects
Basic
0.8 0.8
575.9999 518.4
Began 267.4968 158 463 -0.3506944 0.1446759
Stationary 267.5132 158 463 -0.3506944 0.1446759
Stationary 267.5274 158 463 -0.3506944 0.1446759
Stationary 267.5444 158 463 -0.3506944 0.1446759
Stationary 267.5586 158 463 -0.3506944 0.1446759
Stationary 267.5734 158 463 -0.3506944 0.1446759
Stationary 267.5906 158 463 -0.3506944 0.1446759
Stationary 267.6053 158 463 -0.3506944 0.1446759
Stationary 267.6212 158 463 -0.3506944 0.1446759
Stationary 267.6371 158 463 -0.3506944 0.1446759
Stationary 267.6509 158 463 -0.3506944 0.1446759
Stationary 267.6659 158 463 -0.3506944 0.1446759
Stationary 267.6831 158 463 -0.3506944 0.1446759
Stationary 267.6989 158 463 -0.3506944 0.1446759
Stationary 267.7119 158 463 -0.3506944 0.1446759
Stationary 267.7282 158 463 -0.3506944 0.1446759
Stationary 267.7449 158 463 -0.3506944 0.1446759
Stationary 267.7589 158 463 -0.3506944 0.1446759
Stationary 267.774 158 463 -0.3506944 0.1446759
Stationary 267.7905 158 463 -0.3506944 0.1446759
Stationary 267.8061 158 463 -0.3506944 0.1446759
Stationary 267.8214 158 463 -0.3506944 0.1446759
Moved 267.8361 158 472 -0.3506944 0.162037
Stationary 267.851 158 472 -0.3506944 0.162037
Moved 267.8673 158 472.592 -0.3506944 0.1631789
Stationary 267.8839 158 473 -0.3506944 0.163966
Stationary 267.9006 158 473 -0.3506944 0.163966
Stationary 267.9125 158 473 -0.3506944 0.163966
Moved 267.9291 158 474.2492 -0.3506944 0.1663757
Moved 267.9477 158 475.374 -0.3506944 0.1685454
Stationary 267.9598 158 475.374 -0.3506944 0.1685454
Moved 267.9743 158 476.3196 -0.3506944 0.1703695
Stationary 267.9908 158 476.3196 -0.3506944 0.1703695
Moved 268.0063 158 477.374 -0.3506944 0.1724034
Moved 268.0224 158 478.6433 -0.3506944 0.174852
Moved 268.0376 158 480.0894 -0.3506944 0.1776414
Moved 268.0529 158 481.5 -0.3506944 0.1803626
Moved 268.0675 158 482.5 -0.3506944 0.1822916
Moved 268.0829 158 484.1001 -0.3506944 0.1853783
Moved 268.0995 158 485.5 -0.3506944 0.1880786
Moved 268.1143 158 487.9834 -0.3506944 0.1928691
Moved 268.13 158 490.8443 -0.3506944 0.1983879
Moved 268.1469 158 493.7177 -0.3506944 0.2039308
Moved 268.1616 158 495.3042 -0.3506944 0.206991
Moved 268.1753 158 496.3032 -0.3506944 0.2089181
Moved 268.1913 158 499.6989 -0.3506944 0.2154685
Moved 268.2073 158 502.5766 -0.3506944 0.2210196
Moved 268.2232 158 505.4653 -0.3506944 0.226592
Moved 268.2379 158 508.3495 -0.3506944 0.2321557
Moved 268.2529 158 511.8358 -0.3506944 0.2388808
Moved 268.2695 158 517.207 -0.3506944 0.2492419
Moved 268.2846 158 519.1754 -0.3506944 0.2530388
Moved 268.3 158 524.1235 -0.3506944 0.2625838
Moved 268.3148 158 526.9952 -0.3506944 0.2681234
Moved 268.3298 158 529.881 -0.3506944 0.2736901
Moved 268.3462 158 532.7509 -0.3506944 0.2792262
Moved 268.3616 158 534.3176 -0.3506944 0.2822484
Moved 268.3758 158 535.7605 -0.3506944 0.2850318
Moved 268.3922 158 536.9058 -0.3506944 0.2872409
Moved 268.4073 158 538.314 -0.3506944 0.2899574
Moved 268.4225 158 539.7548 -0.3506944 0.2927368
Moved 268.4373 158 541.1942 -0.3506944 0.2955135
Moved 268.4531 158 542.5 -0.3506944 0.2980323
Moved 268.4693 158 543.0359 -0.3506944 0.2990661
Moved 268.4854 158 543.5176 -0.3506944 0.2999953
Stationary 268.4998 158 544 -0.3506944 0.3009259
Stationary 268.5143 158 544 -0.3506944 0.3009259
Stationary 268.5295 158 544 -0.3506944 0.3009259
Stationary 268.5465 158 544 -0.3506944 0.3009259
Stationary 268.5619 158 544 -0.3506944 0.3009259
Stationary 268.5758 158 544 -0.3506944 0.3009259
Stationary 268.5923 158 544 -0.3506944 0.3009259
Stationary 268.6081 158 544 -0.3506944 0.3009259
Moved 268.6232 158 527.2599 -0.3506944 0.2686341
Moved 268.6385 158 517.1561 -0.3506944 0.2491437
Moved 268.6529 153.0763 507.0763 -0.3592425 0.2296996
Moved 268.6705 149.8635 493.6353 -0.3648203 0.2037716
Moved 268.6856 148.4161 481.3291 -0.3673331 0.180033
Moved 268.7001 148 471.8432 -0.3680555 0.1617345
Moved 268.7198 146.5352 461.7462 -0.3705987 0.1422571
Moved 268.7306 145.4281 455.1404 -0.3725207 0.1295145
Moved 268.747 143.9881 444.9051 -0.3750206 0.1097706
Moved 268.7617 144 437.7674 -0.375 0.09600188
Moved 268.7783 144 425.6296 -0.375 0.072588
Moved 268.7926 144 418.3306 -0.375 0.05850797
Moved 268.8088 144 410.3647 -0.375 0.04314169
Moved 268.8243 144 405.3557 -0.375 0.03347921
Moved 268.8389 144 401.1651 -0.375 0.02539558
Moved 268.8542 144 394.0807 -0.375 0.01172978
Moved 268.8703 144 386.0085 -0.375 -0.003841688
Moved 268.8856 144 379.5637 -0.375 -0.01627374
Moved 268.8997 144 374.8533 -0.375 -0.02536026
Moved 268.9157 144 372.019 -0.375 -0.0308277
Moved 268.932 144 369.141 -0.375 -0.03637926
Moved 268.949 144 366.9302 -0.375 -0.04064389
Moved 268.9619 144 362.5326 -0.375 -0.04912706
Moved 268.9774 151 361.1418 -0.3628472 -0.05180988
Moved 268.9937 151 359.6359 -0.3628472 -0.05471471
Moved 269.0078 152 357.1956 -0.3611111 -0.05942221
Moved 269.024 153.2426 357 -0.3589538 -0.05979944
Moved 269.0411 153 354 -0.359375 -0.06558641
Stationary 269.0545 153 354 -0.359375 -0.06558641
Moved 269.0696 154 352.7932 -0.3576389 -0.0679145
Stationary 269.0852 154 352.7932 -0.3576389 -0.0679145
Moved 269.1007 155 350.9081 -0.3559027 -0.07155076
Moved 269.1165 155.5304 349.4696 -0.3549819 -0.07432566
Moved 269.1323 156.5 348.5 -0.3532986 -0.07619604
Moved 269.1481 156 347.8011 -0.3541667 -0.07754414
Moved 269.163 157.5 348 -0.3515625 -0.07716054
Moved 269.1783 157.9806 347 -0.3507281 -0.0790895
Moved 269.1925 159.4315 347 -0.3482091 -0.0790895
Moved 269.2083 168.2166 354.825 -0.3329572 -0.06399513
Moved 269.2242 176.8488 363.8488 -0.3179707 -0.04658799
Moved 269.2398 186.2285 374.9755 -0.3016866 -0.02512449
Moved 269.2559 193.9454 386.5126 -0.2882892 -0.002869147
Moved 269.2711 199 392.5 -0.2795139 0.008680525
Moved 269.2861 203.9392 399.674 -0.270939 0.02251916
Moved 269.3018 210.8884 408.066 -0.2588744 0.03870755
Moved 269.3176 218.0707 418.299 -0.2464051 0.05844698
Moved 269.3326 225.2441 427.2929 -0.2339512 0.07579644
Moved 269.3472 232.4809 438.9694 -0.2213873 0.09832057
Moved 269.3632 236.739 444.6738 -0.2139947 0.1093245
Moved 269.3788 243.8689 453.2427 -0.2016165 0.1258539
Moved 269.3939 245.9845 456.3126 -0.1979436 0.1317759
