my bare face in the wind
Basic
0.6 0.6
432 388.8
Began 214.1352 502 220 0.3287037 -0.4320988
Stationary 214.1659 502 220 0.3287037 -0.4320988
Stationary 214.1787 502 220 0.3287037 -0.4320988
Stationary 214.1891 502 220 0.3287037 -0.4320988
Stationary 214.2002 502 220 0.3287037 -0.4320988
Stationary 214.216 502 220 0.3287037 -0.4320988
Stationary 214.2302 502 220 0.3287037 -0.4320988
Stationary 214.2453 502 220 0.3287037 -0.4320988
Stationary 214.2606 502 220 0.3287037 -0.4320988
Stationary 214.2777 502 220 0.3287037 -0.4320988
Stationary 214.2917 502 220 0.3287037 -0.4320988
Stationary 214.3071 502 220 0.3287037 -0.4320988
Stationary 214.3235 502 220 0.3287037 -0.4320988
Stationary 214.3383 502 220 0.3287037 -0.4320988
Stationary 214.3527 502 220 0.3287037 -0.4320988
Stationary 214.3698 502 220 0.3287037 -0.4320988
Stationary 214.385 502 220 0.3287037 -0.4320988
Stationary 214.4009 502 220 0.3287037 -0.4320988
Stationary 214.4142 502 220 0.3287037 -0.4320988
Stationary 214.4312 502 220 0.3287037 -0.4320988
Stationary 214.4471 502 220 0.3287037 -0.4320988
Stationary 214.4628 502 220 0.3287037 -0.4320988
Stationary 214.4778 502 220 0.3287037 -0.4320988
Stationary 214.4939 502 220 0.3287037 -0.4320988
Stationary 214.5088 502 220 0.3287037 -0.4320988
Stationary 214.5241 502 220 0.3287037 -0.4320988
Stationary 214.5392 502 220 0.3287037 -0.4320988
Stationary 214.5536 502 220 0.3287037 -0.4320988
Moved 214.5695 493 228.3302 0.3078704 -0.4106734
Moved 214.5851 491.2363 229.7638 0.3037877 -0.4069862
Moved 214.6009 491 231.202 0.3032407 -0.403287
Moved 214.6159 489.3614 232.6385 0.2994478 -0.3995923
Moved 214.6322 489 234.0759 0.2986111 -0.3958953
Moved 214.6479 487.8667 236.2665 0.2959878 -0.3902612
Moved 214.6639 485.7615 239.2385 0.2911145 -0.3826171
Moved 214.678 483.9425 242.1151 0.2869039 -0.3752184
Moved 214.693 482.5083 243.4917 0.2835841 -0.3716778
Moved 214.7087 481.0599 246.8801 0.2802312 -0.3629628
Moved 214.7244 479.6217 248.3783 0.276902 -0.3591094
Moved 214.7385 476.3771 251.6229 0.2693914 -0.3507641
Moved 214.7556 475.094 253.812 0.2664213 -0.3451337
Moved 214.7717 472.3751 256.6249 0.2601275 -0.3378989
Moved 214.7865 469.5045 258.4955 0.2534826 -0.3330876
Moved 214.8014 466.6359 261.3641 0.2468424 -0.3257098
Moved 214.8164 464.7525 262.6237 0.2424827 -0.3224699
Moved 214.8324 462.9349 264.0651 0.2382751 -0.3187626
Moved 214.8484 461.4996 265.5004 0.2349527 -0.315071
Moved 214.8649 460.2929 266.7071 0.2321595 -0.3119674
Moved 214.8773 458.9506 269.0989 0.2290522 -0.3058156
Moved 214.901 456.0737 271.9263 0.2223928 -0.2985434
Stationary 214.9106 456.0737 271.9263 0.2223928 -0.2985434
Moved 214.9235 454.6356 273.3644 0.2190639 -0.2948445
Moved 214.9391 453.1949 275.6103 0.2157289 -0.2890683
Moved 214.9545 451.756 278.488 0.2123982 -0.2816668
Moved 214.9696 449 282.5 0.2060185 -0.2713478
Moved 214.9854 446.4609 287.3087 0.2001409 -0.2589799
Moved 215.0007 443.5759 292.8481 0.1934628 -0.2447322
Moved 215.0158 439.6834 298.9749 0.1844523 -0.228974
Moved 215.0318 434.6626 305.4218 0.1728301 -0.2123927
Moved 215.0472 430.5 312.5 0.1631944 -0.1941873
Moved 215.0619 424.204 322.6736 0.1486203 -0.1680205
Moved 215.0785 418.3942 332.8101 0.1351718 -0.1419495
Moved 215.0931 411.7604 341.8593 0.1198159 -0.1186746
Moved 215.1105 404.1381 352.8067 0.1021714 -0.09051782
Moved 215.1262 396.9475 362.8735 0.0855266 -0.06462592
Moved 215.1408 390.5951 371.9585 0.07082203 -0.04125909
Moved 215.1564 387.34 378.3201 0.06328692 -0.02489702
Moved 215.1725 384.2293 383.312 0.05608648 -0.01205774
Moved 215.1879 381.58 388.84 0.04995366 0.002160524
Moved 215.2033 380.766 394.17 0.04806945 0.0158693
Moved 215.2182 378.257 400.7147 0.04226168 0.03270239
Moved 215.234 376.8185 406.726 0.03893177 0.04816353
Moved 215.2497 374.7663 413.4673 0.03418128 0.06550232
Moved 215.2647 372.9503 420.2487 0.02997746 0.08294415
Moved 215.279 373 430.4304 0.0300926 0.1091316
Moved 215.2954 371.0781 436.6095 0.02564371 0.1250243
Moved 215.3107 371 440.9876 0.025463 0.136285
Moved 215.328 369.5725 449.5651 0.02215852 0.1583462
Moved 215.3412 370 456.2829 0.02314816 0.1756246
Moved 215.3564 368.696 463.5201 0.02012958 0.1942388
Moved 215.3729 368 470.6825 0.01851857 0.2126606
Moved 215.3871 366.8309 477.8454 0.01581232 0.2310837
Moved 215.4057 366.3917 484.0415 0.01479556 0.2470203
Moved 215.4212 365.2118 489.1527 0.01206438 0.2601663
Moved 215.4333 365 495.7767 0.01157403 0.2772033
Moved 215.4481 364 500.9391 0.009259283 0.2904813
Moved 215.4633 362.9727 505.0546 0.006881257 0.3010662
Moved 215.4785 362.469 510.062 0.005715291 0.3139452
Moved 215.4943 362 513.8965 0.004629592 0.3238077
Moved 215.5105 362 516.8025 0.004629592 0.331282
Moved 215.5276 362 522 0.004629592 0.3446501
Moved 215.5448 362 526.6791 0.004629592 0.356685
Moved 215.5561 362 529.7113 0.004629592 0.3644837
Moved 215.5721 362 532.7899 0.004629592 0.372402
Moved 215.5869 362 535.4493 0.004629592 0.379242
Moved 215.6021 362 537.319 0.004629592 0.3840509
Moved 215.6176 362 539.0933 0.004629592 0.3886144
Moved 215.6334 362 540.5 0.004629592 0.3922324
Moved 215.6477 362 541.6633 0.004629592 0.3952245
Moved 215.6638 362 543.0993 0.004629592 0.3989178
Moved 215.6812 362 544.5 0.004629592 0.4025204
Stationary 215.6936 362 544.5 0.004629592 0.4025204
Moved 215.7091 362 545.374 0.004629592 0.4047683
Moved 215.7267 362 546.3745 0.004629592 0.4073418
