the five boxing wizards jump quickly
Basic
0.8 0.8
575.9999 172.8
Began 254.4309 334 457 -0.0451389 0.3993056
Stationary 254.4517 334 457 -0.0451389 0.3993056
Stationary 254.4661 334 457 -0.0451389 0.3993056
Stationary 254.4823 334 457 -0.0451389 0.3993056
Stationary 254.4965 334 457 -0.0451389 0.3993056
Stationary 254.5114 334 457 -0.0451389 0.3993056
Stationary 254.5288 334 457 -0.0451389 0.3993056
Moved 254.5435 345.1566 457 -0.02576981 0.3993056
Moved 254.5588 354.3831 441.5398 -0.00975158 0.3098368
Moved 254.5738 362.8656 433.1344 0.004974976 0.2611943
Moved 254.5889 371.8435 425.8484 0.02056166 0.2190305
Moved 254.6057 379.4009 417.519 0.03368206 0.1708275
Moved 254.6208 384.4109 411.1188 0.04237994 0.1337896
Moved 254.6368 387.7059 406.4412 0.0481005 0.1067197
Moved 254.6515 391.7702 400.9731 0.05515657 0.07507572
Moved 254.6661 393.5304 396.9391 0.05821257 0.05173136
Moved 254.6823 398.1699 390.1068 0.06626725 0.01219175
Moved 254.6969 401.1913 383.5219 0.0715126 -0.02591469
Moved 254.7127 403.9679 381.0321 0.07633313 -0.04032347
Moved 254.7296 404.869 377.3931 0.07789753 -0.06138254
Moved 254.7429 405 374.4879 0.07812499 -0.07819494
Moved 254.7584 406 372.3549 0.07986113 -0.09053866
Moved 254.7747 406 371.2244 0.07986113 -0.09708069
Moved 254.79 406 369.9205 0.07986113 -0.1046264
Moved 254.805 407.4516 368.5484 0.08238122 -0.1125671
Moved 254.8217 407 367.163 0.08159719 -0.1205843
Moved 254.8376 407 366.5 0.08159719 -0.1244211
Moved 254.8506 407 367 0.08159719 -0.1215276
Stationary 254.8667 407 367 0.08159719 -0.1215276
Moved 254.8834 394.5697 367 0.06001681 -0.1215276
Moved 254.8971 388.3319 375.9462 0.04918731 -0.06975598
Moved 254.9133 378.3983 381.8348 0.03194145 -0.03567819
Moved 254.9297 371.2283 386.463 0.01949355 -0.008894603
Moved 254.9446 358.5 395 -0.002604164 0.04050935
Moved 254.9595 346.588 402.6325 -0.02328463 0.08467904
Moved 254.9737 336.7533 408.2838 -0.04035886 0.1173832
Moved 254.9896 325.8434 414.7711 -0.05929969 0.1549251
Moved 255.0063 316.5972 420.1127 -0.07535215 0.1858373
Moved 255.0225 295.4303 429.0581 -0.1121001 0.2376049
Moved 255.0368 281.5 435.5 -0.1362847 0.2748843
Moved 255.0519 266.0352 440.7412 -0.1631332 0.3052153
Moved 255.0677 248.0549 447.5173 -0.1943492 0.344429
Moved 255.0823 239.2536 450.3561 -0.2096292 0.3608573
Moved 255.0985 229.5947 453.1158 -0.226398 0.3768274
Moved 255.1146 222.8313 454.4338 -0.2381402 0.3844548
Moved 255.1314 218.2228 455.3555 -0.246141 0.3897885
Moved 255.1443 213.433 455.8557 -0.2544566 0.3926831
Moved 255.1597 209.2935 456 -0.2616431 0.3935184
Moved 255.1743 206.7762 456 -0.2660135 0.3935184
Moved 255.1904 204.021 456 -0.2707969 0.3935184
Moved 255.2057 202.6344 457.3655 -0.2732041 0.401421
Moved 255.2215 202 457 -0.2743056 0.3993056
Moved 255.2363 201.1169 457 -0.2758387 0.3993056
Ended 255.2521 200.5 457 -0.2769097 0.3993056
Began 255.4332 266 368 -0.1631944 -0.1157407
Stationary 255.4529 266 368 -0.1631944 -0.1157407
Stationary 255.4669 266 368 -0.1631944 -0.1157407
Stationary 255.4844 266 368 -0.1631944 -0.1157407
Stationary 255.4987 266 368 -0.1631944 -0.1157407
Stationary 255.5137 266 368 -0.1631944 -0.1157407
Stationary 255.5317 266 368 -0.1631944 -0.1157407
Moved 255.5448 282.5 368 -0.1345486 -0.1157407
Moved 255.5605 307.203 384.1122 -0.09166139 -0.0224985
Moved 255.5771 338.8585 396.7603 -0.03670394 0.05069635
Moved 255.5908 368.4602 406.3111 0.01468792 0.1059672
Moved 255.6066 393.4277 414.2434 0.05803413 0.1518715
Moved 255.6219 412.0422 418.702 0.09035102 0.1776737
Moved 255.6377 430.4565 424.4855 0.1223202 0.2111428
Moved 255.6533 444.0788 428.0175 0.14597 0.2315828
Moved 255.6692 453.2773 430.0616 0.1619398 0.2434123
Moved 255.6843 467.2517 434.2755 0.1862008 0.2677981
Moved 255.6988 473.0493 434.8099 0.1962661 0.2708905
Moved 255.7146 481.1898 437.3966 0.2103989 0.2858601
Moved 255.7299 483.1603 438.5801 0.21382 0.2927091
Moved 255.7445 485.9297 439 0.2186279 0.295139
Moved 255.7606 487.3522 440.3522 0.2210975 0.302964
Stationary 255.7763 487.3522 440.3522 0.2210975 0.302964
Stationary 255.7901 487.3522 440.3522 0.2210975 0.302964
Stationary 255.8055 487 440 0.2204861 0.3009259
Stationary 255.8224 487 440 0.2204861 0.3009259
Stationary 255.8365 487 440 0.2204861 0.3009259
Moved 255.8521 451.2571 415.612 0.1584325 0.1597917
Moved 255.8683 425.7668 401.0106 0.1141785 0.07529303
Moved 255.8831 399.6166 384.4947 0.06877876 -0.02028518
Moved 255.899 384.0393 373.652 0.04173487 -0.08303254
Moved 255.9144 357.5 351 -0.004340261 -0.2141206
Moved 255.9332 340.773 339.5352 -0.03338013 -0.2804673
Moved 255.9465 324.2436 325.8697 -0.06207708 -0.3595504
Moved 255.9612 313.7669 318.8446 -0.08026578 -0.4002048
Moved 255.9784 305.686 311.686 -0.09429507 -0.4416317
Moved 255.9926 297.2936 304.7446 -0.1088653 -0.4818017
Moved 256.0083 294 304 -0.1145833 -0.4861109
Moved 256.0226 292.1512 302.0756 -0.1177931 -0.4972477
Moved 256.0382 289.3853 299.3853 -0.122595 -0.5128165
Moved 256.0542 288.2998 299.2998 -0.1244796 -0.5133111
Moved 256.0692 285.835 299 -0.1287586 -0.5150461
Moved 256.0845 284.5417 299 -0.131004 -0.5150461
Moved 256.0999 282.3214 299 -0.1348587 -0.5150461
Moved 256.1159 280.781 307.5332 -0.137533 -0.4656643
Moved 256.1326 277.3877 313.2245 -0.1434241 -0.4327283
Moved 256.1461 273.684 323.2899 -0.1498541 -0.3744797
Moved 256.1611 270.8996 331.3013 -0.1546882 -0.3281176
Moved 256.1778 268.1566 338.1086 -0.1594504 -0.2887231
Moved 256.192 263.5854 346.8292 -0.1673865 -0.2382568
Moved 256.2098 259.451 355.0981 -0.1745643 -0.1904046
Moved 256.223 254 361.5 -0.1840278 -0.1533563
Moved 256.2391 250.2157 368.4804 -0.1905978 -0.1129604
Moved 256.254 244.1741 376.7562 -0.2010866 -0.06506814
Moved 256.27 235.8875 386.4646 -0.215473 -0.008885242
Moved 256.285 229.3738 392.6262 -0.2267816 0.02677167
Moved 256.3065 218.0957 403.4282 -0.2463617 0.0892837
Stationary 256.3175 218.0957 403.4282 -0.2463617 0.0892837
Moved 256.3303 214.3941 407.7372 -0.252788 0.1142202
Moved 256.3462 210.2216 413.0378 -0.2600318 0.1448947
Moved 256.362 207.2553 414.4965 -0.2651818 0.153336
Moved 256.3785 204.5891 418.4108 -0.2698105 0.1759887
Moved 256.3929 201.8297 421.1703 -0.2746013 0.191958
Moved 256.4083 200.535 423.93 -0.2768489 0.2079281
