reading week is just about here
Basic
0.4 0.4
288 86.39999
Began 309.7217 325 448 -0.1215278 0.6944444
Stationary 309.7447 325 448 -0.1215278 0.6944444
Stationary 309.7596 325 448 -0.1215278 0.6944444
Stationary 309.7724 325 448 -0.1215278 0.6944444
Stationary 309.7876 325 448 -0.1215278 0.6944444
Stationary 309.8006 325 448 -0.1215278 0.6944444
Stationary 309.8161 325 448 -0.1215278 0.6944444
Stationary 309.8326 325 448 -0.1215278 0.6944444
Stationary 309.8504 325 448 -0.1215278 0.6944444
Stationary 309.8655 325 448 -0.1215278 0.6944444
Stationary 309.8789 325 448 -0.1215278 0.6944444
Moved 309.8952 314.4667 448 -0.1581018 0.6944444
Moved 309.9118 312.0549 448 -0.1664761 0.6944444
Moved 309.9271 310.5815 448 -0.1715922 0.6944444
Moved 309.9418 308.705 448 -0.1781078 0.6944444
Moved 309.9565 306.0541 448 -0.1873121 0.6944444
Moved 309.9722 304.5891 448 -0.1923991 0.6944444
Moved 309.9876 302.3007 442.0523 -0.2003449 0.6256054
Moved 310.0041 300.7021 441 -0.2058953 0.6134258
Moved 310.0181 299.2639 441 -0.2108892 0.6134258
Moved 310.035 297.8293 439.8293 -0.2158704 0.5998765
Moved 310.0512 296.5 440 -0.2204861 0.6018519
Moved 310.0659 296.3025 440 -0.2211719 0.6018519
Moved 310.0901 295 439 -0.2256945 0.590278
Moved 310.1037 293.9812 439 -0.2292318 0.590278
Stationary 310.114 293.9812 439 -0.2292318 0.590278
Stationary 310.1258 293.9812 439 -0.2292318 0.590278
Moved 310.1411 293.0966 438 -0.2323034 0.5787037
Moved 310.1572 292.5 438 -0.234375 0.5787037
Stationary 310.1725 292.5 438 -0.234375 0.5787037
Moved 310.188 291.7732 436.7733 -0.2368985 0.5645055
Stationary 310.2035 291.7732 436.7733 -0.2368985 0.5645055
Moved 310.2191 291.1924 436 -0.2389154 0.5555554
Stationary 310.2349 291 436 -0.2395833 0.5555554
Moved 310.2502 291 434.5 -0.2395833 0.5381946
Moved 310.2648 291 435 -0.2395833 0.5439817
Moved 310.2802 289.8304 433.8304 -0.2436444 0.530445
Stationary 310.2962 289.8304 433.8304 -0.2436444 0.530445
Stationary 310.3109 290 434 -0.2430555 0.5324076
Moved 310.3257 288.5 432.5 -0.2482639 0.5150463
