come and see our new car
Basic
0.6 0.6
432 388.8
Began 439.3141 283 240 -0.1782407 -0.3806585
Stationary 439.3336 283 240 -0.1782407 -0.3806585
Stationary 439.3501 283 240 -0.1782407 -0.3806585
Stationary 439.3638 283 240 -0.1782407 -0.3806585
Stationary 439.3794 283 240 -0.1782407 -0.3806585
Stationary 439.3946 283 240 -0.1782407 -0.3806585
Stationary 439.4099 283 240 -0.1782407 -0.3806585
Stationary 439.4255 283 240 -0.1782407 -0.3806585
Stationary 439.4405 283 240 -0.1782407 -0.3806585
Stationary 439.4551 283 240 -0.1782407 -0.3806585
Stationary 439.4705 283 240 -0.1782407 -0.3806585
Stationary 439.4877 283 240 -0.1782407 -0.3806585
Stationary 439.5034 283 240 -0.1782407 -0.3806585
Stationary 439.5177 283 240 -0.1782407 -0.3806585
Stationary 439.5331 283 240 -0.1782407 -0.3806585
Stationary 439.5492 283 240 -0.1782407 -0.3806585
Stationary 439.5648 283 240 -0.1782407 -0.3806585
Stationary 439.5796 283 240 -0.1782407 -0.3806585
Moved 439.5949 292.5916 240 -0.156038 -0.3806585
Stationary 439.6115 293.4508 240 -0.1540491 -0.3806585
Moved 439.6275 296.4974 240 -0.1469967 -0.3806585
Moved 439.6418 300.6552 257.0574 -0.1373723 -0.3367865
Moved 439.6583 309 276.5 -0.1180555 -0.2867798
Moved 439.6737 317.6082 290.5732 -0.09812906 -0.2505834
Moved 439.6889 330.3449 316.7664 -0.06864612 -0.1832139
Moved 439.7047 342.4083 339.1124 -0.04072154 -0.1257397
Moved 439.7199 353.4523 358.0981 -0.01515662 -0.07690814
Moved 439.735 364.5498 372.9373 0.01053194 -0.0387417
Moved 439.7513 377.5902 391.7378 0.04071812 0.009613586
Moved 439.7643 389.618 407.4906 0.06856015 0.05013014
Moved 439.7802 399.9189 419.9027 0.09240498 0.08205426
Moved 439.7959 416.5334 437.9112 0.1308644 0.1283723
Moved 439.8138 427.0219 451.022 0.1551433 0.1620934
Moved 439.8268 438.085 460.9493 0.1807523 0.1876268
Moved 439.8425 445.1161 469.5968 0.1970281 0.2098682
Moved 439.8579 454.3749 479.2856 0.2184605 0.234788
Moved 439.8734 462.7969 486.4974 0.2379557 0.2533368
Moved 439.8884 470 492.5 0.2546296 0.2687756
Moved 439.9071 475.537 497.7808 0.2674466 0.282358
Moved 439.9195 481.5521 501.2761 0.2813705 0.2913478
Moved 439.9353 485.5617 505.5617 0.2906522 0.3023706
Moved 439.9521 489.7166 508.8111 0.3002699 0.3107281
Moved 439.965 493.8606 512.8607 0.3098626 0.3211436
Moved 439.98 498.6979 516.0234 0.3210599 0.3292783
Moved 439.9968 503.1809 519.1206 0.3314373 0.3372443
Moved 440.0123 505.1619 521.1619 0.3360229 0.3424945
Moved 440.0277 507.9863 525.4794 0.3425608 0.3535991
Moved 440.0435 510.7617 526.7617 0.3489853 0.3568972
Moved 440.0585 512.2657 528.2657 0.352467 0.3607658
Moved 440.0742 514.6534 529 0.357994 0.3626543
Moved 440.0896 516.0384 530.0384 0.3611999 0.3653249
Moved 440.1049 517.4272 531.4272 0.364415 0.3688971
Moved 440.1193 518.5 531 0.3668982 0.3677982
Moved 440.1354 519.874 531 0.3700786 0.3677982
Moved 440.1515 520.5 531 0.3715278 0.3677982
Stationary 440.1676 520.5 531 0.3715278 0.3677982
Moved 440.1817 520 520.6013 0.3703704 0.3410526
Moved 440.198 515.7892 511.2103 0.3606232 0.3168989
Moved 440.2143 505.938 498.6885 0.3378195 0.2846925
Moved 440.2298 497.8361 483.8661 0.3190649 0.2465693
Moved 440.2427 493.0321 475.2577 0.3079446 0.2244281
Moved 440.2581 484.7994 457.9587 0.2888874 0.1799348
Moved 440.275 478.8845 445.769 0.2751955 0.1485826
Moved 440.2899 473.3293 431.8234 0.2623364 0.1127143
Moved 440.308 470.3805 418.5219 0.2555104 0.07850282
Moved 440.321 467.625 408.6876 0.249132 0.05320887
Moved 440.336 463.5 399.5 0.2395834 0.02957815
Moved 440.36 458.0537 373.2687 0.2269763 -0.03788913
Stationary 440.3698 458.0537 373.2687 0.2269763 -0.03788913
Moved 440.3812 455.2879 360.7958 0.2205739 -0.06996971
Moved 440.3983 454.2677 351.8737 0.2182122 -0.09291755
Moved 440.4135 454 341.152 0.2175926 -0.120494
Moved 440.4294 452.5244 328.7193 0.2141768 -0.152471
Moved 440.4451 452 316.1896 0.2129629 -0.1846974
Moved 440.4605 450.7568 306.2976 0.2100852 -0.21014
Moved 440.4748 451 301.8406 0.2106482 -0.2216034
Moved 440.4906 451 295.2336 0.2106482 -0.2385966
Moved 440.506 451 291.8696 0.2106482 -0.247249
Moved 440.5212 451 287.6833 0.2106482 -0.2580162
Moved 440.5363 451 285.3694 0.2106482 -0.2639675
Moved 440.5518 451 282.6223 0.2106482 -0.2710333
Moved 440.567 451 279.8695 0.2106482 -0.2781135
Moved 440.5822 451 277.5955 0.2106482 -0.2839624
Moved 440.5988 451 276.0271 0.2106482 -0.2879961
Moved 440.6135 451 274.6461 0.2106482 -0.2915481
Moved 440.6293 450.2725 274 0.208964 -0.2932099
Moved 440.6448 444.5054 272.9011 0.1956144 -0.2960364
Moved 440.6602 426.9945 279.6356 0.1550799 -0.278715
Moved 440.6764 404.0456 295.6362 0.1019574 -0.2375612
Moved 440.6907 389.709 306.8328 0.06877085 -0.2087634
Moved 440.7072 374.4472 323.8066 0.03344258 -0.1651064
Moved 440.7208 355.244 343.7559 -0.01100913 -0.1137966
Moved 440.7365 341.1026 357.8974 -0.043744 -0.07742438
Moved 440.752 319.7862 379.2138 -0.0930875 -0.02259831
Moved 440.7678 301.9567 394.3043 -0.1343596 0.01621466
Moved 440.7836 287.5544 404.7119 -0.1676982 0.04298328
Moved 440.7989 274.4737 415.9123 -0.1979776 0.07179079
Moved 440.8145 263.4431 425.0455 -0.2235114 0.09528171
Moved 440.8299 251.4186 435.5168 -0.2513458 0.1222139
Moved 440.8456 243.304 443.696 -0.2701297 0.1432511
Moved 440.8609 236.6648 450.3352 -0.2854981 0.1603271
Moved 440.8763 232.3523 455.8636 -0.2954808 0.1745463
