he is still on our team
Ended 300.822 209.6319 442 -0.2610558 0.3125
Began 301.2668 466 456 0.1840278 0.3935184
Stationary 301.2844 466 456 0.1840278 0.3935184
Stationary 301.2972 466 456 0.1840278 0.3935184
Stationary 301.3118 466 456 0.1840278 0.3935184
Stationary 301.3291 466 456 0.1840278 0.3935184
Stationary 301.3451 466 456 0.1840278 0.3935184
Stationary 301.3598 466 456 0.1840278 0.3935184
Stationary 301.3759 466 456 0.1840278 0.3935184
Stationary 301.3911 466 456 0.1840278 0.3935184
Stationary 301.4074 466 456 0.1840278 0.3935184
Stationary 301.4229 466 456 0.1840278 0.3935184
Stationary 301.437 466 456 0.1840278 0.3935184
Stationary 301.4525 466 456 0.1840278 0.3935184
Stationary 301.4682 466 456 0.1840278 0.3935184
Stationary 301.4843 466 456 0.1840278 0.3935184
Stationary 301.5 466 456 0.1840278 0.3935184
Stationary 301.5139 466 456 0.1840278 0.3935184
Stationary 301.5301 466 456 0.1840278 0.3935184
Stationary 301.5472 466 456 0.1840278 0.3935184
Stationary 301.5611 466 456 0.1840278 0.3935184
Stationary 301.5766 466 456 0.1840278 0.3935184
Stationary 301.5924 466 456 0.1840278 0.3935184
Stationary 301.6083 466 456 0.1840278 0.3935184
Stationary 301.6233 466 456 0.1840278 0.3935184
Stationary 301.6427 466 456 0.1840278 0.3935184
Stationary 301.659 466 456 0.1840278 0.3935184
Stationary 301.6748 466 456 0.1840278 0.3935184
Stationary 301.6849 466 456 0.1840278 0.3935184
Stationary 301.6971 466 456 0.1840278 0.3935184
Stationary 301.713 466 456 0.1840278 0.3935184
Stationary 301.7292 466 456 0.1840278 0.3935184
Stationary 301.744 466 456 0.1840278 0.3935184
Stationary 301.7589 466 456 0.1840278 0.3935184
Moved 301.7757 476.7902 456 0.2027608 0.3935184
Moved 301.792 480.9899 456 0.2100519 0.3935184
Moved 301.8073 483.5495 456 0.2144956 0.3935184
Moved 301.8233 486.4214 456 0.2194817 0.3935184
Moved 301.8441 491.5337 456 0.228357 0.3935184
Stationary 301.8553 491.5337 456 0.228357 0.3935184
Moved 301.8685 493.209 456 0.2312657 0.3935184
Moved 301.8843 494.648 456 0.2337639 0.3935184
Moved 301.8991 496.0857 456 0.2362598 0.3935184
Moved 301.9149 497.5 456 0.2387153 0.3935184
Stationary 301.9306 497.5 456 0.2387153 0.3935184
Moved 301.9456 498.374 456 0.2402326 0.3935184
Moved 301.9611 499.2072 456 0.2416793 0.3935184
Stationary 301.9765 499.2072 456 0.2416793 0.3935184
Moved 301.9916 500.1228 448.1406 0.2432687 0.3480357
Stationary 302.0078 500.1228 448.1406 0.2432687 0.3480357
Moved 302.0231 501.0818 449 0.2449337 0.3530093
Stationary 302.0374 501.0818 449 0.2449337 0.3530093
Moved 302.0537 501 447.6266 0.2447916 0.3450612
Stationary 302.069 501 448 0.2447916 0.3472222
Stationary 302.085 501 448 0.2447916 0.3472222
Moved 302.0981 501 446.8599 0.2447916 0.3406246
Stationary 302.1147 501 447 0.2447916 0.3414353
Moved 302.1322 501 445.9912 0.2447916 0.3355973
Stationary 302.1449 501 446 0.2447916 0.3356481
Stationary 302.1597 501 446 0.2447916 0.3356481
Moved 302.1763 501 443.9909 0.2447916 0.3240214
Stationary 302.1935 501 443.9909 0.2447916 0.3240214
Moved 302.2077 494.8251 442.1179 0.2340714 0.3131821
Moved 302.2251 490.0073 439.3382 0.2257071 0.297096
Moved 302.2379 485.7124 437.2375 0.2182507 0.2849391
Moved 302.2538 480.2139 434.6069 0.2087047 0.2697161
Moved 302.2702 475 432 0.1996528 0.2546297
Moved 302.2845 467.0224 428.8667 0.1858027 0.2364971
Moved 302.3059 445.9167 419.8333 0.1491609 0.1842205
Stationary 302.3168 445.9167 419.8333 0.1491609 0.1842205
Moved 302.3316 432.7676 414.907 0.1263326 0.1557121
Moved 302.3458 422.795 412.0843 0.109019 0.1393766
Moved 302.3615 412.4818 409.0964 0.09111434 0.1220855
Moved 302.3802 402.6037 406.3153 0.07396467 0.1059915
Moved 302.3942 394.2675 404.3168 0.05949214 0.09442612
Moved 302.4082 385.6297 401.2099 0.04449598 0.07644635
Moved 302.4239 378.2538 398.3015 0.03169052 0.05961524
Moved 302.4387 371.0803 397.2161 0.01923665 0.05333379
Moved 302.4563 363.9039 395.7808 0.006777569 0.04502756
Moved 302.4699 355.707 394.3414 -0.007453189 0.03669774
Moved 302.4877 348.5133 392.9026 -0.01994218 0.0283719
Moved 302.5001 343.3484 393 -0.02890904 0.0289351
Moved 302.5156 336.8976 391.3795 -0.04010841 0.0195573
Moved 302.5319 330.7589 391 -0.05076586 0.01736111
Moved 302.547 323.5043 389.5009 -0.06336052 0.0086855
Moved 302.5621 318.3111 389.0622 -0.07237662 0.006147049
Moved 302.5795 312.4935 389 -0.08247651 0.005787214
Moved 302.5933 307.5526 388 -0.09105454 8.830317E-08
Moved 302.6092 302.9927 388 -0.09897105 8.830317E-08
Moved 302.626 298.6434 386.5478 -0.1065219 -0.00840399
Moved 302.6399 292.4349 387 -0.1173006 -0.005786949
Moved 302.6548 287.9899 387 -0.1250175 -0.005786949
Moved 302.6707 282.6679 386 -0.134257 -0.01157407
Moved 302.6852 278.3432 386 -0.1417652 -0.01157407
Moved 302.7002 274.3579 386 -0.1486842 -0.01157407
Moved 302.7164 271.3469 386 -0.1539117 -0.01157407
Moved 302.7382 263.0355 386 -0.1683412 -0.01157407
Stationary 302.7486 263.0355 386 -0.1683412 -0.01157407
Moved 302.7623 259.8072 386 -0.1739458 -0.01157407
Moved 302.778 256.927 386 -0.1789461 -0.01157407
Moved 302.7934 253.0696 386 -0.185643 -0.01157407
Moved 302.8089 250.1712 386 -0.1906749 -0.01157407
Moved 302.8243 249.5 386 -0.1918403 -0.01157407
Moved 302.8398 246.2335 386 -0.1975112 -0.01157407
Moved 302.8553 243.3589 386 -0.2025018 -0.01157407
Moved 302.8719 241.4856 386 -0.2057541 -0.01157407
Moved 302.8867 239.8082 386 -0.2086664 -0.01157407
Moved 302.9012 237.7407 386 -0.2122557 -0.01157407
Moved 302.9169 234.86 386 -0.217257 -0.01157407
Moved 302.9335 233.5 386 -0.219618 -0.01157407
Moved 302.9626 228.8799 386 -0.227639 -0.01157407
Moved 302.9808 227.5 386 -0.2300347 -0.01157407
Moved 302.9938 224.1254 386 -0.2358934 -0.01157407
Moved 303.009 222.6253 386 -0.2384977 -0.01157407
Moved 303.0254 220.3761 386 -0.2424026 -0.01157407
Moved 303.0399 218.7543 386 -0.2452183 -0.01157407
Moved 303.0556 216.5063 386 -0.2491211 -0.01157407
Moved 303.0707 214.4573 386 -0.2526783 -0.01157407
Moved 303.0865 212.792 386 -0.2555694 -0.01157407
Moved 303.102 209.7036 386 -0.2609311 -0.01157407
Moved 303.1172 207.9145 384.9146 -0.2640373 -0.01785561
Moved 303.1344 204.9606 385 -0.2691657 -0.01736111
Moved 303.1532 200.9287 384 -0.2761654 -0.02314797
Stationary 303.1638 200.9287 384 -0.2761654 -0.02314797
Moved 303.1787 197.9459 384 -0.281344 -0.02314797
Moved 303.194 196.0356 383.0356 -0.2846605 -0.02872926
Moved 303.2099 194.6062 383 -0.287142 -0.02893518
Moved 303.2248 193.1666 383 -0.2896413 -0.02893518
Moved 303.24 191.7293 383 -0.2921365 -0.02893518
Moved 303.255 190.2928 383 -0.2946305 -0.02893518
Moved 303.2712 189.1428 383 -0.296627 -0.02893518
Moved 303.2865 187.7536 383 -0.2990389 -0.02893518
Moved 303.3022 186.321 383 -0.301526 -0.02893518
Moved 303.3168 184.8846 383 -0.3040197 -0.02893518
Stationary 303.333 184.8846 383 -0.3040197 -0.02893518
Moved 303.3472 183.0071 383 -0.3072793 -0.02893518
Moved 303.3635 182.5 383 -0.3081597 -0.02893518
Moved 303.3792 181.6282 383 -0.3096733 -0.02893518
Ended 303.394 179 383 -0.3142361 -0.02893518
Began 304.7983 205 381 -0.2690972 -0.04050926
Stationary 304.8123 205 381 -0.2690972 -0.04050926
Stationary 304.8286 205 381 -0.2690972 -0.04050926
Stationary 304.8438 205 381 -0.2690972 -0.04050926
Stationary 304.8586 205 381 -0.2690972 -0.04050926
Stationary 304.8918 205 381 -0.2690972 -0.04050926
Stationary 304.9109 205 381 -0.2690972 -0.04050926
Stationary 304.9275 205 381 -0.2690972 -0.04050926
Stationary 304.9377 205 381 -0.2690972 -0.04050926
Stationary 304.9491 205 381 -0.2690972 -0.04050926
Stationary 304.9652 205 381 -0.2690972 -0.04050926
Stationary 304.9801 205 381 -0.2690972 -0.04050926
Stationary 304.9955 205 381 -0.2690972 -0.04050926
Stationary 305.0115 205 381 -0.2690972 -0.04050926
Stationary 305.0273 205 381 -0.2690972 -0.04050926
Stationary 305.0422 205 381 -0.2690972 -0.04050926
Stationary 305.0576 205 381 -0.2690972 -0.04050926
Stationary 305.0738 205 381 -0.2690972 -0.04050926
Stationary 305.0894 205 381 -0.2690972 -0.04050926
Stationary 305.1033 205 381 -0.2690972 -0.04050926
Stationary 305.1182 205 381 -0.2690972 -0.04050926
Stationary 305.1357 205 381 -0.2690972 -0.04050926
Stationary 305.1519 205 381 -0.2690972 -0.04050926
Moved 305.165 214.8362 381 -0.2520205 -0.04050926
Stationary 305.1842 215.0638 381 -0.2516254 -0.04050926
Moved 305.1984 216.4677 381 -0.249188 -0.04050926
Moved 305.2129 217.9099 387.3696 -0.2466841 -0.003648246
Moved 305.2355 222 391.5 -0.2395833 0.02025481
Stationary 305.2472 222 391.5 -0.2395833 0.02025481
Moved 305.2591 224.7681 395.6522 -0.2347776 0.04428334
Moved 305.2747 227.6417 397.3209 -0.2297888 0.05394026
Moved 305.2913 230.5382 399.7691 -0.22476 0.06810833
Moved 305.3053 233.4012 402.4012 -0.2197895 0.08334063
Moved 305.3218 236.2917 404.2917 -0.2147713 0.09428104
Moved 305.3368 240.257 407.1713 -0.2078871 0.1109453
Moved 305.3516 241.5 408.5 -0.2057291 0.1186343
Moved 305.3671 244.7971 409.5991 -0.200005 0.1249947
Moved 305.3835 248.0634 411.0317 -0.1943343 0.1332855
Moved 305.3979 251.0344 413.5172 -0.1891765 0.1476688
Moved 305.4132 253.8186 414.9093 -0.1843427 0.155725
Moved 305.429 258.0736 416.3578 -0.1769555 0.1641079
Moved 305.4445 260.5353 418.7676 -0.1726817 0.1780534
Moved 305.4604 263.5196 420.2598 -0.1675007 0.1866888
Moved 305.476 266.8446 422.563 -0.1617281 0.2000177
Moved 305.4901 270.6246 424.6246 -0.1551656 0.2119477
Moved 305.5054 276.0164 427.5082 -0.1458048 0.2286352
Moved 305.521 279.0762 428.6921 -0.1404927 0.2354866
Moved 305.5403 283.3926 431.2618 -0.1329989 0.2503576
Moved 305.5526 287.6943 433.1295 -0.1255307 0.2611661
Moved 305.5664 291.9993 434.9998 -0.1180567 0.2719894
Moved 305.5833 295.216 436.072 -0.1124722 0.2781945
Moved 305.5989 298.6109 437.537 -0.1065783 0.2866725
Moved 305.614 301.954 438.977 -0.1007743 0.2950056
Moved 305.6293 304.7995 439 -0.09583414 0.295139
Moved 305.6448 307.7057 440.8528 -0.09078877 0.3058614
Moved 305.6602 310.5646 441 -0.08582529 0.3067129
Moved 305.6762 313.4412 441 -0.08083131 0.3067129
Moved 305.6945 315.7886 441.8943 -0.07675584 0.3118885
Moved 305.7071 318.6037 442 -0.07186863 0.3125
Moved 305.722 321.4868 442.7434 -0.06686314 0.3168022
Moved 305.7377 324.3642 443 -0.06186771 0.318287
Moved 305.7525 326.2417 443 -0.05860809 0.318287
Moved 305.7685 328.0596 444.0596 -0.05545206 0.3244192
Moved 305.7841 330.9995 444 -0.05034808 0.3240742
Moved 305.7994 332.7035 444.7035 -0.04738978 0.3281451
Moved 305.8145 335.0851 445 -0.04325513 0.3298611
Moved 305.8329 337.9625 445 -0.03825963 0.3298611
Moved 305.8486 339.8352 446 -0.03500834 0.3356481
Moved 305.8604 341.3637 446 -0.03235463 0.3356481
Moved 305.8761 343.8032 446.8032 -0.02811942 0.3402964
Moved 305.8918 346.4839 447 -0.02346553 0.3414353
Moved 305.9062 349 447 -0.01909722 0.3414353
Moved 305.9215 351.5038 447 -0.01475036 0.3414353
Moved 305.9386 354.3679 448.184 -0.009777918 0.348287
Moved 305.952 357.2532 448 -0.004768781 0.3472222
Moved 305.9686 360.1306 448 0.0002267212 0.3472222
Moved 305.9846 364.5122 449 0.007833764 0.3530093
Moved 305.9994 367.8964 449.9482 0.01370899 0.3584965
Moved 306.0149 373.581 450 0.02357818 0.3587963
Moved 306.0299 376.9934 451.4984 0.02950236 0.3674673
Moved 306.0458 382.76 452 0.03951386 0.3703704
Moved 306.0615 387.1361 453.3787 0.04711129 0.3783491
Moved 306.0775 392.4609 453 0.05635566 0.3761574
Moved 306.0928 396.788 453 0.06386802 0.3761574
Moved 306.1066 402.102 454 0.07309369 0.3819445
Moved 306.1302 409.4858 455.1619 0.08591294 0.3886686
Moved 306.1439 414.9793 455 0.09545013 0.3877315
Stationary 306.1547 414.9793 455 0.09545013 0.3877315
Moved 306.1684 418.1927 455 0.101029 0.3877315
Moved 306.185 422.5 456.5 0.108507 0.3964122
Moved 306.1997 425.9542 456 0.1145038 0.3935184
Moved 306.2156 428.8315 456 0.1194991 0.3935184
Moved 306.231 432.7138 457 0.1262393 0.3993056
Moved 306.2457 433.9933 457 0.1284606 0.3993056
Moved 306.2613 436.8763 458.4381 0.1334657 0.4076279
Moved 306.2765 439.744 458 0.1384444 0.4050925
Moved 306.2918 442.6207 458 0.1434387 0.4050925
Moved 306.3073 445.5139 458 0.1484615 0.4050925
Moved 306.3231 448.386 458 0.1534478 0.4050925
Moved 306.3381 449.6323 458.6323 0.1556116 0.4087516
Moved 306.3538 451.6065 459 0.159039 0.4108797
Moved 306.3691 453.1765 459 0.1617647 0.4108797
Moved 306.3854 455.6169 459 0.1660016 0.4108797
Moved 306.4059 459.497 459 0.1727378 0.4108797
Stationary 306.4167 459.497 459 0.1727378 0.4108797
Moved 306.4301 462.8579 459 0.1785727 0.4108797
Moved 306.4464 465.7425 459 0.1835807 0.4108797
Moved 306.4619 466.5 459 0.1848958 0.4108797
Moved 306.477 468.7553 459 0.1888113 0.4108797
Moved 306.4922 471.632 459 0.1938056 0.4108797
Moved 306.5079 473.5152 459 0.1970751 0.4108797
Moved 306.523 476.386 459 0.2020589 0.4108797
Moved 306.5387 478.2667 459 0.2053241 0.4108797
Moved 306.5535 480.0741 459 0.208462 0.4108797
Moved 306.5689 483 459 0.2135417 0.4108797
Moved 306.5845 484.2532 459 0.2157173 0.4108797
Moved 306.6009 486.0653 459 0.2188634 0.4108797
Moved 306.616 489 459 0.2239583 0.4108797
Moved 306.6313 489.9428 459 0.2255952 0.4108797
Moved 306.6468 491.3777 459 0.2280863 0.4108797
Moved 306.6659 492.8203 459 0.2305908 0.4108797
Moved 306.6782 494.259 459 0.2330886 0.4108797
Moved 306.6926 496.5039 459 0.236986 0.4108797
Moved 306.7083 497.7816 459 0.2392042 0.4108797
Moved 306.7252 499.2192 459 0.2417 0.4108797
Moved 306.739 500.6589 454.3879 0.2441994 0.3841895
Moved 306.7541 502.103 452 0.2467065 0.3703704
Moved 306.7704 503.5426 451 0.2492059 0.3645833
Moved 306.7878 504.9827 451 0.251706 0.3645833
Moved 306.8011 507.1787 449.9106 0.2555186 0.3582793
Moved 306.8163 508.5582 449 0.2579135 0.3530093
Moved 306.832 509.997 449 0.2604114 0.3530093
Moved 306.848 512.8633 447.5684 0.2653877 0.3447243
Moved 306.8619 513.8748 446.1252 0.2671438 0.3363726
Moved 306.8801 516.634 446 0.271934 0.3356481
Moved 306.8929 518.4968 444.2516 0.2751681 0.3255301
Moved 306.9081 519.8945 444 0.2775945 0.3240742
Moved 306.9304 525.4459 441.277 0.2872325 0.3083163
Stationary 306.9408 525.4459 441.277 0.2872325 0.3083163
Moved 306.954 527.1627 439.8373 0.2902129 0.2999846
Moved 306.97 531.2018 438.3991 0.2972253 0.2916616
Moved 306.9862 534.1033 435.8967 0.3022627 0.2771799
Moved 307.0012 536.9713 434.5143 0.3072417 0.2691803
Moved 307.0162 541.0309 431.9691 0.3142897 0.2544509
Moved 307.0316 544.9822 430.0059 0.3211497 0.2430898
Moved 307.0477 547.8658 427.1342 0.3261558 0.2264712
Moved 307.063 549.8773 426.1227 0.329648 0.2206177
Moved 307.0783 552.6321 423.3679 0.3344307 0.2046751
Moved 307.0933 554.7576 422.2424 0.3381209 0.1981618
Moved 307.1089 557.386 420.807 0.342684 0.1898554
Moved 307.1253 560 418 0.3472222 0.1736111
Moved 307.1388 561.4896 417.2552 0.3498082 0.1693009
Moved 307.1544 564.3699 414.6301 0.3548089 0.1541091
Moved 307.178 568.1249 411.9376 0.361328 0.1385276
Stationary 307.1899 568.1249 411.9376 0.361328 0.1385276
Moved 307.2015 570.4998 409.5002 0.3654509 0.1244227
Moved 307.2169 572.8796 408.0602 0.3695826 0.1160891
Moved 307.2343 575.7573 406.6213 0.3745787 0.1077623
Moved 307.2473 576.4655 405.5345 0.3758081 0.1014732
Moved 307.2624 578.8116 404.0942 0.3798812 0.09313751
Moved 307.2782 580.3445 402.6555 0.3825425 0.08481211
Moved 307.2939 582.7833 400.4334 0.3867764 0.07195278
Moved 307.3096 585.4232 400 0.3913597 0.06944453
Moved 307.3253 586.6542 398.3458 0.3934968 0.05987185
Moved 307.3409 589.1882 396.9059 0.3978961 0.05153903
Moved 307.3565 590.1719 395.8281 0.399604 0.0453013
Moved 307.3718 591.6674 395 0.4022004 0.04050935
Moved 307.3871 594.216 393.892 0.4066249 0.03409721
Moved 307.4068 595.5 392.5 0.4088542 0.02604176
Moved 307.4183 596.9827 392.0173 0.4114283 0.02324828
Moved 307.4335 598.4214 392 0.413926 0.02314824
Moved 307.4479 599.5 390.5 0.4157985 0.01446759
Stationary 307.4628 599.5 390.5 0.4157985 0.01446759
Moved 307.4781 601.4003 390 0.4190976 0.01157407
Moved 307.4947 602.8431 388.1569 0.4216026 0.0009076684
Moved 307.5103 604.2819 388 0.4241004 8.830317E-08
Moved 307.5253 605 387 0.4253472 -0.005786949
Moved 307.5406 606.1626 385.8374 0.4273656 -0.01251503
Moved 307.5553 607.5 386 0.4296875 -0.01157407
Stationary 307.5717 607.5 386 0.4296875 -0.01157407
Moved 307.5879 608.108 385 0.4307431 -0.01736111
Stationary 307.602 608.108 385 0.4307431 -0.01736111
Moved 307.6165 608 384.0059 0.4305556 -0.0231138
Moved 307.6327 609.4328 384 0.4330431 -0.02314797
Ended 307.6526 609 384 0.4322917 -0.02314797
Began 308.4015 524 442 0.2847222 0.3125
Stationary 308.4192 524 442 0.2847222 0.3125
Stationary 308.4331 524 442 0.2847222 0.3125
Stationary 308.4481 524 442 0.2847222 0.3125
Stationary 308.4634 524 442 0.2847222 0.3125
Stationary 308.4792 524 442 0.2847222 0.3125
Stationary 308.4948 524 442 0.2847222 0.3125
Stationary 308.5109 524 442 0.2847222 0.3125
Stationary 308.5258 524 442 0.2847222 0.3125
Stationary 308.5417 524 442 0.2847222 0.3125
Stationary 308.5568 524 442 0.2847222 0.3125
Stationary 308.5715 524 442 0.2847222 0.3125
Stationary 308.5869 524 442 0.2847222 0.3125
Stationary 308.6075 524 442 0.2847222 0.3125
Stationary 308.6182 524 442 0.2847222 0.3125
Stationary 308.637 524 442 0.2847222 0.3125
Stationary 308.6498 524 442 0.2847222 0.3125
Stationary 308.6638 524 442 0.2847222 0.3125
Stationary 308.6808 524 442 0.2847222 0.3125
Moved 308.6948 534.8436 442 0.303548 0.3125
Moved 308.712 533 442 0.3003472 0.3125
Stationary 308.7268 533 442 0.3003472 0.3125
Moved 308.742 534 442 0.3020833 0.3125
Stationary 308.757 534 442 0.3020833 0.3125
Stationary 308.7744 534 442 0.3020833 0.3125
Moved 308.7878 535 442 0.3038195 0.3125
Moved 308.8035 536.356 442 0.3061735 0.3125
Moved 308.8252 539.2328 442 0.311168 0.3125
Stationary 308.8358 539.2328 442 0.311168 0.3125
Moved 308.8497 542 442 0.3159722 0.3125
Moved 308.8659 544.4868 442 0.3202896 0.3125
Moved 308.8832 547.3576 442 0.3252736 0.3125
Moved 308.8971 551.2418 442 0.3320169 0.3125
Moved 308.9126 554.1133 442 0.3370022 0.3125
Moved 308.9294 556.991 442 0.3419982 0.3125
Moved 308.9431 559.8745 442 0.3470044 0.3125
Moved 308.9583 561.3719 442 0.349604 0.3125
Moved 308.9742 563.7411 442 0.3537171 0.3125
Moved 308.9888 564.9259 442 0.3557741 0.3125
Moved 309.0043 566.3644 442 0.3582716 0.3125
Moved 309.0198 567.5 442 0.360243 0.3125
