healthy food is good for you
Basic
0.8 0.8
575.9999 172.8
Began 111.6186 437 383 0.1336806 -0.02893518
Stationary 111.6509 437 383 0.1336806 -0.02893518
Stationary 111.662 437 383 0.1336806 -0.02893518
Stationary 111.6709 437 383 0.1336806 -0.02893518
Stationary 111.6828 437 383 0.1336806 -0.02893518
Stationary 111.6985 437 383 0.1336806 -0.02893518
Stationary 111.7139 437 383 0.1336806 -0.02893518
Stationary 111.7292 437 383 0.1336806 -0.02893518
Stationary 111.7477 437 383 0.1336806 -0.02893518
Stationary 111.7613 437 383 0.1336806 -0.02893518
Stationary 111.7887 437 383 0.1336806 -0.02893518
Stationary 111.7999 437 383 0.1336806 -0.02893518
Stationary 111.81 437 383 0.1336806 -0.02893518
Stationary 111.8234 437 383 0.1336806 -0.02893518
Stationary 111.838 437 383 0.1336806 -0.02893518
Stationary 111.8523 437 383 0.1336806 -0.02893518
Stationary 111.8683 437 383 0.1336806 -0.02893518
Stationary 111.884 437 383 0.1336806 -0.02893518
Moved 111.9005 429.4249 383 0.1205293 -0.02893518
Moved 111.9181 428 383 0.1180556 -0.02893518
Moved 111.9334 426.2804 383 0.11507 -0.02893518
Stationary 111.9508 426 383 0.1145833 -0.02893518
Moved 111.965 424.8363 383 0.112563 -0.02893518
Moved 112.0041 416.513 383 0.09811289 -0.02893518
Moved 112.0197 411.8001 383 0.08993066 -0.02893518
Moved 112.0338 406 395 0.07986113 0.04050935
Moved 112.0479 398.2684 394.9105 0.06643817 0.03999145
Stationary 112.0608 398.2684 394.9105 0.06643817 0.03999145
Moved 112.0727 391.6667 398.1667 0.05497687 0.05883508
Moved 112.086 383.1342 402.4329 0.04016346 0.08352403
Moved 112.1022 373.443 407.8228 0.02333857 0.1147154
Moved 112.1169 362.2233 413.3884 0.003859922 0.1469234
Moved 112.1313 347.9123 419.9376 -0.02098564 0.1848243
Moved 112.1495 336.1473 424.6948 -0.04141096 0.2123539
Moved 112.1646 325.295 428.3443 -0.06025165 0.233474
Moved 112.1789 317.2341 431.4711 -0.0742463 0.2515686
Moved 112.1942 306.4715 435.5732 -0.09293142 0.2753079
Moved 112.2097 297.186 437.2714 -0.1090521 0.2851351
Moved 112.2256 287.439 440.1603 -0.125974 0.3018535
Moved 112.2416 280.9343 442.5164 -0.1372669 0.3154885
Moved 112.2562 274.2481 443.9504 -0.1488748 0.323787
Moved 112.2716 266.9731 445.4054 -0.161505 0.3322071
Moved 112.2876 261.7812 445.6437 -0.1705188 0.3335865
Moved 112.3028 257.0932 446.9689 -0.1786577 0.3412553
Moved 112.318 249.9592 447 -0.1910431 0.3414353
Moved 112.333 243.5876 447 -0.2021048 0.3414353
Moved 112.3488 236.5562 447 -0.2143122 0.3414353
Moved 112.3645 230.0792 447 -0.2255569 0.3414353
Moved 112.3793 223.1444 447 -0.2375965 0.3414353
Moved 112.3942 218 447 -0.2465278 0.3414353
Moved 112.4105 212.8571 447 -0.2554564 0.3414353
Moved 112.4265 207.3886 447 -0.2649504 0.3414353
Moved 112.442 203.8066 442.8232 -0.271169 0.3172642
Moved 112.456 199.8885 440 -0.2779714 0.3009259
Moved 112.4791 196.0821 438 -0.2845797 0.2893519
Stationary 112.4901 196.0821 438 -0.2845797 0.2893519
Moved 112.5016 194.6459 438 -0.287073 0.2893519
Moved 112.5176 193.6906 436.6906 -0.2887316 0.2817741
Stationary 112.5372 193.6906 436.6906 -0.2887316 0.2817741
Moved 112.5489 191.6944 435.6944 -0.2921972 0.2760092
Moved 112.5629 189.5018 432.5018 -0.2960038 0.2575338
Moved 112.5789 187.8101 428.4303 -0.2989408 0.2339716
Moved 112.5958 184.7438 423.4875 -0.3042643 0.2053678
Moved 112.6097 182.9285 417.7139 -0.3074158 0.1719552
Moved 112.6252 180.734 413.468 -0.3112257 0.1473844
Moved 112.6409 177.7574 405.8936 -0.3163933 0.1035507
Moved 112.6567 174.8767 398.6917 -0.3213946 0.06187333
Moved 112.6718 173.5033 393.0131 -0.323779 0.02901095
Moved 112.6879 171.057 387.2279 -0.3280261 -0.004468053
Moved 112.7049 169.6215 381.4861 -0.3305182 -0.03769592
Moved 112.7196 169.1749 376.6995 -0.3312936 -0.0653961
Moved 112.7341 169 374.1321 -0.3315972 -0.08025417
Moved 112.7495 169 369.9385 -0.3315972 -0.1045227
Moved 112.7716 169 366.765 -0.3315972 -0.122888
Moved 112.7878 173.729 365 -0.3233871 -0.1331019
Stationary 112.7983 173.729 365 -0.3233871 -0.1331019
Moved 112.8108 178.2126 363.8937 -0.3156031 -0.1395038
Moved 112.8264 181 362.5 -0.3107639 -0.1475694
Moved 112.8413 184.5211 360.2394 -0.3046508 -0.1606514
Moved 112.8581 191.7157 357.7614 -0.2921603 -0.1749918
Moved 112.873 201.5 356.5 -0.2751736 -0.1822917
Moved 112.8874 215.0372 353.9954 -0.2516715 -0.1967861
Moved 112.9035 227.9589 354 -0.229238 -0.1967591
Moved 112.9185 246.6639 354 -0.1967641 -0.1967591
Moved 112.9947 311.4518 354 -0.08428513 -0.1967591
Moved 113.0081 324.6781 354 -0.06132279 -0.1967591
Moved 113.0202 336.2592 354 -0.04121676 -0.1967591
Moved 113.033 347.3662 354 -0.02193362 -0.1967591
Stationary 113.0451 347.3662 354 -0.02193362 -0.1967591
Moved 113.0573 357.4162 354 -0.004485771 -0.1967591
Moved 113.0712 368.9053 354 0.01546055 -0.1967591
Moved 113.0872 379.92 360.9199 0.03458328 -0.1567134
Moved 113.104 389.9549 362.4221 0.05200505 -0.1480201
Moved 113.1199 400.0878 363.8697 0.06959683 -0.1396428
Moved 113.1343 412.7417 366.6093 0.09156547 -0.1237889
Moved 113.1506 425.1909 368.4831 0.1131786 -0.1129451
Moved 113.1655 435.2359 370.1766 0.1306179 -0.1031446
Moved 113.1802 440.0967 371.2194 0.1390567 -0.09711
Moved 113.1973 453.0972 373.4564 0.1616271 -0.08416476
Moved 113.2118 462.0436 375.174 0.1771591 -0.07422482
Moved 113.2288 472.2791 377.6113 0.194929 -0.0601198
Moved 113.2509 489.4402 379.488 0.2247226 -0.04925904
Stationary 113.262 489.4402 379.488 0.2247226 -0.04925904
Moved 113.2764 496.644 380 0.2372292 -0.04629612
Moved 113.2907 502.0419 380 0.2466005 -0.04629612
Moved 113.3624 537.826 380 0.3087257 -0.04629612
Moved 113.3749 542.9243 380 0.3175768 -0.04629612
Stationary 113.3857 542.9243 380 0.3175768 -0.04629612
Moved 113.3977 546.4825 380 0.3237543 -0.04629612
Moved 113.4124 549.4443 380 0.3288963 -0.04629612
Moved 113.4269 553.9672 380 0.3367485 -0.04629612
Moved 113.4414 557.2114 380 0.3423809 -0.04629612
Moved 113.457 561.0872 380 0.3491096 -0.04629612
Moved 113.4743 562.9777 380 0.3523917 -0.04629612
Moved 113.4905 565.8484 380 0.3573758 -0.04629612
Moved 113.5051 567.6437 380 0.3604924 -0.04629612
Moved 113.5181 568.965 380 0.3627865 -0.04629612
Moved 113.5344 571.7832 380 0.3676791 -0.04629612
Moved 113.552 572.8309 380 0.369498 -0.04629612
Moved 113.5651 574.2651 371.1439 0.3719881 -0.09754711
