parking lot is full of trucks
Moved 321.4168 285 410.9018 -0.2604166 0.08835556
Moved 321.432 285 407.0241 -0.2604166 0.07339542
Moved 321.4481 285 404.1386 -0.2604166 0.06226303
Moved 321.4628 285 395.7148 -0.2604166 0.02976376
Moved 321.4784 296.7751 388.4583 -0.219531 0.001768183
Moved 321.4952 301.9418 379.4109 -0.2015909 -0.03313712
Moved 321.5103 313.2227 365.9069 -0.1624211 -0.08523599
Moved 321.525 321.866 354.512 -0.1324096 -0.1291978
Moved 321.5405 329.5118 345.7362 -0.1058616 -0.1630549
Moved 321.5558 336.957 338.043 -0.08001052 -0.1927353
Moved 321.5704 341.8958 332.1042 -0.06286189 -0.2156473
Moved 321.5882 346.2151 327.7849 -0.04786424 -0.2323113
Moved 321.6013 350.4648 325.7676 -0.03310829 -0.2400942
Moved 321.6169 355.3637 321.8182 -0.01609832 -0.2553312
Moved 321.6324 361.1281 318.936 0.003917068 -0.2664508
Moved 321.6471 365.9052 317.5237 0.020504 -0.2718993
Moved 321.6626 370.7531 317 0.03733709 -0.2739197
Moved 321.6781 376.4265 315.6434 0.05703658 -0.2791536
Moved 321.6928 383.9771 316 0.08325368 -0.2777779
Moved 321.7172 403.3351 316 0.1504692 -0.2777779
Stationary 321.7288 403.3351 316 0.1504692 -0.2777779
Moved 321.7401 414.9862 330.2758 0.1909242 -0.2227014
Moved 321.7555 426.381 340.0834 0.2304897 -0.1848635
Moved 321.7712 433.7203 345.7203 0.2559732 -0.1631162
Moved 321.7887 440.8973 351.7178 0.2808933 -0.1399775
Moved 321.802 446.4634 356.4634 0.3002203 -0.1216689
Moved 321.8176 450.3729 360.3729 0.3137946 -0.1065863
Moved 321.8335 454.4408 364.4408 0.3279194 -0.09089198
Moved 321.8472 457.7708 368.7708 0.3394818 -0.07418703
Moved 321.8631 461.0638 372.0638 0.3509159 -0.06148244
Moved 321.8817 463.9495 377.899 0.3609357 -0.03896972
Moved 321.8949 464.9065 383.626 0.3642586 -0.01687509
Moved 321.9094 466.3491 390.7455 0.3692676 0.01059202
Moved 321.9256 467.5 396.5 0.3732639 0.03279321
Moved 321.9417 467 405.0176 0.3715278 0.06565417
Moved 321.9563 467 415.0773 0.3715278 0.1044647
Moved 321.9705 467 424.1489 0.3715278 0.1394631
Moved 321.9881 467 434.2198 0.3715278 0.178317
Moved 322.0026 467 442.1005 0.3715278 0.208721
Moved 322.0178 467 448.1931 0.3715278 0.2322261
Moved 322.0336 467 453.9847 0.3715278 0.2545704
Moved 322.0493 467 457.8257 0.3715278 0.2693892
Moved 322.0636 467 463.1716 0.3715278 0.2900138
Moved 322.0814 467 467.4459 0.3715278 0.3065042
Moved 322.0956 459.0793 469.8415 0.3440252 0.3157464
Moved 322.1104 456.2732 472.7268 0.3342817 0.326878
Moved 322.1259 455.3932 474.6068 0.3312264 0.3341308
Moved 322.1422 453.7574 476.2427 0.3255464 0.3404423
Moved 322.1562 452.7575 477.2425 0.3220747 0.3442997
Moved 322.1721 450.2303 478.7697 0.3132996 0.3501917
Moved 322.188 448.7915 480.2085 0.3083037 0.3557426
Moved 322.2033 446.3434 480 0.2998035 0.3549381
Moved 322.2195 443.8244 480 0.2910569 0.3549381
Moved 322.2363 440.4128 480 0.2792109 0.3549381
Moved 322.2484 435.1232 480 0.2608445 0.3549381
Moved 322.265 430.6747 471.3493 0.2453981 0.3215635
Moved 322.2792 422.8027 461.1548 0.2180651 0.2822328
Moved 322.2943 418.0494 452.0988 0.2015604 0.2472945
Moved 322.3102 412.3116 442.0453 0.1816376 0.2085079
Moved 322.3268 408.4087 432.0898 0.1680857 0.1700993
Moved 322.3413 404.0925 417.9751 0.153099 0.1156445
Moved 322.3571 401.4947 408.9788 0.1440787 0.08093663
Moved 322.3726 400.1065 400.7454 0.1392587 0.04917209
Moved 322.3888 398.7032 388.3285 0.134386 0.001267209
Moved 322.4033 397.2725 374.725 0.1294184 -0.05121548
Moved 322.4185 395.8214 363.7495 0.1243797 -0.09355909
Moved 322.4367 396 354.9205 0.125 -0.1276217
Moved 322.4567 396 340.0095 0.125 -0.1851488
Stationary 322.467 396 340.0095 0.125 -0.1851488
Moved 322.4804 396 334.5848 0.125 -0.2060773
Moved 322.4959 396 328.9753 0.125 -0.2277187
Moved 322.5112 396 321.8365 0.125 -0.2552602
Moved 322.5268 396 315.6866 0.125 -0.2789871
Moved 322.5424 396 308.3737 0.125 -0.3072001
Moved 322.557 396 303.7014 0.125 -0.3252261
Moved 322.5727 396 298.1912 0.125 -0.3464846
Moved 322.5889 396 294.5 0.125 -0.3607254
Moved 322.6044 396 291.727 0.125 -0.3714237
Moved 322.6195 396 288.6058 0.125 -0.3834652
Moved 322.6365 396 285.7289 0.125 -0.3945642
Moved 322.6501 396 283.9257 0.125 -0.4015214
Moved 322.6663 396 282.4838 0.125 -0.4070841
Moved 322.6808 396 281.0424 0.125 -0.4126452
Moved 322.6957 396 279.6035 0.125 -0.4181964
Stationary 322.7114 396 279.6035 0.125 -0.4181964
Moved 322.7264 396 278.6823 0.125 -0.4217506
Stationary 322.7426 396 278.6823 0.125 -0.4217506
Stationary 322.7563 396 278.6823 0.125 -0.4217506
Stationary 322.7725 396 278.6823 0.125 -0.4217506
Moved 322.7875 394.3195 289.4024 0.119165 -0.380392
Moved 322.8036 391.7596 295.4808 0.1102763 -0.3569412
Moved 322.8197 389.6 299.7999 0.1027779 -0.3402781
Moved 322.8353 387.6187 306.4532 0.09589835 -0.3146097
Moved 322.8512 385.8709 313.6454 0.08982956 -0.2868619
Moved 322.8661 383.4322 320.8392 0.08136167 -0.259108
Moved 322.881 380.982 328.045 0.07285416 -0.2313078
Moved 322.8964 379.5563 333.7747 0.067904 -0.2092028
Moved 322.9113 379 341.484 0.06597221 -0.1794599
Moved 322.9271 377.9996 347.002 0.0624986 -0.1581716
Moved 322.9429 376.5738 353.7049 0.05754783 -0.1323113
Moved 322.9576 376 360.3453 0.05555555 -0.1066927
Moved 322.9737 374.6917 368.8495 0.05101293 -0.07388291
Moved 322.9902 374.2523 375.7382 0.04948735 -0.0473066
Moved 323.0046 374 380.5672 0.04861116 -0.02867604
Moved 323.0186 373 384.884 0.0451389 -0.01202159
Moved 323.0367 373 388.3448 0.0451389 0.001330376
Moved 323.0571 373 393.1577 0.0451389 0.01989853
Ended 323.0681 373 394 0.0451389 0.02314809
Began 324.4803 523 348 0.5659722 -0.1543211
Stationary 324.4999 523 348 0.5659722 -0.1543211
Stationary 324.5156 523 348 0.5659722 -0.1543211
Stationary 324.5311 523 348 0.5659722 -0.1543211
Stationary 324.5449 523 348 0.5659722 -0.1543211
Stationary 324.5605 523 348 0.5659722 -0.1543211
Moved 324.5758 515.2388 359.0875 0.5390235 -0.1115452
Moved 324.5916 514.5 361 0.5364583 -0.1041668
Moved 324.607 510.9268 367.1464 0.5240514 -0.08045384
Moved 324.6228 507.7332 374.6669 0.5129626 -0.05143966
Moved 324.639 505.4297 382.8516 0.5049641 -0.01986256
Moved 324.6537 503.9866 390.0671 0.4999534 0.007974659
Moved 324.6682 502.5452 395.8193 0.4949484 0.03016689
Moved 324.6837 500.1092 400.6724 0.4864904 0.04889023
Moved 324.7 500 406.3127 0.486111 0.07065095
Moved 324.7146 498.7009 408.8973 0.4816001 0.08062232
Moved 324.7305 496.1562 414.3751 0.4727647 0.1017556
Moved 324.7457 494.7188 417.5623 0.4677738 0.1140521
Moved 324.7621 493.2816 422.8737 0.4627832 0.1345433
Moved 324.7776 490.6884 428.6232 0.4537791 0.1567253
Moved 324.7924 487.8024 434.3953 0.4437582 0.1789939
Moved 324.8078 484.9277 440.1445 0.4337768 0.2011748
Moved 324.8226 482.7317 444.5367 0.4261516 0.2181197
Moved 324.8394 477.5394 451.4606 0.408123 0.2448323
Moved 324.8534 471.7814 458.2733 0.3881298 0.2711158
Moved 324.8694 464.5829 463.9337 0.3631349 0.2929541
Moved 324.8876 456.4597 469.6935 0.3349295 0.3151756
Moved 324.9002 449.1956 475.4435 0.309707 0.337359
Moved 324.9143 441.1765 479.4118 0.2818626 0.3526689
Moved 324.9405 425.9519 486.024 0.2289997 0.3781791
Moved 324.9525 416.3045 488.5652 0.1955019 0.3879828
Stationary 324.9634 416.3045 488.5652 0.1955019 0.3879828
Moved 324.9775 405.241 492.6596 0.1570868 0.4037792
Moved 324.992 398.0456 494.3181 0.1321028 0.4101778
Moved 325.0081 389.3969 496.1005 0.1020726 0.4170544
Moved 325.0227 382.5 497.5 0.07812499 0.4224536
Moved 325.0395 376.4281 498 0.05704194 0.4243826
Moved 325.0546 369.7776 499.0445 0.03394991 0.4284122
Moved 325.0701 364.0719 500.4821 0.01413837 0.4339585
Moved 325.0872 357.3105 500.9224 -0.009338483 0.4356571
Moved 325.1011 350.2028 502.3594 -0.03401801 0.4412014
Moved 325.1151 345.79 502.8025 -0.04934027 0.4429108
Moved 325.1319 342.5204 503 -0.06069287 0.4436727
Moved 325.1472 338.5 503 -0.0746528 0.4436727
Moved 325.1628 336.2605 503.8698 -0.08242875 0.4470282
Moved 325.1792 334.6935 504 -0.08786976 0.4475308
Moved 325.1933 333.2481 504 -0.09288861 0.4475308
Moved 325.2094 331.812 504 -0.09787515 0.4475308
Moved 325.2244 331.3628 504 -0.09943485 0.4475308
Moved 325.2405 331 505.0803 -0.1006944 0.4516987
Stationary 325.2553 331 505 -0.1006944 0.4513887
Moved 325.2693 331 505.6223 -0.1006944 0.4537897
Ended 325.2874 331 506 -0.1006944 0.4552467
Began 326.7693 513 482 0.5312499 0.3626542
Stationary 326.781 513 482 0.5312499 0.3626542
Stationary 326.7953 513 482 0.5312499 0.3626542
Stationary 326.8109 513 482 0.5312499 0.3626542
Moved 326.8342 491.1866 482 0.4555091 0.3626542
Stationary 326.8457 491.1866 482 0.4555091 0.3626542
Moved 326.8575 476.2526 482 0.4036547 0.3626542
Moved 326.8727 461.3043 477.1027 0.3517508 0.3437604
Moved 326.8914 447.5154 473.2526 0.3038728 0.3289064
Moved 326.904 425.674 471.7296 0.2280348 0.3230308
Moved 326.9202 410.1194 468.5672 0.1740259 0.3108301
Moved 326.9362 393.1481 466.8457 0.1150976 0.3041885
Moved 326.95 380.6469 465.4052 0.07169083 0.298631
Moved 326.9658 366.6827 462.9365 0.02320379 0.2891068
Moved 326.9812 354.6765 462 -0.01848444 0.2854938
Moved 326.9985 346.2064 461.3152 -0.04789456 0.2828517
Moved 327.0123 336.8765 458.9647 -0.08028991 0.2737835
Moved 327.0279 326.8056 456.0873 -0.1152583 0.2626825
Moved 327.0426 318.7144 455.1021 -0.1433527 0.2588812
Moved 327.0581 312.6534 453.6633 -0.1643978 0.2533306
Moved 327.0741 305.8983 451.2245 -0.1878533 0.2439218
Moved 327.0912 300.1434 451 -0.2078353 0.2430554
Moved 327.1054 295 449.5 -0.2256945 0.2372684
Moved 327.1204 290.8167 448.2722 -0.2402198 0.2325316
Moved 327.1363 285.3372 446.8343 -0.2592458 0.2269841
Moved 327.1502 281.1865 446 -0.2736579 0.2237652
Moved 327.166 276.8704 444.9568 -0.2886445 0.2197405
Moved 327.1813 273.0358 443.5179 -0.301959 0.2141892
Moved 327.1974 269.2305 442.0768 -0.3151718 0.2086297
Moved 327.2191 263.0561 439.0561 -0.3366107 0.1969755
Stationary 327.2295 263.0561 439.0561 -0.3366107 0.1969755
Moved 327.2434 260.1756 437.0878 -0.3466125 0.1893818
Moved 327.2588 257.2827 434.2827 -0.3566573 0.1785598
Moved 327.2748 255.4104 431.4104 -0.3631584 0.1674783
Moved 327.2897 253.7693 428.5387 -0.3688565 0.1563992
Moved 327.3052 251.3271 425.6542 -0.3773363 0.1452708
Moved 327.3202 249.8915 421.6745 -0.3823212 0.129917
Moved 327.337 248.8541 419.7081 -0.3859233 0.1223307
Moved 327.3507 247.3624 415.7247 -0.3911029 0.1069626
Moved 327.3671 247 411.7676 -0.3923611 0.09169607
Moved 327.3833 246 408.4429 -0.3958333 0.07886904
Moved 327.398 246 405.0789 -0.3958333 0.06589083
Moved 327.4118 246 402.2024 -0.3958333 0.054793
Moved 327.4298 246 399.3351 -0.3958333 0.04373115
Moved 327.4443 246 397.0474 -0.3958333 0.03490483
Moved 327.4585 246 395.1819 -0.3958333 0.02770812
Moved 327.4738 246 393.153 -0.3958333 0.0198801
Moved 327.4896 246 391.7109 -0.3958333 0.01431683
Moved 327.5053 246 390.5 -0.3958333 0.009644943
Moved 327.5216 246 389.9143 -0.3958333 0.007385442
Ended 327.5414 246 389 -0.3958333 0.003858024
Began 328.5815 385 379 0.08680552 -0.03472222
Stationary 328.6055 385 379 0.08680552 -0.03472222
Stationary 328.6152 385 379 0.08680552 -0.03472222
Stationary 328.6289 385 379 0.08680552 -0.03472222
Stationary 328.6446 385 379 0.08680552 -0.03472222
Stationary 328.6596 385 379 0.08680552 -0.03472222
Stationary 328.6764 385 379 0.08680552 -0.03472222
Stationary 328.6948 385 379 0.08680552 -0.03472222
Stationary 328.7069 385 379 0.08680552 -0.03472222
Stationary 328.7224 385 379 0.08680552 -0.03472222
Stationary 328.7375 385 379 0.08680552 -0.03472222
Stationary 328.7529 385 379 0.08680552 -0.03472222
Moved 328.7684 396.5877 393.8815 0.1270406 0.02269103
Moved 328.7841 399.2058 398.2057 0.1361312 0.03937397
Moved 328.7996 402.3658 402.5486 0.1471034 0.05612891
Moved 328.8152 404.4489 405.6733 0.1543362 0.06818394
Moved 328.833 407.4536 410.1804 0.1647696 0.08557254
Moved 328.8463 410.3258 414.4887 0.1747423 0.102194
Moved 328.8616 412.2127 417.2128 0.1812942 0.1127034
Moved 328.8776 414.0436 420.0872 0.1876514 0.123793
Moved 328.8924 415.9707 422.9707 0.1943429 0.1349177
Moved 328.9071 417.9267 426.7802 0.2011345 0.1496147
Moved 328.924 420.0246 430.0369 0.2084187 0.1621794
Moved 328.9462 425.7939 442.5878 0.228451 0.2106011
Stationary 328.9572 425.7939 442.5878 0.228451 0.2106011
Moved 328.9699 427.3372 448.3489 0.2338098 0.2328274
Moved 328.9854 430.5762 455.1524 0.2450563 0.2590755
Moved 329.0002 432.2185 459.6554 0.2507585 0.2764481
Moved 329.0146 433.6605 465.6421 0.2557657 0.299545
Moved 329.0314 434.8454 469.5361 0.2598796 0.3145683
Moved 329.0466 436.2389 473.7168 0.2647185 0.3306974
Moved 329.0616 436.681 477.362 0.2662535 0.3447606
Moved 329.0772 437 480.2441 0.2673611 0.3558797
Moved 329.0946 437 483.5623 0.2673611 0.3686814
Moved 329.1086 437 486.0048 0.2673611 0.3781046
Moved 329.1236 437 487.4425 0.2673611 0.3836516
Moved 329.14 437 488.6358 0.2673611 0.3882553
Moved 329.1556 437 489.9548 0.2673611 0.3933438
Moved 329.1703 437 491.3937 0.2673611 0.3988954
Moved 329.1866 437 492.8301 0.2673611 0.4044369
Stationary 329.2008 437 493 0.2673611 0.4050924
Stationary 329.2158 437 493 0.2673611 0.4050924
Stationary 329.2324 437 493 0.2673611 0.4050924
Moved 329.2482 437 494.2918 0.2673611 0.4100762
Stationary 329.2668 437 494 0.2673611 0.4089506
Stationary 329.2795 437 494 0.2673611 0.4089506
Stationary 329.2939 437 494 0.2673611 0.4089506
Stationary 329.3081 437 494 0.2673611 0.4089506
Stationary 329.3233 437 494 0.2673611 0.4089506
Moved 329.3402 437 483.4088 0.2673611 0.3680894
Moved 329.3556 437 477.7898 0.2673611 0.3464112
Moved 329.3702 437 471.1139 0.2673611 0.3206553
Moved 329.3874 437 462.6669 0.2673611 0.2880667
Moved 329.4015 437 454.2347 0.2673611 0.2555349
Moved 329.4178 437.7406 447.2968 0.2699327 0.2287685
Moved 329.4322 439.1671 438.9973 0.2748857 0.1967488
Moved 329.4474 440.6126 429.3243 0.2799049 0.1594302
Moved 329.4626 442.0607 420.6359 0.2849328 0.12591
Moved 329.4782 442 415.4495 0.2847221 0.1059005
Moved 329.4947 443.5874 408.6505 0.2902339 0.07967012
Moved 329.5096 444 403.9214 0.2916667 0.06142522
Moved 329.524 445.4649 399.6053 0.296753 0.04477353
Moved 329.5411 445.8983 395.2035 0.2982577 0.02779113
Moved 329.5555 446 390.99 0.2986111 0.0115354
Moved 329.5761 447 388.4478 0.3020833 0.001727504
Moved 329.5879 447 386.1307 0.3020833 -0.00721172
Moved 329.6018 448.3538 383.2925 0.3067839 -0.01816184
Moved 329.6179 448 380.4149 0.3055556 -0.02926355
Moved 329.6348 448 378.7687 0.3055556 -0.03561455
Moved 329.6475 449 375.6771 0.3090277 -0.04754231
Moved 329.6632 449 372.7743 0.3090277 -0.05874139
Moved 329.6798 449.539 370.9221 0.3108991 -0.06588724
Moved 329.6946 450 369.2651 0.3125 -0.07227968
Moved 329.7097 450 366.828 0.3125 -0.0816822
Moved 329.7251 450.5248 364.4752 0.3143224 -0.09075941
Moved 329.7404 451 362.0784 0.3159722 -0.1000064
Moved 329.7567 452.4073 360.5927 0.3208588 -0.1057383
Moved 329.7713 453 358.1436 0.3229167 -0.115187
Moved 329.7869 454.2822 356.7178 0.3273686 -0.1206875
Moved 329.8016 455.5 355.5 0.3315972 -0.1253859
Moved 329.8179 456.5953 354.2023 0.3354004 -0.1303922
Moved 329.8327 458.2299 352.77 0.3410762 -0.1359184
Moved 329.8478 459.6739 351.3261 0.3460897 -0.1414889
Moved 329.8683 461.1177 351 0.3511031 -0.1427471
Moved 329.88 462.5561 350 0.3560974 -0.146605
Moved 329.8941 463.9977 350 0.361103 -0.146605
Moved 329.9092 465.4363 348.5637 0.3660984 -0.1521465
Moved 329.9258 467.5545 349 0.3734532 -0.150463
Moved 329.9412 468.9864 349 0.3784248 -0.150463
Moved 329.9562 471.8663 349 0.3884245 -0.150463
Moved 329.9717 472.8798 349 0.3919437 -0.150463
Moved 329.987 474.3084 349 0.3969043 -0.150463
Moved 330.0021 475.5 349 0.4010416 -0.150463
Moved 330.0174 476.0959 349 0.4031109 -0.150463
Moved 330.0324 477.2046 349 0.4069602 -0.150463
Stationary 330.0481 477.2046 349 0.4069602 -0.150463
Moved 330.0632 478.0525 349 0.4099044 -0.150463
Stationary 330.0804 478.0525 349 0.4099044 -0.150463
Moved 330.0953 479.0154 349 0.4132479 -0.150463
Stationary 330.1086 479.0154 349 0.4132479 -0.150463
Stationary 330.1238 479.0154 349 0.4132479 -0.150463
Ended 330.1473 480 349 0.4166667 -0.150463
Began 331.6334 458 493 0.3402778 0.4050924
Stationary 331.653 458 493 0.3402778 0.4050924
Stationary 331.6666 458 493 0.3402778 0.4050924
Stationary 331.6825 458 493 0.3402778 0.4050924
Stationary 331.6973 458 493 0.3402778 0.4050924
Stationary 331.7128 458 493 0.3402778 0.4050924
Stationary 331.7299 458 493 0.3402778 0.4050924
Stationary 331.7429 458 493 0.3402778 0.4050924
Stationary 331.7586 458 493 0.3402778 0.4050924
Moved 331.774 446.4035 493 0.3000122 0.4050924
Moved 331.7903 443.5401 493 0.2900697 0.4050924
Moved 331.806 438.9758 493 0.2742216 0.4050924
Moved 331.8217 433.5283 485.1744 0.2553065 0.3749013
Moved 331.837 428.7708 484.4427 0.2387874 0.3720781
Moved 331.8522 424.0901 483.2725 0.2225353 0.3675636
Moved 331.8682 416.5672 480.8557 0.1964138 0.3582396
Moved 331.8906 403.2684 477.0536 0.1502374 0.3435709
Stationary 331.9013 403.2684 477.0536 0.1502374 0.3435709
Moved 331.915 397.4594 474.2297 0.1300673 0.332676
Moved 331.9289 391.6951 472.3476 0.1100525 0.325415
Moved 331.9435 387.2037 469.4692 0.09445742 0.31431
Moved 331.9601 382 467 0.07638887 0.3047838
Moved 331.976 377.7179 463.5385 0.06152063 0.291429
Moved 331.9926 373.2314 459.2313 0.04594221 0.2748122
Moved 332.0073 367.907 455.6047 0.02745494 0.2608204
Moved 332.022 363.5784 451.5784 0.01242503 0.2452868
Moved 332.0386 359.8456 447.2684 -0.0005361437 0.2286587
Moved 332.0533 354.9411 443.9705 -0.01756571 0.2159356
Moved 332.0685 352.0931 441.0931 -0.02745434 0.2048345
Moved 332.084 348.7964 437.7964 -0.03890156 0.1921156
Moved 332.0992 345.0584 433.0584 -0.0518804 0.1738363
Moved 332.1145 342.1694 430.1694 -0.06191186 0.1626903
Moved 332.1379 337.7032 423.4064 -0.07741935 0.1365988
Stationary 332.1485 337.7032 423.4064 -0.07741935 0.1365988
Moved 332.1601 334.5205 419.7807 -0.08847058 0.1226106
Moved 332.1765 332.82 416.6401 -0.09437486 0.110494
Moved 332.1919 330.5134 414.5134 -0.102384 0.1022891
Moved 332.2069 328.2445 410.4891 -0.110262 0.08676334
Moved 332.2219 326.8057 407.6115 -0.1152579 0.07566145
Moved 332.2378 325.3652 403.7304 -0.1202597 0.06068818
Moved 332.2535 322.8509 399.7763 -0.12899 0.04543316
Moved 332.2692 321.5 397 -0.1336806 0.03472222
Moved 332.2832 321.045 394.0901 -0.1352603 0.02349559
Moved 332.3002 319.957 392.957 -0.1390382 0.01912399
Moved 332.3157 320 390.0076 -0.1388889 0.007745365
Moved 332.3307 319.0648 388.1296 -0.1421361 0.0005000903
Moved 332.3455 319 386.6301 -0.1423611 -0.005285004
Moved 332.3622 319 384.1824 -0.1423611 -0.01472862
Moved 332.3782 317.7466 384 -0.146713 -0.0154321
Moved 332.399 318 381.1743 -0.1458333 -0.02633377
Stationary 332.4112 318 381.1743 -0.1458333 -0.02633377
Moved 332.4225 318 379.7967 -0.1458333 -0.03164868
Stationary 332.4384 318 379.7967 -0.1458333 -0.03164868
Moved 332.453 318 379 -0.1458333 -0.03472222
Ended 332.4687 318 378 -0.1458333 -0.03858036
Began 334.7477 405 528 0.15625 0.5401233
Stationary 334.767 405 528 0.15625 0.5401233
Stationary 334.7804 405 528 0.15625 0.5401233
Stationary 334.7963 405 528 0.15625 0.5401233
Stationary 334.8115 405 528 0.15625 0.5401233
Stationary 334.8269 405 528 0.15625 0.5401233
Stationary 334.8426 405 528 0.15625 0.5401233
Stationary 334.8565 405 528 0.15625 0.5401233
Stationary 334.8817 405 528 0.15625 0.5401233
Stationary 334.8927 405 528 0.15625 0.5401233
Stationary 334.9034 405 528 0.15625 0.5401233
Stationary 334.9188 405 528 0.15625 0.5401233
Stationary 334.9384 405 528 0.15625 0.5401233
Stationary 334.9524 405 528 0.15625 0.5401233
Moved 334.9647 393.7455 528 0.1171717 0.5401233
Moved 334.9814 392.4866 528 0.1128007 0.5401233
Moved 334.997 389.4422 528 0.1022297 0.5401233
Moved 335.0114 386.5521 528 0.09219468 0.5401233
Moved 335.0269 382.9901 528 0.07982656 0.5401233
Moved 335.0423 379.795 528 0.06873264 0.5401233
Moved 335.0568 375.9019 528 0.05521477 0.5401233
Moved 335.0724 372.0327 528 0.04178032 0.5401233
Moved 335.09 369.8066 528 0.03405079 0.5401233
Moved 335.1075 365.3147 528 0.01845375 0.5401233
Moved 335.1183 360.9986 528 0.003467202 0.5401233
Moved 335.1351 355.2593 528 -0.01646064 0.5401233
Moved 335.1508 349.4881 519.244 -0.0364998 0.5063424
Moved 335.1667 343.718 517.6795 -0.05653478 0.5003067
Moved 335.1822 336.9581 514.2395 -0.08000672 0.487035
Moved 335.1969 332.4002 512.2001 -0.09583265 0.479167
Moved 335.2121 326.7788 508.0841 -0.1153515 0.4632873
Moved 335.2273 321.7677 506.5118 -0.132751 0.4572212
Moved 335.2425 317.4516 504.8172 -0.1477375 0.4506834
Moved 335.2586 314.3777 502.3777 -0.1584108 0.4412718
Moved 335.2733 311.8857 500.9428 -0.1670637 0.4357359
Moved 335.2893 309 499.5 -0.1770833 0.4301697
Moved 335.304 306.6245 498.3123 -0.1853318 0.4255873
Moved 335.32 304.9938 496.9938 -0.1909936 0.4205007
Moved 335.3423 302.1058 495.1058 -0.2010214 0.4132167
Stationary 335.3533 302.1058 495.1058 -0.2010214 0.4132167
Moved 335.3659 300.6775 495 -0.2059809 0.4128085
Moved 335.3849 300 494.2332 -0.2083334 0.4098501
Moved 335.3965 298.7943 494 -0.2125196 0.4089506
Stationary 335.4118 298.7943 494 -0.2125196 0.4089506
Moved 335.4277 297.6783 492.6783 -0.2163947 0.4038515
Stationary 335.4441 297.6783 492.6783 -0.2163947 0.4038515
Moved 335.458 296.786 493 -0.2194932 0.4050924
Stationary 335.4732 296.786 493 -0.2194932 0.4050924
Moved 335.4907 297 491.8248 -0.21875 0.4005584
Stationary 335.5033 297 491.8248 -0.21875 0.4005584
Moved 335.5187 295.626 492 -0.2235207 0.4012344
Stationary 335.5378 295.626 492 -0.2235207 0.4012344
Stationary 335.5574 295.626 492 -0.2235207 0.4012344
Stationary 335.568 295.626 492 -0.2235207 0.4012344
Stationary 335.5854 295.626 492 -0.2235207 0.4012344
Stationary 335.6036 295.626 492 -0.2235207 0.4012344
Stationary 335.616 295.626 492 -0.2235207 0.4012344
Stationary 335.6298 295.626 492 -0.2235207 0.4012344
Moved 335.6437 296 490.9802 -0.2222222 0.3972998
Stationary 335.66 296 491 -0.2222222 0.3973763
Moved 335.6748 296 489.8656 -0.2222222 0.3929999
Moved 335.6901 300.6536 488.4183 -0.206064 0.3874164
Moved 335.706 308.082 485.959 -0.180271 0.377928
Moved 335.7215 315.7632 483.6184 -0.1536001 0.3688979
Moved 335.7363 324.4047 480.1984 -0.1235947 0.3557038
Moved 335.7517 332.0327 476.986 -0.09710885 0.3433101
Moved 335.774 351.2849 473 -0.03026061 0.3279319
Stationary 335.7852 351.2849 473 -0.03026061 0.3279319
Moved 335.7978 361.2375 470.3607 0.004297048 0.3177496
