did you have a good time
Basic
0.8 0.8
575.9999 172.8
Began 263.0044 311 387 -0.08506946 -0.005786949
Stationary 263.0172 311 387 -0.08506946 -0.005786949
Stationary 263.0266 311 387 -0.08506946 -0.005786949
Stationary 263.0393 311 387 -0.08506946 -0.005786949
Stationary 263.0544 311 387 -0.08506946 -0.005786949
Stationary 263.0755 311 387 -0.08506946 -0.005786949
Stationary 263.0876 311 387 -0.08506946 -0.005786949
Stationary 263.1031 311 387 -0.08506946 -0.005786949
Stationary 263.118 311 387 -0.08506946 -0.005786949
Stationary 263.132 311 387 -0.08506946 -0.005786949
Stationary 263.1475 311 387 -0.08506946 -0.005786949
Stationary 263.1626 311 387 -0.08506946 -0.005786949
Stationary 263.1781 311 387 -0.08506946 -0.005786949
Stationary 263.1929 311 387 -0.08506946 -0.005786949
Stationary 263.2087 311 387 -0.08506946 -0.005786949
Stationary 263.2241 311 387 -0.08506946 -0.005786949
Stationary 263.2396 311 387 -0.08506946 -0.005786949
Stationary 263.2545 311 387 -0.08506946 -0.005786949
Stationary 263.2707 311 387 -0.08506946 -0.005786949
Stationary 263.2854 311 387 -0.08506946 -0.005786949
Stationary 263.3028 311 387 -0.08506946 -0.005786949
Stationary 263.3183 311 387 -0.08506946 -0.005786949
Stationary 263.3318 311 387 -0.08506946 -0.005786949
Moved 263.3481 301.5626 387 -0.1014538 -0.005786949
Moved 263.3652 300.8033 387 -0.1027721 -0.005786949
Moved 263.3798 297.3317 387 -0.1087991 -0.005786949
Moved 263.3948 290.3583 387 -0.1209058 -0.005786949
Moved 263.4106 280.6328 387 -0.1377903 -0.005786949
Moved 263.4267 270.5779 387 -0.1552467 -0.005786949
Moved 263.4403 264.4388 387 -0.1659048 -0.005786949
Moved 263.4568 258.955 387 -0.1754253 -0.005786949
Moved 263.4727 254.4851 387 -0.1831856 -0.005786949
Moved 263.4914 249.7927 387 -0.1913322 -0.005786949
Moved 263.5044 244.8259 387 -0.1999551 -0.005786949
Moved 263.5193 240.5524 387 -0.2073742 -0.005786949
Moved 263.5341 237.1566 387 -0.2132698 -0.005786949
Moved 263.5499 232.9175 387 -0.2206293 -0.005786949
Moved 263.5663 231 376.5 -0.2239583 -0.06655075
Moved 263.5804 229.2575 380 -0.2269834 -0.04629612
Moved 263.5949 227.6966 380 -0.2296934 -0.04629612
Moved 263.6125 227 380 -0.2309028 -0.04629612
Stationary 263.6254 227 380 -0.2309028 -0.04629612
Stationary 263.6394 227 380 -0.2309028 -0.04629612
Stationary 263.6555 227 380 -0.2309028 -0.04629612
Stationary 263.6712 227 380 -0.2309028 -0.04629612
Moved 263.6913 258.3941 387.3351 -0.1763991 -0.003847546
Moved 263.7028 297.2358 399.3605 -0.1089656 0.06574348
Moved 263.7186 328.2394 405.4589 -0.05513992 0.1010352
Moved 263.7334 352.0269 408.8702 -0.0138421 0.1207769
Moved 263.749 379.0446 411.7415 0.03306359 0.1373931
Moved 263.7634 403.2072 414.6276 0.07501244 0.1540951
Moved 263.7791 420.993 416.2495 0.1058907 0.1634807
Moved 263.7941 429.1874 418.4861 0.120117 0.1764242
Moved 263.8103 443.9194 419.7688 0.1456933 0.1838472
Moved 263.8262 454.4602 421.2086 0.1639934 0.1921795
Moved 263.8412 460.5912 423.6478 0.1746375 0.2062955
Moved 263.8564 466.3355 424 0.1846102 0.2083334
Moved 263.8742 472.0709 426 0.1945675 0.2199074
Moved 263.8877 476.8709 426.957 0.2029009 0.2254455
Moved 263.9025 481.2791 428.0698 0.2105539 0.2318852
Moved 263.9191 487 429.5 0.2204861 0.240162
Moved 263.9333 491.8913 430.9637 0.2289779 0.2486328
Moved 263.9495 497.6111 433.8055 0.2389081 0.2650784
Moved 263.9654 501.6606 435.7737 0.2459385 0.2764684
Moved 263.9805 504.6476 436 0.2511244 0.2777777
Moved 263.9962 506.7563 438 0.2547852 0.2893519
Moved 264.0122 507.8948 438.8948 0.2567618 0.2945303
Moved 264.0273 509.2859 439 0.2591769 0.295139
Moved 264.0424 510.5 439 0.2612847 0.295139
Moved 264.0595 511.0781 440.0781 0.2622883 0.3013776
Stationary 264.0739 511.0781 440.0781 0.2622883 0.3013776
Stationary 264.0893 511.0781 440.0781 0.2622883 0.3013776
Moved 264.1039 503.1735 440 0.248565 0.3009259
Moved 264.1206 484.0124 435.3406 0.2152993 0.2739617
Moved 264.1356 452.6623 426.1656 0.160872 0.2208656
Moved 264.1518 419.6723 418.9722 0.1035977 0.1792375
Moved 264.1672 392.0953 409.0834 0.05572103 0.1220103
Moved 264.181 363.4214 400.3264 0.005939901 0.0713336
Moved 264.197 341.7155 393.4291 -0.03174383 0.03141836
Moved 264.2121 323.0309 388.5456 -0.06418239 0.003157545
Moved 264.236 303.3475 384.2935 -0.09835497 -0.0214499
Moved 264.2489 293.1045 382.8721 -0.1161381 -0.02967534
Stationary 264.2603 293.1045 382.8721 -0.1161381 -0.02967534
Moved 264.2749 284.1343 381.4269 -0.1317113 -0.03803871
Moved 264.2886 274.9465 381 -0.1476623 -0.04050926
Moved 264.3046 267.7753 380 -0.1601123 -0.04629612
Moved 264.3203 261.4506 380 -0.1710927 -0.04629612
Moved 264.3354 254.3927 378.6785 -0.183346 -0.0539437
Moved 264.3513 251.9422 379 -0.1876004 -0.05208316
Moved 264.3667 244.2768 379 -0.2009083 -0.05208316
Moved 264.3821 237.2308 379 -0.213141 -0.05208316
Moved 264.3984 232.8257 379 -0.2207887 -0.05208316
Moved 264.4134 228.2921 379 -0.2286596 -0.05208316
Moved 264.4278 224.9629 379 -0.2344394 -0.05208316
Moved 264.4435 220.6048 379 -0.2420055 -0.05208316
Moved 264.4597 218.588 379 -0.2455069 -0.05208316
Moved 264.4741 214.8877 379 -0.251931 -0.05208316
Moved 264.4905 212.857 379 -0.2554566 -0.05208316
Moved 264.5053 210.4214 379 -0.2596851 -0.05208316
Moved 264.5217 208.9848 379 -0.262179 -0.05208316
Moved 264.5364 207.5804 379 -0.2646173 -0.05208316
Moved 264.5516 206.5 379 -0.266493 -0.05208316
Stationary 264.5667 206.5 379 -0.266493 -0.05208316
Moved 264.5818 204.6066 379 -0.2697802 -0.05208316
Stationary 264.598 205 379 -0.2690972 -0.05208316
Moved 264.6128 205 386.941 -0.2690972 -0.006128505
Ended 264.6291 205 386 -0.2690972 -0.01157407
Began 264.8095 425 445 0.1128472 0.3298611
Stationary 264.831 425 445 0.1128472 0.3298611
Stationary 264.8451 425 445 0.1128472 0.3298611
Stationary 264.8612 425 445 0.1128472 0.3298611
Stationary 264.8761 425 445 0.1128472 0.3298611
Stationary 264.89 425 445 0.1128472 0.3298611
Stationary 264.9051 425 445 0.1128472 0.3298611
Stationary 264.9213 425 445 0.1128472 0.3298611
Stationary 264.936 425 445 0.1128472 0.3298611
Stationary 264.9514 425 445 0.1128472 0.3298611
Stationary 264.9665 425 445 0.1128472 0.3298611
Stationary 264.9829 425 445 0.1128472 0.3298611
Stationary 264.9985 425 445 0.1128472 0.3298611
Stationary 265.0146 425 445 0.1128472 0.3298611
Stationary 265.0297 425 445 0.1128472 0.3298611
Stationary 265.0451 425 445 0.1128472 0.3298611
