just in time for the party
Basic
0.8 0.8
575.9999 172.8
Began 95.5546 493 385 0.2309028 -0.01736111
Stationary 95.57307 493 385 0.2309028 -0.01736111
Stationary 95.58631 493 385 0.2309028 -0.01736111
Stationary 95.60218 493 385 0.2309028 -0.01736111
Stationary 95.61619 493 385 0.2309028 -0.01736111
Stationary 95.63163 493 385 0.2309028 -0.01736111
Stationary 95.64854 493 385 0.2309028 -0.01736111
Stationary 95.66328 493 385 0.2309028 -0.01736111
Stationary 95.67875 493 385 0.2309028 -0.01736111
Stationary 95.69364 493 385 0.2309028 -0.01736111
Stationary 95.71067 493 385 0.2309028 -0.01736111
Stationary 95.72498 493 385 0.2309028 -0.01736111
Stationary 95.74149 493 385 0.2309028 -0.01736111
Stationary 95.75697 493 385 0.2309028 -0.01736111
Stationary 95.77238 493 385 0.2309028 -0.01736111
Stationary 95.7877 493 385 0.2309028 -0.01736111
Stationary 95.80317 493 385 0.2309028 -0.01736111
Stationary 95.81879 493 385 0.2309028 -0.01736111
Stationary 95.83475 493 385 0.2309028 -0.01736111
Stationary 95.85075 493 385 0.2309028 -0.01736111
Stationary 95.86604 493 385 0.2309028 -0.01736111
Stationary 95.87952 493 385 0.2309028 -0.01736111
Stationary 95.89545 493 385 0.2309028 -0.01736111
Stationary 95.91087 493 385 0.2309028 -0.01736111
Stationary 95.92606 493 385 0.2309028 -0.01736111
Stationary 95.94123 493 385 0.2309028 -0.01736111
Stationary 95.95744 493 385 0.2309028 -0.01736111
Stationary 95.97358 493 385 0.2309028 -0.01736111
Stationary 95.98988 493 385 0.2309028 -0.01736111
Stationary 96.00419 493 385 0.2309028 -0.01736111
Stationary 96.01966 493 385 0.2309028 -0.01736111
Stationary 96.03568 493 385 0.2309028 -0.01736111
Stationary 96.04926 493 385 0.2309028 -0.01736111
Stationary 96.06571 493 385 0.2309028 -0.01736111
Stationary 96.08079 493 385 0.2309028 -0.01736111
Stationary 96.09562 493 385 0.2309028 -0.01736111
Stationary 96.1121 493 385 0.2309028 -0.01736111
Stationary 96.12656 493 385 0.2309028 -0.01736111
Moved 96.13999 502.086 376.9236 0.246677 -0.06409945
Stationary 96.1616 502.086 376.9236 0.246677 -0.06409945
Moved 96.18256 502 375.8235 0.2465278 -0.07046558
Stationary 96.19221 502 375.8235 0.2465278 -0.07046558
Stationary 96.20252 502 375.8235 0.2465278 -0.07046558
Stationary 96.21836 502 375.8235 0.2465278 -0.07046558
Stationary 96.23356 502 375.8235 0.2465278 -0.07046558
Stationary 96.24937 502 375.8235 0.2465278 -0.07046558
Stationary 96.26527 502 376 0.2465278 -0.06944462
Stationary 96.28092 502 376 0.2465278 -0.06944462
Stationary 96.296 502 376 0.2465278 -0.06944462
Stationary 96.31168 502 376 0.2465278 -0.06944462
Stationary 96.32703 502 376 0.2465278 -0.06944462
Moved 96.3415 494.4824 379.6235 0.2334763 -0.04847509
Moved 96.36097 492.079 384.921 0.2293038 -0.01781808
Moved 96.37446 490.6007 387.7986 0.2267373 -0.001165249
Moved 96.38935 487.3181 390.6818 0.2210384 0.01551999
Moved 96.40342 484.4333 394.85 0.21603 0.03964159
Moved 96.41923 481.5518 398.4482 0.2110273 0.06046454
Moved 96.43452 479.8338 401.3324 0.2080448 0.07715517
Moved 96.44993 477.5933 404.6101 0.204155 0.09612331
Moved 96.46757 474.5581 407.4419 0.1988856 0.1125111
Moved 96.48127 472.8371 409.163 0.1958977 0.122471
Moved 96.49754 469.7876 412.2123 0.1906035 0.1401177
Moved 96.51374 466.9256 415.0744 0.1856346 0.1566805
Moved 96.52821 465.5238 417.9525 0.183201 0.173336
Moved 96.54249 463.0873 419.8254 0.178971 0.184175
Moved 96.56025 461.0118 420.9941 0.1753677 0.190938
Moved 96.57475 458.1303 423.8697 0.1703651 0.2075793
Moved 96.58924 456.2504 426.7496 0.1671013 0.2242457
Moved 96.60523 454.6861 428.3139 0.1643856 0.233298
Moved 96.62074 452.2416 431.5167 0.1601417 0.2518329
Moved 96.63636 449.6059 434.3942 0.1555657 0.2684847
Moved 96.65031 447.719 436.2811 0.1522899 0.2794042
Moved 96.66581 446.1828 438.6345 0.1496229 0.2930235
Moved 96.68128 444.8064 440.1936 0.1472333 0.3020463
Moved 96.69691 443.3585 442.6415 0.1447195 0.3162125
Moved 96.71296 441.9197 444.0803 0.1422217 0.3245386
Moved 96.72788 441.4766 445.5234 0.1414525 0.3328899
Moved 96.74345 440.0338 446 0.1389476 0.3356481
Moved 96.75999 440 447.4091 0.1388889 0.3438024
Moved 96.77448 438.5 448.5 0.1362847 0.3501157
Moved 96.78876 438.0567 448.9434 0.135515 0.3526815
Moved 96.80445 438 450.3862 0.1354167 0.3610314
Moved 96.82075 437 450.8252 0.1336806 0.3635717
Moved 96.83585 435.7345 451 0.1314835 0.3645833
Moved 96.85145 434.5 451 0.1293403 0.3645833
Moved 96.86665 433.9241 451 0.1283405 0.3645833
Moved 96.88227 432.5 451 0.125868 0.3645833
Moved 96.89826 430.5304 451 0.1224486 0.3645833
Moved 96.91294 427.6446 451 0.1174386 0.3645833
Moved 96.93549 417.7813 443.6173 0.1003148 0.3218595
Moved 96.95335 412 441 0.09027779 0.3067129
Stationary 96.9636 412 441 0.09027779 0.3067129
Moved 96.97431 405.3116 437.187 0.07866599 0.2846469
Moved 96.98997 398.0379 434.2151 0.066038 0.2674489
Moved 97.00556 391.7797 429.5198 0.05517311 0.2402765
Moved 97.02061 383.3901 425.1951 0.0406079 0.2152494
Moved 97.03574 374.7579 420.879 0.02562143 0.1902719
Moved 97.05183 368.1047 416.5524 0.01407064 0.1652335
Moved 97.06748 359.4544 412.2272 -0.0009471551 0.140204
Moved 97.08228 352.4873 407.8924 -0.01304284 0.1151179
Moved 97.09919 344.1811 404.7271 -0.0274634 0.09680024
Moved 97.11283 340.3513 401.5135 -0.03411229 0.07820306
Moved 97.1291 332.3617 398.6808 -0.04798311 0.06181037
Moved 97.1432 326.5852 395.7926 -0.05801186 0.04509617
Moved 97.15903 319.8308 392.9154 -0.0697381 0.02844581
Moved 97.17448 313.0827 390.0331 -0.08145358 0.01176552
Moved 97.18967 307.3275 387.1638 -0.0914454 -0.004839279
Moved 97.20731 302.4173 384.2782 -0.09996995 -0.02153821
Moved 97.22105 299.0443 383.0148 -0.1058258 -0.02884971
Moved 97.23637 293.29 381.5725 -0.1158159 -0.0371963
Moved 97.25193 288.379 379.1263 -0.124342 -0.05135201
Moved 97.26725 284.1026 377.7009 -0.1317663 -0.05960129
Moved 97.28233 278.742 376.2473 -0.1410729 -0.06801305
Moved 97.29755 274.4578 373.6385 -0.1485108 -0.0831106
Moved 97.31333 269.1082 372.3694 -0.1577983 -0.09045495
Moved 97.32825 265.6376 371.2125 -0.1638235 -0.09714974
Moved 97.34486 261.5041 369.8347 -0.1709998 -0.1051232
Moved 97.36121 257.2054 369.4018 -0.1784628 -0.1076285
Moved 97.37537 252.9053 369 -0.1859283 -0.1099537
Moved 97.39036 248.5631 367.5211 -0.1934668 -0.1185124
Moved 97.40696 245.1694 368 -0.1993586 -0.1157407
Moved 97.422 240.9155 368 -0.2067439 -0.1157407
