my bare face in the wind
Stationary 362.1984 388 332 0.04861109 -0.1080247
Stationary 362.2099 388 332 0.04861109 -0.1080247
Stationary 362.2197 388 332 0.04861109 -0.1080247
Moved 362.2326 388 319.1164 0.04861109 -0.1328773
Moved 362.2482 388 313.5959 0.04861109 -0.1435263
Moved 362.264 388 306.045 0.04861109 -0.1580922
Moved 362.2791 388 300.0926 0.04861109 -0.1695745
Moved 362.2949 388 294.9696 0.04861109 -0.1794568
Moved 362.3098 388 289.561 0.04861109 -0.1898901
Moved 362.3254 388 286.5288 0.04861109 -0.1957392
Moved 362.3416 388 279.7401 0.04861109 -0.2088348
Moved 362.3592 388 272.5464 0.04861109 -0.2227115
Moved 362.373 388 267 0.04861109 -0.2334105
Moved 362.3878 388 261.0953 0.04861109 -0.2448006
Moved 362.4033 388 255.3723 0.04861109 -0.2558404
Moved 362.4177 388 252.476 0.04861109 -0.2614276
Moved 362.434 388 249.1888 0.04861109 -0.2677685
Moved 362.4492 388 246.2866 0.04861109 -0.2733669
Moved 362.4651 388 242.4066 0.04861109 -0.2808515
Moved 362.4806 388 239.5281 0.04861109 -0.2864041
Moved 362.4958 388 236.6563 0.04861109 -0.2919439
Moved 362.5116 388 233.746 0.04861109 -0.297558
Moved 362.5267 388 232.5 0.04861109 -0.2999614
Moved 362.5427 388 230.2504 0.04861109 -0.304301
Moved 362.5603 388 228.8953 0.04861109 -0.306915
Moved 362.5721 388 227.5 0.04861109 -0.3096065
Stationary 362.5871 388 227.5 0.04861109 -0.3096065
Moved 362.6041 388 225.5902 0.04861109 -0.3132904
Stationary 362.6212 388 225.5902 0.04861109 -0.3132904
Stationary 362.6339 388 226 0.04861109 -0.3125001
Stationary 362.6493 388 226 0.04861109 -0.3125001
Moved 362.6648 378.1249 226 0.03146693 -0.3125001
Moved 362.6807 369.6735 237.3877 0.01679428 -0.290533
Moved 362.6959 358.4059 244.8948 -0.002767443 -0.2760517
Moved 362.7119 349.1429 253.8572 -0.01884922 -0.2587632
Moved 362.7336 328.8437 273.1563 -0.0540908 -0.2215349
Stationary 362.7448 328.8437 273.1563 -0.0540908 -0.2215349
Moved 362.7576 320.2338 281.7662 -0.06903853 -0.2049264
Moved 362.7736 311.65 290.35 -0.08394099 -0.188368
Moved 362.7891 301.797 300.203 -0.1010468 -0.1693615
Moved 362.8051 294.6165 307.3835 -0.1135131 -0.1555102
Moved 362.8198 286.4154 314.6677 -0.1277511 -0.1414589
Moved 362.8345 276.5371 325.8147 -0.1449009 -0.1199562
Moved 362.8511 270.8223 331.1777 -0.1548223 -0.109611
Moved 362.8673 263.8344 336.9325 -0.1669542 -0.0985099
Moved 362.8818 260.0056 339.7458 -0.1736014 -0.09308296
Moved 362.8962 251.1101 346.1119 -0.1890449 -0.08080275
Moved 362.9135 243.971 351.8232 -0.2014393 -0.06978547
Moved 362.9281 236.7738 357.5809 -0.2139343 -0.05867875
Moved 362.944 229.5282 363.3774 -0.2265135 -0.04749722
Moved 362.9593 222.5 369 -0.2387153 -0.03665129
Moved 362.9741 216.1862 373.851 -0.2496767 -0.02729363
Moved 362.9901 210.8767 377.074 -0.2588946 -0.02107649
Moved 363.0054 205.0932 381.4301 -0.2689354 -0.01267339
Moved 363.0195 198.4554 385.7268 -0.2804594 -0.004385018
Moved 363.0349 193.9586 390.0414 -0.2882663 0.003937821
Moved 363.0506 188.6423 394.3577 -0.297496 0.01226402
Moved 363.0661 185.5716 396.2142 -0.302827 0.01584524
Moved 363.0811 180.6901 400.3099 -0.3113019 0.02374599
Moved 363.0971 178.3427 403.4859 -0.3153772 0.02987246
Moved 363.1135 175.5941 405.2029 -0.3201491 0.03318466
Moved 363.1279 173.3576 408.6424 -0.3240319 0.03981937
Moved 363.1439 170.8357 412.2465 -0.3284102 0.04677172
Moved 363.159 168 415 -0.3333333 0.05208327
Moved 363.1738 167.0293 417.9414 -0.3350186 0.05775728
Moved 363.1903 165.6021 419.3979 -0.3374963 0.06056688
Moved 363.2112 163.0686 423.8627 -0.3418948 0.06917959
Stationary 363.2223 163.0686 423.8627 -0.3418948 0.06917959
Moved 363.2346 161.6416 428.0751 -0.3443721 0.07730524
Moved 363.2511 161 432.2119 -0.3454861 0.08528514
Moved 363.2667 161 435.4834 -0.3454861 0.09159599
Moved 363.2818 161 442.4119 -0.3454861 0.1049611
Moved 363.2972 161 450.6945 -0.3454861 0.1209383
Moved 363.3134 173 456 -0.3246528 0.1311727
Moved 363.3285 178.1669 467.1669 -0.3156824 0.1527138
Moved 363.3438 189.071 480.3387 -0.2967518 0.1781224
Moved 363.3593 200.1571 492.1571 -0.277505 0.2009203
Moved 363.3744 210.0661 502.0661 -0.260302 0.2200349
Moved 363.3894 221.6658 513.2075 -0.2401636 0.2415268
Moved 363.4047 232.191 521.4221 -0.2218907 0.2573729
Moved 363.4216 246.2149 532.5719 -0.1975436 0.2788809
Moved 363.4355 252.2021 536.5729 -0.1871491 0.286599
Moved 363.4513 264.948 548.0795 -0.1650208 0.3087953
Moved 363.4669 275.1505 556.8433 -0.1473081 0.3257007
Moved 363.4818 285.2068 562.9753 -0.1298493 0.3375295
Moved 363.497 295.6192 567.694 -0.1117722 0.3466318
Moved 363.516 304.0423 573.0212 -0.09714879 0.356908
Moved 363.5287 311.5596 577.3358 -0.08409791 0.3652309
Moved 363.5435 316.6451 579.2581 -0.07526889 0.368939
Moved 363.5603 322.8647 583.2431 -0.06447103 0.3766263
Moved 363.5742 327.1719 586.1146 -0.05699321 0.3821655
Moved 363.5902 333 590.5 -0.04687499 0.3906249
Moved 363.6055 334.8651 591.8651 -0.04363701 0.3932581
Moved 363.627 338 594.8153 -0.03819443 0.3989491
Stationary 363.6373 338 594.8153 -0.03819443 0.3989491
Moved 363.6513 338.9466 595.9466 -0.03655098 0.4011315
Moved 363.6671 339.5 596.5 -0.03559027 0.402199
Moved 363.6826 339 596 -0.03645833 0.4012344
Moved 363.6979 339 597.1212 -0.03645833 0.4033972
Stationary 363.7137 339 597 -0.03645833 0.4031635
Stationary 363.7285 339 597 -0.03645833 0.4031635
Moved 363.7438 330.8822 597 -0.05055166 0.4031635
Moved 363.7595 328.5255 597 -0.05464315 0.4031635
Moved 363.7766 324.7506 597 -0.06119687 0.4031635
Moved 363.7903 320.4384 597 -0.06868336 0.4031635
Moved 363.8054 315.1686 597 -0.07783227 0.4031635
Moved 363.8213 310.7986 597 -0.08541919 0.4031635
Moved 363.837 304.6591 591.1534 -0.09607795 0.3918854
Moved 363.8528 300.1779 588.726 -0.1038579 0.3872028
Moved 363.8686 295 587.5 -0.1128472 0.3848379
Moved 363.8831 291.2962 586.1481 -0.1192774 0.38223
Moved 363.8988 285.8354 584.7089 -0.128758 0.3794537
Moved 363.9141 282.5316 583.2657 -0.1344938 0.37667
Moved 363.9299 277.3143 580.6572 -0.1435515 0.3716379
Moved 363.9452 273.1731 579.3911 -0.1507411 0.3691956
Moved 363.9607 269.8895 577.9448 -0.1564418 0.3664057
Moved 363.9761 265.5197 576.5065 -0.1640284 0.3636313
Moved 363.9911 262.799 574.3995 -0.1687517 0.3595669
Moved 364.0073 259.9311 572.9656 -0.1737307 0.3568008
Moved 364.0289 253.1871 569.0936 -0.1854391 0.3493316
Stationary 364.0412 253.1871 569.0936 -0.1854391 0.3493316
Moved 364.0539 248.9758 567.6586 -0.1927503 0.3465636
Moved 364.0686 247.2161 566.2161 -0.1958054 0.3437809
Moved 364.0847 243.3317 564.7772 -0.2025491 0.3410054
Moved 364.0994 241.5751 562.5751 -0.2055987 0.3367576
Moved 364.1163 238.5404 560.5404 -0.2108674 0.3328325
Moved 364.1301 235.6427 558.8214 -0.215898 0.3295164
Moved 364.1448 232.791 556.791 -0.220849 0.3255998
Moved 364.1628 230.9538 554.9537 -0.2240386 0.3220557
Moved 364.1765 228.0249 553.5125 -0.2291234 0.3192755
Moved 364.1908 225.1671 552.0836 -0.2340848 0.3165191
Moved 364.2076 223.9759 550.9759 -0.2361529 0.3143824
Moved 364.2229 221.5294 550 -0.2404003 0.3124999
Moved 364.2376 220.088 549.088 -0.2429027 0.3107407
Moved 364.2532 218.653 547.653 -0.2453942 0.3079725
Moved 364.2688 216.2103 547.2103 -0.2496349 0.3071186
Moved 364.2838 214.7716 547 -0.2521327 0.3067129
Moved 364.2992 213.3328 546.3328 -0.2546305 0.3054259
Moved 364.3148 212.5 545.5 -0.2560764 0.3038194
Moved 364.3299 211.9187 544.9187 -0.2570856 0.302698
Moved 364.3456 210.3681 545 -0.2597776 0.3028549
Moved 364.3611 209.5 545 -0.2612847 0.3028549
Moved 364.3808 210 545 -0.2604167 0.3028549
Stationary 364.3922 210 545 -0.2604167 0.3028549
Stationary 364.407 210 545 -0.2604167 0.3028549
Stationary 364.4232 210 545 -0.2604167 0.3028549
Ended 364.439 210 545 -0.2604167 0.3028549
Began 365.3286 385 443 0.04340276 0.1060956
Stationary 365.3492 385 443 0.04340276 0.1060956
Stationary 365.3668 385 443 0.04340276 0.1060956
Stationary 365.3794 385 443 0.04340276 0.1060956
Stationary 365.3924 385 443 0.04340276 0.1060956
Stationary 365.4091 385 443 0.04340276 0.1060956
Moved 365.4249 385 430.7854 0.04340276 0.08253353
Moved 365.4416 393.1517 425.6966 0.05755506 0.07271716
Moved 365.4564 394.8715 419.6423 0.06054081 0.06103839
Moved 365.4719 397.6194 412.4514 0.06531157 0.0471669
Moved 365.4878 397.7458 407.0167 0.06553091 0.0366834
Moved 365.504 399.2004 402.3987 0.06805628 0.0277752
Moved 365.5177 399 398.7283 0.06770834 0.02069503
Moved 365.5334 399 395.8519 0.06770834 0.01514644
Moved 365.5491 400.5 393 0.07031247 0.009644972
Moved 365.5643 400 390.8568 0.06944447 0.005510824
Moved 365.588 400 386.5491 0.06944447 -0.002798769
Stationary 365.6002 400 386.5491 0.06944447 -0.002798769
Moved 365.6115 400 384.2267 0.06944447 -0.007278683
Moved 365.625 400 382.6718 0.06944447 -0.01027831
Moved 365.6406 400 381.2344 0.06944447 -0.01305086
Moved 365.6565 400 379.7962 0.06944447 -0.01582522
Moved 365.6717 400 378.7605 0.06944447 -0.01782317
Moved 365.6866 393.2009 376.2446 0.05764052 -0.02267637
Moved 365.7036 386.225 373.6125 0.04552953 -0.02775374
Moved 365.7185 379.5308 371.3062 0.03390767 -0.03220269
Moved 365.7339 372.3416 369.8683 0.02142638 -0.03497618
Moved 365.75 365.1308 369 0.00890769 -0.03665129
Moved 365.7659 358.9506 369 -0.001821928 -0.03665129
Moved 365.7807 353.6221 369 -0.01107279 -0.03665129
Moved 365.7964 346.5 369 -0.02343751 -0.03665129
Moved 365.8116 341.0923 369 -0.03282584 -0.03665129
Moved 365.8255 333.9151 369 -0.04528634 -0.03665129
Moved 365.8411 328.5521 369 -0.05459711 -0.03665129
Moved 365.8584 324.0909 378.1211 -0.06234209 -0.01905653
Moved 365.872 318.0304 378.4848 -0.07286385 -0.01835493
Moved 365.8913 313.3646 380.8177 -0.08096422 -0.01385483
Moved 365.9026 306.3927 383.6429 -0.09306822 -0.008404814
Moved 365.919 300.9506 387.287 -0.1025163 -0.001375292
Moved 365.934 293.991 390.4036 -0.114599 0.004636623
Moved 365.9492 287.4166 395.2917 -0.1260129 0.01406566
Moved 365.9664 279.4897 399.2552 -0.1397749 0.02171134
Moved 365.9795 272.9102 401.5225 -0.1511976 0.02608493
Moved 365.9955 266.6744 403.4418 -0.1620236 0.02978745
Moved 366.012 259.6215 406.1514 -0.1742682 0.03501427
Moved 366.0271 252.4166 408.0333 -0.1867767 0.03864447
Moved 366.0418 244.2669 409.9555 -0.2009256 0.04235244
Moved 366.0585 235.7211 411.3798 -0.2157619 0.0450999
Moved 366.0727 227.203 412.8281 -0.2305502 0.04789373
Moved 366.088 218.3956 414.2674 -0.2458409 0.05067006
Moved 366.1045 211 414 -0.2586805 0.05015429
Moved 366.1189 203.6156 415.7692 -0.2715007 0.05356715
Moved 366.1345 195.9693 416 -0.2847756 0.05401225
Moved 366.1501 185.3762 417 -0.3031662 0.05594129
Moved 366.1655 177.543 418.0914 -0.3167655 0.05804656
Moved 366.1867 161.1374 418 -0.3452475 0.05787031
Stationary 366.1971 161.1374 418 -0.3452475 0.05787031
Moved 366.2116 153.9163 418 -0.3577842 0.05787031
Moved 366.2265 149.3226 418 -0.3657594 0.05787031
Moved 366.2422 143.1038 418 -0.3765559 0.05787031
Moved 366.2585 138.7819 418 -0.3840591 0.05787031
Moved 366.2738 135.2963 418 -0.3901106 0.05787031
Moved 366.2883 131.2187 418 -0.3971898 0.05787031
Moved 366.3043 129.5996 418 -0.4000007 0.05787031
Moved 366.321 126.7256 418 -0.4049903 0.05787031
Stationary 366.336 126.7256 418 -0.4049903 0.05787031
Moved 366.3495 125.3328 418 -0.4074082 0.05787031
Moved 366.3652 123.894 418 -0.4099062 0.05787031
Stationary 366.381 123.894 418 -0.4099062 0.05787031
Moved 366.397 122.6266 418 -0.4121066 0.05787031
Moved 366.4122 123 409.5347 -0.4114583 0.04154061
Moved 366.4268 122 408.2936 -0.4131944 0.0391465
Moved 366.4429 122 406.0124 -0.4131944 0.03474606
Moved 366.4669 122 398.3843 -0.4131944 0.02003143
Stationary 366.4771 122 398.3843 -0.4131944 0.02003143
Moved 366.4884 122 394.0668 -0.4131944 0.01170282
Moved 366.504 127.2287 389.0122 -0.4041168 0.00195256
Moved 366.5202 131.3713 384.4431 -0.3969249 -0.006861451
Moved 366.5352 134.2489 379.1266 -0.391929 -0.0171168
Moved 366.5507 138.1827 374.8173 -0.3850995 -0.02542961
Moved 366.5663 143.6632 368.171 -0.3755847 -0.0382504
Moved 366.5811 149.0224 361.3731 -0.3662805 -0.05136366
Moved 366.5968 155.1611 354.8389 -0.3556231 -0.06396811
Moved 366.6137 160.8998 350.5751 -0.34566 -0.07219302
Moved 366.6278 167.6706 344.3294 -0.3339052 -0.08424117
Moved 366.6428 174.7829 341.2868 -0.3215574 -0.09011038
Moved 366.6609 180.5 336 -0.3116319 -0.1003087
Moved 366.6747 187.3332 332.4001 -0.2997688 -0.107253
Moved 366.6894 197.0596 326.8231 -0.2828826 -0.1180111
Moved 366.7063 205.4223 322.0518 -0.268364 -0.1272149
Moved 366.7218 215.2198 315.1287 -0.2513545 -0.1405696
Moved 366.7394 224.2711 309.9492 -0.2356404 -0.1505609
Moved 366.7525 235.4397 300.6152 -0.2162505 -0.1685663
Moved 366.7675 243.9351 293.5541 -0.2015016 -0.1821872
Moved 366.7819 256.6116 282.9895 -0.1794938 -0.2025666
Moved 366.7973 270.3382 271.7369 -0.1556628 -0.2242729
Moved 366.8182 291.4593 251.6309 -0.1189943 -0.2630577
Stationary 366.8296 291.4593 251.6309 -0.1189943 -0.2630577
Moved 366.8433 301.5174 242.8422 -0.1015323 -0.2800112
Moved 366.8598 308.8097 235.1903 -0.08887201 -0.2947718
Moved 366.8751 317.4386 227.8011 -0.07389132 -0.3090256
Moved 366.8905 323.4425 224.0383 -0.06346792 -0.3162841
Moved 366.9056 329.0133 217.9867 -0.05379639 -0.3279578
Moved 366.9213 334.7657 213.4257 -0.04380945 -0.336756
Moved 366.9361 339.5092 210.1182 -0.0355744 -0.3431362
Moved 366.952 343.1382 207.9309 -0.02927389 -0.3473555
Moved 366.9678 346 206.5 -0.02430554 -0.3501157
Moved 366.9828 349.8311 202.1689 -0.01765441 -0.3584704
Moved 367.007 352.5 199.5 -0.01302082 -0.3636188
Moved 367.0199 354 199.0396 -0.01041666 -0.364507
Stationary 367.0312 354 199.0396 -0.01041666 -0.364507
Moved 367.0436 355.3954 199 -0.007994062 -0.3645833
Moved 367.0602 356.8357 198 -0.005493573 -0.3665124
Moved 367.0751 357 196.7224 -0.005208328 -0.3689768
Stationary 367.0892 357 196.7224 -0.005208328 -0.3689768
Moved 367.105 358 197 -0.003472231 -0.3684413
Stationary 367.1212 358 197 -0.003472231 -0.3684413
Moved 367.1362 359 197 -0.001736097 -0.3684413
Stationary 367.1512 359 197 -0.001736097 -0.3684413
Stationary 367.166 359 197 -0.001736097 -0.3684413
Stationary 367.1813 359 197 -0.001736097 -0.3684413
Stationary 367.1975 359 197 -0.001736097 -0.3684413
Stationary 367.2165 359 197 -0.001736097 -0.3684413
Stationary 367.2278 359 197 -0.001736097 -0.3684413
Stationary 367.2429 359 197 -0.001736097 -0.3684413
Stationary 367.2634 359 197 -0.001736097 -0.3684413
Moved 367.2746 359 210.1072 -0.001736097 -0.3431575
Moved 367.2899 359 218.2887 -0.001736097 -0.3273752
Moved 367.3058 359 225.7715 -0.001736097 -0.3129408
Moved 367.3212 347 235.5 -0.02256945 -0.2941744
Moved 367.3366 348.5882 243.3531 -0.01981217 -0.2790255
Moved 367.3525 346.8571 254.0005 -0.02281755 -0.2584867
Moved 367.368 343.8334 268.2499 -0.02806704 -0.2309994
Moved 367.3841 341.9708 282.2918 -0.03130063 -0.2039125
Moved 367.3993 340.5448 295.0969 -0.03377642 -0.1792112
Moved 367.4149 338.1049 307.1609 -0.03801234 -0.1559397
Moved 367.4297 335.3249 326.726 -0.04283879 -0.1181984
Moved 367.4445 333.3649 333.8578 -0.04624143 -0.104441
Moved 367.4616 330.2896 347.6966 -0.05158048 -0.07774576
Moved 367.4765 325.9841 363.7248 -0.05905531 -0.04682723
Moved 367.4969 324.4317 376.6255 -0.06175045 -0.02194145
Moved 367.5085 322.7763 387.5656 -0.06462439 -0.0008379676
Moved 367.5233 320.3314 397.6802 -0.06886911 0.01867324
Moved 367.538 318.8999 405.5004 -0.07135428 0.03375836
Moved 367.5551 316.6271 412.1188 -0.07530022 0.04652532
Moved 367.5685 314.3176 423.4589 -0.07930967 0.06840052
Moved 367.5855 311.7613 431.5967 -0.08374776 0.08409861
Moved 367.5998 308.4296 443.852 -0.08953194 0.1077392
Moved 367.6151 305.9714 451.0716 -0.09379967 0.1216658
Moved 367.6293 304.558 456.7682 -0.09625357 0.1326547
Moved 367.6447 301.3495 466.1846 -0.1018239 0.150819
Moved 367.6619 300.0075 473.9477 -0.1041537 0.1657941
Moved 367.6767 295.7215 481.1308 -0.1115946 0.1796504
Moved 367.6906 293.2592 491.963 -0.1158694 0.2005458
Moved 367.7156 287.4985 505.7536 -0.1258706 0.2271481
Moved 367.7292 284.6516 510.5226 -0.1308132 0.2363475
Stationary 367.7402 284.6516 510.5226 -0.1308132 0.2363475
Moved 367.7521 282.1239 516.5015 -0.1352016 0.247881
Moved 367.768 280.2208 520.3376 -0.1385055 0.2552808
Moved 367.784 276.5854 527.8292 -0.144817 0.2697321
Moved 367.7998 273.84 532.32 -0.1495833 0.2783951
Moved 367.8158 269.9357 538.0858 -0.1563616 0.2895172
Moved 367.832 267.0602 543.8797 -0.1613539 0.3006938
Moved 367.8468 263.2939 547.7062 -0.1678926 0.3080751
Moved 367.8618 258.9743 550.6838 -0.1753919 0.313819
Moved 367.8772 257 554.5 -0.1788194 0.3211805
Moved 367.8915 252.3247 556.7836 -0.1869363 0.3255855
Moved 367.9091 249.3436 559.6564 -0.1921118 0.3311272
Moved 367.9225 245.7138 562.5242 -0.1984135 0.3366592
Moved 367.9447 238.7252 567.6374 -0.2105466 0.3465227
Stationary 367.9568 238.7252 567.6374 -0.2105466 0.3465227
Moved 367.9694 234.755 569.0817 -0.2174392 0.3493086
Moved 367.9842 232 572 -0.2222222 0.3549382
Moved 368.0002 229.1922 571.6026 -0.2270969 0.3541716
Moved 368.0156 226.966 573.0339 -0.2309617 0.3569327
Moved 368.031 224.0257 573 -0.2360665 0.3568672
Moved 368.0468 222.0773 574.9227 -0.2394491 0.360576
Moved 368.0625 220.6367 575 -0.2419502 0.3607252
Stationary 368.0762 220.6367 575 -0.2419502 0.3607252
Moved 368.0912 220 576.2365 -0.2430556 0.3631104
Stationary 368.1069 220 576.2365 -0.2430556 0.3631104
Ended 368.1226 220 576 -0.2430556 0.3626542
Began 368.5695 457 543 0.1684028 0.2989968
Stationary 368.5924 457 543 0.1684028 0.2989968
Stationary 368.6028 457 543 0.1684028 0.2989968
Stationary 368.6161 457 543 0.1684028 0.2989968
Moved 368.6316 466.883 543 0.1855608 0.2989968
Moved 368.6484 477.5105 543 0.2040112 0.2989968
Moved 368.6638 487.4967 535.5033 0.2213485 0.2845356
Moved 368.6779 494.5 534.5 0.2335069 0.2826002
Moved 368.6945 501.1079 533.3784 0.244979 0.2804367
Moved 368.7117 509.344 533 0.2592778 0.2797067
Moved 368.7258 516.4601 531.508 0.2716321 0.2768286
Moved 368.7403 520.7642 531 0.2791044 0.2758487
Moved 368.7565 526.5327 529.6168 0.2891192 0.2731805
Moved 368.7717 530.6111 530 0.2961999 0.2739197
